Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
2107 3RD ST NE,45.00958,-93.264637,3,Northeast,Bottineau,2,3,Westminster,02/14/2019,00:00
2647 COLUMBUS AVE S,44.953948,-93.263898,6,Phillips,Phillips West,3,3,Westminster,02/14/2019,00:00
813 12TH AVE SE,44.985948,-93.235068,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
1921 4TH AVE S,44.963173,-93.270477,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
5201 6TH ST N,45.049502000000004,-93.28761899999999,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
1805 JAMES AVE S,44.965294,-93.300784,7,Calhoun Isle,Lowry Hill,3,3,Westminster,02/14/2019,00:00
3549 GARFIELD AVE S,44.938008,-93.286889,8,Powderhorn,Lyndale,5,3,Westminster,02/14/2019,00:00
1803 JAMES AVE S,44.965323,-93.30064899999999,7,Calhoun Isle,Lowry Hill,3,3,Westminster,02/14/2019,00:00
2335 UPTON AVE N,45.00351,-93.314812,5,Near North,Willard - Hay,1,3,Westminster,02/14/2019,00:00
3309 HUMBOLDT AVE N,45.015324,-93.29817800000001,4,Camden,Folwell,1,3,Westminster,02/14/2019,00:00
4255 SHERIDAN AVE N,45.030159999999995,-93.303235,4,Camden,Webber - Camden,1,3,Westminster,02/14/2019,00:00
2411 PLEASANT AVE,44.958642,-93.282861,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
1011 34TH ST W,44.941376,-93.292583,10,Calhoun Isle,South Uptown,5,3,Westminster,02/14/2019,00:00
2509 PILLSBURY AVE,44.956921,-93.281246,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
1809 JAMES AVE S,44.965162,-93.30060999999999,7,Calhoun Isle,Lowry Hill,3,3,Westminster,02/14/2019,00:00
807 12TH AVE SE,44.985776,-93.235327,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
221 5TH ST NE,44.991467,-93.255186,3,Northeast,St. Anthony East,2,3,Westminster,02/14/2019,00:00
5215 6TH ST N,45.049735,-93.287594,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
729 12TH AVE SE,44.985554,-93.23546999999999,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
331 43RD ST E,44.925115999999996,-93.271408,8,Nokomis,Regina,5,3,Westminster,02/14/2019,00:00
1611 34TH ST E,44.941340999999994,-93.25036300000001,9,Powderhorn,Powderhorn Park,6,3,Westminster,02/14/2019,00:00
5221 CAMDEN AVE N,45.050121000000004,-93.28905400000001,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
2621 COLUMBUS AVE S,44.954763,-93.263891,6,Phillips,Phillips West,3,3,Westminster,02/14/2019,00:00
3025 30TH AVE S,44.947497999999996,-93.228406,2,Longfellow,Longfellow,6,3,Westminster,02/14/2019,00:00
3207 GARFIELD AVE S,44.944398,-93.286913,8,Powderhorn,Lyndale,5,3,Westminster,02/14/2019,00:00
703 12TH AVE SE,44.984797,-93.23616,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
3225 HUMBOLDT AVE N,45.014057,-93.298186,4,Camden,Folwell,1,3,Westminster,02/14/2019,00:00
3315 COLUMBUS AVE S,44.942581,-93.26387700000001,9,Powderhorn,Central,5,3,Westminster,02/14/2019,00:00
2329 PLEASANT AVE,44.959407,-93.28287399999999,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
1929 CLINTON AVE S,44.963128000000005,-93.271637,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
837 19TH AVE SE,44.984572,-93.225597,2,University,Como,4,3,Westminster,02/14/2019,00:00
315 26 1/2 AVE NE,45.01592,-93.26410600000001,1,Northeast,Marshall Terrace,2,3,Westminster,02/14/2019,00:00
3335 COLUMBUS AVE S,44.942084,-93.26393900000001,9,Powderhorn,Central,5,3,Westminster,02/14/2019,00:00
2325 PLEASANT AVE,44.959464000000004,-93.282955,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
311 43RD ST E,44.925132,-93.271488,8,Nokomis,Regina,5,3,Westminster,02/14/2019,00:00
3651 SHERIDAN AVE N,45.030159999999995,-93.303235,4,Camden,Webber - Camden,1,3,Westminster,02/14/2019,00:00
1103 34TH ST W,44.941327,-93.293364,10,Calhoun Isle,South Uptown,5,3,Westminster,02/14/2019,00:00
2705 PILLSBURY AVE,44.953445,-93.281339,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
303 BRYANT AVE N,44.980905,-93.290695,5,Near North,Sumner - Glenwood,3,3,Westminster,02/14/2019,00:00
3201 GARFIELD AVE S,44.944522,-93.286901,8,Powderhorn,Lyndale,5,3,Westminster,02/14/2019,00:00
315 26 1/2 AVE NE,45.015887,-93.264197,1,Northeast,Marshall Terrace,2,3,Westminster,02/14/2019,00:00
3353 COLUMBUS AVE S,44.941489000000004,-93.263897,9,Powderhorn,Central,5,3,Westminster,02/14/2019,00:00
1943 KNOX AVE S,44.963203,-93.30196,7,Calhoun Isle,Lowry Hill,3,3,Westminster,02/14/2019,00:00
4549 CAMDEN AVE N,45.038271,-93.288964,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
1911 CLINTON AVE S,44.963533,-93.271501,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
611 12TH AVE SE,44.984246999999996,-93.236591,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
3405 COLUMBUS AVE S,44.941106,-93.26385400000001,9,Powderhorn,Central,5,3,Westminster,02/14/2019,00:00
2505 COLUMBUS AVE S,44.957126,-93.26386600000001,6,Phillips,Phillips West,3,3,Westminster,02/14/2019,00:00
3413 COLUMBUS AVE S,44.941007,-93.26382199999999,9,Powderhorn,Central,5,3,Westminster,02/14/2019,00:00
4557 COLUMBUS AVE S,44.919932,-93.263892,8,Nokomis,Regina,5,3,Westminster,02/14/2019,00:00
2127 PLEASANT AVE,44.959536,-93.282948,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
3635 THOMAS AVE N,45.030159999999995,-93.303235,4,Camden,Webber - Camden,1,3,Westminster,02/14/2019,00:00
4317 18TH AVE S,44.924627,-93.2487,11,Nokomis,Northrop,6,3,Westminster,02/14/2019,00:00
5553 30TH AVE S,44.910981,-93.22971700000001,12,Nokomis,Keewaydin,6,1,Westminster,02/14/2019,00:00
4533 COLUMBUS AVE S,44.920439,-93.263865,8,Nokomis,Regina,5,3,Westminster,02/14/2019,00:00
1923 KNOX AVE S,44.963857,-93.30219100000001,7,Calhoun Isle,Lowry Hill,3,3,Westminster,02/14/2019,00:00
607 12TH AVE SE,44.98405,-93.23679399999999,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
1901 CLINTON AVE S,44.963865000000006,-93.271499,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
369 43RD ST E,44.925131,-93.27057099999999,8,Nokomis,Regina,5,3,Westminster,02/14/2019,00:00
4523 CAMDEN AVE N,45.0375,-93.28905300000001,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
2737 PILLSBURY AVE,44.952445000000004,-93.2813,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
503 BRYANT AVE N,44.983088,-93.290759,5,Near North,Sumner - Glenwood,3,3,Westminster,02/14/2019,00:00
4205 ALDRICH AVE N,45.031896,-93.289437,4,Camden,Webber - Camden,1,3,Westminster,02/14/2019,00:00
367 43RD ST E,44.92514,-93.270578,8,Nokomis,Regina,5,3,Westminster,02/14/2019,00:00
4519 CAMDEN AVE N,45.037420000000004,-93.289006,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
2107 PLEASANT AVE,44.961462,-93.282978,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
3633 COLUMBUS AVE S,44.936772999999995,-93.26374200000001,8,Powderhorn,Central,5,3,Westminster,02/14/2019,00:00
521 12TH AVE SE,44.983249,-93.237369,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
3435 THOMAS AVE N,45.012128999999995,-93.308812,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
1723 IRVING AVE N,44.997094,-93.299471,5,Near North,Near - North,1,3,Westminster,02/14/2019,00:00
343 26TH AVE NE,45.015013,-93.262661,1,Northeast,Holland,2,3,Westminster,02/14/2019,00:00
3141 GARFIELD AVE S,44.945157,-93.286898,8,Powderhorn,Lyndale,5,3,Westminster,02/14/2019,00:00
2735 PILLSBURY AVE,44.952664,-93.281376,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
4129 ALDRICH AVE N,45.030328000000004,-93.289419,4,Camden,Webber - Camden,1,3,Westminster,02/14/2019,00:00
4507 CAMDEN AVE N,45.037420000000004,-93.289147,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
3431 THOMAS AVE N,45.012128999999995,-93.308812,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
2101 10TH AVE S,44.961626,-93.259647,6,Phillips,Ventura Village,3,3,Westminster,02/14/2019,00:00
4009 COLUMBUS AVE S,44.929421000000005,-93.263785,8,Powderhorn,Bryant,5,3,Westminster,02/14/2019,00:00
507 BRYANT AVE N,44.983039,-93.29078100000001,5,Near North,Sumner - Glenwood,3,3,Westminster,02/14/2019,00:00
2021 PLEASANT AVE,44.961909999999996,-93.282877,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
731 43RD ST E,44.925086,-93.263098,8,Nokomis,Regina,5,3,Westminster,02/14/2019,00:00
2651 HUMBOLDT AVE N,45.007585999999996,-93.298185,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
3041 GARFIELD AVE S,44.946851,-93.286613,8,Powderhorn,Lyndale,5,3,Westminster,02/14/2019,00:00
2129 10TH AVE S,44.961023,-93.259709,6,Phillips,Ventura Village,3,3,Westminster,02/14/2019,00:00
833 34TH ST E,44.941407,-93.261425,9,Powderhorn,Powderhorn Park,6,3,Westminster,02/14/2019,00:00
1707 IRVING AVE N,44.996596000000004,-93.29948,5,Near North,Near - North,1,3,Westminster,02/14/2019,00:00
2213 61ST ST W,44.892489000000005,-93.307622,13,Southwest,Armatage,5,3,Westminster,02/14/2019,00:00
4027 ALDRICH AVE N,45.028546999999996,-93.28941999999999,4,Camden,Webber - Camden,1,3,Westminster,02/14/2019,00:00
3235 ARTHUR ST NE,45.026699,-93.23182,1,Northeast,Waite Park,2,3,Westminster,02/14/2019,00:00
4133 21ST AVE S,44.927595000000004,-93.242203,12,Powderhorn,Standish,6,3,Westminster,02/14/2019,00:00
1505 32ND ST E,44.944717,-93.253348,9,Powderhorn,Powderhorn Park,6,3,Westminster,02/14/2019,00:00
4021 ALDRICH AVE N,45.028327000000004,-93.289393,4,Camden,Webber - Camden,1,3,Westminster,02/14/2019,00:00
2623 HUMBOLDT AVE N,45.006682,-93.298181,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
703 13TH AVE SE,44.984173,-93.234544,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
2307 10TH AVE S,44.959790000000005,-93.25966,6,Phillips,Ventura Village,3,3,Westminster,02/14/2019,00:00
4835 ALDRICH AVE N,45.04309,-93.290225,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
3015 THOMAS AVE N,45.012128999999995,-93.308812,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
705 13TH AVE SE,44.98421,-93.234575,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
2417 ELLIOT AVE S,44.958415,-93.26123100000001,9,Phillips,Midtown Phillips,3,3,Westminster,02/14/2019,00:00
2313 10TH AVE S,44.95963,-93.25963,6,Phillips,Ventura Village,3,3,Westminster,02/14/2019,00:00
2733 PILLSBURY AVE,44.952718,-93.281312,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
811 34TH ST E,44.941412,-93.26199,9,Powderhorn,Powderhorn Park,6,3,Westminster,02/14/2019,00:00
5447 29TH AVE S,44.905836,-93.22976899999999,11,Nokomis,Keewaydin,6,1,Westminster,02/14/2019,00:00
3027 GARFIELD AVE S,44.947480999999996,-93.286814,8,Powderhorn,Lyndale,5,3,Westminster,02/14/2019,00:00
3745 COLUMBUS AVE S,44.934499,-93.26364000000001,8,Powderhorn,Central,5,3,Westminster,02/14/2019,00:00
3735 COLUMBUS AVE S,44.934664,-93.263775,8,Powderhorn,Central,5,3,Westminster,02/14/2019,00:00
2315 10TH AVE S,44.959617,-93.259644,6,Phillips,Ventura Village,3,3,Westminster,02/14/2019,00:00
707 13TH AVE SE,44.984274,-93.234537,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
1441 34TH ST W,44.941187,-93.299549,10,Calhoun Isle,ECCO,5,3,Westminster,02/14/2019,00:00
5045 ALDRICH AVE N,45.047424,-93.290131,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
1331 IRVING AVE N,44.992606,-93.2995,5,Near North,Near - North,1,3,Westminster,02/14/2019,00:00
931 19TH AVE SE,44.987635,-93.22561400000001,2,University,Como,4,3,Westminster,02/14/2019,00:00
4001 ALDRICH AVE N,45.027777,-93.28941800000001,4,Camden,Webber - Camden,1,3,Westminster,02/14/2019,00:00
801 34TH ST E,44.94141,-93.262196,9,Powderhorn,Powderhorn Park,6,3,Westminster,02/14/2019,00:00
1423 5TH AVE S,44.967658,-93.268787,6,Central,Elliot Park,3,3,Westminster,02/14/2019,00:00
1913 2ND AVE S,44.963442,-93.27404200000001,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
709 13TH AVE SE,44.984231,-93.23455,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
3743 COLUMBUS AVE S,44.934354,-93.26366800000001,8,Powderhorn,Central,5,3,Westminster,02/14/2019,00:00
711 13TH AVE SE,44.984402,-93.234482,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
1451 34TH ST W,44.941401,-93.30020999999999,10,Calhoun Isle,ECCO,5,3,Westminster,02/14/2019,00:00
2435 10TH AVE S,44.958109,-93.260111,9,Phillips,Midtown Phillips,3,3,Westminster,02/14/2019,00:00
2419 5TH ST NE,45.012945,-93.260386,1,Northeast,Holland,2,3,Westminster,02/14/2019,00:00
715 13TH AVE SE,44.98453,-93.234348,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
825 34TH ST E,44.941373999999996,-93.26176099999999,9,Powderhorn,Powderhorn Park,6,3,Westminster,02/14/2019,00:00
1905 2ND AVE S,44.963604,-93.273996,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
1461 34TH ST W,44.94141,-93.300033,10,Calhoun Isle,ECCO,5,3,Westminster,02/14/2019,00:00
1915 30 1/2 ST E,44.947534999999995,-93.244316,9,Powderhorn,Corcoran,6,3,Westminster,02/14/2019,00:00
1917 PENN AVE S,44.964299,-93.308815,7,Calhoun Isle,Kenwood,3,3,Westminster,02/14/2019,00:00
2929 PILLSBURY AVE,44.949787,-93.28133000000001,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
3619 COLFAX AVE S,44.937016,-93.291999,10,Southwest,East Harriet,5,3,Westminster,02/14/2019,00:00
511 14TH ST E,44.96904,-93.26840200000001,7,Central,Elliot Park,3,3,Westminster,02/14/2019,00:00
2535 10TH AVE S,44.956148999999996,-93.260154,9,Phillips,Midtown Phillips,3,3,Westminster,02/14/2019,00:00
2545 10TH AVE S,44.955937,-93.260187,9,Phillips,Midtown Phillips,3,3,Westminster,02/14/2019,00:00
3707 ALDRICH AVE N,45.022563,-93.289386,4,Camden,McKinley,1,3,Westminster,02/14/2019,00:00
729 13TH AVE SE,44.984746,-93.23431,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
1831 2ND AVE S,44.96411,-93.273882,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
849 19TH AVE SE,44.985021,-93.22560899999999,2,University,Como,4,3,Westminster,02/14/2019,00:00
1917 30 1/2 ST E,44.947540000000004,-93.24423900000001,9,Powderhorn,Corcoran,6,3,Westminster,02/14/2019,00:00
5229 COLFAX AVE N,45.050357,-93.292862,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
3019 UPTON AVE N,45.012128999999995,-93.308812,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
1919 30 1/2 ST E,44.947534000000005,-93.24417700000001,9,Powderhorn,Corcoran,6,3,Westminster,02/14/2019,00:00
3525 ELLIOT AVE,44.938739,-93.261315,9,Powderhorn,Powderhorn Park,6,3,Westminster,02/14/2019,00:00
2947 PILLSBURY AVE,44.949273,-93.281347,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
1921 30 1/2 ST E,44.947536,-93.244093,9,Powderhorn,Corcoran,6,3,Westminster,02/14/2019,00:00
3023 UPTON AVE N,45.012128999999995,-93.308812,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
513 14TH ST E,44.968917,-93.268252,7,Central,Elliot Park,3,3,Westminster,02/14/2019,00:00
5221 COLFAX AVE N,45.049979,-93.29284,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
2341 THOMAS AVE N,45.003867,-93.313343,5,Near North,Willard - Hay,1,3,Westminster,02/14/2019,00:00
1925 30 1/2 ST E,44.947542,-93.24391700000001,9,Powderhorn,Corcoran,6,3,Westminster,02/14/2019,00:00
1923 30 1/2 ST E,44.947537,-93.243989,9,Powderhorn,Corcoran,6,3,Westminster,02/14/2019,00:00
421 GIRARD TER,44.982196,-93.297189,5,Near North,Harrison,3,3,Westminster,02/14/2019,00:00
817 13TH AVE SE,44.985419,-93.233491,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
837 20TH AVE SE,44.984539,-93.224277,2,University,Como,4,3,Westminster,02/14/2019,00:00
3419 ALDRICH AVE N,45.01741,-93.28936999999999,4,Camden,McKinley,1,3,Westminster,02/14/2019,00:00
2745 10TH AVE S,44.952474,-93.26010600000001,9,Phillips,Midtown Phillips,3,3,Westminster,02/14/2019,00:00
517 14TH ST E,44.968931,-93.268162,7,Central,Elliot Park,3,3,Westminster,02/14/2019,00:00
2734 10TH AVE S,44.952568,-93.260137,9,Phillips,Midtown Phillips,3,3,Westminster,02/14/2019,00:00
3111 UPTON AVE N,45.012128999999995,-93.308812,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
1421 5TH ST NE,45.002756,-93.26029100000001,3,Northeast,Sheridan,2,3,Westminster,02/14/2019,00:00
815 13TH AVE SE,44.985451,-93.233509,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
1701 STEVENS AVE S,44.966102,-93.275369,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
713 37TH ST W,44.935757,-93.28935,10,Southwest,East Harriet,5,3,Westminster,02/14/2019,00:00
1419 5TH ST NE,45.002496,-93.260264,3,Northeast,Sheridan,2,3,Westminster,02/14/2019,00:00
813 13TH AVE SE,44.985397,-93.23351600000001,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
2015 30 1/2 ST E,44.947534000000005,-93.243219,9,Powderhorn,Corcoran,6,3,Westminster,02/14/2019,00:00
725 47TH ST E,44.91791,-93.263562,8,Nokomis,Field,5,3,Westminster,02/14/2019,00:00
3245 ALDRICH AVE N,45.014644,-93.289331,4,Camden,McKinley,1,3,Westminster,02/14/2019,00:00
707 37TH ST W,44.935796,-93.288958,10,Southwest,East Harriet,5,3,Westminster,02/14/2019,00:00
4735 COLFAX AVE N,45.041222,-93.292642,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
1917 TALMAGE AVE SE,44.989573,-93.224195,1,University,Como,4,3,Westminster,02/14/2019,00:00
811 13TH AVE SE,44.985385,-93.23367900000001,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
1705 STEVENS AVE S,44.966083000000005,-93.27534200000001,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
1055 20TH AVE SE,44.989397,-93.224215,1,University,Como,4,3,Westminster,02/14/2019,00:00
1707 STEVENS AVE S,44.966083000000005,-93.27534200000001,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
2833 10TH AVE S,44.951021999999995,-93.260228,9,Phillips,Midtown Phillips,3,3,Westminster,02/14/2019,00:00
3415 UPTON AVE N,45.012128999999995,-93.308812,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
5359 27TH AVE S,44.905398,-93.233603,11,Nokomis,Keewaydin,6,1,Westminster,02/14/2019,00:00
1415 5TH ST NE,45.002428,-93.26022900000001,3,Northeast,Sheridan,2,3,Westminster,02/14/2019,00:00
1915 TALMAGE AVE SE,44.989616,-93.222575,1,University,Como,4,3,Westminster,02/14/2019,00:00
3415 UPTON AVE N,45.012128999999995,-93.308812,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
1711 STEVENS AVE S,44.965868,-93.27528000000001,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
3419 UPTON AVE N,45.012128999999995,-93.308812,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
2839 10TH AVE S,44.950916,-93.26032,9,Phillips,Midtown Phillips,3,3,Westminster,02/14/2019,00:00
245 IRVING AVE N,44.979517,-93.299323,5,Near North,Harrison,3,3,Westminster,02/14/2019,00:00
3139 CLEVELAND ST NE,45.025242,-93.230726,1,Northeast,Waite Park,2,3,Westminster,02/14/2019,00:00
2417 IRVING AVE N,45.003797,-93.30014,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
2843 10TH AVE S,44.950669,-93.26026999999999,9,Phillips,Midtown Phillips,3,3,Westminster,02/14/2019,00:00
809 13TH AVE SE,44.985385,-93.23367900000001,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
3817 STANDISH AVE S,44.933701,-93.239587,12,Powderhorn,Standish,6,3,Westminster,02/14/2019,00:00
1071 21ST AVE SE,44.990239,-93.22285,1,University,Como,4,3,Westminster,02/14/2019,00:00
1315 5TH ST NE,45.001507000000004,-93.260278,3,Northeast,Sheridan,2,3,Westminster,02/14/2019,00:00
2951 ALDRICH AVE N,45.011052,-93.289328,5,Near North,Hawthorne,1,3,Westminster,02/14/2019,00:00
3013 40TH AVE S,44.947911,-93.215264,2,Longfellow,Cooper,6,3,Westminster,02/14/2019,00:00
3529 ALDRICH AVE S,44.938635999999995,-93.289489,10,Calhoun Isle,South Uptown,5,3,Westminster,02/14/2019,00:00
1809 TALMAGE AVE SE,44.98949,-93.226637,1,University,Como,4,3,Westminster,02/14/2019,00:00
801 13TH AVE SE,44.98523,-93.233664,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
3817 STANDISH AVE S,44.933634000000005,-93.239626,12,Powderhorn,Standish,6,3,Westminster,02/14/2019,00:00
1227 MORGAN AVE N,44.990555,-93.304506,5,Near North,Near - North,1,3,Westminster,02/14/2019,00:00
1817 STEVENS AVE S,44.964681,-93.27530300000001,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
2415 IRVING AVE N,45.003708,-93.30015300000001,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
1815 STEVENS AVE S,44.964763,-93.275357,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
2015 GRAND AVE S,44.962228,-93.284192,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
2943 HARRIET AVE S,44.948547999999995,-93.285562,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
2411 IRVING AVE N,45.003626000000004,-93.300108,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
317 37TH ST W,44.935846000000005,-93.284199,8,Southwest,King Field,5,3,Westminster,02/14/2019,00:00
2017 GRAND AVE S,44.96212,-93.28416899999999,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
1235 THOMAS AVE N,44.991294,-93.313381,5,Near North,Willard - Hay,1,3,Westminster,02/14/2019,00:00
1127 6TH ST NE,44.999492,-93.258894,3,Northeast,Sheridan,2,3,Westminster,02/14/2019,00:00
843 21ST AVE SE,44.984907,-93.222911,2,University,Como,4,3,Westminster,02/14/2019,00:00
2837 11TH AVE S,44.950476,-93.259155,9,Phillips,Midtown Phillips,3,3,Westminster,02/14/2019,00:00
1821 STEVENS AVE S,44.964193,-93.275421,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
1805 TALMAGE AVE SE,44.989587,-93.226623,1,University,Como,4,3,Westminster,02/14/2019,00:00
2909 HARRIET AVE S,44.949909000000005,-93.28550200000001,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
3741 ALDRICH AVE S,44.934798,-93.28953,10,Southwest,East Harriet,5,3,Westminster,02/14/2019,00:00
2011 ALDRICH AVE N,44.999678,-93.28956,5,Near North,Hawthorne,1,3,Westminster,02/14/2019,00:00
5329 26TH AVE S,44.906161,-93.234879,11,Nokomis,Keewaydin,6,1,Westminster,02/14/2019,00:00
4607 DUPONT AVE N,45.038669,-93.293937,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
3521 BENJAMIN ST NE,45.031983000000004,-93.22927800000001,1,Northeast,Waite Park,2,3,Westminster,02/14/2019,00:00
2119 GRAND AVE S,44.961323,-93.284171,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
2009 ALDRICH AVE N,44.999559999999995,-93.289601,5,Near North,Hawthorne,1,3,Westminster,02/14/2019,00:00
2521 IRVING AVE N,45.00516,-93.299562,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
2005 ALDRICH AVE N,44.999453,-93.289582,5,Near North,Hawthorne,1,3,Westminster,02/14/2019,00:00
1831 STEVENS AVE S,44.964069,-93.275518,6,Central,Steven's Square - Loring Heights,3,3,Westminster,02/14/2019,00:00
2523 IRVING AVE N,45.005314,-93.299531,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
103 37TH ST W,44.935955,-93.280087,8,Southwest,King Field,5,3,Westminster,02/14/2019,00:00
711 THOMAS AVE N,44.985504,-93.31361700000001,5,Near North,Willard - Hay,1,3,Westminster,02/14/2019,00:00
2007 ALDRICH AVE N,44.9995,-93.289592,5,Near North,Hawthorne,1,3,Westminster,02/14/2019,00:00
1423 6TH ST SE,44.982211,-93.233426,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
815 LOGAN AVE N,44.98645,-93.30328,5,Near North,Near - North,1,3,Westminster,02/14/2019,00:00
4851 DUPONT AVE S,45.043528,-93.293938,4,Camden,Lind - Bohanon,1,3,Westminster,02/14/2019,00:00
1421 6TH ST SE,44.982178000000005,-93.23347,3,University,Marcy Holmes,4,3,Westminster,02/14/2019,00:00
2527 IRVING AVE N,45.005427000000005,-93.29946899999999,5,Near North,Jordan,1,3,Westminster,02/14/2019,00:00
2209 GRAND AVE S,44.960515,-93.284174,10,Powderhorn,Whittier,3,3,Westminster,02/14/2019,00:00
4331 40TH AVE S,44.924362,-93.21530600000001,12,Longfellow,Hiawatha,6,3,Westminster,02/14/2019,00:00
3429 HARRIET AVE S,44.940369,-93.285667,8,Powderhorn,Lyndale,5,3,Westminster,02/14/2019,00:00
623 16TH ST E,44.967083,-93.26680400000001,6,Central,Elliot Park,3,3,Westminster,02/14/2019,00:00
315 LOGAN AVE N,44.980594,-93.303325,5,Near North,Harrison,3,3,Westminster,02/14/2019,00:00
701 THOMAS AVE N,44.98529,-93.313505,5,Near North,Willard - Hay,1,3,Westminster,02/14/2019,00:00
