Date,Time,Location,Latitude,Longitude,Ward,Community,Neighborhood,Emergency
02/04/2016,00:00,917russell ave n,44.9874788,-93.31131219999999,5,Near North,Willard - Hay,Polk
02/04/2016,00:00,3517 Harriet ave s,44.939173178025065,-93.28556191586168,8,Powderhorn,Lyndale,Polk
02/04/2016,00:00,4357 girard ave n,45.034534374229985,-93.29710165932242,4,Camden,Webber - Camden,Polk
02/04/2016,00:00,2509 stevens ave s,44.957130005508986,-93.2752527779962,10,Powderhorn,Whittier,Polk
02/04/2016,00:00,1115 Newton Ave N,44.98892570315521,-93.30579067716002,5,Near North,Near - North,Polk
02/04/2016,00:00,841 25th ave SE,44.98494148386385,-93.21783761555201,2,University,Como,Polk
02/04/2016,00:00,2216 stevens,44.96072271457139,-93.27534164832285,10,Powderhorn,Whittier,Polk
02/04/2016,00:00,2711 5TH AVE S,44.95350509189083,-93.26892142029143,6,Phillips,Phillips West,Polk
02/04/2016,00:00,3629 32nd Street West,44.94499179328811,-93.32545968005876,13,Calhoun Isle,West Calhoun,Polk
02/04/2016,00:00,3019 oliver av n,45.01163672293883,-93.30702104055486,5,Near North,Jordan,Polk
02/04/2016,00:00,123 Bedford st se,44.964631727659835,-93.20884932818983,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,3405 QUEEN AVE N,45.01697755103855,-93.30958174586829,4,Camden,Cleveland,Polk
02/04/2016,00:00,107 19TH ST E,44.96391556925977,-93.27621160178491,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,2419 California St NE,45.01230655456792,-93.26884395918351,3,Northeast,Bottineau,Polk
02/04/2016,00:00,543 humboldt av n,44.983263888028944,-93.29825154363392,5,Near North,Harrison,Polk
02/04/2016,00:00,723 Morgan Ave n,44.98551617275141,-93.30455100449839,5,Near North,Near - North,Polk
02/04/2016,00:00,3125 10th av s,44.94607280104937,-93.26004557902958,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,1721 8th Ave n,44.98629256892193,-93.30185023830114,5,Near North,Near - North,Polk
02/04/2016,00:00,2925 39TH ST E,44.93227587686928,-93.2305089599439,12,Powderhorn,Standish,Polk
02/04/2016,00:00,3527 32nd Street w,44.94498422815497,-93.32384563048495,13,Calhoun Isle,West Calhoun,Polk
02/04/2016,00:00,3003 12th ave s,44.94827316016366,-93.25753317232493,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,3607 Sheridan Ave N,45.02062645326681,-93.3121346535679,4,Camden,Cleveland,Polk
02/04/2016,00:00,1947 Lincoln St NE,45.008634007424384,-93.2383895887026,1,Northeast,Windom Park,Polk
02/04/2016,00:00,1707 Jefferson St NE,45.005307212451946,-93.25495541130131,1,Northeast,Logan Park,Polk
02/04/2016,00:00,3021 colfax ave n,45.011537252386965,-93.29166396391518,5,Near North,Hawthorne,Polk
02/04/2016,00:00,1069 23RD AVE SE,44.99014052649714,-93.22031411270837,1,University,Como,Polk
02/04/2016,00:00,5715 31st ave s,44.900172221592506,-93.22720591779525,11,Nokomis,Wenonah,Polk
02/04/2016,00:00,301 Ridgewood av s,44.96391070436197,-93.28288164361388,7,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,1225 Sheridan ave n,44.990670399894434,-93.31214535516713,5,Near North,Willard - Hay,Polk
02/04/2016,00:00,3213 HARRIET AVE S,44.94447126646086,-93.28552223244392,8,Powderhorn,Lyndale,Polk
02/04/2016,00:00,1091 17th ave se,44.99053905627627,-93.2282674882907,1,University,Como,Polk
02/04/2016,00:00,337 ridgewood ave,44.96367474285931,-93.28360365502846,7,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,3729 32ND ST W,44.94499670295889,-93.32655470388714,13,Calhoun Isle,West Calhoun,Polk
02/04/2016,00:00,2323 BRYANT AVE S,44.95982519991718,-93.29050370319462,10,Calhoun Isle,Lowry Hill East,Polk
02/04/2016,00:00,3317 Pillsbury,44.94262693533444,-93.28133375078654,8,Powderhorn,Lyndale,Polk
02/04/2016,00:00,223 6TH AVE SE,44.98320283824309,-93.24829469229533,3,University,Marcy Holmes,Polk
02/04/2016,00:00,3011 12th ave s,44.948133641902345,-93.2575314026431,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,3537 Irving av n,45.019270737037736,-93.29942863286932,4,Camden,Folwell,Polk
02/04/2016,00:00,411 OAK GROVE ST,44.96746537171017,-93.2852192027902,7,Central,Loring Park,Polk
02/04/2016,00:00,3609 Aldrich Ave n,45.02050639276111,-93.28935224038194,4,Camden,McKinley,Polk
02/04/2016,00:00,115 19TH ST E,44.96391507731415,-93.27577150344281,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,2931 Randolph St NE,45.020999264815174,-93.27159893338354,1,Northeast,Marshall Terrace,Polk
02/04/2016,00:00,2213 21st Ave N,45.00054020292642,-93.30839552198233,5,Near North,Willard - Hay,Polk
02/04/2016,00:00,1909 Jefferson St NE,45.007602673866685,-93.25539737384929,1,Northeast,Holland,Polk
02/04/2016,00:00,917 20TH AVE SE,44.986596867547824,-93.22426765429476,2,University,Como,Polk
02/04/2016,00:00,4025 17th ave s,44.92998872327046,-93.24981079745591,8,Powderhorn,Bancroft,Polk
02/04/2016,00:00,3823 Washburn North,45.02453922368288,-93.31731155397873,4,Camden,Victory,Polk
02/04/2016,00:00,217 7th ave se,44.98260747982699,-93.24696463110244,3,University,Marcy Holmes,Polk
02/04/2016,00:00,3637 Bryant ave n,45.02100373209511,-93.29061631436521,4,Camden,McKinley,Polk
02/04/2016,00:00,3513 43rd st E,44.92508762364802,-93.22122701826376,12,Longfellow,Hiawatha,Polk
02/04/2016,00:00,2115 22nd ave s,44.96172107799595,-93.24086731217324,6,Longfellow,Seward,Polk
02/04/2016,00:00,305 6th st se,44.988630449878066,-93.2495996523091,3,University,Marcy Holmes,Polk
02/04/2016,00:00,3323 girard ave n,45.01540073269837,-93.2969040464362,4,Camden,Folwell,Polk
02/04/2016,00:00,2015 aldrich ave s,44.96253763440377,-93.2892153303681,10,Calhoun Isle,Lowry Hill East,Polk
02/04/2016,00:00,813 12th ave se,44.98565957438424,-93.23538869019993,3,University,Marcy Holmes,Polk
02/04/2016,00:00,2511 Stevens ave s,44.95709554329974,-93.27525313786639,10,Powderhorn,Whittier,Polk
02/04/2016,00:00,3231 elliot ave s,44.94366834270744,-93.2613990593733,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,3105 HARRIET AVE S,44.946476436525046,-93.28551235182552,8,Powderhorn,Lyndale,Polk
02/04/2016,00:00,707 25th ave n,45.00475887027717,-93.2881252083267,5,Near North,Hawthorne,Polk
02/04/2016,00:00,3307 GIRARD AVE S,44.942771050601614,-93.29700451498512,10,Calhoun Isle,South Uptown,Polk
02/04/2016,00:00,107 18th st e,44.96517444823369,-93.2762132520051,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,2313 California ST NE,45.01125970846588,-93.26885043811707,3,Northeast,Bottineau,Polk
02/04/2016,00:00,4139 Harriet ave s,44.92792132206261,-93.2856350467605,8,Southwest,King Field,Polk
02/04/2016,00:00,901 33rd st e,44.94313492126936,-93.26130009417702,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,105 18th st e,44.96517411454609,-93.27632373110038,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,2203 California St NE,45.0101187197969,-93.26884529232673,3,Northeast,Bottineau,Polk
02/04/2016,00:00,3527 Pillsbury ave s,44.939018231425536,-93.28134402203035,8,Powderhorn,Lyndale,Polk
02/04/2016,00:00,4011 elliot,44.93031534047848,-93.26118693703016,8,Powderhorn,Bancroft,Polk
02/04/2016,00:00,3511 DUPONT AVE S,44.93927844103949,-93.29323639333444,10,Calhoun Isle,South Uptown,Polk
02/04/2016,00:00,817 12th Ave se,44.98569007581084,-93.23536354682412,3,University,Marcy Holmes,Polk
02/04/2016,00:00,2721 Longfellow Avenue South,44.95335289656081,-93.24604510043172,9,Phillips,East Phillips,Polk
02/04/2016,00:00,1027 Morgan Ave n,44.98816890477769,-93.30453924024286,5,Near North,Near - North,Polk
02/04/2016,00:00,827 15th ST E,44.96795378296659,-93.26213927540296,6,Central,Elliot Park,Polk
02/04/2016,00:00,505 humboldt av n,44.9827215774438,-93.29825308564845,5,Near North,Harrison,Polk
02/04/2016,00:00,515 humboldt av n,44.982864291253044,-93.29825267985514,5,Near North,Harrison,Polk
02/04/2016,00:00,415 6TH ST SE,44.98800924658724,-93.24803674252725,3,University,Marcy Holmes,Polk
02/04/2016,00:00,1425 18th ave n,44.99737312870309,-93.29855495913158,5,Near North,Near - North,Polk
02/04/2016,00:00,3547 dupont ave s,44.93865289728021,-93.29324157245927,10,Calhoun Isle,South Uptown,Polk
02/04/2016,00:00,2623 Essex st se,44.97082460154312,-93.22118634434422,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,2601 Essex st se,44.97094175658911,-93.22147643634324,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,2201 pillsbury ave s,44.96084829249323,-93.28120727293009,10,Powderhorn,Whittier,Polk
02/04/2016,00:00,1619 10th ave so,44.967036710608326,-93.25962454516349,6,Central,Elliot Park,Polk
02/04/2016,00:00,603 RIDGEWOOD AVE S,44.96341097839495,-93.2867275466169,7,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,1429 logan Ave n,44.99339387536004,-93.30325594260268,5,Near North,Willard - Hay,Polk
02/04/2016,00:00,1913 Jefferson St NE,45.007644322841834,-93.2553977274294,1,Northeast,Holland,Polk
02/04/2016,00:00,2529 4th st se,44.97427722697624,-93.22011386170806,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,1517 26th ave ne,45.015043334250535,-93.23818512816081,1,Northeast,Audubon Park,Polk
02/04/2016,00:00,647 Pierce St NE,44.995948618898545,-93.24092922213276,3,Northeast,Beltrami,Polk
02/04/2016,00:00,1021 15TH AVE SE,44.988467551744016,-93.23081692020558,1,University,Como,Polk
02/04/2016,00:00,849 25th Ave se,44.985213695247836,-93.21782726879913,2,University,Como,Polk
02/04/2016,00:00,2015 22nd ave S,44.96257523893528,-93.24086986959111,6,Longfellow,Seward,Polk
02/04/2016,00:00,1413 6th ST SE,44.982407211858046,-93.23398769914283,3,University,Marcy Holmes,Polk
02/04/2016,00:00,2707 24th ST E,44.95912968089218,-93.23289319306424,2,Longfellow,Seward,Polk
02/04/2016,00:00,2129 Bryant Ave n,45.00061593085419,-93.29110882509492,5,Near North,Hawthorne,Polk
02/04/2016,00:00,627 33rd Street West,44.94286854065624,-93.28722706971442,8,Powderhorn,Lyndale,Polk
02/04/2016,00:00,129 18th Street East,44.96517712076326,-93.27518899543003,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,163 26th ave se,44.97155803529809,-93.22111178086773,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,327 8th ave se,44.98311358181355,-93.24470444498455,3,University,Marcy Holmes,Polk
02/04/2016,00:00,623 33rd Street West,44.94286832025328,-93.28717764731923,8,Powderhorn,Lyndale,Polk
02/04/2016,00:00,929 15th st e,44.967952747344626,-93.26064467131049,6,Central,Elliot Park,Polk
02/04/2016,00:00,437 Buchanan St NE,44.993968032934646,-93.23964022154422,3,Northeast,Beltrami,Polk
02/04/2016,00:00,4241 newton av n,45.03215850769666,-93.30600294206366,4,Camden,Victory,Polk
02/04/2016,00:00,2533 4th st se,44.97425609404965,-93.2200615767493,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,111 logan Ave n,44.9771741,-93.30349059999999,5,Near North,Harrison,Polk
02/04/2016,00:00,315 8th Ave SE,44.98299998951314,-93.24479281674533,3,University,Marcy Holmes,Polk
02/04/2016,00:00,2609 Essex st se,44.9708991547819,-93.2213709483436,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,319 8th ave se,44.983037853638294,-93.24476335949173,3,University,Marcy Holmes,Polk
02/04/2016,00:00,1507 32nd St E,44.94469288457934,-93.25338339369745,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,3813 girard av n,45.02425845852923,-93.29695870312545,4,Camden,Webber - Camden,Polk
02/04/2016,00:00,1613 2nd av n,44.97882370923846,-93.30140932212754,5,Near North,Harrison,Polk
02/04/2016,00:00,713 Jackson St NE,44.99713216866836,-93.2498339803869,3,Northeast,St. Anthony East,Polk
02/04/2016,00:00,2617 Essex st se,44.97085655294303,-93.22126546034396,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,927 20TH AVE NE,45.008936648814064,-93.24722664079272,1,Northeast,Windom Park,Polk
02/04/2016,00:00,2605 4th st se,44.973875700039294,-93.21912044749149,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,415 oak grove st,44.96748841065268,-93.28529840593664,7,Central,Loring Park,Polk
02/04/2016,00:00,2325 plilsbury ave s,44.959326,-93.280822,10,Powderhorn,Whittier,Polk
02/04/2016,00:00,1311 32nd st w,44.944689600714064,-93.2959301159162,10,Calhoun Isle,South Uptown,Polk
02/04/2016,00:00,627 Buchanan St NE,44.995600646140765,-93.23964883992956,3,Northeast,Beltrami,Polk
02/04/2016,00:00,4733 18th ave so,44.9170225747767,-93.24852576383368,11,Nokomis,Northrop,Polk
02/04/2016,00:00,1117 Spring St NE,44.99513689512837,-93.24328625434151,3,Northeast,Beltrami,Polk
02/04/2016,00:00,141 26TH AVE SE,44.97135045838891,-93.22127424580898,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,329 8th ave. Se,44.983132513841745,-93.24468971635774,3,University,Marcy Holmes,Polk
02/04/2016,00:00,3521 HUMBOLDT AVE N,45.01898638690143,-93.29815670816077,4,Camden,Folwell,Polk
02/04/2016,00:00,3049 elliot ave,44.94746995091452,-93.26133806169719,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,4943 Thomas Ave n,45.0447372305594,-93.31439746071918,4,Camden,Shingle Creek,Polk
02/04/2016,00:00,1117 Spring St NE,44.99513689512837,-93.24328625434151,3,Northeast,Beltrami,Polk
02/04/2016,00:00,4257 Newton ave n,45.03247711672471,-93.30601065981801,4,Camden,Victory,Polk
02/04/2016,00:00,133 19th st e,44.9639148330297,-93.27512724716033,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,1453 32ND ST W,44.94468670961063,-93.29987788974357,10,Calhoun Isle,ECCO,Polk
02/04/2016,00:00,1817 Stevens Avenue South,44.964984277419006,-93.2752364412716,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,1019 26th Ave NE,45.01501102803896,-93.24520087199231,1,Northeast,Audubon Park,Polk
02/04/2016,00:00,3953 bupout Ave n,45.0273294,-93.29342559999999,4,Camden,Webber - Camden,Polk
02/04/2016,00:00,2615 Essex Sr se,44.9713322,-93.22095949999999,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,1015 26th Ave NE,45.015010614545545,-93.24526906107509,1,Northeast,Audubon Park,Polk
02/04/2016,00:00,4023 25th ave so,44.93007624629328,-93.23587471312834,12,Powderhorn,Standish,Polk
02/04/2016,00:00,201 8th ave se,44.98187804030277,-93.24566591406925,3,University,Marcy Holmes,Polk
02/04/2016,00:00,3335 Humboldt ave N,45.015620533736545,-93.2981654611662,4,Camden,Folwell,Polk
02/04/2016,00:00,1829 Stevens south,44.9644115,-93.27529039999999,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,1523 32nd st e,44.94468743836986,-93.25251287536811,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,1007 Summer St NE,44.99694774443278,-93.24585935463573,3,Northeast,Beltrami,Polk
02/04/2016,00:00,117 26TH AVE SE,44.97112400999479,-93.22145148029033,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,3431 DuPont Ave n,45.01730361088641,-93.29312440188069,4,Camden,Folwell,Polk
02/04/2016,00:00,1323 34TH ST W,44.94128488293115,-93.29612030848091,10,Calhoun Isle,South Uptown,Polk
02/04/2016,00:00,209 19th st e,44.96391608381468,-93.27390040760476,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,4245  newton ave N,45.03223816011995,-93.30600487150224,4,Camden,Victory,Polk
02/04/2016,00:00,1731 s 2nd ave,44.9655428,-93.2740274,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,2525 delaware st se,44.97234120594326,-93.22176641614433,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,205 7 TN Ave se,44.9825227,-93.24722489999999,3,University,Marcy Holmes,Polk
02/04/2016,00:00,527 humboldt av n,44.98303554735519,-93.2982521929032,5,Near North,Harrison,Polk
02/04/2016,00:00,735 JEFFERSON ST NE,44.997539386809095,-93.25492752309125,3,Northeast,St. Anthony East,Polk
02/04/2016,00:00,2623 pautz pl,44.962207039121424,-93.23420605744913,6,Longfellow,Seward,Polk
02/04/2016,00:00,2123 Oliver Ave N,45.00074376001002,-93.30700300263476,5,Near North,Willard - Hay,Polk
02/04/2016,00:00,1903 32nd st e,44.94470556124556,-93.2447960110907,9,Powderhorn,Corcoran,Polk
02/04/2016,00:00,223 7th Ave se,44.98266342710394,-93.246919789344,3,University,Marcy Holmes,Polk
02/04/2016,00:00,2519 Delaware st se,44.972372234896746,-93.2218456112988,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,3033 10th Ave s,44.94774847161626,-93.2600680103956,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,4355 Girard ave n,45.034493953770635,-93.29710132205224,4,Camden,Webber - Camden,Polk
02/04/2016,00:00,1803 Jackson St NE,45.00603790633918,-93.24909356395759,1,Northeast,Logan Park,Polk
02/04/2016,00:00,2705 Polk st NE,45.016903128364255,-93.24550729833689,1,Northeast,Audubon Park,Polk
02/04/2016,00:00,3431 Colfax ave s,44.94073619851565,-93.2919471843653,10,Calhoun Isle,South Uptown,Polk
02/04/2016,00:00,1625 25TH ST W,44.957491526693815,-93.3002054426575,7,Calhoun Isle,East Isles,Polk
02/04/2016,00:00,1903 STEVENS AVE S,44.96389144997903,-93.27523765671025,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,4901 Thomas Ave N,45.04400204405743,-93.31438653803274,4,Camden,Shingle Creek,Polk
02/04/2016,00:00,1805 Jackson St NE,45.006115124755574,-93.24909259635764,1,Northeast,Logan Park,Polk
02/04/2016,00:00,1505 33rd Ave ne,45.027698118383434,-93.23831619819164,1,Northeast,Waite Park,Polk
02/04/2016,00:00,3551 colfax av n,45.01944928128337,-93.29186679458968,4,Camden,McKinley,Polk
02/04/2016,00:00,2725 24th ST E,44.95913022965312,-93.23262327452716,2,Longfellow,Seward,Polk
02/04/2016,00:00,849 18TH AVE SE,44.98453829840242,-93.22697952634348,2,University,Como,Polk
02/04/2016,00:00,4251 Newton n,45.032357638547055,-93.30600776566014,4,Camden,Victory,Polk
02/04/2016,00:00,409 oak grove st,44.96745385223544,-93.285179601217,7,Central,Loring Park,Polk
02/04/2016,00:00,4253 newton ave n,45.03239746463399,-93.30600873037942,4,Camden,Victory,Polk
02/04/2016,00:00,19TH ST E & 2ND AVE S,44.963955497777384,-93.27403674698421,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,5037 girard ave n,45.04637456864674,-93.29797572247978,4,Camden,Lind - Bohanon,Polk
02/04/2016,00:00,905 15TH ST E,44.96795268543507,-93.26096299360891,6,Central,Elliot Park,Polk
02/04/2016,00:00,907 22nd ST W,44.9608820553968,-93.29066444379616,10,Calhoun Isle,Lowry Hill East,Polk
02/04/2016,00:00,3111 longfellow,44.94632813935981,-93.24606097416091,9,Powderhorn,Corcoran,Polk
02/04/2016,00:00,4249 Newton North,45.032317812432396,-93.30600680094084,4,Camden,Victory,Polk
02/04/2016,00:00,919 Queen Ave N,44.98715901628547,-93.30971137631788,5,Near North,Willard - Hay,Polk
02/04/2016,00:00,579 36 1/2 Ave ne,45.034684208160826,-93.25710262562822,1,Northeast,Columbia Park,Polk
02/04/2016,00:00,869 19TH AVE SE,44.985593990689146,-93.22563530738755,2,University,Como,Polk
02/04/2016,00:00,143 26th ave se,44.971369329048066,-93.22125947626886,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,3943 washburn av n,45.02669276579454,-93.31737347657119,4,Camden,Victory,Polk
02/04/2016,00:00,22nd and bryant,44.9609101,-93.29054819999999,10,Calhoun Isle,Lowry Hill East,Polk
02/04/2016,00:00,3439 Colfax Ave South,44.94059753775108,-93.29194846130608,10,Calhoun Isle,South Uptown,Polk
02/04/2016,00:00,2523 Delaware st se,44.97235154892962,-93.22179281452915,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,1059 21st ave se,44.98899329795039,-93.22288391003393,1,University,Como,Polk
02/04/2016,00:00,2603 FREMONT AVE S,44.955456911085484,-93.29563188690614,10,Calhoun Isle,Lowry Hill East,Polk
02/04/2016,00:00,1925 2ND AVE S,44.963626715375675,-93.27398156393046,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,3444 Colfax Ave South,44.94049404729641,-93.29205893950333,10,Calhoun Isle,South Uptown,Polk
02/04/2016,00:00,3501 5th St NE,45.03198196462557,-93.25991865622281,1,Northeast,Columbia Park,Polk
02/04/2016,00:00,3017 10TH AVE S,44.94802723957086,-93.26007163169722,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,2521 Delaware st se,44.97236189191412,-93.22181921291397,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,3423 GIRARD AVE N,45.01719585941272,-93.29690431301609,4,Camden,Folwell,Polk
02/04/2016,00:00,3481 5th St NE,45.03149671642046,-93.25993049195489,1,Northeast,Columbia Park,Polk
02/04/2016,00:00,105 34th Street East,44.94131251365806,-93.27655115904972,8,Powderhorn,Lyndale,Polk
02/04/2016,00:00,4319 Logan ave n,45.033788713831406,-93.30348005927742,4,Camden,Webber - Camden,Polk
02/04/2016,00:00,165 26th ave se,44.971576905888945,-93.22109701132763,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,119 33rd Street West,44.94288780467848,-93.28003845441388,8,Powderhorn,Lyndale,Polk
02/04/2016,00:00,2701 4th st se,44.973315614122534,-93.21773405710698,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,907 WEEKS AVE SE,44.98683156827513,-93.21736740308253,2,University,Como,Polk
02/04/2016,00:00,1009 w 37th st,44.9356614,-93.292473,10,Southwest,East Harriet,Polk
02/04/2016,00:00,2613 ESSEX ST SE,44.97087785386641,-93.22131820434377,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,2717 4th st se,44.97323928136419,-93.21754343488675,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,2517 delaware st se,44.97238257787751,-93.22187200968362,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,2425 34th Ave n,45.01681584873917,-93.3111331439277,4,Camden,Cleveland,Polk
02/04/2016,00:00,2709 humboldt av n,45.00789314293182,-93.29815830698877,5,Near North,Jordan,Polk
02/04/2016,00:00,2121 15TH AVE N,44.99411666628502,-93.30724053815885,5,Near North,Willard - Hay,Polk
02/04/2016,00:00,1225 39th Ave n,45.02575365078588,-93.294727289387,4,Camden,Webber - Camden,Polk
02/04/2016,00:00,2515 deleware st se,44.972392920856414,-93.22189840806844,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,1721 Oak Park Ave N,44.987671547160815,-93.3022599010953,5,Near North,Near - North,Polk
02/04/2016,00:00,2513 deleware st se,44.97240326383345,-93.22192480645326,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,5045 girard ave n,45.04651579436918,-93.29797559155718,4,Camden,Lind - Bohanon,Polk
02/04/2016,00:00,2519 delaware st se,44.972372234896746,-93.2218456112988,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,2407 clinton av s,44.959036548240846,-93.27143235851831,10,Powderhorn,Whittier,Polk
02/04/2016,00:00,3231 Ulysses St NE,45.02643938835684,-93.23578229885818,1,Northeast,Waite Park,Polk
02/04/2016,00:00,1025 19th ave ne,45.00795853532155,-93.24513423865763,1,Northeast,Windom Park,Polk
02/04/2016,00:00,2515 Delaware st se,44.972392920856414,-93.22189840806844,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,2511 deleware st Se,44.972413606808615,-93.22195120483808,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,147 26th ave se,44.97140707034774,-93.22122993718862,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,3415 15th ave s,44.9410621354886,-93.25366242089507,9,Powderhorn,Powderhorn Park,Polk
02/04/2016,00:00,145 26th ave s,45.00586781138544,-93.27917822104342,5,Near North,Hawthorne,Polk
02/04/2016,00:00,1825 47th ave s,45.04029024665174,-93.30091216278718,4,Camden,Humboldt Industrial Area,Polk
02/04/2016,00:00,4253 newton ave n,45.03239746463399,-93.30600873037942,4,Camden,Victory,Polk
02/04/2016,00:00,1907 2ND AVE S,44.96384489570708,-93.27398184371894,6,Central,Steven's Square - Loring Heights,Polk
02/04/2016,00:00,2517 DELAWARE ST SE,44.97238257787751,-93.22187200968362,2,University,Prospect Park - East River Road,Polk
02/04/2016,00:00,2519 DELAWARE ST SE,44.972372234896746,-93.2218456112988,2,University,Prospect Park - East River Road,Polk
02/02/2016,00:00,14 university Ave se,44.98747743552597,-93.25586858561066,3,University,Nicollet Island - East Bank,Polk
02/02/2016,00:00,2 university Ave ne,44.98798958489437,-93.25644820123108,3,University,Nicollet Island - East Bank,Polk
02/02/2016,00:00,625 university Ave Se,44.98383196263854,-93.24726251307034,3,University,Marcy Holmes,Polk
02/02/2016,00:00,3050 chicago ave s,44.947470383397885,-93.26272033439004,9,Powderhorn,Central,Polk
02/02/2016,00:00,3616 chicago,44.93742509441776,-93.26258919708283,8,Powderhorn,Central,Polk
02/02/2016,00:00,3533 Chicago,44.93895300795957,-93.26249951385407,9,Powderhorn,Powderhorn Park,Polk
02/02/2016,00:00,801 university ave se,44.98284225351842,-93.24481771935673,3,University,Marcy Holmes,Polk
02/02/2016,00:00,3326 chicago ave,44.942668631870404,-93.26265930242688,9,Powderhorn,Central,Polk
02/02/2016,00:00,1520 park ave s,44.96786116293266,-93.26515826820953,6,Central,Elliot Park,Polk
02/02/2016,00:00,3347 4th ave s,44.94232128151004,-93.27016809157955,9,Powderhorn,Central,Polk
02/02/2016,00:00,3439 LYNDALE AVE N,45.01740653615736,-93.28808323339219,4,Camden,McKinley,Polk
02/02/2016,00:00,315 university ave se,44.98562539439137,-93.25179850497058,3,University,Marcy Holmes,Polk
02/02/2016,00:00,3204 Chicago Ave so,44.94462081058488,-93.26268306500262,9,Powderhorn,Central,Polk
02/02/2016,00:00,615 13th Ave NE,45.00093266909779,-93.25758063513777,3,Northeast,Sheridan,Polk
02/02/2016,00:00,3120 4TH AVE SOUTH,44.94628980880301,-93.27034826591485,9,Powderhorn,Central,Polk
02/02/2016,00:00,613 oak st se,44.970059402196995,-93.22705428992174,2,University,Prospect Park - East River Road,Polk
02/02/2016,00:00,4344 chicago ave,44.924319357790736,-93.26259149808232,8,Nokomis,Regina,Polk
02/02/2016,00:00,4700 lyndale ave n,45.040367697651206,-93.28706209393283,4,Camden,Camden Industrial,Polk
02/02/2016,00:00,13th Ave NE & University,45.000899624186616,-93.26308400562858,3,Northeast,Sheridan,Polk
02/02/2016,00:00,4627 Lyndale Ave N,45.03903952309069,-93.28744856758517,4,Camden,Lind - Bohanon,Polk
02/02/2016,00:00,3238 Lyndale Ave n,45.01380806829262,-93.28796472132571,4,Camden,McKinley,Polk
02/02/2016,00:00,607 Oak St. SE.,44.97013727074953,-93.22705375971856,2,University,Prospect Park - East River Road,Polk
02/02/2016,00:00,330 w 15th st,44.9684091,-93.28591569999999,7,Central,Loring Park,Polk
