Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
823 LYNDALE PL,44.986641,-93.289565,5,Near North,Sumner - Glenwood,1,3,Yale,02/22/2019,00:00
219 19TH ST E,44.963834999999996,-93.273198,6,Central,Steven's Square - Loring Heights,3,3,Yale,02/22/2019,00:00
1457 33RD ST W,44.942855,-93.300301,10,Calhoun Isle,ECCO,5,3,Yale,02/22/2019,00:00
1323 SPRUCE PLACE,44.969159999999995,-93.28097700000001,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
3223 FREMONT AVE S,44.943989,-93.295642,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
221 19TH ST E,44.963846000000004,-93.273173,6,Central,Steven's Square - Loring Heights,3,3,Yale,02/22/2019,00:00
1089 26TH AVE SE,44.99087,-93.216502,1,University,Como,4,3,Yale,02/22/2019,00:00
3725 15TH AVE S,44.934858,-93.2538,9,Powderhorn,Powderhorn Park,6,3,Yale,02/22/2019,00:00
2745 PLEASANT AVE,44.951846999999994,-93.28301,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
4637 1ST AVE S,44.918510999999995,-93.27651,11,Southwest,Tangletown,5,3,Yale,02/22/2019,00:00
415 6TH AVE SE,44.985577,-93.246408,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
1113 14TH AVE SE,44.991312,-93.232055,2,University,Como,4,3,Yale,02/22/2019,00:00
1115 14TH AVE SE,44.991396,-93.232066,2,University,Como,4,3,Yale,02/22/2019,00:00
5325 10TH AVE S,44.906388,-93.26012,11,Nokomis,Hale,6,3,Yale,02/22/2019,00:00
2609 LONGFELLOW AVE S,44.955302,-93.246022,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
2907 3RD AVE S,44.949813,-93.272868,6,Phillips,Phillips West,3,3,Yale,02/22/2019,00:00
1001 61ST ST W,44.892520000000005,-93.292316,11,Southwest,Windom,5,3,Yale,02/22/2019,00:00
1111 14TH AVE SE,44.991257,-93.232063,2,University,Como,4,3,Yale,02/22/2019,00:00
2609 2ND AVE S,44.95514,-93.27405999999999,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
1321 SPRUCE PLACE,44.969184000000006,-93.280851,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
2431 6TH ST N,45.004608000000005,-93.28648000000001,5,Near North,Hawthorne,1,3,Yale,02/22/2019,00:00
2607 LONGFELLOW AVE S,44.955182,-93.245977,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
27 OAK GROVE ST,44.966495,-93.27914,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
1779 DUPONT AVE S,44.965957,-93.292874,7,Calhoun Isle,Lowry Hill,3,3,Yale,02/22/2019,00:00
1417 33RD ST W,44.942946,-93.298177,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
2913 3RD AVE S,44.949591,-93.272857,6,Phillips,Phillips West,3,3,Yale,02/22/2019,00:00
749 LYNDALE PL,44.986191999999996,-93.289358,5,Near North,Sumner - Glenwood,1,3,Yale,02/22/2019,00:00
1107 14TH AVE SE,44.991043,-93.232093,2,University,Como,4,3,Yale,02/22/2019,00:00
25 OAK GROVE ST,44.966482,-93.27909100000001,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
2225 4TH AVE N,44.981549,-93.30928399999999,5,Near North,Harrison,3,3,Yale,02/22/2019,00:00
2605 LONGFELLOW AVE S,44.955391999999996,-93.246146,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
317 6TH AVE SE,44.984572,-93.247325,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
2917 3RD AVE S,44.949487,-93.272864,6,Phillips,Phillips West,3,3,Yale,02/22/2019,00:00
3141 EMERSON AVE S,44.945197,-93.294446,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
3601 15TH AVE S,44.937498,-93.253647,9,Powderhorn,Powderhorn Park,6,3,Yale,02/22/2019,00:00
303 6TH AVE NE,44.994486,-93.260469,3,Northeast,St. Anthony West,2,3,Yale,02/22/2019,00:00
1313 SPRUCE PLACE,44.96935,-93.280826,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
2717 PLEASANT AVE,44.953103000000006,-93.282947,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
1101 14TH AVE SE,44.990992,-93.232098,2,University,Como,4,3,Yale,02/22/2019,00:00
1315 33RD ST W,44.942994,-93.296828,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
2925 3RD AVE S,44.949262,-93.272797,6,Phillips,Phillips West,3,3,Yale,02/22/2019,00:00
3223 EMERSON AVE S,44.944078999999995,-93.29464899999999,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
1311 SPRUCE PLACE,44.969458,-93.280842,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
713 61ST ST W,44.892328000000006,-93.289051,11,Southwest,Windom,5,3,Yale,02/22/2019,00:00
705 61ST ST W,44.892196999999996,-93.288622,11,Southwest,Windom,5,3,Yale,02/22/2019,00:00
3229 EMERSON AVE S,44.943982,-93.294529,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
2933 6TH ST N,45.010523,-93.286497,5,Near North,Hawthorne,1,3,Yale,02/22/2019,00:00
1105 33RD ST W,44.943113000000004,-93.294229,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
2715 2ND AVE S,44.953049,-93.274041,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
307 6TH AVE SE,44.984341,-93.247495,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
2929 3RD AVE S,44.949099,-93.272867,6,Phillips,Phillips West,3,3,Yale,02/22/2019,00:00
3543 15TH AVE S,44.938155,-93.253516,9,Powderhorn,Powderhorn Park,6,3,Yale,02/22/2019,00:00
2931 3RD AVE S,44.949015,-93.272871,6,Phillips,Phillips West,3,3,Yale,02/22/2019,00:00
2227 4TH AVE N,44.981454,-93.30908000000001,5,Near North,Harrison,3,3,Yale,02/22/2019,00:00
1829 E. M. STATELY ST,44.956503999999995,-93.24691,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
2419 5TH ST NE,45.012924,-93.26041,1,Northeast,Holland,2,3,Yale,02/22/2019,00:00
1023 VINCENT AVE N,44.988704,-93.315958,5,Near North,Willard - Hay,1,3,Yale,02/22/2019,00:00
1517 52ND AVE N,45.049306,-93.30275999999999,4,Camden,Shingle Creek,1,3,Yale,02/22/2019,00:00
3429 EMERSON AVE S,44.940301,-93.294516,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
705 LYNDALE PL,44.985779,-93.289272,5,Near North,Sumner - Glenwood,1,3,Yale,02/22/2019,00:00
709 61ST ST W,44.892252,-93.289034,11,Southwest,Windom,5,3,Yale,02/22/2019,00:00
227 OAK GROVE ST,44.966668,-93.282193,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
2707 PLEASANT AVE,44.953392,-93.28318900000001,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
207 7TH AVE SE,44.983274,-93.248343,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
1055 15TH AVE SE,44.989526,-93.230816,1,University,Como,4,3,Yale,02/22/2019,00:00
2407 5TH ST NE,45.012716999999995,-93.260385,1,Northeast,Holland,2,3,Yale,02/22/2019,00:00
3431 EMERSON AVE S,44.940294,-93.294522,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
817 33RD ST W,44.942946,-93.290663,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
4851 OAKLAND AVE S,44.914522,-93.266424,8,Nokomis,Field,5,3,Yale,02/22/2019,00:00
233 OAK GROVE ST,44.966722,-93.282364,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
3531 15TH AVE S,44.938364,-93.253688,9,Powderhorn,Powderhorn Park,6,3,Yale,02/22/2019,00:00
817 VINCENT AVE N,44.98669,-93.315966,5,Near North,Willard - Hay,1,3,Yale,02/22/2019,00:00
3507 EMERSON AVE S,44.939153999999995,-93.294688,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
1855 E. M. STATELY ST,44.956377,-93.245659,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
1051 15TH AVE SE,44.989431,-93.230779,1,University,Como,4,3,Yale,02/22/2019,00:00
2645 PLEASANT AVE,44.954175,-93.28298199999999,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
2805 GIRARD AVE S,44.951661,-93.296964,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
2739 2ND AVE S,44.952342,-93.274085,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
3507 12TH AVE S,44.939343,-93.257575,9,Powderhorn,Powderhorn Park,6,3,Yale,02/22/2019,00:00
815 33RD ST W,44.943052,-93.290585,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
1041 15TH AVE SE,44.989104,-93.230823,1,University,Como,4,3,Yale,02/22/2019,00:00
815 39TH ST E,44.931934999999996,-93.261738,8,Powderhorn,Bancroft,6,3,Yale,02/22/2019,00:00
3533 EMERSON AVE S,44.938707,-93.294676,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
2633 PLEASANT AVE,44.954359000000004,-93.28291,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
1903 E. M. STATELY ST,44.956399,-93.245436,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
305 OAK GROVE ST,44.966931,-93.283238,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
307 7TH AVE SE,44.983711,-93.246098,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
3541 12TH AVE S,44.938213,-93.257563,9,Powderhorn,Powderhorn Park,6,3,Yale,02/22/2019,00:00
2755 GIRARD AVE S,44.952042,-93.296952,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
4801 OAKLAND AVE S,44.915890999999995,-93.266743,8,Nokomis,Field,5,3,Yale,02/22/2019,00:00
2939 OAKLAND AVE S,44.94885,-93.266479,6,Phillips,Phillips West,3,3,Yale,02/22/2019,00:00
307 18TH ST E,44.965225,-93.27223599999999,6,Central,Steven's Square - Loring Heights,3,3,Yale,02/22/2019,00:00
4241 LONGFELLOW AVE S,44.925658,-93.24480600000001,12,Powderhorn,Standish,6,3,Yale,02/22/2019,00:00
1909 E. M. STATELY ST,44.956301,-93.24519000000001,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
905 52ND AVE N,45.049319,-93.29207,4,Camden,Lind - Bohanon,1,3,Yale,02/22/2019,00:00
3725 6TH ST N,45.022963,-93.286556,4,Camden,McKinley,1,3,Yale,02/22/2019,00:00
1025 15TH AVE SE,44.988754,-93.230805,1,University,Como,4,3,Yale,02/22/2019,00:00
1731 CLIFTON PL,44.966673,-93.286293,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
1925 5TH ST NE,45.008432,-93.260143,1,Northeast,Holland,2,3,Yale,02/22/2019,00:00
3445 15TH AVE S,44.939532,-93.253948,9,Powderhorn,Powderhorn Park,6,3,Yale,02/22/2019,00:00
3519 DUPONT AVE S,44.938814,-93.29327099999999,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
301 33RD ST W,44.942974,-93.283102,8,Powderhorn,Lyndale,5,3,Yale,02/22/2019,00:00
2741 GIRARD AVE S,44.952374,-93.296966,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
2501 PLEASANT AVE,44.957182,-93.28300300000001,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
1115 39TH ST E,44.932296,-93.258546,8,Powderhorn,Bancroft,6,3,Yale,02/22/2019,00:00
1911 TALMAGE AVE SE,44.989677,-93.22495699999999,1,University,Como,4,3,Yale,02/22/2019,00:00
2737 GIRARD AVE S,44.95245,-93.296963,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
333 OAK GROVE ST,44.967213,-93.284134,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
2921 OAKLAND AVE S,44.949566,-93.266521,6,Phillips,Phillips West,3,3,Yale,02/22/2019,00:00
335 OAK GROVE ST,44.967205,-93.284037,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
305 18TH ST E,44.965182,-93.272385,6,Central,Steven's Square - Loring Heights,3,3,Yale,02/22/2019,00:00
3721 6TH ST N,45.022882,-93.286576,4,Camden,McKinley,1,3,Yale,02/22/2019,00:00
315 7TH AVE SE,44.983605,-93.24636,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
2437 PLEASANT AVE,44.957846,-93.282986,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
3851 CLINTON AVE S,44.932687,-93.27147,8,Powderhorn,Bryant,5,3,Yale,02/22/2019,00:00
2731 GIRARD AVE S,44.952639000000005,-93.296984,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
1023 15TH AVE SE,44.988656,-93.230796,1,University,Como,4,3,Yale,02/22/2019,00:00
3849 CLINTON AVE S,44.932699,-93.27144399999999,8,Powderhorn,Bryant,5,3,Yale,02/22/2019,00:00
817 52ND AVE N,45.049321,-93.29117,4,Camden,Lind - Bohanon,1,3,Yale,02/22/2019,00:00
3439 15TH AVE S,44.939932,-93.25352,9,Powderhorn,Powderhorn Park,6,3,Yale,02/22/2019,00:00
337 OAK GROVE ST,44.96723,-93.284149,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
3853 CLINTON AVE S,44.932536,-93.27141999999999,8,Powderhorn,Bryant,5,3,Yale,02/22/2019,00:00
3441 DUPONT AVE S,44.939997,-93.293309,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
209 33RD ST W,44.942954,-93.280227,8,Powderhorn,Lyndale,5,3,Yale,02/22/2019,00:00
3743 6TH ST N,45.023326000000004,-93.28658399999999,4,Camden,McKinley,1,3,Yale,02/22/2019,00:00
339 OAK GROVE ST,44.967271999999994,-93.28435400000001,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
1041 ALDRICH AVE N,44.9891,-93.291136,5,Near North,Near - North,1,3,Yale,02/22/2019,00:00
1785 BRYANT AVE S,44.965657,-93.290494,7,Calhoun Isle,Lowry Hill,3,3,Yale,02/22/2019,00:00
2733 GIRARD AVE S,44.952694,-93.296954,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
407 7TH AVE SE,44.984558,-93.245384,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
2513 STEVENS AVE S,44.956493,-93.275239,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
1021 15TH AVE SE,44.988401,-93.230804,1,University,Como,4,3,Yale,02/22/2019,00:00
2529 OGEMA PL,44.956969,-93.245301,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
2419 PLEASANT AVE,44.958109,-93.282928,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
2527 OGEMA PL,44.95674,-93.245177,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
4329 OAKLAND AVE S,44.923844,-93.266193,8,Nokomis,Regina,5,3,Yale,02/22/2019,00:00
2417 PLEASANT AVE,44.958221,-93.282804,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
2715 GIRARD AVE S,44.953064000000005,-93.29696700000001,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
1005 15TH AVE SE,44.98823,-93.230837,1,University,Como,4,3,Yale,02/22/2019,00:00
3847 6TH ST N,45.025276,-93.286579,4,Camden,Webber - Camden,1,3,Yale,02/22/2019,00:00
3927 6TH ST N,45.026501,-93.286582,4,Camden,Webber - Camden,1,3,Yale,02/22/2019,00:00
1109 5TH ST NE,44.999198,-93.26028000000001,3,Northeast,Sheridan,2,3,Yale,02/22/2019,00:00
3633 CLINTON AVE S,44.936279,-93.271501,8,Powderhorn,Central,5,3,Yale,02/22/2019,00:00
1067 17TH AVE SE,44.98983,-93.228266,1,University,Como,4,3,Yale,02/22/2019,00:00
2713 GIRARD AVE S,44.953162,-93.296973,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
725 8TH AVE SE,44.987505999999996,-93.241341,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
3421 DUPONT AVE S,44.940469,-93.29316999999999,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
3159 15TH AVE S,44.944874,-93.25366899999999,9,Powderhorn,Powderhorn Park,6,3,Yale,02/22/2019,00:00
2523 OGEMA PL,44.957106,-93.245341,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
7 33RD ST E,44.943042999999996,-93.27764,8,Powderhorn,Lyndale,5,3,Yale,02/22/2019,00:00
127 18TH ST E,44.965193,-93.274976,6,Central,Steven's Square - Loring Heights,3,3,Yale,02/22/2019,00:00
2521 OGEMA PL,44.957046000000005,-93.245236,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
2411 PLEASANT AVE,44.95865,-93.28299399999999,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
3411 DUPONT AVE S,44.940578,-93.293136,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
1805 BRYANT AVE S,44.96517,-93.29061899999999,7,Calhoun Isle,Lowry Hill,3,3,Yale,02/22/2019,00:00
2539 OAKLAND AVE S,44.95649,-93.26641500000001,6,Phillips,Phillips West,3,3,Yale,02/22/2019,00:00
3409 DUPONT AVE S,44.940495,-93.293224,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
9 33RD ST E,44.943153,-93.27749,8,Powderhorn,Lyndale,5,3,Yale,02/22/2019,00:00
1085 17TH AVE SE,44.990206,-93.22824,1,University,Como,4,3,Yale,02/22/2019,00:00
4129 OAKLAND AVE S,44.927566,-93.266796,8,Powderhorn,Bryant,5,3,Yale,02/22/2019,00:00
4131 OAKLAND AVE S,44.927841,-93.266568,8,Powderhorn,Bryant,5,3,Yale,02/22/2019,00:00
2703 GIRARD AVE S,44.953517,-93.29697,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
245 CLIFTON AVE,44.966147,-93.283528,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
2407 PLEASANT AVE,44.958868,-93.283048,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
1055 16TH AVE SE,44.989298,-93.22949200000001,1,University,Como,4,3,Yale,02/22/2019,00:00
2431 STEVENS AVE S,44.958073999999996,-93.275262,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
109 18TH ST E,44.965191,-93.276004,6,Central,Steven's Square - Loring Heights,3,3,Yale,02/22/2019,00:00
2515 OGEMA PL,44.957229999999996,-93.245356,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
105 18TH ST E,44.965252,-93.275994,6,Central,Steven's Square - Loring Heights,3,3,Yale,02/22/2019,00:00
431 8TH AVE SE,44.984871000000005,-93.243691,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
4053 OAKLAND AVE S,44.928859,-93.26654,8,Powderhorn,Bryant,5,3,Yale,02/22/2019,00:00
117 34TH ST E,44.941525,-93.275921,8,Powderhorn,Lyndale,5,3,Yale,02/22/2019,00:00
2321 PLEASANT AVE,44.959486,-93.282937,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
2625 GIRARD AVE S,44.953919,-93.296966,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
3105 LONGFELLOW AVE S,44.946282000000004,-93.24212800000001,9,Powderhorn,Corcoran,6,3,Yale,02/22/2019,00:00
401 CLIFTON AVE,44.966429999999995,-93.285042,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
3149 15TH AVE S,44.945013,-93.253712,9,Powderhorn,Powderhorn Park,6,3,Yale,02/22/2019,00:00
2639 GIRARD AVE S,44.953990999999995,-93.296977,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
2511 OGEMA PL,44.957353999999995,-93.24555,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
3945 OAKLAND AVE S,44.930921000000005,-93.266358,8,Powderhorn,Bryant,5,3,Yale,02/22/2019,00:00
4129 ALDRICH AVE N,45.03029,-93.289429,4,Camden,Webber - Camden,1,3,Yale,02/22/2019,00:00
2313 PLEASANT AVE,44.959714,-93.282946,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
3105 CLINTON AVE S,44.945,-93.27149200000001,9,Powderhorn,Central,5,3,Yale,02/22/2019,00:00
2509 OGEMA PL,44.957303,-93.245366,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
25 34TH ST W,44.941427000000004,-93.279639,8,Powderhorn,Lyndale,5,3,Yale,02/22/2019,00:00
2507 OGEMA PL,44.957597,-93.24555699999999,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
3119 LONGFELLOW AVE S,44.945992,-93.242131,9,Powderhorn,Corcoran,6,3,Yale,02/22/2019,00:00
2221 PLEASANT AVE,44.959866,-93.282689,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
2645 FREMONT AVE S,44.954048,-93.29569599999999,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
327 8TH AVE SE,44.983694,-93.244222,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
325 8TH AVE SE,44.983612,-93.24430600000001,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
3741 OAKLAND AVE S,44.934539,-93.266469,8,Powderhorn,Central,5,3,Yale,02/22/2019,00:00
3019 5TH AVE S,44.947753999999996,-93.26903399999999,9,Powderhorn,Central,5,3,Yale,02/22/2019,00:00
1915 COLFAX AVE S,44.96387,-93.29185600000001,7,Calhoun Isle,Lowry Hill,3,3,Yale,02/22/2019,00:00
403 CLIFTON AVE,44.966561999999996,-93.285089,7,Central,Loring Park,3,3,Yale,02/22/2019,00:00
2219 PLEASANT AVE,44.960254,-93.282829,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
2629 FREMONT AVE S,44.95443,-93.295716,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
2213 STEVENS AVE S,44.960493,-93.275277,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
119 34TH ST W,44.941503000000004,-93.280659,8,Powderhorn,Lyndale,5,3,Yale,02/22/2019,00:00
2503 OGEMA PL,44.957671999999995,-93.24562900000001,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
1917 COLFAX AVE S,44.963791,-93.291863,7,Calhoun Isle,Lowry Hill,3,3,Yale,02/22/2019,00:00
2309 6TH ST S,45.011365000000005,-93.259124,1,Northeast,Holland,2,3,Yale,02/22/2019,00:00
131 17TH ST E,44.966093,-93.2751,6,Central,Steven's Square - Loring Heights,3,3,Yale,02/22/2019,00:00
2217 PLEASANT AVE,44.960397,-93.282901,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
1530 TALMAGE AVE SE,44.989652,-93.229948,1,University,Como,4,3,Yale,02/22/2019,00:00
3029 5TH AVE S,44.947266,-93.269039,9,Powderhorn,Central,5,3,Yale,02/22/2019,00:00
1921 4TH AVE S,44.96322,-93.270538,6,Central,Steven's Square - Loring Heights,3,3,Yale,02/22/2019,00:00
817 50TH AVE N,45.045761,-93.312282,4,Camden,Shingle Creek,1,3,Yale,02/22/2019,00:00
3725 OAKLAND AVE S,44.934834,-93.26635300000001,8,Powderhorn,Central,5,3,Yale,02/22/2019,00:00
321 8TH AVE SE,44.983332,-93.24448000000001,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
2013 STEVENS AVE S,44.962105,-93.27528000000001,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
1303 UPTON AVE N,44.9918,-93.314655,5,Near North,Willard - Hay,1,3,Yale,02/22/2019,00:00
2013 STEVENS AVE S,44.962123999999996,-93.275308,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
2619 FREMONT AVE S,44.954799,-93.2957,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
2471 OGEMA PL,44.957772999999996,-93.24570600000001,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
3125 21ST AVE S,44.945976,-93.242048,9,Powderhorn,Corcoran,6,3,Yale,02/22/2019,00:00
2469 OGEMA PL,44.958003000000005,-93.245997,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
2011 STEVENS AVE S,44.962284999999994,-93.275286,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
2121 PLEASANT AVE,44.961216,-93.283037,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
1087 15TH AVE SE,44.99044,-93.23077099999999,1,University,Como,4,3,Yale,02/22/2019,00:00
209 34TH ST W,44.941464,-93.281447,8,Powderhorn,Lyndale,5,3,Yale,02/22/2019,00:00
2119 PLEASANT AVE,44.961255,-93.282948,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
2609 FREMONT AVE S,44.955044,-93.295707,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
2467 OGEMA PL,44.95807,-93.24586,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
1513 BRYANT AVE N,44.99453,-93.291048,5,Near North,Near - North,1,3,Yale,02/22/2019,00:00
3141 5TH AVE S,44.945265,-93.268963,9,Powderhorn,Central,5,3,Yale,02/22/2019,00:00
229 8TH AVE SE,44.982844,-93.24505400000001,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
2465 OGEMA PL,44.958166999999996,-93.245835,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
3447 ALDRICH AVE N,45.018307,-93.28939100000001,4,Camden,McKinley,1,3,Yale,02/22/2019,00:00
2003 STEVENS AVE S,44.962406,-93.275285,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
2017 PLEASANT AVE,44.961995,-93.282833,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
903 MAIN ST NE,44.996734000000004,-93.265844,3,Northeast,St. Anthony West,2,3,Yale,02/22/2019,00:00
3335 ALDRICH AVE N,45.016115,-93.28934100000001,4,Camden,McKinley,1,3,Yale,02/22/2019,00:00
2723 FREMONT AVE S,44.953041999999996,-93.295712,10,Calhoun Isle,Lowry Hill East,3,3,Yale,02/22/2019,00:00
3251 ULYSSES ST NE,45.027304,-93.236092,1,Northeast,Waite Park,2,3,Yale,02/22/2019,00:00
3413 5TH AVE S,44.940759,-93.268951,9,Powderhorn,Central,5,3,Yale,02/22/2019,00:00
2111 UPTON AVE N,45.000986,-93.31463199999999,5,Near North,Willard - Hay,1,3,Yale,02/22/2019,00:00
225 8TH AVE SE,44.982495,-93.245251,3,University,Marcy Holmes,4,3,Yale,02/22/2019,00:00
1811 BRYANT AVE N,44.997769,-93.291072,5,Near North,Near - North,1,3,Yale,02/22/2019,00:00
3245 GIRARD AVE S,44.943386,-93.29706800000001,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
2011 PLEASANT AVE,44.962028000000004,-93.282894,10,Powderhorn,Whittier,3,3,Yale,02/22/2019,00:00
1919 2ND AVE S,44.963373,-93.273996,6,Central,Steven's Square - Loring Heights,3,3,Yale,02/22/2019,00:00
2459 OGEMA PL,44.95817,-93.246105,9,Phillips,East Phillips,3,3,Yale,02/22/2019,00:00
3253 GIRARD AVE S,44.943119,-93.29711400000001,10,Calhoun Isle,South Uptown,5,3,Yale,02/22/2019,00:00
