Longitude,Latitude,Location,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
-93.29584537254772,44.94287625390008,3300 FREMONT AVE S,10,South Uptown,Calhoun Isle,2,5,12/12/2016,00:00,Dana
-93.29907032441771,45.00327447502831,2328 IRVING AVE N,5,Jordan,Near North,2,1,12/12/2016,00:00,Dana
-93.23448145548952,44.98691019729855,1204 BROOK AVE SE,2,Como,University,2,4,12/12/2016,00:00,Dana
-93.29583638939485,44.94384271923748,3248 FREMONT AVE S,10,South Uptown,Calhoun Isle,2,5,12/12/2016,00:00,Dana
-93.2990882907234,45.00331893680785,2330 IRVING AVE N,5,Jordan,Near North,2,1,12/12/2016,00:00,Dana
-93.23445450603099,44.98691019729855,1206 BROOK AVE SE,2,Como,University,2,4,12/12/2016,00:00,Dana
-93.29583638939485,44.94391266017662,3244 FREMONT AVE S,10,South Uptown,Calhoun Isle,2,5,12/12/2016,00:00,Dana
-93.29930388639157,45.00613266209276,2606 IRVING AVE N,5,Jordan,Near North,2,1,12/12/2016,00:00,Dana
-93.23438264080826,44.98691019729855,1212 BROOK AVE SE,2,Como,University,2,4,12/12/2016,00:00,Dana
-93.29583638939485,44.94398260103056,3240 FREMONT AVE S,10,South Uptown,Calhoun Isle,2,5,12/12/2016,00:00,Dana
-93.29933083585009,45.015493814042905,3326 IRVING AVE N,4,Folwell,Camden,2,1,12/12/2016,00:00,Dana
-93.23431077558551,44.98691019729855,1218 BROOK AVE SE,2,Como,University,2,4,12/12/2016,00:00,Dana
-93.29583638939485,44.94401439229962,3238 FREMONT AVE S,10,South Uptown,Calhoun Isle,2,5,12/12/2016,00:00,Dana
-93.29933083585009,45.0157668775969,3342 IRVING AVE N,4,Folwell,Camden,2,1,12/12/2016,00:00,Dana
-93.234283826127,44.98691019729855,1220 BROOK AVE SE,2,Como,University,2,4,12/12/2016,00:00,Dana
-93.29582740624201,44.94450397562017,3210 FREMONT AVE S,10,South Uptown,Calhoun Isle,2,5,12/12/2016,00:00,Dana
-93.232190751515,44.91015943992055,5133 28TH AVE S,12,Keewaydin,Nokomis,1,6,12/11/2016,00:00,Dana
-93.2342568766685,44.98691019729855,1222 BROOK AVE SE,2,Como,University,2,4,12/12/2016,00:00,Dana
-93.29582740624201,44.9445357666005,3208 FREMONT AVE S,10,South Uptown,Calhoun Isle,2,5,12/12/2016,00:00,Dana
-93.23207397052809,44.926596498378174,4215 28TH AVE S,12,Ericsson,Nokomis,1,6,12/11/2016,00:00,Dana
-93.23198413899965,44.989222824396265,1046 14TH AVE SE,1,Como,University,2,4,12/12/2016,00:00,Dana
-93.22297403669994,44.92115192553324,4516 34TH AVE S,12,Ericsson,Nokomis,1,6,12/11/2016,00:00,Dana
-93.27817551090908,44.95369719345664,15 27TH ST W,10,Whittier,Powderhorn,3,3,12/13/2016,00:00,Dana
-93.27989129310177,44.95370355063582,113 27TH ST W,10,Whittier,Powderhorn,3,3,12/13/2016,00:00,Dana
-93.27992722571312,44.95370355063582,115 27TH ST W,10,Whittier,Powderhorn,3,3,12/13/2016,00:00,Dana
-93.27217476481115,44.9572825307119,311 25TH ST E,10,Whittier,Powderhorn,3,3,12/13/2016,00:00,Dana
-93.30562802599177,45.00794912464322,2710 NEWTON AVE N,5,Jordan,Near North,2,1,12/12/2016,00:00,Dana
-93.30690363369524,45.008850983251136,2814 OLIVER AVE N,5,Jordan,Near North,2,1,12/12/2016,00:00,Dana
-93.30690363369524,45.008933547062085,2824 OLIVER AVE N,5,Jordan,Near North,2,1,12/12/2016,00:00,Dana
-93.30219646160644,45.015049289193115,1820 33RD AVE N,4,Folwell,Camden,2,1,12/12/2016,00:00,Dana
-93.29205448204874,45.01496673419825,1018 33RD AVE N,4,McKinley,Camden,2,1,12/12/2016,00:00,Dana
-93.28944936772479,45.01495403341923,810 33RD AVE N,4,McKinley,Camden,2,1,12/12/2016,00:00,Dana
-93.24307833275854,44.985029530651204,524 8TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24310528221706,44.98499140839194,520 8TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24324002950966,44.98482621164226,502 8TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24225188269715,44.98606517566128,630 8TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24156017992838,44.98692925779332,718 8TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24162306199827,44.98685936928149,710 8TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23738301385721,44.98529003207755,718 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.2374009801629,44.98527097103772,716 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23741894646858,44.98525190999154,714 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.237508777997,44.98514389727684,702 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23671826054695,44.986122357969535,804 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23966473467888,44.982424451279535,428 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.2398443977357,44.98219570694956,404 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24042830267038,44.98143957336422,328 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24041033636469,44.98145863567799,330 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24040135321184,44.98147769798541,332 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.2405361005045,44.98130613699043,314 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24055406681015,44.98128707462598,312 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24057203311587,44.98126801225517,310 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24058999942152,44.98124894987802,308 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24047321843459,44.98138238638491,322 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.2406079657272,44.981236241623094,306 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24063491518572,44.981210825104725,304 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24066186464424,44.98119811684133,302 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.24067983094993,44.981179054440965,300 11TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23530790555093,44.985607715141754,810 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23758962637258,44.982742150223764,516 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23759860952542,44.982723088336755,514 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.2382274302243,44.98191612930685,432 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23824539652996,44.981897067145205,430 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23825437968279,44.981878004977204,428 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23827234598848,44.981858942802894,426 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23829031229418,44.981839880622225,424 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.238299295447,44.98182081843522,422 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23832624490556,44.98178269404222,418 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23834421121124,44.98176363183619,416 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.2383621775169,44.98174456962384,414 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23837116066973,44.981725507405145,412 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23839811012829,44.98168738294874,408 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23841607643395,44.98166832071104,406 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23844302589251,44.98163019621662,402 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23901794767431,44.98092488849694,332 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23904489713284,44.980893117674725,328 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23906286343855,44.98087405517294,326 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23908981289705,44.98083593015035,322 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23918862757827,44.980721554930476,310 12TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23392450001337,44.985023176943095,808 13TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23395144947187,44.984997762103596,804 13TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23458027017077,44.984203542691525,722 13TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23468806800484,44.98407011275073,708 13TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23529892239807,44.98329494218996,630 13TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23531688870376,44.983275880486744,628 13TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23538875392649,44.98318057187565,618 13TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23545163599636,44.983104324872684,610 13TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23549655176056,44.98304713955391,604 13TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23383466848493,44.982252893117625,1428 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23385263479064,44.98226560114722,1426 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23387958424915,44.982278309174006,1424 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.2339334831662,44.982297371208894,1420 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23396043262473,44.98231007922863,1418 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23398738208323,44.98231643323746,1416 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23401433154177,44.982329141252954,1414 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23404128100029,44.98234184926565,1412 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23406823045879,44.98234820327095,1410 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23414907883436,44.98237997328685,1404 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23417602829292,44.98239268128828,1402 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.23661944586573,44.9833711889394,1226 6TH ST SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.26580570944677,44.99977458955095,220 12TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26674894049508,44.99977458955095,160 12TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26242804397846,45.00194695742895,356 14TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26261669018814,45.00194695742895,346 14TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26292211738472,45.00194695742895,330 14TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26404501148987,45.00194695742895,308 14TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26601232196212,45.00194695742895,206 14TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26709928345586,45.00194695742895,168 14TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26846472268775,45.0019660129231,136 14TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26881506564855,45.00184532801977,130 14TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.27004575758781,45.001432456691205,110 14TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.2625448249654,45.00415100088839,350 16TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26281431955064,45.00415100088839,336 16TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.25329217753895,45.003033110480054,686 15TH AVE NE,1,Logan Park,Northeast,2,2,12/12/2016,00:00,Dana
-93.25593322447428,45.00303946219171,646 15TH AVE NE,1,Logan Park,Northeast,2,2,12/12/2016,00:00,Dana
-93.25707408488513,45.003033110480054,624 15TH AVE NE,1,Logan Park,Northeast,2,2,12/12/2016,00:00,Dana
-93.25831375997723,45.003033110480054,606 15TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.25867308609085,45.003033110480054,602 15TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.26392823050296,45.00523711215352,310 17TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.25795443386355,45.0051990033349,610 17TH AVE NE,3,Sheridan,Northeast,2,2,12/12/2016,00:00,Dana
-93.25697527020385,45.00520535480644,626 17TH AVE NE,1,Logan Park,Northeast,2,2,12/12/2016,00:00,Dana
-93.25304064925942,45.00508467672697,690 17TH AVE NE,1,Logan Park,Northeast,2,2,12/12/2016,00:00,Dana
-93.26247295974267,45.00631050013082,354 18TH AVE NE,1,Holland,Northeast,2,2,12/12/2016,00:00,Dana
-93.24306036645285,44.98504859177132,526 8TH AVE SE,3,Marcy Holmes,University,2,4,12/12/2016,00:00,Dana
-93.2917670211578,44.961147324226026,2121 COLFAX AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.23231651565477,44.89899940765329,5749 28TH AVE S,11,Wenonah,Nokomis,1,6,12/11/2016,00:00,Dana
-93.2917670211578,44.96110918608817,2117 COLFAX AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.23231651565477,44.9084862094144,5224 28TH AVE S,11,Keewaydin,Nokomis,1,6,12/11/2016,00:00,Dana
-93.23217278520931,44.93368766232639,3822 28TH AVE S,12,Standish,Powderhorn,1,6,12/11/2016,00:00,Dana
-93.22297403669994,44.92098018411671,4526 34TH AVE S,12,Ericsson,Nokomis,1,6,12/11/2016,00:00,Dana
-93.22279437364313,44.911629043264796,5027 34TH AVE S,12,Minnehaha,Nokomis,1,6,12/11/2016,00:00,Dana
-93.22286623886585,44.90260724913178,5553 34TH AVE S,12,Morris Park,Nokomis,1,6,12/11/2016,00:00,Dana
-93.22286623886585,44.90256907210028,5555 34TH AVE S,12,Morris Park,Nokomis,1,6,12/11/2016,00:00,Dana
-93.22299200300564,44.90105469606928,5634 34TH AVE S,11,Wenonah,Nokomis,1,6,12/11/2016,00:00,Dana
-93.2917670211578,44.96109011700972,2115 COLFAX AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.24480309810404,44.98298360024394,313 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.2917670211578,44.96100748426324,2107 COLFAX AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.24468631711711,44.983129740551604,329 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.2917670211578,44.96098841515099,2105 COLFAX AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.24401258065399,44.98400657457453,417 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.28955716555888,44.9638105748191,1901 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.24399461434831,44.98402563603479,419 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.29047344714868,44.962634691828605,2003 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.24397664804266,44.984044697488706,421 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.29047344714868,44.962583842290755,2009 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.2439676648898,44.984063758936294,423 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.29047344714868,44.96256477370245,2011 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.24394969858412,44.98408282037752,425 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.29047344714868,44.96251392410264,2017 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.24393173227844,44.98410188181242,427 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.24332087788522,44.98488339518641,505 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.22289318832435,44.899782080324876,5709 34TH AVE S,12,Morris Park,Nokomis,1,6,12/11/2016,00:00,Dana
-93.29047344714868,44.962501211695646,2019 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28137351332056,44.953614550063136,2704 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.24328494527387,44.984915163797396,509 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.22289318832435,44.89974390141735,5711 34TH AVE S,12,Morris Park,Nokomis,1,6,12/11/2016,00:00,Dana
-93.29048243030151,44.96180202497301,2101 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28137351332056,44.95358276411089,2706 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.24320409689831,44.985029530651204,521 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.22289318832435,44.899712085641696,5713 34TH AVE S,12,Morris Park,Nokomis,1,6,12/11/2016,00:00,Dana
-93.29048243030151,44.9616367614117,2121 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28137351332056,44.95348104894534,2712 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.24316816428694,44.9850676528851,525 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.27393546276804,44.94500627105121,210 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.29050039660721,44.960746872513994,2215 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28137351332056,44.953442905711775,2714 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.24170391037384,44.98691019729855,713 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.27245324254923,44.94500627105121,306 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.29050937976005,44.9590369758214,2403 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28137351332056,44.95341111966445,2716 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.24168594406817,44.98692925779332,715 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.29050937976005,44.958515733238,2433 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28484101031724,45.01100395448533,3020 4TH ST N,5,Hawthorne,Near North,2,1,12/12/2016,00:00,Dana
-93.27191425337877,44.94501262919306,316 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.24255730989374,44.96168761178896,2118 21ST AVE S,6,Seward,Longfellow,2,4,12/12/2016,00:00,Dana
-93.28137351332056,44.953341190298346,2720 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.24166797776249,44.986948318281755,717 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.29052734606572,44.95717446531001,2507 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28484999347008,45.00984809208442,2926 4TH ST N,5,Hawthorne,Near North,2,1,12/12/2016,00:00,Dana
-93.24255730989374,44.9616367614117,2124 21ST AVE S,6,Seward,Longfellow,2,4,12/12/2016,00:00,Dana
-93.28137351332056,44.95330940419468,2722 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.27169865771057,44.94501262919306,320 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.24165899460962,44.98696737876385,719 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.29052734606572,44.95700283160634,2517 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28484999347008,45.009657563075635,2910 4TH ST N,5,Hawthorne,Near North,2,1,12/12/2016,00:00,Dana
-93.24255730989374,44.96161769250861,2126 21ST AVE S,6,Seward,Longfellow,2,4,12/12/2016,00:00,Dana
-93.28137351332056,44.95320768854464,2728 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.2415871293869,44.98706268107928,729 8TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.27144712943102,44.94501262919306,328 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.29057226182994,44.951300486726495,2821 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28487694292862,45.00631050013082,2630 4TH ST N,5,Hawthorne,Near North,2,1,12/12/2016,00:00,Dana
-93.23935930748227,44.95699011797825,2524 23RD AVE S,2,Seward,Longfellow,2,4,12/12/2016,00:00,Dana
-93.28137351332056,44.95306782923145,2736 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.23916167811977,44.983199633610546,503 11TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.27147407888955,44.94501262919306,326 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.29057226182994,44.9511796951439,2825 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.290455480843,44.96597159422083,1771 BRYANT AVE S,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28137351332056,44.95303604297638,2738 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.28487694292862,45.006285094730615,2628 4TH ST N,5,Hawthorne,Near North,2,1,12/12/2016,00:00,Dana
-93.27151001150091,44.94501262919306,324 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.29057226182994,44.95112247798973,2827 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.23908981289705,44.98329494218996,513 11TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.290455480843,44.965895324333715,1775 BRYANT AVE S,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28138249647341,44.95189172606853,2802 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.27012660596337,44.94501262919306,408 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.28487694292862,45.00597387766365,2602 4TH ST N,5,Hawthorne,Near North,2,1,12/12/2016,00:00,Dana
-93.29057226182994,44.94986368616648,2909 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.27202205121284,44.944929973294144,315 32ND ST E,9,Central,Powderhorn,3,5,12/13/2016,00:00,Dana
-93.23838912697543,44.98417812748864,603 11TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.28138249647341,44.95191079820396,2800 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.28487694292862,45.00493859239589,2510 4TH ST N,5,Hawthorne,Near North,2,1,12/12/2016,00:00,Dana
-93.2701535554219,44.94501262919306,406 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.29057226182994,44.9497619644095,2915 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.2669286035519,44.94494904774293,611 32ND ST E,9,Central,Powderhorn,3,5,12/13/2016,00:00,Dana
-93.23539773707931,44.98564583699115,811 12TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.28138249647341,44.95182179485104,2808 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.27017152172756,44.94501262919306,404 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.2663177491587,44.94494904774293,625 32ND ST E,9,Central,Powderhorn,3,5,12/13/2016,00:00,Dana
-93.2340233146946,44.98506129918121,809 13TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.28488592608143,45.00155949433998,2204 4TH ST N,5,Hawthorne,Near North,2,1,12/12/2016,00:00,Dana
-93.29058124498276,44.94953944743757,2929 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.28138249647341,44.951796365296296,2810 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.27002779128212,44.94501262919306,416 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
-93.28488592608143,45.000346273294106,2106 4TH ST N,5,Hawthorne,Near North,2,1,12/12/2016,00:00,Dana
-93.23400534838893,44.985074006588285,811 13TH AVE SE,3,Marcy Holmes,University,3,4,12/13/2016,00:00,Dana
-93.26628181654732,44.94494904774293,627 32ND ST E,9,Central,Powderhorn,3,5,12/13/2016,00:00,Dana
-93.28138249647341,44.95177093573027,2812 PILLSBURY AVE S,10,Whittier,Powderhorn,2,3,12/12/2016,00:00,Dana
-93.29058124498276,44.949507659228296,2931 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,3,3,12/13/2016,00:00,Dana
-93.26637164807573,44.94502534547464,620 32ND ST E,9,Central,Powderhorn,2,5,12/12/2016,00:00,Dana
