Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
"1925 LASALLE AVE S,Minneapolis,MN",44.963215000000005,-93.279333,7,Central,Steven's Square - Loring Heights,3,1,Armatage,02/25/2019,03:12
"1213 WASHINGTON ST NE,Minneapolis,MN",45.000315,-93.257226,1,Northeast,Logan Park,2,1,Armatage,02/25/2019,03:14
"2101 BLAISDELL AVE,Minneapolis,MN",44.961771999999996,-93.279116,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,03:16
"3800 MINNEHAHA AVE S,Minneapolis,MN",44.933595000000004,-93.224154,12,Longfellow,Howe,6,1,Armatage,02/25/2019,03:20
"2117 BLAISDELL AVE S,Minneapolis,MN",44.961209999999994,-93.279115,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,03:20
"600 E 15TH ST ,Minneapolis,MN",44.968057,-93.267635,6,Central,Elliot Park,3,1,Armatage,02/25/2019,03:23
"2329 9TH ST S,Minneapolis,MN",44.963916999999995,-93.237916,6,Longfellow,Seward,4,1,Armatage,02/25/2019,03:25
"765 Van White Memorial Blvd,Minneapolis,MN",44.986263,-93.293038,5,Near North,Sumner - Glenwood,1,1,Armatage,02/25/2019,03:28
"2101 BLAISDELL AVE S,Minneapolis,MN",44.961771999999996,-93.279116,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,03:31
"2415 BLAISDELL AVE,Minneapolis,MN",44.958531,-93.279211,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,03:36
"1300 DOWLING AVE N ,Minneapolis,MN",45.023984999999996,-93.29564,4,Camden,Folwell,1,1,Armatage,02/25/2019,03:38
"2423 BLAISDELL AVE S,Minneapolis,MN",44.958339,-93.279125,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,03:38
"2101 BLAISDELL AVE S,Minneapolis,MN",44.961771999999996,-93.279116,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,03:39
"1521 WASHINGTON ST NE,Minneapolis,MN",45.003724,-93.257212,1,Northeast,Logan Park,2,1,Armatage,02/25/2019,03:42
"3900 MINNEHAHA AVE S,Minneapolis,MN",44.932168,-93.223055,12,Longfellow,Howe,6,1,Armatage,02/25/2019,03:42
"799 Van White Memorial Blvd,Minneapolis,MN",44.986315000000005,-93.292737,5,Near North,Sumner - Glenwood,1,1,Armatage,02/25/2019,03:46
"1934 WASHINGTON ST NE,Minneapolis,MN",45.008241,-93.256974,1,Northeast,Holland,2,1,Armatage,02/25/2019,03:48
"2515 Blaisdell Avenue South,Minneapolis,MN",44.956734999999995,-93.279178,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,03:51
"2013 WASHINGTON ST NE,Minneapolis,MN",45.008832,-93.256636,1,Northeast,Holland,2,1,Armatage,02/25/2019,03:52
"2423 BLAISDELL AVE,Minneapolis,MN",44.958339,-93.279125,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,03:55
"6000 NICOLLET AVE S,Minneapolis,MN",44.893754,-93.27810600000001,11,Southwest,Windom,5,1,Armatage,02/25/2019,03:56
"3945 MINNEHAHA AVE S,Minneapolis,MN",44.931203000000004,-93.22138199999999,12,Longfellow,Howe,6,1,Armatage,02/25/2019,03:56
"2535 BLAISDELL AVE S,Minneapolis,MN",44.956133,-93.27928399999999,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,04:01
"4100 MINNEHAHA AVE S,Minneapolis,MN",44.928618,-93.220326,12,Longfellow,Hiawatha,6,1,Armatage,02/25/2019,04:01
"3742 MINNEHAHA AVE S,Minneapolis,MN",44.93483,-93.224738,12,Longfellow,Howe,6,1,Armatage,02/25/2019,04:02
"2525 BLAISDELL AVE S,Minneapolis,MN",44.956367,-93.27929300000001,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,04:04
"1934 WASHINGTON ST NE,Minneapolis,MN",45.008241,-93.256974,1,Northeast,Holland,2,1,Armatage,02/25/2019,04:09
"911 22ND AVE S,Minneapolis,MN",44.963589,-93.240664,6,Longfellow,Seward,4,1,Armatage,02/25/2019,04:10
"1621 WASHINGTON ST NE,Minneapolis,MN",45.004872,-93.257271,1,Northeast,Logan Park,2,1,Armatage,02/25/2019,04:11
"2545 BLAISDELL AVE,Minneapolis,MN",44.955765,-93.279261,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,04:17
"1198 VAN WHITE BLVD,Minneapolis,MN",44.990549,-93.294096,5,Near North,Near - North,1,1,Armatage,02/25/2019,04:18
"1408 WASHINGTON ST NE,Minneapolis,MN",45.002268,-93.25780300000001,3,Northeast,Sheridan,2,1,Armatage,02/25/2019,04:19
"3100 23RD AVE S,Minneapolis,MN",44.946433,-93.239233,9,Powderhorn,Corcoran,6,1,Armatage,02/25/2019,04:20
"2649 BLAISDELL AVE S,Minneapolis,MN",44.953964,-93.279255,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,04:26
"2427 BLAISDELL AVE S,Minneapolis,MN",44.958192,-93.279187,10,Powderhorn,Whittier,3,1,Armatage,02/25/2019,04:28
"5900 NICOLLET AVE S,Minneapolis,MN",44.896203,-93.278476,11,Southwest,Windom,5,1,Armatage,02/25/2019,04:32
"1515 WASHINGTON ST NE,Minneapolis,MN",45.003561,-93.2572,1,Northeast,Logan Park,2,1,Armatage,02/25/2019,04:37
"629 15TH ST E,Minneapolis,MN",44.967821,-93.26609,6,Central,Elliot Park,3,1,Armatage,02/25/2019,04:40
"2013 WASHINGTON ST NE,Minneapolis,MN",45.008832,-93.256636,1,Northeast,Holland,2,1,Armatage,02/25/2019,04:40
"1500 EMERSON AVE N ,Minneapolis,MN",44.994310999999996,-93.29369200000001,5,Near North,Near - North,1,1,Armatage,02/25/2019,04:48
"2211 9th st so,Minneapolis,MN",44.963688,-93.23990500000001,6,Longfellow,Seward,4,1,Armatage,02/25/2019,04:51
"3107 23rd Ave S,Minneapolis,MN",44.946195,-93.23859,9,Powderhorn,Corcoran,6,1,Armatage,02/25/2019,04:53
"3132 23RD AVE ,Minneapolis,MN",44.945577,-93.239213,9,Powderhorn,Corcoran,6,1,Armatage,02/25/2019,04:58
"629 15TH ST E,Minneapolis,MN",44.967821,-93.26609,6,Central,Elliot Park,3,1,Armatage,02/25/2019,05:02
"3200 block of 23rd ave s,Minneapolis,MN",44.944594,-93.239213,9,Powderhorn,Corcoran,6,1,Armatage,02/25/2019,05:08
"3200 NICOLLET AVE S,Minneapolis,MN",44.944375,-93.278418,8,Powderhorn,Lyndale,5,1,Armatage,02/25/2019,05:14
"1510 EMERSON AVE N ,Minneapolis,MN",44.994565,-93.29380400000001,5,Near North,Near - North,1,1,Armatage,02/25/2019,05:14
"629 15TH ST E,Minneapolis,MN",44.967821,-93.26609,6,Central,Elliot Park,3,1,Armatage,02/25/2019,05:19
"2211 9TH ST S,Minneapolis,MN",44.963688,-93.23990500000001,6,Longfellow,Seward,4,1,Armatage,02/25/2019,05:24
"3030 Cedar Ave S,Minneapolis,MN",44.947219,-93.24781899999999,9,Powderhorn,Powderhorn Park,6,1,Armatage,02/25/2019,05:50
"3032 Cedar Ave S,Minneapolis,MN",44.947121,-93.24774000000001,9,Powderhorn,Powderhorn Park,6,1,Armatage,02/25/2019,05:54
"2320 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,2,Armatage,02/25/2019,08:09
"2726 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,2,Armatage,02/25/2019,08:18
"726 Aldrich Ave. N.,Minneapolis,MN",44.986065,-93.29010600000001,5,Near North,Sumner - Glenwood,1,2,Armatage,02/25/2019,08:30
"508 2nd Ave SE,Minneapolis,MN",44.983213,-93.249868,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,08:32
"3112 N 3rd st ,Minneapolis,MN",45.012108000000005,-93.283377,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,08:34
"522 3rd ave se,Minneapolis,MN",44.988242,-93.249697,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,08:35
"2422 3rd st n,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,2,Armatage,02/25/2019,08:36
"1802 Bryant Avenue South,Minneapolis,MN",44.965309000000005,-93.290886,7,Calhoun Isle,Lowry Hill,3,2,Armatage,02/25/2019,08:41
"3004 James ave,Minneapolis,MN",44.948065,-93.303658,10,Calhoun Isle,ECCO,5,2,Armatage,02/25/2019,08:41
"414 2nd ave se,Minneapolis,MN",44.987421999999995,-93.252528,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,08:42
"3010 James ave,Minneapolis,MN",44.94792,-93.303618,10,Calhoun Isle,ECCO,5,2,Armatage,02/25/2019,08:44
"1506 spruce place ,Minneapolis,MN",44.96679,-93.280834,7,Central,Loring Park,3,2,Armatage,02/25/2019,08:46
"1906 bryant ave so,Minneapolis,MN",44.963817,-93.28943000000001,10,Calhoun Isle,Lowry Hill East,3,2,Armatage,02/25/2019,08:49
"226 3rd ave ne,Minneapolis,MN",44.990671,-93.25859399999999,3,Northeast,St. Anthony West,2,2,Armatage,02/25/2019,08:55
"1032 Aldrich Avenue n,Minneapolis,MN",44.988359,-93.290778,5,Near North,Sumner - Glenwood,1,2,Armatage,02/25/2019,08:55
"3124 N 3rd st ,Minneapolis,MN",45.012248,-93.283376,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,08:56
"3120 N 3rd st ,Minneapolis,MN",45.012202,-93.283376,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,08:59
"224 3rd ave ne,Minneapolis,MN",44.990664,-93.258686,3,Northeast,St. Anthony West,2,2,Armatage,02/25/2019,09:00
"4032 14th ave,Minneapolis,MN",44.929507,-93.255259,8,Powderhorn,Bancroft,6,2,Armatage,02/25/2019,09:04
"518 3rd ave se,Minneapolis,MN",44.98814,-93.24978399999999,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,09:04
"2004 Clinton Avenue South,Minneapolis,MN",44.962533,-93.271801,10,Powderhorn,Whittier,3,2,Armatage,02/25/2019,09:06
"1542 41st st,Minneapolis,MN",44.928709000000005,-93.253189,8,Powderhorn,Bancroft,6,2,Armatage,02/25/2019,09:07
"4324 14TH AVE S,Minneapolis,MN",44.924276,-93.255279,11,Nokomis,Northrop,6,2,Armatage,02/25/2019,09:07
"1040 aldrich ave n,Minneapolis,MN",44.988402,-93.290779,5,Near North,Sumner - Glenwood,1,2,Armatage,02/25/2019,09:08
"3042 James Ave S,Minneapolis,MN",44.946886,-93.303697,10,Calhoun Isle,ECCO,5,2,Armatage,02/25/2019,09:09
"724 aldrich ave n,Minneapolis,MN",44.986064,-93.290012,5,Near North,Sumner - Glenwood,1,2,Armatage,02/25/2019,09:11
"4336 14th Ave S,Minneapolis,MN",44.923914,-93.2552,11,Nokomis,Northrop,6,2,Armatage,02/25/2019,09:12
"112 14TH ST W,Minneapolis,MN",44.968905,-93.280001,7,Central,Loring Park,3,2,Armatage,02/25/2019,09:14
"624 Bryant Avenue n,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Armatage,02/25/2019,09:16
"1410 SPRUCE PL,Minneapolis,MN",44.968306,-93.281143,7,Central,Loring Park,3,2,Armatage,02/25/2019,09:17
"806 3rd ave ne,Minneapolis,MN",44.993471,-93.251046,3,Northeast,St. Anthony East,2,2,Armatage,02/25/2019,09:20
"1902 5th st se,Minneapolis,MN",44.978691999999995,-93.228015,2,University,University of Minnesota,4,2,Armatage,02/25/2019,09:21
"3620 4th st n,Minneapolis,MN",45.020959000000005,-93.284679,4,Camden,McKinley,1,2,Armatage,02/25/2019,09:22
"222 3rd ave ne,Minneapolis,MN",44.99064,-93.25875500000001,3,Northeast,St. Anthony West,2,2,Armatage,02/25/2019,09:24
"324 5th ave se,Minneapolis,MN",44.984939000000004,-93.248236,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,09:24
"1904 5th st se,Minneapolis,MN",44.978685,-93.22799599999999,2,University,University of Minnesota,4,2,Armatage,02/25/2019,09:24
"2106 Clinton Ave S,Minneapolis,MN",44.961456,-93.271734,10,Powderhorn,Whittier,3,2,Armatage,02/25/2019,09:25
"3434 4th st n,Minneapolis,MN",45.01773,-93.284693,4,Camden,McKinley,1,2,Armatage,02/25/2019,09:25
"2216 CLINTON AVE S,Minneapolis,MN",44.960353000000005,-93.271764,10,Powderhorn,Whittier,3,2,Armatage,02/25/2019,09:26
"302 5th ave se,Minneapolis,MN",44.984407,-93.248649,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,09:28
"3458 4th st n ,Minneapolis,MN",45.018295,-93.284661,4,Camden,McKinley,1,2,Armatage,02/25/2019,09:29
"706 Bryant Ave., N.,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Armatage,02/25/2019,09:30
"3516 4th st n ,Minneapolis,MN",45.019024,-93.284677,4,Camden,McKinley,1,2,Armatage,02/25/2019,09:33
"2432 Clinton Ave South,Minneapolis,MN",44.957957,-93.271618,10,Powderhorn,Whittier,3,2,Armatage,02/25/2019,09:34
"4704 15th Ave so,Minneapolis,MN",44.917657,-93.254053,11,Nokomis,Northrop,6,2,Armatage,02/25/2019,09:35
"800 aldrich ave n,Minneapolis,MN",44.986451,-93.290699,5,Near North,Sumner - Glenwood,1,2,Armatage,02/25/2019,09:36
"220 3rd ave ne,Minneapolis,MN",44.990596000000004,-93.258811,3,Northeast,St. Anthony West,2,2,Armatage,02/25/2019,09:46
"3936 15th av s,Minneapolis,MN",44.931203000000004,-93.253943,8,Powderhorn,Bancroft,6,2,Armatage,02/25/2019,09:46
"3514 14th av s,Minneapolis,MN",44.93899999999999,-93.255279,9,Powderhorn,Powderhorn Park,6,2,Armatage,02/25/2019,09:49
"3532 Holmes ave,Minneapolis,MN",44.938435999999996,-93.300005,10,Calhoun Isle,ECCO,5,2,Armatage,02/25/2019,09:53
"218 3rd ave ne,Minneapolis,MN",44.99057,-93.258889,3,Northeast,St. Anthony West,2,2,Armatage,02/25/2019,09:55
"3400 4th st n,Minneapolis,MN",45.016874,-93.284654,4,Camden,McKinley,1,2,Armatage,02/25/2019,09:56
"304 6th ave se,Minneapolis,MN",44.983926000000004,-93.24734699999999,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,09:59
"3430 4th st n,Minneapolis,MN",45.017621000000005,-93.28468000000001,4,Camden,McKinley,1,2,Armatage,02/25/2019,09:59
"1206 Fremont Ave. N.,Minneapolis,MN",44.991984,-93.29565,5,Near North,Near - North,1,2,Armatage,02/25/2019,10:01
"1026 aldrich ave n,Minneapolis,MN",44.988326,-93.290777,5,Near North,Sumner - Glenwood,1,2,Armatage,02/25/2019,10:02
"422 5th ave se,Minneapolis,MN",44.985954,-93.247488,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,10:02
"2728 4th st n ,Minneapolis,MN",45.008163,-93.284603,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,10:03
"418 6th ave se,Minneapolis,MN",44.985302000000004,-93.24658000000001,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,10:03
"322 6th ave se,Minneapolis,MN",44.984311,-93.24704399999999,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,10:03
"2310 Clinton Ave S,Minneapolis,MN",44.959703999999995,-93.27176800000001,10,Powderhorn,Whittier,3,2,Armatage,02/25/2019,10:05
"2726 4th st n ,Minneapolis,MN",45.007496,-93.284933,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,10:05
"802 52nd av no,Minneapolis,MN",45.049326,-93.290262,4,Camden,Lind - Bohanon,1,2,Armatage,02/25/2019,10:10
"420 7th ave se,Minneapolis,MN",44.984721,-93.244817,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,10:13
"3254 15th Ave S,Minneapolis,MN",44.9431,-93.254002,9,Powderhorn,Powderhorn Park,6,2,Armatage,02/25/2019,10:14
"2502 clinton,Minneapolis,MN",44.957239,-93.271808,10,Powderhorn,Whittier,3,2,Armatage,02/25/2019,10:15
"4010 15th Avenue South,Minneapolis,MN",44.929623,-93.2543,8,Powderhorn,Bancroft,6,2,Armatage,02/25/2019,10:18
"1408 39th st,Minneapolis,MN",44.93255,-93.254442,8,Powderhorn,Bancroft,6,2,Armatage,02/25/2019,10:20
"1336 grand st ne,Minneapolis,MN",45.001403,-93.26949499999999,3,Northeast,Sheridan,2,2,Armatage,02/25/2019,10:20
"2014 Clinton ave s,Minneapolis,MN",44.962165,-93.2718,10,Powderhorn,Whittier,3,2,Armatage,02/25/2019,10:21
"2332 grand st ne,Minneapolis,MN",45.012085,-93.270375,3,Northeast,Bottineau,2,2,Armatage,02/25/2019,10:22
"3506 12th ave,Minneapolis,MN",44.939237,-93.257837,9,Powderhorn,Powderhorn Park,6,2,Armatage,02/25/2019,10:24
"3120 Holmes ave,Minneapolis,MN",44.945813,-93.299849,10,Calhoun Isle,ECCO,5,2,Armatage,02/25/2019,10:28
"1802 Bryant Ave N,Minneapolis,MN",44.997567,-93.290832,5,Near North,Near - North,1,2,Armatage,02/25/2019,10:28
"506 8th ave se,Minneapolis,MN",44.985106,-93.242716,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,10:30
"630 4th ave se,Minneapolis,MN",44.988763,-93.24740899999999,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,10:31
"202 4th ave ne,Minneapolis,MN",44.991817,-93.259989,3,Northeast,St. Anthony West,2,2,Armatage,02/25/2019,10:33
"208 5th stne,Minneapolis,MN",44.991327000000005,-93.25513000000001,3,Northeast,St. Anthony East,2,2,Armatage,02/25/2019,10:34
"3414 Holmes ave,Minneapolis,MN",44.940765,-93.299944,10,Calhoun Isle,ECCO,5,2,Armatage,02/25/2019,10:34
"214 5th st ne,Minneapolis,MN",44.991295,-93.25571,3,Northeast,St. Anthony West,2,2,Armatage,02/25/2019,10:36
"2700 4th St N,Minneapolis,MN",45.007163,-93.284933,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,10:38
"4538 15th Ave so,Minneapolis,MN",44.920195,-93.253943,11,Nokomis,Northrop,6,2,Armatage,02/25/2019,10:38
"1912 EMERSON AVE S,Minneapolis,MN",44.963885,-93.29473399999999,7,Calhoun Isle,Lowry Hill,3,2,Armatage,02/25/2019,10:39
"316 5th st ne,Minneapolis,MN",44.992468,-93.256214,3,Northeast,St. Anthony West,2,2,Armatage,02/25/2019,10:40
"2630 4th st n ,Minneapolis,MN",45.006907,-93.284655,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,10:40
"626 5th ave se,Minneapolis,MN",44.987507,-93.246032,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,10:41
"1926 Emerson Ave South,Minneapolis,MN",44.963433,-93.294692,7,Calhoun Isle,Lowry Hill,3,2,Armatage,02/25/2019,10:41
"1928 emerson,Minneapolis,MN",44.963356,-93.294771,7,Calhoun Isle,Lowry Hill,3,2,Armatage,02/25/2019,10:41
"2214 clinton av s,Minneapolis,MN",44.960390999999994,-93.27176899999999,10,Powderhorn,Whittier,3,2,Armatage,02/25/2019,10:42
"2106 6th st n,Minneapolis,MN",45.000538,-93.286118,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,10:43
"404 5th ave se,Minneapolis,MN",44.985517,-93.24784,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,10:44
"2524 Clinton Ave S,Minneapolis,MN",44.956418,-93.271787,10,Powderhorn,Whittier,3,2,Armatage,02/25/2019,10:44
"2118 6th st n,Minneapolis,MN",45.000827,-93.286119,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,10:46
"604 8th ave se,Minneapolis,MN",44.985904999999995,-93.242129,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,10:47
"1810 Bryant Ave N,Minneapolis,MN",44.997825,-93.290743,5,Near North,Near - North,1,2,Armatage,02/25/2019,10:49
"1810 52nd av no,Minneapolis,MN",45.049649,-93.303143,4,Camden,Shingle Creek,1,2,Armatage,02/25/2019,10:49
"408 8th ave se,Minneapolis,MN",44.984088,-93.24368299999999,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,10:49
"3108 15th ave s,Minneapolis,MN",44.946231,-93.25408,9,Powderhorn,Powderhorn Park,6,2,Armatage,02/25/2019,10:53
"1210 fremont ave n ,Minneapolis,MN",44.991984,-93.29565,5,Near North,Near - North,1,2,Armatage,02/25/2019,10:54
"2020 CLINTON AVE S,Minneapolis,MN",44.961944,-93.271799,10,Powderhorn,Whittier,3,2,Armatage,02/25/2019,10:54
"1208 N fremont ave ,Minneapolis,MN",44.991984,-93.29565,5,Near North,Near - North,1,2,Armatage,02/25/2019,10:57
"3106 15th ave s,Minneapolis,MN",44.946290000000005,-93.254021,9,Powderhorn,Powderhorn Park,6,2,Armatage,02/25/2019,10:59
"2228 Girard Ave South,Minneapolis,MN",44.960131,-93.29728100000001,7,Calhoun Isle,East Isles,3,2,Armatage,02/25/2019,11:00
"2204 Emerson ave s,Minneapolis,MN",44.960663000000004,-93.294619,7,Calhoun Isle,East Isles,3,2,Armatage,02/25/2019,11:02
"2224 EMERSON AVE S,Minneapolis,MN",44.960003,-93.29478,7,Calhoun Isle,East Isles,3,2,Armatage,02/25/2019,11:02
"4348 10th av s,Minneapolis,MN",44.923588,-93.260269,11,Nokomis,Northrop,6,2,Armatage,02/25/2019,11:03
"806 main st ne,Minneapolis,MN",44.9959,-93.265664,3,Northeast,St. Anthony West,2,2,Armatage,02/25/2019,11:04
"2402 6th st n ,Minneapolis,MN",45.003801,-93.28619499999999,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,11:05
"1222 5th st ne,Minneapolis,MN",45.000439,-93.26055600000001,3,Northeast,Sheridan,2,2,Armatage,02/25/2019,11:05
"528 7th ave se,Minneapolis,MN",44.985913000000004,-93.243821,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:06
"3502 12th av s,Minneapolis,MN",44.939347,-93.257837,9,Powderhorn,Powderhorn Park,6,2,Armatage,02/25/2019,11:06
"96 11th ave ne,Minneapolis,MN",44.998073,-93.268788,3,Northeast,St. Anthony West,2,2,Armatage,02/25/2019,11:07
"502 7th Ave se,Minneapolis,MN",44.985287,-93.244315,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:08
"2408 6th st n ,Minneapolis,MN",45.00407,-93.286199,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,11:08
"1766 girard,Minneapolis,MN",44.966254,-93.29727199999999,7,Calhoun Isle,Lowry Hill,3,2,Armatage,02/25/2019,11:09
"1802 EMERSON AVE S,Minneapolis,MN",44.965199,-93.294688,7,Calhoun Isle,Lowry Hill,3,2,Armatage,02/25/2019,11:09
"The mall humboldt. Av s,Minneapolis,MN",44.949883,-93.300832,7,Calhoun Isle,East Isles,3,2,Armatage,02/25/2019,11:10
"3112 Longfellow Ave S,Minneapolis,MN",44.946031,-93.24639599999999,9,Powderhorn,Corcoran,6,2,Armatage,02/25/2019,11:10
"502 5th ave se,Minneapolis,MN",44.986411,-93.247127,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:10
"1404 39th st,Minneapolis,MN",44.932552,-93.254677,8,Powderhorn,Bancroft,6,2,Armatage,02/25/2019,11:11
"1210 6th st ne,Minneapolis,MN",45.000095,-93.259194,3,Northeast,Sheridan,2,2,Armatage,02/25/2019,11:11
"3044 Longfellow Ave S,Minneapolis,MN",44.946616,-93.246112,9,Powderhorn,Corcoran,6,2,Armatage,02/25/2019,11:12
"3744 12th ave,Minneapolis,MN",44.934611,-93.257773,9,Powderhorn,Powderhorn Park,6,2,Armatage,02/25/2019,11:13
"3248 Holmes ave ,Minneapolis,MN",44.943199,-93.299859,10,Calhoun Isle,ECCO,5,2,Armatage,02/25/2019,11:13
"702 5th ave se,Minneapolis,MN",44.98851,-93.245378,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:14
"428 8th ave se,Minneapolis,MN",44.984384000000006,-93.24329399999999,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:15
"1508 Dupont Ave N,Minneapolis,MN",44.994479,-93.292353,5,Near North,Near - North,1,2,Armatage,02/25/2019,11:15
"318 8th ave se,Minneapolis,MN",44.983243,-93.2441,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:23
"2422 Girard Ave S,Minneapolis,MN",44.958328,-93.29727,7,Calhoun Isle,East Isles,3,2,Armatage,02/25/2019,11:23
"2438 6th ST N,Minneapolis,MN",45.004540000000006,-93.28620500000001,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,11:24
"2438 Girard Ave South,Minneapolis,MN",44.957815999999994,-93.297335,7,Calhoun Isle,East Isles,3,2,Armatage,02/25/2019,11:28
"3104 6th st n,Minneapolis,MN",45.01202,-93.28643199999999,5,Near North,Hawthorne,1,2,Armatage,02/25/2019,11:28
"3112 colfax ave s,Minneapolis,MN",44.946068,-93.292261,10,Calhoun Isle,South Uptown,5,2,Armatage,02/25/2019,11:33
"3412 humboldt ave s,Minneapolis,MN",44.940814,-93.301259,10,Calhoun Isle,ECCO,5,2,Armatage,02/25/2019,11:33
"3410 humboldt ave s,Minneapolis,MN",44.940946999999994,-93.301154,10,Calhoun Isle,ECCO,5,2,Armatage,02/25/2019,11:36
"3500 6th st n ,Minneapolis,MN",45.018651,-93.286281,4,Camden,McKinley,1,2,Armatage,02/25/2019,11:38
"3116 colfax ave s,Minneapolis,MN",44.945941999999995,-93.292202,10,Calhoun Isle,South Uptown,5,2,Armatage,02/25/2019,11:38
"2308 HUMBOLDT AVE S,Minneapolis,MN",44.95973,-93.29855699999999,7,Calhoun Isle,East Isles,3,2,Armatage,02/25/2019,11:38
"110 6th st ne,Minneapolis,MN",44.990859,-93.253535,3,University,Nicollet Island - East Bank,2,2,Armatage,02/25/2019,11:38
"622 7th st se,Minneapolis,MN",44.986943,-93.243173,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:38
"1516 3rd st ne,Minneapolis,MN",45.003705,-93.264955,3,Northeast,Sheridan,2,2,Armatage,02/25/2019,11:39
"674 NE summers st,Minneapolis,MN",44.972078,-93.23294,2,University,University of Minnesota,4,2,Armatage,02/25/2019,11:41
"728 7th ave se,Minneapolis,MN",44.987790000000004,-93.242465,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:41
"3544 6th st n ,Minneapolis,MN",45.01982,-93.28624,4,Camden,McKinley,1,2,Armatage,02/25/2019,11:41
"2524 humboldt av s,Minneapolis,MN",44.956381,-93.298486,7,Calhoun Isle,East Isles,3,2,Armatage,02/25/2019,11:41
"232 clifton,Minneapolis,MN",44.965916,-93.28238,7,Central,Loring Park,3,2,Armatage,02/25/2019,11:42
"1110 bryant ave n,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Armatage,02/25/2019,11:42
"1220 main st ne,Minneapolis,MN",45.000571,-93.26809200000001,3,Northeast,Sheridan,2,2,Armatage,02/25/2019,11:44
"702 8th ave se,Minneapolis,MN",44.986751,-93.241499,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:46
"1122 Adams st ne,Minneapolis,MN",44.999495,-93.25658,1,Northeast,Logan Park,2,2,Armatage,02/25/2019,11:46
"328 Clifton Avenue South,Minneapolis,MN",44.966586,-93.28447800000001,7,Central,Loring Park,3,2,Armatage,02/25/2019,11:48
"240 Clifton ave ,Minneapolis,MN",44.965968,-93.282751,7,Central,Loring Park,3,2,Armatage,02/25/2019,11:48
"1442 33rd st w,Minneapolis,MN",44.9431,-93.254086,9,Powderhorn,Powderhorn Park,6,2,Armatage,02/25/2019,11:49
"418 7th ave se,Minneapolis,MN",44.984709,-93.244827,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:49
"706 6th ave se,Minneapolis,MN",44.988059,-93.24440200000001,3,University,Marcy Holmes,4,2,Armatage,02/25/2019,11:52
