Longitude,Latitude,Location,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
-93.25627458428222,44.9590051928726,2404 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23852387426805,44.92790032066393,4144 23RD AVE S,12,Standish,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.2842391390769,44.96259019848545,2006 GRAND AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.29049141345436,45.01525250098119,3316 BRYANT AVE N,4,McKinley,Camden,2,1,01/12/2017,00:00,Jane
-93.24873771904848,44.948248831988735,3004 18TH AVE S,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.28562254461443,44.946258811399105,3116 HARRIET AVE S,8,Lyndale,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.30312172634909,45.01693532088853,3404 LOGAN AVE N,4,Folwell,Camden,2,1,01/12/2017,00:00,Jane
-93.25627458428222,44.95897340990621,2406 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23395144947187,44.984997762103596,804 13TH AVE SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.23392450001337,44.985023176943095,808 13TH AVE SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.24935755659452,44.96097570240599,1718 22ND ST E,6,Ventura Village,Phillips,2,3,01/12/2017,00:00,Jane
-93.26067632917444,44.96641649987454,926 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.25627458428222,44.95893527032327,2408 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.25604102230837,45.00520535480644,644 17TH AVE NE,1,Logan Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.2636587359177,44.93059055311379,726 40TH ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.28711374798607,44.98667511734188,818 7TH ST NE,5,North Loop,Central,2,1,01/12/2017,00:00,Jane
-93.29049141345436,45.01569702425355,3342 BRYANT AVE N,4,McKinley,Camden,2,1,01/12/2017,00:00,Jane
-93.2468243074933,44.94478373564299,1838 32ND ST E,9,Corcoran,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.28198436771373,44.89723676433086,5844 PILLSBURY AVE S,11,Windom,Southwest,2,5,01/12/2017,00:00,Jane
-93.27535480091694,44.96606693143711,1718 STEVENS AVE S,6,Steven's Square - Loring Heights,Central,2,3,01/12/2017,00:00,Jane
-93.28310726181887,44.93946170331928,3500 PLEASANT AVE S,8,Lyndale,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.25890664806472,44.949405936840336,2938 11TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.25627458428222,44.95890348731815,2410 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.25764002351411,44.94802630915073,3016 12TH AVE S,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.25764002351411,44.94806445598423,3014 12TH AVE S,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.22435744223749,44.94959666616988,2930 33RD AVE S,2,Longfellow,Longfellow,2,4,01/12/2017,00:00,Jane
-93.30313070950193,45.01537950798255,3318 LOGAN AVE N,4,Folwell,Camden,2,1,01/12/2017,00:00,Jane
-93.2985672678586,44.98815546963766,1418 BARNES PL N,5,Near - North,Near North,2,1,01/12/2017,00:00,Jane
-93.28310726181887,44.93942355076898,3502 PLEASANT AVE S,8,Lyndale,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.26088294168977,44.966410144103776,910 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.28557762885023,44.95327761807339,2724 HARRIET AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.25653509571467,45.00520535480644,634 17TH AVE NE,1,Logan Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.25627458428222,44.95866193590385,2424 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23458027017077,44.984203542691525,722 13TH AVE SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.2869251017764,44.98655440023271,800 7TH ST NE,5,North Loop,Central,2,1,01/12/2017,00:00,Jane
-93.30312172634909,45.01357598216375,3218 LOGAN AVE N,4,Folwell,Camden,2,1,01/12/2017,00:00,Jane
-93.28310726181887,44.93939175695769,3504 PLEASANT AVE S,8,Lyndale,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.28961106447592,44.9138620049889,4912 ALDRICH AVE S,13,Lynnhurst,Southwest,2,5,01/12/2017,00:00,Jane
-93.24103915706358,45.01004497139433,2224 PIERCE ST NE,1,Windom Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.25627458428222,44.958871704295426,2412 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.2842391390769,44.96257748609536,2008 GRAND AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.29050039660721,45.01756398431634,3446 BRYANT AVE N,4,McKinley,Camden,2,1,01/12/2017,00:00,Jane
-93.26624588393598,44.93059055311379,620 40TH ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.23468806800484,44.98407011275073,708 13TH AVE SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.27534581776409,44.96505634888267,1810 STEVENS AVE S,6,Steven's Square - Loring Heights,Central,2,3,01/12/2017,00:00,Jane
-93.22435744223749,44.949564877992316,2932 33RD AVE S,2,Longfellow,Longfellow,2,4,01/12/2017,00:00,Jane
-93.24872873589565,44.94454848298772,3208 18TH AVE S,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.28960208132307,44.91337216041547,4940 ALDRICH AVE S,13,Lynnhurst,Southwest,2,5,01/12/2017,00:00,Jane
-93.26214058308756,44.96634658635747,826 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.24103915706358,45.00990525066347,2216 PIERCE ST NE,1,Windom Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.25627458428222,44.95883356464491,2414 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.26724301390136,44.93059055311379,604 40TH ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.24922280930193,44.96097570240599,1724 22ND ST E,6,Ventura Village,Phillips,2,3,01/12/2017,00:00,Jane
-93.27937925338979,44.90356166668047,5440 BLAISDELL AVE S,11,Windom,Southwest,2,5,01/12/2017,00:00,Jane
-93.22435744223749,44.949526732155974,2934 33RD AVE S,2,Longfellow,Longfellow,2,4,01/12/2017,00:00,Jane
-93.30312172634909,45.01354422943984,3216 LOGAN AVE N,4,Folwell,Camden,2,1,01/12/2017,00:00,Jane
-93.28311624497177,44.938768594702395,3540 PLEASANT AVE S,8,Lyndale,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.26216753254609,44.966340230578965,824 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.24103915706358,45.0098036353724,2210 PIERCE ST NE,1,Windom Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.25764002351411,44.94785464808626,3026 12TH AVE S,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.2842391390769,44.962526636506816,2014 GRAND AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.25627458428222,44.95880178158343,2416 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23474196692192,44.983993866930845,700 13TH AVE SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.24918687669054,44.96097570240599,1726 22ND ST E,6,Ventura Village,Phillips,2,3,01/12/2017,00:00,Jane
-93.26219448200459,44.966340230578965,822 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.28554169623887,44.95813433322583,2454 HARRIET AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.27937925338979,44.9035107648112,5444 BLAISDELL AVE S,11,Windom,Southwest,2,5,01/12/2017,00:00,Jane
-93.27534581776409,44.96493558625452,1820 STEVENS AVE S,6,Steven's Square - Loring Heights,Central,2,3,01/12/2017,00:00,Jane
-93.2628951679262,45.00631050013082,332 18TH AVE NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.23725724971744,44.928479081072304,4110 24TH AVE S,12,Standish,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.23536180446794,44.9832186953391,622 13TH AVE SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.28567644353147,44.985772909639365,712 7TH ST NE,5,North Loop,Central,2,1,01/12/2017,00:00,Jane
-93.29050039660721,45.020688148665506,3618 BRYANT AVE N,4,McKinley,Camden,2,1,01/12/2017,00:00,Jane
-93.27937925338979,44.90360620577911,5436 BLAISDELL AVE S,11,Windom,Southwest,2,5,01/12/2017,00:00,Jane
-93.28564949407296,44.94113403186364,3406 HARRIET AVE S,8,Lyndale,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.30311274319624,45.01038156993724,2942 LOGAN AVE N,5,Jordan,Near North,2,1,01/12/2017,00:00,Jane
-93.28311624497177,44.93869864749645,3544 PLEASANT AVE S,8,Lyndale,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.28686221970652,44.90999402766756,5106 GARFIELD AVE S,11,Tangletown,Southwest,2,5,01/12/2017,00:00,Jane
-93.26233821245006,44.96633387479976,812 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.28554169623887,44.95854751645792,2430 HARRIET AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.24104814021645,45.008482620183074,1938 PIERCE ST NE,1,Windom Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.25763104036129,44.94754311373209,3044 12TH AVE S,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.2842391390769,44.96178931240828,2100 GRAND AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.27159085987648,44.93057147389467,320 40TH ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.2353707876208,44.983199633610546,620 13TH AVE SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.24919585984337,45.008939898119536,2004 JACKSON ST NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.28564949407296,44.94113403186364,3406 HARRIET AVE S,8,Lyndale,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.30311274319624,45.01024820093986,2934 LOGAN AVE N,5,Jordan,Near North,2,1,01/12/2017,00:00,Jane
-93.30278934969395,44.98506129918121,1700 THOMAS PL,5,Near - North,Near North,2,1,01/12/2017,00:00,Jane
-93.25881681653631,44.95838224352212,2440 11TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.25629255058794,44.95701554523163,2516 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23547858545489,44.98306620133317,606 13TH AVE SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.24919585984337,45.00895260023231,2006 JACKSON ST NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.27534581776409,44.96365167312069,1922 STEVENS AVE S,6,Steven's Square - Loring Heights,Central,2,3,01/12/2017,00:00,Jane
-93.28564949407296,44.94109588042458,3408 HARRIET AVE S,8,Lyndale,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.2831252281246,44.93713435135742,3630 PLEASANT AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.26233821245006,44.96633387479976,812 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.2842391390769,44.96177659984072,2102 GRAND AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.27169865771057,44.93057147389467,318 40TH ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.24919585984337,45.00895895128766,2008 JACKSON ST NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.23549655176056,44.98304713955391,604 13TH AVE SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.27766347119713,44.92510819676936,20 43RD ST E,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.27769042065565,44.92510819676936,18 43RD ST E,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.3029510464451,44.98501682323426,1710 THOMAS PL,5,Near - North,Near North,2,1,01/12/2017,00:00,Jane
-93.24105712336927,45.005091028211176,1710 PIERCE ST NE,1,Northeast Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.23724826656459,44.93191336351892,3920 24TH AVE S,12,Standish,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.29050937976005,45.021354868985284,3656 BRYANT AVE N,4,McKinley,Camden,2,1,01/12/2017,00:00,Jane
-93.27534581776409,44.963626248808104,1924 STEVENS AVE S,6,Steven's Square - Loring Heights,Central,2,3,01/12/2017,00:00,Jane
-93.2831252281246,44.937032607043065,3636 PLEASANT AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.2870957816804,44.91931362963623,4612 GARFIELD AVE S,11,Tangletown,Southwest,2,5,01/12/2017,00:00,Jane
-93.28552372993315,44.95990146527653,2312 HARRIET AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.25631051689362,44.954962258240776,2630 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23724826656459,44.93212322967713,3908 24TH AVE S,12,Standish,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.25631051689362,44.9554835331039,2600 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.24918687669054,45.00998781295473,2208 JACKSON ST NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.27771737011416,44.92510819676936,16 43RD ST E,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.27534581776409,44.96360082448426,1926 STEVENS AVE S,6,Steven's Square - Loring Heights,Central,2,3,01/12/2017,00:00,Jane
-93.22171639530218,44.95477790380209,2644 35TH AVE S,2,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.2856584772258,44.940377356920976,3450 HARRIET AVE S,8,Lyndale,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.30311274319624,45.010178340864925,2930 LOGAN AVE N,5,Jordan,Near North,2,1,01/12/2017,00:00,Jane
-93.25881681653631,44.95906875875257,2400 11TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.28552372993315,44.959920534750026,2310 HARRIET AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.23724826656459,44.93218682533124,3904 24TH AVE S,12,Standish,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.2842391390769,44.96172574954233,2108 GRAND AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.27374681655836,44.930558754411756,220 40TH ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.23552350121908,44.98300901597637,600 13TH AVE SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.27774431957269,44.92510819676936,14 43RD ST E,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.23622418714069,44.96329573171913,914 25TH AVE S,6,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.2831252281246,44.93567811868371,3710 PLEASANT AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.25881681653631,44.9590369758214,2402 11TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.25631051689362,44.95517204015749,2618 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23724826656459,44.9322249826899,3902 24TH AVE S,12,Standish,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.27776228587837,44.92510819676936,12 43RD ST E,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.29052734606572,45.02278352924079,3734 BRYANT AVE N,4,McKinley,Camden,2,1,01/12/2017,00:00,Jane
-93.25725374794192,44.94568023016783,1220 POWDERHORN TER,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.28568542668431,44.93747137811102,3610 HARRIET AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.30311274319624,45.00989889971306,2914 LOGAN AVE N,5,Jordan,Near North,2,1,01/12/2017,00:00,Jane
-93.30144187676778,44.98571572698253,1608 THOMAS PL,5,Near - North,Near North,2,1,01/12/2017,00:00,Jane
-93.28580220767124,44.91925001972887,4616 HARRIET AVE S,11,Tangletown,Southwest,2,5,01/12/2017,00:00,Jane
-93.2397815156658,45.006329554173604,1818 BUCHANAN ST NE,1,Windom Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.26275143748077,45.007421975360174,340 19TH AVE NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.25631051689362,44.955305537341566,2610 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.27384563123962,44.930558754411756,212 40TH ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.24916891038487,45.01338546555618,2510 JACKSON ST NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.22299200300564,44.95468254782556,2650 34TH AVE S,2,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.28568542668431,44.93740142932483,3614 HARRIET AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.30311274319624,45.00982903921207,2910 LOGAN AVE N,5,Jordan,Near North,2,1,01/12/2017,00:00,Jane
-93.28551474678032,44.96085493118783,2200 HARRIET AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.27389953015668,44.930558754411756,208 40TH ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.24916891038487,45.0134235689284,2512 JACKSON ST NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.27778923533691,44.92510819676936,10 43RD ST E,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.25615780329531,44.945686588235034,1308 POWDERHORN TER,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.25348082374865,44.960073090309905,1502 23RD ST E,6,Ventura Village,Phillips,2,3,01/12/2017,00:00,Jane
-93.23622418714069,44.96330844395007,912 25TH AVE S,6,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.28568542668431,44.93726153149683,3622 HARRIET AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.2831252281246,44.93518846009972,3738 PLEASANT AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.28579322451841,44.91879838736161,4642 HARRIET AVE S,11,Tangletown,Southwest,2,5,01/12/2017,00:00,Jane
-93.25881681653631,44.95899883628073,2404 11TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23724826656459,44.93315983005797,3852 24TH AVE S,12,Standish,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.29053632921855,45.02424390065397,3814 BRYANT AVE N,4,Webber - Camden,Camden,2,1,01/12/2017,00:00,Jane
-93.27391749646236,44.930558754411756,206 40TH ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.22299200300564,44.954746118494164,2646 34TH AVE S,2,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.2831252281246,44.935226615464046,3736 PLEASANT AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.26434145553364,44.966308451675886,728 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.26314669620577,45.00741562413442,322 19TH AVE NE,3,Bottineau,Northeast,2,2,01/12/2017,00:00,Jane
-93.24916891038487,45.013563281076316,2520 JACKSON ST NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.27781618479541,44.92510819676936,8 43RD ST E,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.28564949407296,44.98575384876009,710 7TH ST NE,5,North Loop,Central,2,1,01/12/2017,00:00,Jane
-93.23622418714069,44.96333386840351,908 25TH AVE S,6,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.24869280328429,44.93921371128917,3516 18TH AVE S,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.30310376004341,45.006844010932426,2646 LOGAN AVE N,5,Jordan,Near North,2,1,01/12/2017,00:00,Jane
-93.28578424136556,44.9172589940308,4726 HARRIET AVE S,11,Tangletown,Southwest,2,5,01/12/2017,00:00,Jane
-93.25881681653631,44.958897130715016,2410 11TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23724826656459,44.93378305318261,3816 24TH AVE S,12,Standish,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.28424812222973,44.96160497990303,2122 GRAND AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.26432348922796,45.00741562413442,304 19TH AVE NE,3,Bottineau,Northeast,2,2,01/12/2017,00:00,Jane
-93.24916891038487,45.013804601256226,2534 JACKSON ST NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.29053632921855,45.02459311438568,3834 BRYANT AVE N,4,Webber - Camden,Camden,2,1,01/12/2017,00:00,Jane
-93.2533191269975,44.960073090309905,1516 23RD ST E,6,Ventura Village,Phillips,2,3,01/12/2017,00:00,Jane
-93.23622418714069,44.963346580626,906 25TH AVE S,6,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.22251589590506,44.95660870782538,2542 34TH AVE S,2,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.28313421127744,44.93358591190512,3826 PLEASANT AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.28576627505987,44.9152042849557,4840 HARRIET AVE S,11,Tangletown,Southwest,2,5,01/12/2017,00:00,Jane
-93.26458400066036,44.966308451675886,718 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.25881681653631,44.95886534768877,2412 11TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23724826656459,44.93509943081769,3744 24TH AVE S,12,Standish,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.25762205720844,44.94630967540432,3112 12TH AVE S,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.26737776119396,44.92878435893846,602 41ST ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.2815621595302,44.98290735297901,500 7TH ST NE,5,North Loop,Central,2,3,01/12/2017,00:00,Jane
-93.23622418714069,44.96335929284567,904 25TH AVE S,6,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.28568542668431,44.936879990233535,3644 HARRIET AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.28313421127744,44.933274300118505,3844 PLEASANT AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.26600333880928,45.00850167350333,208 20TH AVE NE,3,Bottineau,Northeast,2,2,01/12/2017,00:00,Jane
-93.26887794771842,44.96398854419877,502 19TH ST E,6,Ventura Village,Phillips,2,3,01/12/2017,00:00,Jane
-93.23622418714069,44.96337200506253,902 25TH AVE S,6,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.22248894644652,44.95830596354503,2448 34TH AVE S,2,Seward,Longfellow,2,4,01/12/2017,00:00,Jane
-93.28568542668431,44.93691814447396,3642 HARRIET AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.30309477689056,45.006431175627945,2622 LOGAN AVE N,5,Jordan,Near North,2,1,01/12/2017,00:00,Jane
-93.28313421127744,44.933312456754656,3842 PLEASANT AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.25881681653631,44.95879542496903,2416 11TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23727521602312,45.00437330603975,1618 JOHNSON ST NE,1,Northeast Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.28424812222973,44.96157319837674,2126 GRAND AVE S,10,Whittier,Powderhorn,2,3,01/12/2017,00:00,Jane
-93.29056327867708,45.02779943180087,4010 BRYANT AVE N,4,Webber - Camden,Camden,2,1,01/12/2017,00:00,Jane
-93.26645249645132,44.92878435893846,616 41ST ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.2491778935377,45.01564622176849,2636 JACKSON ST NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.27817551090908,44.92510819676936,18 43RD ST W,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.28089740621996,44.98244986725985,402 7TH ST NE,5,North Loop,Central,2,3,01/12/2017,00:00,Jane
-93.28074469262165,44.89324039090695,6034 WENTWORTH AVE S,11,Windom,Southwest,2,5,01/12/2017,00:00,Jane
-93.26877913303719,44.96398854419877,510 19TH ST E,6,Ventura Village,Phillips,2,3,01/12/2017,00:00,Jane
-93.24869280328429,44.93893392412314,3532 18TH AVE S,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.30309477689056,45.006291446081725,2614 LOGAN AVE N,5,Jordan,Near North,2,1,01/12/2017,00:00,Jane
-93.26684775517633,44.966308451675886,630 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.26704538453885,44.966308451675886,622 17TH ST E,6,Elliot Park,Central,2,3,01/12/2017,00:00,Jane
-93.25761307405557,44.94627152740464,3114 12TH AVE S,9,Powderhorn Park,Powderhorn,2,6,01/12/2017,00:00,Jane
-93.2491778935377,45.01567797332693,2638 JACKSON ST NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.23383466848493,44.982252893117625,1428 6TH ST SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.28570339299,44.935627245258964,3712 HARRIET AVE S,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.25881681653631,44.958763641886435,2418 11TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23727521602312,45.004360602911476,1616 JOHNSON ST NE,1,Northeast Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.25631051689362,44.95468254782556,2646 13TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.2639192473501,44.92878435893846,718 41ST ST E,8,Bryant,Powderhorn,2,5,01/12/2017,00:00,Jane
-93.26124226780342,45.00851437571329,420 20TH AVE NE,1,Holland,Northeast,2,2,01/12/2017,00:00,Jane
-93.23385263479064,44.98226560114722,1426 6TH ST SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.27812161199205,44.92510819676936,14 43RD ST W,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
-93.29057226182994,45.0284216270463,4046 BRYANT AVE N,4,Webber - Camden,Camden,2,1,01/12/2017,00:00,Jane
-93.25881681653631,44.9587255021641,2420 11TH AVE S,9,Midtown Phillips,Phillips,2,3,01/12/2017,00:00,Jane
-93.23727521602312,45.004341548213795,1614 JOHNSON ST NE,1,Northeast Park,Northeast,2,2,01/12/2017,00:00,Jane
-93.23387958424915,44.982278309174006,1424 6TH ST SE,3,Marcy Holmes,University,2,4,01/12/2017,00:00,Jane
-93.27809466253355,44.92510819676936,12 43RD ST W,8,King Field,Southwest,2,5,01/12/2017,00:00,Jane
