Longitude,Latitude,Location,Ward,Neighborhood,Community,Day,Date,Time,Emergency,Tow_Zone
-93.32651385634755,44.925063674332364,4333 EWING AVE S,13,Linden Hills,Southwest,3,02/04/2016,00:00,Polk,-1
-93.22120435559023,44.92508911572916,3515 43RD ST E,12,Hiawatha,Longfellow,3,02/04/2016,00:00,Polk,-1
-93.32659470472314,44.92510819676936,4331 EWING AVE S,13,Linden Hills,Southwest,3,02/04/2016,00:00,Polk,-1
-93.27657650970335,44.926030439489686,4247 1ST AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.27657650970335,44.92606224069873,4245 1ST AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.2611973520392,44.92618944535881,4241 ELLIOT AVE,8,Northrop,Nokomis,3,02/04/2016,00:00,Polk,-1
-93.26880608249573,44.92625304758322,4237 5TH AVE S,8,Regina,Nokomis,3,02/04/2016,00:00,Polk,-1
-93.28950326664184,44.92633573036969,4225 ALDRICH AVE S,13,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.28950326664184,44.926405692634496,4221 ALDRICH AVE S,13,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.233322628773,44.92642477323738,4225 27TH AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.233322628773,44.92649473539375,4221 27TH AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.26879709934288,44.92663465945086,4215 5TH AVE S,8,Regina,Nokomis,3,02/04/2016,00:00,Polk,-1
-93.2856315277673,44.92791940077035,4139 HARRIET AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.27138424736114,44.9300308933861,4027 CLINTON AVE S,8,Bryant,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.26371263483476,44.927925760804406,4145 COLUMBUS AVE S,8,Bryant,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24854008968599,44.9300626923804,4021 18TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.26371263483476,44.92799572113264,4141 COLUMBUS AVE S,8,Bryant,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.26118836888638,44.93007541197319,4025 ELLIOT AVE,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24600684058477,44.92805296133781,4137 LONGFELLOW AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.23587384417988,44.93007541197319,4023 25TH AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.2856315277673,44.928167441577045,4125 HARRIET AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.25867308609085,44.92826920159815,4125 11TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.25487321243902,44.93012629031615,4021 14TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.22952275512115,44.93017080882929,4017 30TH AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.28175080573988,44.92836460145417,4115 PILLSBURY AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.28175080573988,44.92843456124792,4111 PILLSBURY AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.28691611862357,44.93025348597641,4009 GARFIELD AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.26118836888638,44.930317083700906,4011 ELLIOT AVE,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.25740646154023,44.92847272109951,4113 12TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.23334059507867,44.930418839913614,4003 27TH AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.2783102582017,44.92864444011786,29 41ST ST W,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.22804053490236,44.93046971795238,3039 40TH ST E,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.22827409687626,44.92865716002474,3023 41ST ST E,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.26108057105229,44.930501516703714,911 40TH ST E,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.26229329668585,44.92870803962402,815 41ST ST E,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.26850963845196,44.930507876451856,525 40TH ST E,8,Bryant,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.21517666003376,44.928758919178236,4009 41ST ST E,12,Hiawatha,Longfellow,3,02/04/2016,00:00,Polk,-1
-93.21897653368559,44.930546034926,3711 40TH ST E,12,Hiawatha,Longfellow,3,02/04/2016,00:00,Polk,-1
-93.25740646154023,44.92964930408144,4049 12TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.20432501140164,44.930565114153566,4825 FOLWELL DR,12,Hiawatha,Longfellow,3,02/04/2016,00:00,Polk,-1
-93.28562254461443,44.92970018280187,4041 HARRIET AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.26622791763027,44.93150634817774,3947 OAKLAND AVE S,8,Bryant,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.28691611862357,44.92976378113903,4037 GARFIELD AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.32515740026852,44.93155722525314,3943 CHOWEN AVE S,13,Linden Hills,Southwest,3,02/04/2016,00:00,Polk,-1
-93.28562254461443,44.92977014096887,4037 HARRIET AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.32515740026852,44.9315953830301,3941 CHOWEN AVE S,13,Linden Hills,Southwest,3,02/04/2016,00:00,Polk,-1
-93.26878811619005,44.9317098562089,3935 5TH AVE S,8,Bryant,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.26878811619005,44.931741654273615,3933 5TH AVE S,8,Bryant,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24980671423658,44.929986374764525,4025 17TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.25487321243902,44.93186248675902,3925 14TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.2713752642083,44.93211051053785,3911 CLINTON AVE S,8,Bryant,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24854008968599,44.930024533585126,4023 18TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.28946733403046,44.93212958924571,3905 ALDRICH AVE S,10,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.27813059514489,44.932263140023224,5 39TH ST W,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.23051090193371,44.9322758591287,2925 39TH ST E,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24094034238232,44.933337894497996,3843 22ND AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.25865511978516,44.933471442465695,3837 11TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.2548642292862,44.93356047427163,3831 14TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24094034238232,44.93378305318261,3817 22ND AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.25359760473556,44.933795771951466,3817 15TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.25865511978516,44.933814850099466,3817 11TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.25359760473556,44.93383392824113,3815 15TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.25865511978516,44.93384664699872,3815 11TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.28945835087762,44.93394839695804,3805 ALDRICH AVE S,10,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.25865511978516,44.93398655314631,3807 11TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.26877913303719,44.93399927187008,3807 5TH AVE S,8,Bryant,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.25865511978516,44.93401834995049,3805 11TH AVE S,8,Bancroft,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.21098152765695,44.93424092708685,4339 38TH AVE S,12,Howe,Longfellow,3,02/04/2016,00:00,Polk,-1
-93.26879709934288,44.934972245889625,3755 5TH AVE S,8,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.3152489826847,44.93497860514272,3721 UPTON AVE S,13,Linden Hills,Southwest,3,02/04/2016,00:00,Polk,-1
-93.29300669624986,45.01136595055039,3000 DUPONT AVE N,5,Hawthorne,Near North,2,02/03/2016,00:00,Polk,-1
-93.3152489826847,44.93499768289778,3719 UPTON AVE S,13,Linden Hills,Southwest,3,02/04/2016,00:00,Polk,-1
-93.29300669624986,45.01137865212517,3002 DUPONT AVE N,5,Hawthorne,Near North,2,02/03/2016,00:00,Polk,-1
-93.26879709934288,44.93501040139762,3753 5TH AVE S,8,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.26041581774204,45.01139135369712,2326 5TH ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.28135554701487,44.935023119894645,3749 PILLSBURY AVE S,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.29300669624986,45.01139770448204,3004 DUPONT AVE N,5,Hawthorne,Near North,2,02/03/2016,00:00,Polk,-1
-93.3152489826847,44.93504219763491,3715 UPTON AVE S,13,Linden Hills,Southwest,3,02/04/2016,00:00,Polk,-1
-93.26041581774204,45.01141040604978,2328 5TH ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.28944936772479,44.935067634612075,3745 ALDRICH AVE S,10,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.29678860359604,45.01146756306968,3008 GIRARD AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.25992174433577,44.935067634612075,3749 10TH AVE S,9,Powderhorn Park,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.31495253864092,45.01148026462191,2724 30TH AVE N,4,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.24600684058477,44.93510579005669,3745 LONGFELLOW AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.31456626306877,45.01149296617133,3000 UPTON AVE N,4,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.23333161192585,44.93514394547596,3743 27TH AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.30437936774685,45.01151836926172,3006 MORGAN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.28944936772479,44.935207537785054,3737 ALDRICH AVE S,10,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.29805522814665,45.01154377234084,3014 HUMBOLDT AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.26879709934288,44.93542375110925,3729 5TH AVE S,8,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.29678860359604,45.01155647387617,3018 GIRARD AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.28944936772479,44.93544918791739,3723 ALDRICH AVE S,10,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.30945484910211,45.011575526173885,3010 QUEEN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.24349155778921,44.93552549827425,3721 20TH AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.30564599229744,45.01161363075031,3016 NEWTON AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.26879709934288,44.93556365341464,3721 5TH AVE S,8,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.29805522814665,45.01161363075031,3022 HUMBOLDT AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.25109130509287,44.935735351232694,3709 16TH AVE S,9,Powderhorn Park,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.30945484910211,45.01163268302902,3016 QUEEN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.29218922934133,44.935849816159504,1009 37TH ST W,10,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.30945484910211,45.01164538454463,3018 QUEEN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.28444575159223,44.93585617531543,405 37TH ST W,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.3158418707722,45.01165808605744,3018 VINCENT AVE N,4,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.27825635928465,44.93588161193203,17 37TH ST W,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.30564599229744,45.01166443681277,3022 NEWTON AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.27822042667327,44.93588161193203,15 37TH ST W,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.31456626306877,45.01168348907457,3022 UPTON AVE N,4,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.24011389232092,44.93588161193203,2221 37TH ST E,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.30691261684807,45.01168983982709,3024 OLIVER AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.2400420270982,44.93588161193203,2223 37TH ST E,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.3043883508997,45.01168983982709,3026 MORGAN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.23997016187548,44.93588161193203,2225 37TH ST E,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.3107394399584,45.01171524283015,3026 RUSSELL AVE N,4,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.27804076361649,44.93588797108441,5 37TH ST W,8,King Field,Southwest,3,02/04/2016,00:00,Polk,-1
-93.27181543869752,44.93591340768695,317 37TH ST E,8,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.28484101031724,45.01208993581656,3108 4TH ST N,5,Hawthorne,Near North,2,02/03/2016,00:00,Polk,-1
-93.2259744097489,44.93591340768695,3217 37TH ST E,12,Howe,Longfellow,3,02/04/2016,00:00,Polk,-1
-93.2490700957036,45.012134390753964,900 24TH AVE NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.27139323051395,44.93600879484604,3711 CLINTON AVE S,8,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24785737007004,45.012134390753964,916 24TH AVE NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.27140221366682,44.936975375787036,3643 CLINTON AVE S,8,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24770465647173,45.012134390753964,918 24TH AVE NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.27140221366682,44.937007170936326,3641 CLINTON AVE S,8,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24755194287344,45.012134390753964,920 24TH AVE NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.24221595008578,44.937007170936326,3619 21ST AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24729143144104,45.012134390753964,924 24TH AVE NE,1,Windom Park,Northeast,2,02/03/2016,00:00,Polk,-1
-93.291982616826,44.937051684115744,3635 COLFAX AVE S,10,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.24720159991264,45.012134390753964,928 24TH AVE NE,1,Windom Park,Northeast,2,02/03/2016,00:00,Polk,-1
-93.24857602229734,44.937127992343044,3633 18TH AVE S,9,Powderhorn Park,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.28861393451055,45.01224870329169,732 31ST AVE N,5,Hawthorne,Near North,2,02/03/2016,00:00,Polk,-1
-93.291982616826,44.93715342839629,3629 COLFAX AVE S,10,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.28857800189918,45.01224870329169,730 31ST AVE N,5,Hawthorne,Near North,2,02/03/2016,00:00,Polk,-1
-93.25868206924368,44.93721065947487,3629 11TH AVE S,9,Powderhorn Park,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24562056501259,45.01231856084133,2412 POLK ST NE,1,Windom Park,Northeast,2,02/03/2016,00:00,Polk,-1
-93.2688240488014,44.93722973648838,3629 5TH AVE S,8,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24562056501259,45.0123566649234,2416 POLK ST NE,1,Windom Park,Northeast,2,02/03/2016,00:00,Polk,-1
-93.23334059507867,44.93722973648838,3627 27TH AVE S,12,Standish,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.30312172634909,45.012369366278456,3106 LOGAN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.291982616826,44.93726153149683,3623 COLFAX AVE S,10,East Harriet,Southwest,3,02/04/2016,00:00,Polk,-1
-93.22821121480636,45.01238841830576,2354 MCKINLEY ST NE,1,Windom Park,Northeast,2,02/03/2016,00:00,Polk,-1
-93.24857602229734,44.937439583218776,3615 18TH AVE S,9,Powderhorn Park,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.30945484910211,45.01240111965376,3106 QUEEN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.26374856744611,44.93764942918227,3605 COLUMBUS AVE S,8,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.3043883508997,45.01244557434961,3114 MORGAN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.26123328465057,44.93860326480559,3553 ELLIOT AVE,9,Powderhorn Park,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.25314844709351,45.012464626351566,2428 HOWARD ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.29324025822376,44.93865413559378,3547 DUPONT AVE S,10,South Uptown,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.30945484910211,45.01247097701747,3114 QUEEN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.26123328465057,44.938673212127725,3549 ELLIOT AVE,9,Powderhorn Park,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.3043883508997,45.012477327682674,3118 MORGAN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.25870003554937,44.938806747687906,3541 11TH AVE S,9,Powderhorn Park,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.3107394399584,45.01248367834717,3116 RUSSELL AVE N,4,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.23334059507867,44.93899751223513,3529 27TH AVE S,9,Corcoran,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.3107394399584,45.012496379674076,3118 RUSSELL AVE N,4,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.25110927139856,44.93900387104247,3529 16TH AVE S,9,Powderhorn Park,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.30945484910211,45.012502730336436,3118 QUEEN AVE N,5,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.28134656386204,44.93901658865501,3527 PILLSBURY AVE S,8,Lyndale,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.31456626306877,45.012528132978964,3120 UPTON AVE N,4,Jordan,Near North,2,02/03/2016,00:00,Polk,-1
-93.2919646505203,44.93903566506853,3525 COLFAX AVE S,10,South Uptown,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.29174905485212,45.013226701232405,3202 COLFAX AVE N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.29450688277437,44.939073817876576,3523 EMERSON AVE S,10,South Uptown,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.28922478890377,45.013226701232405,3204 ALDRICH AVE N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.26123328465057,44.9390928942711,3525 ELLIOT AVE,9,Powderhorn Park,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24916891038487,45.01328385643968,2504 JACKSON ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.26885099825992,44.93913740583365,3523 5TH AVE S,9,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.29806421129948,45.013328310450326,3206 HUMBOLDT AVE N,4,Folwell,Camden,2,02/03/2016,00:00,Polk,-1
-93.28555966254456,44.93917555857408,3517 HARRIET AVE S,8,Lyndale,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.28642204521731,45.01335371272665,3212 6TH ST N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.26885099825992,44.93917555857408,3521 5TH AVE S,9,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24916891038487,45.01335371272665,2508 JACKSON ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.29324025822376,44.93920735250507,3515 DUPONT AVE S,10,South Uptown,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.26894981294114,45.01337276442649,2506 CALIFORNIA ST NE,1,Marshall Terrace,Northeast,2,02/03/2016,00:00,Polk,-1
-93.31328167221248,45.013448971162475,3208 THOMAS AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.26885099825992,44.93920735250507,3519 5TH AVE S,9,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.3043883508997,45.013448971162475,3210 MORGAN AVE N,4,Folwell,Camden,2,02/03/2016,00:00,Polk,-1
-93.29960033043535,44.93921371128917,3515 HOLMES AVE S,10,ECCO,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.31455727991593,45.013487074492424,3210 UPTON AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.29324025822376,44.93924550519904,3513 DUPONT AVE S,10,South Uptown,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.29048243030151,45.013487074492424,3218 BRYANT AVE N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.29324025822376,44.9392772990913,3511 DUPONT AVE S,10,South Uptown,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.28555966254456,44.9392772990913,3511 HARRIET AVE S,8,Lyndale,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.24916891038487,45.013493425044956,2516 JACKSON ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.26629978285301,44.93937903942825,3509 OAKLAND AVE S,9,Central,Powderhorn,3,02/04/2016,00:00,Polk,-1
-93.31328167221248,45.01351882724804,3212 THOMAS AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.29323127507091,44.94032648765954,3455 DUPONT AVE S,10,South Uptown,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.29806421129948,45.013537878892954,3218 HUMBOLDT AVE N,4,Folwell,Camden,2,02/03/2016,00:00,Polk,-1
-93.29194668421465,44.9403519222959,3453 COLFAX AVE S,10,South Uptown,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.31455727991593,45.01355693053152,3214 UPTON AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.29958236412963,44.940402791534815,3451 HOLMES AVE S,10,ECCO,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.29048243030151,45.01355693053152,3222 BRYANT AVE N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.29194668421465,44.94046001937471,3447 COLFAX AVE S,10,South Uptown,Calhoun Isle,3,02/04/2016,00:00,Polk,-1
-93.31328167221248,45.01365853916353,3220 THOMAS AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.30058847724787,45.01369664235408,3226 JAMES AVE S,4,Folwell,Camden,2,02/03/2016,00:00,Polk,-1
-93.31328167221248,45.01372204446701,3224 THOMAS AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.31328167221248,45.01372204446701,3224 THOMAS AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.28922478890377,45.01381730229016,3238 ALDRICH AVE N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.31328167221248,45.01386175588674,3232 THOMAS AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.31455727991593,45.01403956992801,3242 UPTON AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.31710849532281,45.01411577577668,3250 WASHBURN AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.28511050490248,45.014941332637406,408 33RD AVE N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.26269753856371,45.014941332637406,346 26TH AVE NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.29301567940273,45.01498578536145,3300 DUPONT AVE N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.29970812826944,45.01503023805101,1624 33RD AVE N,4,Folwell,Camden,2,02/03/2016,00:00,Polk,-1
-93.29969016196377,45.01503023805101,1622 33RD AVE N,4,Folwell,Camden,2,02/03/2016,00:00,Polk,-1
-93.26468281534159,45.01503023805101,2600 3RD ST N,1,Marshall Terrace,Northeast,2,02/03/2016,00:00,Polk,-1
-93.25095655780028,45.015093741833375,2604 QUINCY ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.31201504766187,45.0151064425814,3300 SHERIDAN AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.25435218957425,45.01513184406898,2606 MADISON ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.30692160000093,45.015195347738675,3306 OLIVER AVE N,4,Folwell,Camden,2,02/03/2016,00:00,Polk,-1
-93.26471874795297,45.01522709954712,2622 3RD ST N,1,Marshall Terrace,Northeast,2,02/03/2016,00:00,Polk,-1
-93.26472773110581,45.01523980026556,2624 3RD ST N,1,Marshall Terrace,Northeast,2,02/03/2016,00:00,Polk,-1
-93.25095655780028,45.015265201694,2614 QUINCY ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.26472773110581,45.01527155204936,2628 3RD ST N,1,Marshall Terrace,Northeast,2,02/03/2016,00:00,Polk,-1
-93.29679758674887,45.015335055564115,3318 GIRARD AVE N,4,Folwell,Camden,2,02/03/2016,00:00,Polk,-1
-93.28643102837013,45.015366807295074,3324 6TH ST N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.28643102837013,45.015404909349016,3326 6TH ST N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.25435218957425,45.01541125968886,2622 MADISON ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
-93.28643102837013,45.01550651470222,3332 6TH ST N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.29049141345436,45.015525565685856,3332 BRYANT AVE N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.28644001152298,45.01553826633811,3334 6TH ST N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.29049141345436,45.01555731731121,3334 BRYANT AVE N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.28644001152298,45.01560811987513,3338 6TH ST N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.31201504766187,45.01562717082498,3330 SHERIDAN AVE N,4,Cleveland,Camden,2,02/03/2016,00:00,Polk,-1
-93.29049141345436,45.01562717082498,3338 BRYANT AVE N,4,McKinley,Camden,2,02/03/2016,00:00,Polk,-1
-93.2491778935377,45.01564622176849,2636 JACKSON ST NE,1,Holland,Northeast,2,02/03/2016,00:00,Polk,-1
