Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
"3337 minnehaha ave,Minneapolis,MN",44.941987,-93.229268,2,Longfellow,Longfellow,6,1,Westminster,02/13/2019,02:01
"2705 BLAISDELL AVE,Minneapolis,MN",44.95345,-93.279288,10,Powderhorn,Whittier,3,1,Westminster,02/13/2019,02:03
"2609 Blaisdell Ave,Minneapolis,MN",44.954879999999996,-93.279083,10,Powderhorn,Whittier,3,1,Westminster,02/13/2019,02:04
"3333 Penn Ave n,Minneapolis,MN",45.015994,-93.308864,4,Camden,Cleveland,1,1,Westminster,02/13/2019,02:04
"9 St & Hennepin Ave,Minneapolis,MN",44.97643,-93.276975,7,Central,Downtown West,3,1,Westminster,02/13/2019,02:08
"1500 block 29th avenue ne,Minneapolis,MN",45.020436,-93.23775400000001,1,Northeast,Audubon Park,2,1,Westminster,02/13/2019,02:09
"3210 minnehaha,Minneapolis,MN",44.944209,-93.23167099999999,9,Longfellow,Longfellow,6,1,Westminster,02/13/2019,02:09
"2500 2nd street ne,Minneapolis,MN",45.013183000000005,-93.266165,1,Northeast,Marshall Terrace,2,1,Westminster,02/13/2019,02:11
"3347 minnehaha,Minneapolis,MN",44.941783,-93.22908199999999,2,Longfellow,Longfellow,6,1,Westminster,02/13/2019,02:12
"3415 Penn Ave N,Minneapolis,MN",45.017371999999995,-93.30852900000001,4,Camden,Cleveland,1,1,Westminster,02/13/2019,02:14
"3721 minnehaha av s,Minneapolis,MN",44.935162,-93.224365,12,Longfellow,Howe,6,1,Westminster,02/13/2019,02:16
"3442 31st Avenue South,Minneapolis,MN",44.939972999999995,-93.22734100000001,12,Longfellow,Howe,6,1,Westminster,02/13/2019,02:16
"2600 essex st se,Minneapolis,MN",44.970348,-93.221195,2,University,Prospect Park - East River Road,4,1,Westminster,02/13/2019,02:17
"2717 BLAISDELL AVE S,Minneapolis,MN",44.953233000000004,-93.279329,10,Powderhorn,Whittier,3,1,Westminster,02/13/2019,02:19
"3552 minnehaha av s,Minneapolis,MN",44.938119,-93.227197,12,Longfellow,Howe,6,1,Westminster,02/13/2019,02:19
"720 20TH AVE S,Minneapolis,MN",44.965825,-93.244324,6,University,Cedar Riverside,4,1,Westminster,02/13/2019,02:21
"2743 BLAISDELL AVE S,Minneapolis,MN",44.952638,-93.279286,10,Powderhorn,Whittier,3,1,Westminster,02/13/2019,02:22
"301 3RD ST S,Minneapolis,MN",44.978991,-93.264843,3,Central,Downtown West,3,1,Westminster,02/13/2019,02:22
"2231 31st st e,Minneapolis,MN",44.946239,-93.239487,9,Powderhorn,Corcoran,6,1,Westminster,02/13/2019,02:23
"100 block of 15 st s,Minneapolis,MN",44.975971,-93.284184,5,Central,North Loop,3,1,Westminster,02/13/2019,02:23
"3628 penn ave n ,Minneapolis,MN",45.021386,-93.307978,4,Camden,Folwell,1,1,Westminster,02/13/2019,02:25
"3534 PENN AVE N ,Minneapolis,MN",45.01965,-93.307962,4,Camden,Folwell,1,1,Westminster,02/13/2019,02:27
"1700 HENNEPIN AVE ,Minneapolis,MN",44.971736,-93.287293,7,Central,Loring Park,3,1,Westminster,02/13/2019,02:28
"3454 PENN AVE N ,Minneapolis,MN",45.018409999999996,-93.307937,4,Camden,Folwell,1,1,Westminster,02/13/2019,02:29
"1-99 2nd st ne,Minneapolis,MN",44.989703999999996,-93.259321,3,Northeast,St. Anthony West,2,1,Westminster,02/13/2019,02:30
"3100 1st. Ave s,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster,02/13/2019,02:32
"728 e33rd st,Minneapolis,MN",44.943326,-93.26333299999999,9,Powderhorn,Central,5,1,Westminster,02/13/2019,02:33
"1-99 2nd st ne,Minneapolis,MN",44.989703999999996,-93.259321,3,Northeast,St. Anthony West,2,1,Westminster,02/13/2019,02:33
"2200 4th street ne,Minneapolis,MN",45.010139,-93.261859,1,Northeast,Holland,2,1,Westminster,02/13/2019,02:36
"2725 BLAISDELL AVE ,Minneapolis,MN",44.952870000000004,-93.279308,10,Powderhorn,Whittier,3,1,Westminster,02/13/2019,02:37
"708 20th ave s,Minneapolis,MN",44.966241,-93.244232,6,University,Cedar Riverside,4,1,Westminster,02/13/2019,02:37
"2201 4th street ne,Minneapolis,MN",45.010022,-93.261593,1,Northeast,Holland,2,1,Westminster,02/13/2019,02:39
"4059 penn ave n ,Minneapolis,MN",45.029313,-93.30878299999999,4,Camden,Victory,1,1,Westminster,02/13/2019,02:40
"1815 4th ave n ,Minneapolis,MN",44.981415999999996,-93.303435,5,Near North,Harrison,3,1,Westminster,02/13/2019,02:43
"3198-3100 1 Av s,Minneapolis,MN",44.944962,-93.276657,8,Powderhorn,Lyndale,5,1,Westminster,02/13/2019,02:43
"1501 washington street ne,Minneapolis,MN",44.994361,-93.281853,5,Near North,Near - North,1,1,Westminster,02/13/2019,02:44
"2423 Golden Valley Road,Minneapolis,MN",44.99857,-93.311691,5,Near North,Willard - Hay,1,1,Westminster,02/13/2019,02:46
"3100 1ST AVE S,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster,02/13/2019,02:46
"2989-2800 BLOCK OF PARK AVE,Minneapolis,MN",44.948394,-93.26520699999999,6,Phillips,Phillips West,3,1,Westminster,02/13/2019,02:47
"1501 washington St Ne,Minneapolis,MN",44.994361,-93.281853,5,Near North,Near - North,1,1,Westminster,02/13/2019,02:48
"3725 minnehaha ave,Minneapolis,MN",44.935132,-93.22408,12,Longfellow,Howe,6,1,Westminster,02/13/2019,02:49
"2598 4 th sdtreet ne,Minneapolis,MN",45.014902,-93.261534,1,Northeast,Holland,2,1,Westminster,02/13/2019,02:51
"1401 Portland av s ,Minneapolis,MN",44.968786,-93.267331,7,Central,Elliot Park,3,1,Westminster,02/13/2019,02:53
"2598 4th street ne,Minneapolis,MN",45.014902,-93.261534,1,Northeast,Holland,2,1,Westminster,02/13/2019,02:53
"2900 Park Ave s,Minneapolis,MN",44.949939,-93.26561600000001,6,Phillips,Phillips West,3,1,Westminster,02/13/2019,02:55
"2423 Golden valley road,Minneapolis,MN",44.99857,-93.311691,5,Near North,Willard - Hay,1,1,Westminster,02/13/2019,02:56
"1814 park s,Minneapolis,MN",44.964577,-93.265541,6,Phillips,Ventura Village,3,1,Westminster,02/13/2019,02:57
"2001 4th street ne,Minneapolis,MN",45.008561,-93.261584,1,Northeast,Holland,2,1,Westminster,02/13/2019,03:02
"2200 4th street ne,Minneapolis,MN",45.010139,-93.261859,1,Northeast,Holland,2,1,Westminster,02/13/2019,03:05
"49th and Grand ave ,Minneapolis,MN",44.914159000000005,-93.28442199999999,11,Southwest,Tangletown,5,1,Westminster,02/13/2019,03:09
"1421 44th ave n ,Minneapolis,MN",45.035242,-93.298074,4,Camden,Webber - Camden,1,1,Westminster,02/13/2019,03:10
"1415 44th ave n ,Minneapolis,MN",45.035251,-93.297759,4,Camden,Webber - Camden,1,1,Westminster,02/13/2019,03:13
"712 20th ave s,Minneapolis,MN",44.966131,-93.24454200000001,6,University,Cedar Riverside,4,1,Westminster,02/13/2019,03:15
"4027 Minnehaha Avenue South,Minneapolis,MN",44.929428,-93.220052,12,Longfellow,Hiawatha,6,1,Westminster,02/13/2019,03:16
"3819 Minnehaha Avenue South,Minneapolis,MN",44.933640999999994,-93.223153,12,Longfellow,Howe,6,1,Westminster,02/13/2019,03:18
"2998-2900 PARK AVE ,Minneapolis,MN",44.948377,-93.26520699999999,6,Phillips,Phillips West,3,1,Westminster,02/13/2019,03:19
"2518 Golden Valley Road,Minneapolis,MN",44.998961,-93.312885,5,Near North,Willard - Hay,1,1,Westminster,02/13/2019,03:19
"E 31 ST & 1st Ave S. ,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster,02/13/2019,03:20
"2711 Golden valley road,Minneapolis,MN",44.99863,-93.315275,5,Near North,Willard - Hay,1,1,Westminster,02/13/2019,03:21
"2600 block of Portland Ave s,Minneapolis,MN",44.9553,-93.268013,6,Phillips,Phillips West,3,1,Westminster,02/13/2019,03:23
"1840 3RD AVE ,Minneapolis,MN",44.980034,-93.304339,5,Near North,Harrison,3,1,Westminster,02/13/2019,03:25
"2900 Park Ave S,Minneapolis,MN",44.949939,-93.26561600000001,6,Phillips,Phillips West,3,1,Westminster,02/13/2019,03:25
"2598 2nd st n,Minneapolis,MN",45.005896,-93.280254,5,Near North,Hawthorne,1,1,Westminster,02/13/2019,03:26
"37 ST & GRAND AVE,Minneapolis,MN",44.93589,-93.284352,8,Southwest,King Field,5,1,Westminster,02/13/2019,03:26
"2700 block of Portland Ave s,Minneapolis,MN",44.953722,-93.267703,6,Phillips,Phillips West,3,1,Westminster,02/13/2019,03:26
"1830 3 ave s,Minneapolis,MN",44.964343,-93.273028,6,Central,Steven's Square - Loring Heights,3,1,Westminster,02/13/2019,03:28
"36 ST & GRAND AVE S,Minneapolis,MN",44.937686,-93.284336,8,Southwest,King Field,5,1,Westminster,02/13/2019,03:29
"720 20th ave s,Minneapolis,MN",44.965825,-93.244324,6,University,Cedar Riverside,4,1,Westminster,02/13/2019,03:31
"2998 Park av ,Minneapolis,MN",44.948377,-93.26520699999999,6,Phillips,Phillips West,3,1,Westminster,02/13/2019,03:33
"4247 webber pkwy,Minneapolis,MN",45.032373,-93.289665,4,Camden,Webber - Camden,1,1,Westminster,02/13/2019,03:33
"3101-3199 Grand AV S,Minneapolis,MN",44.94658,-93.284293,8,Powderhorn,Lyndale,5,1,Westminster,02/13/2019,03:33
"300 1st ave ne,Minneapolis,MN",44.989009,-93.25705699999999,3,University,Nicollet Island - East Bank,2,1,Westminster,02/13/2019,03:34
"220 1 avenue ne,Minneapolis,MN",44.98876,-93.257796,3,University,Nicollet Island - East Bank,2,1,Westminster,02/13/2019,03:37
"720 20th ave s,Minneapolis,MN",44.965825,-93.244324,6,University,Cedar Riverside,4,1,Westminster,02/13/2019,03:38
"2818 Golden valley road,Minneapolis,MN",44.999098,-93.31675200000001,5,Near North,Willard - Hay,1,1,Westminster,02/13/2019,03:44
"4247 Webber parkway ,Minneapolis,MN",45.032373,-93.289665,4,Camden,Webber - Camden,1,1,Westminster,02/13/2019,03:44
"49th and grand ,Minneapolis,MN",45.044422999999995,-93.286973,4,Camden,Lind - Bohanon,1,1,Westminster,02/13/2019,03:44
"3599 grand ,Minneapolis,MN",44.933824,-93.28465600000001,8,Southwest,King Field,5,1,Westminster,02/13/2019,03:46
"4330 Webber parkway ,Minneapolis,MN",45.03478,-93.29300500000001,4,Camden,Webber - Camden,1,1,Westminster,02/13/2019,03:47
"1905 3RD AVE S,Minneapolis,MN",44.963776,-93.27249,6,Central,Steven's Square - Loring Heights,3,1,Westminster,02/13/2019,03:53
"1 2nd street ne,Minneapolis,MN",44.98715,-93.256575,3,University,Nicollet Island - East Bank,4,1,Westminster,02/13/2019,03:54
"2500 block 4th street ne,Minneapolis,MN",45.013294,-93.261883,1,Northeast,Holland,2,1,Westminster,02/13/2019,03:57
"2115 3RD AVE S,Minneapolis,MN",44.961445,-93.27246,10,Powderhorn,Whittier,3,1,Westminster,02/13/2019,03:59
"2200 block of washington street ne,Minneapolis,MN",45.010399,-93.25701600000001,1,Northeast,Holland,2,1,Westminster,02/13/2019,04:00
"2101 3rd ave s,Minneapolis,MN",44.961611,-93.27238100000001,10,Powderhorn,Whittier,3,1,Westminster,02/13/2019,04:01
"2900 Golden valley road,Minneapolis,MN",44.999133,-93.317448,5,Near North,Willard - Hay,1,1,Westminster,02/13/2019,04:04
"2806 riverside ave,Minneapolis,MN",44.963994,-93.23110600000001,2,Longfellow,Seward,4,1,Westminster,02/13/2019,04:09
"1350 Nicollet Ave,Minneapolis,MN",44.969516,-93.278459,7,Central,Loring Park,3,1,Westminster,02/13/2019,04:18
"1386 NICOLLET MALL,Minneapolis,MN",44.969865999999996,-93.27781,7,Central,Loring Park,3,1,Westminster,02/13/2019,04:21
"2200 MONROE ST NE,Minneapolis,MN",45.010135999999996,-93.252668,1,Northeast,Holland,2,1,Westminster,02/13/2019,04:22
"42ND & MINNEHAHA AVE S,Minneapolis,MN",44.926955,-93.21866999999999,12,Longfellow,Hiawatha,6,1,Westminster,02/13/2019,04:23
"1699 WASHINGTON ST NE,Minneapolis,MN",45.00523,-93.257553,1,Northeast,Sheridan,2,1,Westminster,02/13/2019,04:24
"2315 GOLDEN VALLEY RD,Minneapolis,MN",44.998616,-93.31011600000001,5,Near North,Willard - Hay,1,1,Westminster,02/13/2019,04:25
"4190 E 34TH ST ,Minneapolis,MN",44.941478000000004,-93.21285300000001,2,Longfellow,Cooper,6,1,Westminster,02/13/2019,04:27
"4500 GRAND AVE S,Minneapolis,MN",44.921246999999994,-93.284752,8,Southwest,King Field,5,1,Westminster,02/13/2019,04:36
"700 block of 31st street East,Minneapolis,MN",44.946599,-93.288134,10,Calhoun Isle,South Uptown,5,1,Westminster,02/13/2019,04:39
"3798 GRAND AVE S,Minneapolis,MN",44.934118,-93.284374,8,Southwest,King Field,5,1,Westminster,02/13/2019,04:39
"1350 NICOLLET AVE S,Minneapolis,MN",44.969651,-93.278627,7,Central,Loring Park,3,1,Westminster,02/13/2019,04:44
"1350 NICOLLET AVE S,Minneapolis,MN",44.969651,-93.278627,7,Central,Loring Park,3,1,Westminster,02/13/2019,04:51
"3122 N 3rd St ,Minneapolis,MN",45.012225,-93.283376,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,08:13
"1786 Bryant ave s ,Minneapolis,MN",44.965678000000004,-93.290887,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,08:17
"3514 14th ave s,Minneapolis,MN",44.93899999999999,-93.255279,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,08:25
"3222 4th st n,Minneapolis,MN",45.013901000000004,-93.284648,4,Camden,McKinley,1,2,Westminster,02/13/2019,08:26
"3220 4th st n ,Minneapolis,MN",45.013846,-93.284665,4,Camden,McKinley,1,2,Westminster,02/13/2019,08:26
"3524 14th Avenue South,Minneapolis,MN",44.938637,-93.255239,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,08:30
"3010 Knox ave, Minneapolis,MN",45.011772,-93.30159599999999,5,Near North,Jordan,1,2,Westminster,02/13/2019,08:30
"2732 4th st n ,Minneapolis,MN",45.008272999999996,-93.284631,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,08:36
"120 14TH ST W,Minneapolis,MN",44.968938,-93.280491,7,Central,Loring Park,3,2,Westminster,02/13/2019,08:37
"416 2nd Ave SE,Minneapolis,MN",44.983353,-93.250248,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,08:40
"412 2nd Ave SE,Minneapolis,MN",44.987421000000005,-93.25253000000001,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,08:43
"2734 4th St. N. ,Minneapolis,MN",45.007599,-93.284933,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,08:44
"720 Aldrich avenue North,Minneapolis,MN",44.985597,-93.289854,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,08:44
"1804 Bryant ave s,Minneapolis,MN",44.965203,-93.29088399999999,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,08:48
"106 3rd ave ne,Minneapolis,MN",44.989942,-93.260565,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,08:55
"112 14TH ST W,Minneapolis,MN",44.968798,-93.28064300000001,7,Central,Loring Park,3,2,Westminster,02/13/2019,08:58
"708 3rd ave ne,Minneapolis,MN",44.993075,-93.252077,3,Northeast,St. Anthony East,2,2,Westminster,02/13/2019,08:58
"723 Aldrich avenue North,Minneapolis,MN",44.985444,-93.28988199999999,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,08:59
"110 14TH ST W,Minneapolis,MN",44.968798,-93.28063900000001,7,Central,Loring Park,3,2,Westminster,02/13/2019,09:01
"424 2nd ave se,Minneapolis,MN",44.983242,-93.250139,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,09:02
"2520 4th St n,Minneapolis,MN",45.005555,-93.284616,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,09:08
"2208 6th st n ,Minneapolis,MN",45.001824,-93.286182,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,09:09
"4332 14th ave so,Minneapolis,MN",44.923997,-93.25519,11,Nokomis,Northrop,6,2,Westminster,02/13/2019,09:10
"3024 James ave s,Minneapolis,MN",44.947433000000004,-93.30368299999999,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,09:10
"3018 James ave s,Minneapolis,MN",44.947642,-93.303697,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,09:13
"1910 Colfax Ave s ,Minneapolis,MN",44.963978000000004,-93.29212,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,09:13
"3114 6th st n,Minneapolis,MN",45.012572999999996,-93.285976,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,09:15
"730 Aldrich avenue North,Minneapolis,MN",44.985603999999995,-93.290295,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,09:17
"3724 6th st n ,Minneapolis,MN",45.023012,-93.286227,4,Camden,McKinley,1,2,Westminster,02/13/2019,09:19
"816 5th Ave SE ,Minneapolis,MN",44.98985,-93.244435,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,09:27
"1000 aldrich ave n,Minneapolis,MN",44.988181,-93.290759,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,09:31
"1916 Colfax Ave s ,Minneapolis,MN",44.96372,-93.292209,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,09:31
"3542 longfellow,Minneapolis,MN",44.937979999999996,-93.24633299999999,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,09:31
"James ave s and W 32nd St. ,Minneapolis,MN",44.944734999999994,-93.30340799999999,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,09:33
"3700 longfellow,Minneapolis,MN",44.935793,-93.246315,12,Powderhorn,Standish,6,2,Westminster,02/13/2019,09:33
"316 4th ave se,Minneapolis,MN",44.985665000000004,-93.25009200000001,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,09:33
"1028 aldrich ave n,Minneapolis,MN",44.988337,-93.290777,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,09:33
"3708 14th av s,Minneapolis,MN",44.935507,-93.25529399999999,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,09:34
"326 4th ave ne,Minneapolis,MN",44.992441,-93.258346,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,09:34
"728 Aldrich avenue North,Minneapolis,MN",44.986067,-93.290194,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,09:35
"326 4th ave ne,Minneapolis,MN",44.992441,-93.258346,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,09:36
"3538 14th av s,Minneapolis,MN",44.938137,-93.25520999999999,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,09:37
"3136 16 th ave s,Minneapolis,MN",44.945376,-93.251468,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,09:38
"520 5th ave se,Minneapolis,MN",44.986903999999996,-93.24674399999999,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,09:38
"3250 15th ave s,Minneapolis,MN",44.943232,-93.254104,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,09:38
"1308 spruce pl,Minneapolis,MN",44.968506,-93.28114000000001,7,Central,Loring Park,3,2,Westminster,02/13/2019,09:40
"1078 12th ave se,Minneapolis,MN",44.990245,-93.234342,2,University,Como,4,2,Westminster,02/13/2019,09:48
"950 Aldrich avenue North,Minneapolis,MN",44.987953999999995,-93.290758,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,09:50
"1950 Emerson Ave S,Minneapolis,MN",44.963019,-93.294697,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,09:50
"3800 6th st n ,Minneapolis,MN",45.024075,-93.286239,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,09:50
"3706 6th st n,Minneapolis,MN",45.022391999999996,-93.28621600000001,4,Camden,McKinley,1,2,Westminster,02/13/2019,09:52
"1026 12th ave se,Minneapolis,MN",44.988640999999994,-93.234319,2,University,Como,4,2,Westminster,02/13/2019,09:52
"THE MALL / IRVING AVE S ,Minneapolis,MN",44.950096,-93.30209,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,09:53
"4050 Aldrich ave n ,Minneapolis,MN",45.029133,-93.289086,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,09:54
"3722 6th st n ,Minneapolis,MN",45.022939,-93.286239,4,Camden,McKinley,1,2,Westminster,02/13/2019,09:54
"3102 James Ave S, Minneapolis,MN",44.946377000000005,-93.303708,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,09:56
"1126 14th ave se,Minneapolis,MN",44.991731,-93.23172,1,University,Como,2,2,Westminster,02/13/2019,09:57
"804 5th ave se,Minneapolis,MN",44.989444,-93.244733,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,10:01
"3826 14th Avenue South,Minneapolis,MN",44.933652,-93.25550799999999,8,Powderhorn,Bancroft,6,2,Westminster,02/13/2019,10:01
"1200 winter st ne,Minneapolis,MN",44.993286,-93.233322,1,University,Como,2,2,Westminster,02/13/2019,10:01
"3128 James ave s,Minneapolis,MN",44.945557,-93.303664,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,10:02
"3542 14th Avenue South,Minneapolis,MN",44.938055,-93.2552,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,10:04
"804 6th ave se,Minneapolis,MN",44.988971,-93.243662,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,10:05
"1202 winter st ne,Minneapolis,MN",44.993286,-93.23330899999999,1,University,Como,2,2,Westminster,02/13/2019,10:06
"706 Bryant avenue North,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Westminster,02/13/2019,10:06
"402 5th ave se,Minneapolis,MN",44.985438,-93.247904,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,10:06
"1906 Emerson ave s ,Minneapolis,MN",44.964086,-93.294698,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,10:07
"2104 EMERSON AVE S,Minneapolis,MN",44.9617,-93.29468,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,10:08
"428 5TH AVE SE,Minneapolis,MN",44.985984,-93.24746400000001,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,10:10
"2012 Emerson Ave s,Minneapolis,MN",44.962282,-93.29470699999999,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,10:14
"722 bryant ave n,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Westminster,02/13/2019,10:19
"716 Bryant avenue North,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Westminster,02/13/2019,10:20
"1038 aldrich abr n ,Minneapolis,MN",44.988392,-93.290779,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,10:22
"3850 Aldrich ave n ,Minneapolis,MN",45.025412,-93.28905300000001,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,10:22
"314 6th ave se,Minneapolis,MN",44.984140000000004,-93.247178,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,10:22
"722 5th st ne,Minneapolis,MN",44.997156,-93.259434,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,10:24
"3806 6th st n,Minneapolis,MN",45.02418,-93.286224,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,10:25
"2208 Emerson Ave S,Minneapolis,MN",44.960535,-93.294664,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,10:25
"1940 Emerson ave s,Minneapolis,MN",44.963083000000005,-93.294721,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,10:27
"646 summer st ne,Minneapolis,MN",44.996743,-93.255911,3,Northeast,St. Anthony East,2,2,Westminster,02/13/2019,10:28
"4144 aldrich ave n,Minneapolis,MN",45.030701,-93.289108,4,Camden,Webber - Camden,1,2,Westminster,02/13/2019,10:28
"2700 lake of the isles,Minneapolis,MN",44.954046000000005,-93.312352,7,Calhoun Isle,Cedar - Isles - Dean,3,2,Westminster,02/13/2019,10:30
"3722 Aldrich ave n ,Minneapolis,MN",45.022821,-93.28907199999999,4,Camden,McKinley,1,2,Westminster,02/13/2019,10:30
"3024 humboldt ave s ,Minneapolis,MN",44.947435,-93.30108800000001,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,10:32
"688 summer st ne,Minneapolis,MN",44.996748,-93.253149,3,Northeast,St. Anthony East,2,2,Westminster,02/13/2019,10:32
"702 8th ave se,Minneapolis,MN",44.986751,-93.241499,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,10:33
"706 summer st ne,Minneapolis,MN",44.996736999999996,-93.252111,3,Northeast,St. Anthony East,2,2,Westminster,02/13/2019,10:34
"3044 Longfellow ave s,Minneapolis,MN",44.946616,-93.246112,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,10:34
"2216 Emerson ave s,Minneapolis,MN",44.960283000000004,-93.294761,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,10:35
"708 Bryant avenue North,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Westminster,02/13/2019,10:35
"322 5th st ne,Minneapolis,MN",44.99263,-93.25637900000001,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,10:37
"3210 longfellow,Minneapolis,MN",44.944318,-93.24637299999999,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,10:38
"416 5th st ne,Minneapolis,MN",44.993719,-93.25710699999999,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,10:39
"2428 humboldt Ave s,Minneapolis,MN",44.958021,-93.29858399999999,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,10:39
"412 7th ave se,Minneapolis,MN",44.984621000000004,-93.244897,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,10:39
"3200 Longfellow,Minneapolis,MN",44.94461,-93.246374,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,10:40
"1924 Emerson ave s,Minneapolis,MN",44.963503,-93.29471,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,10:40
"3218 21 ave s,Minneapolis,MN",44.943969,-93.242641,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,10:42
"3216 15th ave so,Minneapolis,MN",44.94419,-93.25408,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,10:44
"2228 EMERSON AVE S,Minneapolis,MN",44.959996999999994,-93.294763,7,Calhoun Isle,East Isles,3,2,Westminster,02/13/2019,10:47
"712 5th ave se,Minneapolis,MN",44.988766999999996,-93.245338,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,10:47
"214 5th st ne,Minneapolis,MN",44.991295,-93.25571,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,10:52
"718 Aldrich avenue North,Minneapolis,MN",44.985792,-93.289486,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,10:52
"514 7th ave se ,Minneapolis,MN",44.985756,-93.243945,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,10:53
"3518 Aldrich ave n ,Minneapolis,MN",45.019101,-93.28904,4,Camden,McKinley,1,2,Westminster,02/13/2019,10:57
"3400 aldrich ave n ,Minneapolis,MN",45.016866,-93.28905,4,Camden,McKinley,1,2,Westminster,02/13/2019,11:05
