Longitude,Latitude,Location,Ward,Neighborhood,Community,Day,Date,Time,Emergency,Tow_Zone
-93.23937727378795,44.958909843920594,2412 23RD AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.28555966254456,44.95651971175827,2544 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.24561158185976,44.96778297423558,1902 6TH ST S,6,Cedar Riverside,University,2,12/30/2015,00:00,Grant,-1
-93.23626011975206,44.95891620052232,2406 25TH AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.25883478284199,44.95651971175827,2544 11TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.30204374800812,44.967795685472154,1704 KNOX AVE S,7,Lowry Hill,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.28299048083194,44.958922557123344,2408 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.25630153374077,44.95652606862478,2544 13TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.26111650366363,44.9678020410894,1518 ELLIOT AVE,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.26111650366363,44.967821107936885,1516 ELLIOT AVE,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.23779623888792,44.9565451392201,2544 24TH AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.28132859755637,44.958922557123344,2408 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.29570164210226,44.95892891372367,2406 FREMONT AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.25883478284199,44.956557852946794,2542 11TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.25973309812612,44.96783381916503,1514 10TH AVE S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29189278529759,44.95892891372367,2408 COLFAX AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.25630153374077,44.95656420980907,2542 13TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.26111650366363,44.96785288600196,1512 ELLIOT AVE,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29697724980569,44.958941626922204,2408 GIRARD AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.2550259260373,44.95656420980907,2542 14TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.25712798380215,44.96789737526348,1220 9TH ST S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.28680832078949,44.958960696714705,2406 GARFIELD AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28300844713765,44.95658328039173,2540 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2571549332607,44.96790373086945,1218 9TH ST S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.28298149767912,44.958960696714705,2406 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28134656386204,44.95658328039173,2540 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.25719984902487,44.967929153286285,1214 9TH ST S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.28132859755637,44.958960696714705,2406 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.29827082381485,44.956589637251206,2516 HUMBOLDT AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.25722679848342,44.96793550888873,1212 9TH ST S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.30065135931775,44.95897340990621,2402 LAKE PL,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.25756815829139,44.95659599410997,2540 12TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.2610176889824,44.968030842840996,900 15TH ST E,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.26007445793405,44.95899883628073,2404 10TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.31410812227386,44.95661506468205,2506 THOMAS AVE S,7,Kenwood,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.26099073952386,44.968030842840996,902 15TH ST E,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29697724980569,44.9590051928726,2404 GIRARD AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.28300844713765,44.956621421538,2538 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.26077514385568,44.968030842840996,918 15TH ST E,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.25754120883286,44.9590051928726,2404 12TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.25756815829139,44.95662777839324,2538 12TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.24842330869906,44.96813253221541,1702 6TH ST S,6,Cedar Riverside,University,2,12/30/2015,00:00,Grant,-1
-93.28298149767912,44.95902426264399,2402 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2315349813576,44.95662777839324,2540 28TH AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.24844127500471,44.96813888779533,1700 6TH ST S,6,Cedar Riverside,University,2,12/30/2015,00:00,Grant,-1
-93.2842660885354,44.95903061923303,2402 GRAND AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.29445298385731,44.95665956265891,2536 EMERSON AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.2556547467362,44.96814524337455,828 13TH AVE S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.27154594411228,44.9590369758214,2406 CLINTON AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2550259260373,44.95666591950992,2536 14TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.25557389836064,44.968240576978204,818 13TH AVE S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.27154594411228,44.9590751153367,2404 CLINTON AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2315349813576,44.95669770375447,2536 28TH AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.25550203313792,44.968329554865335,808 13TH AVE S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.27154594411228,44.95910689824676,2402 CLINTON AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.25375031833387,44.956735844824685,2532 15TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.29086870587368,44.96843759925701,52 GROVELAND TER,7,Lowry Hill,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.29432721971757,44.959119611405846,2402 EMERSON AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.27154594411228,44.956754915350295,2530 CLINTON AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28088842306713,44.96845031034853,1430 SPRUCE PL,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.2893415698907,44.959634491981966,2344 ALDRICH AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.28935953619637,44.95676127219074,2530 ALDRICH AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.29100345316631,44.968469376980536,50 GROVELAND TER,7,Lowry Hill,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.24417427740515,44.959767978784534,2330 SNELLING AVE S,6,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.28427507168823,44.95679305638247,2528 GRAND AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28088842306713,44.96847573252314,1428 SPRUCE PL,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.25971513182043,44.959774335291186,2328 10TH AVE S,6,Ventura Village,Phillips,2,12/30/2015,00:00,Grant,-1
-93.25629255058794,44.956805770054245,2528 13TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.29113820045893,44.968488443606205,48 GROVELAND TER,7,Lowry Hill,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.25971513182043,44.9597870483024,2326 10TH AVE S,6,Ventura Village,Phillips,2,12/30/2015,00:00,Grant,-1
-93.28555966254456,44.956824840556614,2526 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2912639645987,44.96850751022553,46 GROVELAND TER,7,Lowry Hill,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.28298149767912,44.95979340480696,2324 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2906351438998,44.95686298154232,2524 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.26897676239972,44.96866639847343,1428 5TH AVE S,7,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.2813196144035,44.95979340480696,2324 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28555966254456,44.95686298154232,2524 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.26897676239972,44.968698176070205,1424 5TH AVE S,7,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29188380214474,44.95980611781393,2324 COLFAX AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.28134656386204,44.95686298154232,2524 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.26897676239972,44.96871088710399,1422 5TH AVE S,7,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.28298149767912,44.959812474316365,2322 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.21946162393905,44.9568693383708,2526 37TH AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.25973309812612,44.968749020188405,1410 10TH AVE S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.28553271308601,44.959818830818094,2322 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28134656386204,44.9568947656777,2522 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.25973309812612,44.9687807977394,1406 10TH AVE S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29061717759414,44.95982518731913,2322 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.2829994639848,44.9569265497955,2520 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.25973309812612,44.968793508754864,1404 10TH AVE S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.28425710538258,44.959831543819455,2320 GRAND AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28134656386204,44.9569265497955,2520 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.25973309812612,44.968812575272786,1402 10TH AVE S,6,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.28298149767912,44.959831543819455,2320 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27154594411228,44.956958333895685,2518 CLINTON AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27954993329378,44.96882528628122,112 14TH ST W,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.2813196144035,44.959831543819455,2320 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2829994639848,44.9569646907136,2518 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27952298383526,44.96882528628122,110 14TH ST W,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29188380214474,44.95984425681798,2320 COLFAX AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.28935953619637,44.956971047530814,2518 ALDRICH AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.27946010176537,44.96882528628122,106 14TH ST W,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29061717759414,44.95984425681798,2320 BRYANT AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.25883478284199,44.956971047530814,2518 11TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.27943315230684,44.96882528628122,104 14TH ST W,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.28298149767912,44.95984425681798,2318 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28427507168823,44.95699647479265,2516 GRAND AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27940620284832,44.96882528628122,102 14TH ST W,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29697724980569,44.95986332631049,2318 GIRARD AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.2829994639848,44.95699647479265,2516 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27981044472618,44.96883164178436,130 14TH ST W,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.27154594411228,44.957028258854095,2514 CLINTON AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28298149767912,44.95986332631049,2316 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.26896777924686,44.96884435278857,1406 5TH AVE S,7,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.25501694288448,44.957047329282524,2514 14TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.2813196144035,44.95986332631049,2316 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28088842306713,44.968907907767324,1390 SPRUCE PL,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29188380214474,44.959876039301996,2316 COLFAX AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.22404303188804,44.957047329282524,2516 33RD AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.24536005358021,44.968907907767324,1916 5TH ST S,6,Cedar Riverside,University,2,12/30/2015,00:00,Grant,-1
-93.28552372993315,44.95988239579668,2314 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2855506793917,44.9570663997046,2512 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28088842306713,44.96894604072076,1386 SPRUCE PL,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.28680832078949,44.95988875229067,2314 GARFIELD AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2829994639848,44.9570663997046,2512 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2674945421809,44.96895239621054,612 14TH ST E,7,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29188380214474,44.95989510878394,2314 COLFAX AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.23778725573507,44.9570663997046,2514 24TH AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.26747657587522,44.96895239621054,614 14TH ST E,7,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.28552372993315,44.95990146527653,2312 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28935953619637,44.95707275651054,2512 ALDRICH AVE S,10,Lowry Hill East,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.26741369380531,44.96895239621054,620 14TH ST E,7,Elliot Park,Central,2,12/30/2015,00:00,Grant,-1
-93.25621170221235,44.95990146527653,2312 13TH AVE S,6,Ventura Village,Phillips,2,12/30/2015,00:00,Grant,-1
-93.25882579968916,44.9570791133158,2512 11TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.28088842306713,44.96896510718798,1384 SPRUCE PL,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.25117215346843,44.9599078217684,2314 16TH AVE S,6,Ventura Village,Phillips,2,12/30/2015,00:00,Grant,-1
-93.20836743018015,44.968984173648856,20 BEDFORD ST SE,2,Prospect Park - East River Road,University,2,12/30/2015,00:00,Grant,-1
-93.28298149767912,44.95991417825957,2310 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.25048943385252,44.96901595106957,1534 6TH ST S,6,Cedar Riverside,University,2,12/30/2015,00:00,Grant,-1
-93.28134656386204,44.957098183727325,2510 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.270261353256,44.95991417825957,20 4TH3118,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2855506793917,44.95710454052975,2510 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.20839437963869,44.969060439428986,18 BEDFORD ST SE,2,Prospect Park - East River Road,University,2,12/30/2015,00:00,Grant,-1
-93.25117215346843,44.959920534750026,2312 16TH AVE S,6,Ventura Village,Phillips,2,12/30/2015,00:00,Grant,-1
-93.29699521611137,44.95711089733147,2512 GIRARD AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.25064214745085,44.969079505858176,1522 6TH ST S,6,Cedar Riverside,University,2,12/30/2015,00:00,Grant,-1
-93.25971513182043,44.959926891239775,2310 10TH AVE S,6,Ventura Village,Phillips,2,12/30/2015,00:00,Grant,-1
-93.25755917513855,44.95711725413249,2510 12TH AVE S,9,Midtown Phillips,Phillips,2,12/30/2015,00:00,Grant,-1
-93.25069604636788,44.969104927753904,1518 6TH ST S,6,Cedar Riverside,University,2,12/30/2015,00:00,Grant,-1
-93.29697724980569,44.959933247728856,2310 GIRARD AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.22404303188804,44.95711725413249,2512 33RD AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.28088842306713,44.96911128322608,1370 SPRUCE PL,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.22831901264044,44.959933247728856,2316 30TH AVE S,6,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.29827980696768,44.95712361093281,2504 HUMBOLDT AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.25074994528492,44.969123994168314,1514 6TH ST S,6,Cedar Riverside,University,2,12/30/2015,00:00,Grant,-1
-93.26115243627501,44.959939604217205,2308 ELLIOT AVE,6,Ventura Village,Phillips,2,12/30/2015,00:00,Grant,-1
-93.2829994639848,44.95713632453133,2508 PLEASANT AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.20841234594437,44.969130349638355,16 BEDFORD ST SE,2,Prospect Park - East River Road,University,2,12/30/2015,00:00,Grant,-1
-93.28088842306713,44.969155771511545,1366 SPRUCE PL,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.25082181050765,44.96916212697809,1508 6TH ST S,6,Cedar Riverside,University,2,12/30/2015,00:00,Grant,-1
-93.20843929540287,44.96920661522413,14 BEDFORD ST SE,2,Prospect Park - East River Road,University,2,12/30/2015,00:00,Grant,-1
-93.28088842306713,44.96923203706352,1358 SPRUCE PL,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.30977824260442,44.96231688147768,2030 QUEEN AVE S,7,Kenwood,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.27153696095945,44.96238044368871,2030 CLINTON AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.22560610048242,44.96239951233829,2024 SEABURY AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.28551474678032,44.96242493719453,2026 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2842391390769,44.962437649618415,2024 GRAND AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.29057226182994,44.965253382098616,1812 BRYANT AVE S,7,Lowry Hill,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.27599260476869,44.96399490023784,110 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.30972434368736,44.962444005829326,2018 QUEEN AVE S,7,Kenwood,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.25117215346843,44.959939604217205,2310 16TH AVE S,6,Ventura Village,Phillips,2,12/30/2015,00:00,Grant,-1
-93.27588480693458,44.96399490023784,112 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.27153696095945,44.96245036203949,2022 CLINTON AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.28320607650015,44.965253382098616,238 CLIFTON AVE,7,Loring Park,Central,2,12/30/2015,00:00,Grant,-1
-93.29570164210226,44.95994596070484,2308 FREMONT AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.27566022811355,44.96399490023784,116 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.28130164809782,44.96245671824898,2022 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27576802594764,44.965253382098616,114 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.29697724980569,44.959952317191785,2308 GIRARD AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.27555243027945,44.96399490023784,118 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.28130164809782,44.96245671824898,2022 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27566022811355,44.965253382098616,116 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.25117215346843,44.95995867367802,2308 16TH AVE S,6,Ventura Village,Phillips,2,12/30/2015,00:00,Grant,-1
-93.27544463244536,44.96399490023784,120 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.24097627499368,44.96245671824898,2028 22ND AVE S,6,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.27555243027945,44.965253382098616,118 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.221896058359,44.95995867367802,2348 SEABURY AVE S,2,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.27532785145843,44.96399490023784,122 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.28130164809782,44.96246943066585,2020 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27544463244536,44.965253382098616,120 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.29570164210226,44.95996503016357,2306 FREMONT AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.27394444592086,44.96399490023784,204 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.23146311613488,44.96246943066585,2028 28TH AVE S,6,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.27525598623569,44.965253382098616,124 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.2813196144035,44.95996503016357,2304 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27389953015668,44.96399490023784,208 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.28679035448377,44.962475786873206,2020 GARFIELD AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27522005362431,44.965253382098616,126 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.27153696095945,44.95996503016357,2310 CLINTON AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27387258069813,44.96399490023784,210 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.28551474678032,44.962475786873206,2020 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27519310416581,44.965253382098616,128 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.25117215346843,44.95997138664839,2306 16TH AVE S,6,Ventura Village,Phillips,2,12/30/2015,00:00,Grant,-1
-93.27385461439245,44.96399490023784,212 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.27153696095945,44.96248214307988,2018 CLINTON AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27515717155443,44.965253382098616,130 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.29442603439881,44.95997774313253,2304 EMERSON AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
-93.27382766493393,44.96399490023784,214 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.28130164809782,44.96248849928583,2018 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27394444592086,44.965253382098616,204 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.28552372993315,44.95998409961594,2302 HARRIET AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.2737737660169,44.96399490023784,218 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.27407021006063,44.96248849928583,2018 2ND AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27391749646236,44.965253382098616,206 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.2813196144035,44.95998409961594,2302 PILLSBURY AVE S,10,Whittier,Powderhorn,2,12/30/2015,00:00,Grant,-1
-93.27173459032196,44.96399490023784,318 19TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.24097627499368,44.96248849928583,2024 22ND AVE S,6,Seward,Longfellow,2,12/30/2015,00:00,Grant,-1
-93.27389054700384,44.965253382098616,208 18TH ST E,6,Steven's Square - Loring Heights,Central,2,12/30/2015,00:00,Grant,-1
-93.29824387435629,44.95999045609865,2304 HUMBOLDT AVE S,7,East Isles,Calhoun Isle,2,12/30/2015,00:00,Grant,-1
