Date,Time,Location,Latitude,Longitude,Ward,Community,Neighborhood,Emergency
12/29/2015,00:00,368 w15th st,44.9684174,-93.2859397,7,Central,Loring Park,Grant
12/30/2015,00:00,2532 4th St NE,45.01376600281573,-93.26161227820886,1,Northeast,Holland,Grant
12/29/2015,00:00,4135 chicago ave s,44.92810198119281,-93.26245099110051,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,2391 4th St NE,45.01205683007543,-93.2615178958754,1,Northeast,Holland,Grant
12/29/2015,00:00,909 20th ave s,44.963875527785945,-93.24403708159672,6,Longfellow,Seward,Grant
12/30/2015,00:00,3030 Holmes Ave s,44.947802504123814,-93.29961578936296,10,Calhoun Isle,ECCO,Grant
12/29/2015,00:00,3176 4th ave S,44.94538257121157,-93.27032678057914,9,Powderhorn,Central,Grant
12/30/2015,00:00,1253 Washington St NE,45.00035071165977,-93.25748353926022,1,Northeast,Logan Park,Grant
12/29/2015,00:00,2110 Bloomington av s,44.96171030598972,-93.25238478030977,6,Phillips,Ventura Village,Grant
12/30/2015,00:00,131 26th st w,44.95549457547368,-93.28016792993735,10,Powderhorn,Whittier,Grant
12/29/2015,00:00,2122 9th st s,44.963969028386046,-93.2412985409211,6,Longfellow,Seward,Grant
12/30/2015,00:00,2341 4th St NE,45.0115352100166,-93.261519048128,1,Northeast,Holland,Grant
12/29/2015,00:00,328 w15th,44.977753,-93.2650108,3,Central,Downtown West,Grant
12/30/2015,00:00,5114 nokomis ave,44.910495295335735,-93.22848190296449,12,Nokomis,Keewaydin,Grant
12/29/2015,00:00,2319 9th st s,44.964013783568056,-93.23806241727439,6,Longfellow,Seward,Grant
12/30/2015,00:00,3050 Holmes ave s,44.94746315191788,-93.29961865997481,10,Calhoun Isle,ECCO,Grant
12/29/2015,00:00,2617 9th st s,44.964012775460496,-93.2348338665441,6,Longfellow,Seward,Grant
12/30/2015,00:00,1213 26th st w,44.95550108054015,-93.29459887323753,10,Calhoun Isle,Lowry Hill East,Grant
12/29/2015,00:00,160 w 15th st,44.9678893,-93.280553,7,Central,Loring Park,Grant
12/30/2015,00:00,5114 nokomis ave,44.910495295335735,-93.22848190296449,12,Nokomis,Keewaydin,Grant
12/29/2015,00:00,2103 bloomington ave s,44.96177865158297,-93.25227502779494,6,Phillips,Ventura Village,Grant
12/30/2015,00:00,612 61st st w,44.89239280469693,-93.28723991453651,11,Southwest,Windom,Grant
12/29/2015,00:00,2202 9th st s,44.9639252713727,-93.23940413047961,6,Longfellow,Seward,Grant
12/30/2015,00:00,626 4th ave se,44.98833557818951,-93.24806394867935,3,University,Marcy Holmes,Grant
12/29/2015,00:00,3334 4th ave s,44.942528267867004,-93.27028033500277,9,Powderhorn,Central,Grant
12/30/2015,00:00,3838 Thomas Ave N,45.024811350269545,-93.31338821946605,4,Camden,Victory,Grant
12/29/2015,00:00,3447 Central Ave NE,45.030269886375805,-93.24719240972475,1,Northeast,Waite Park,Grant
12/30/2015,00:00,2845 blaisdell,44.95140051008611,-93.27961469518313,10,Powderhorn,Whittier,Grant
12/29/2015,00:00,2315 9th st s,44.964014369386064,-93.23800163366879,6,Longfellow,Seward,Grant
12/30/2015,00:00,652 14th ave se,44.98295172872612,-93.23375392299809,3,University,Marcy Holmes,Grant
12/29/2015,00:00,15th and LaSalle,44.967717,-93.2793358,7,Central,Loring Park,Grant
12/30/2015,00:00,3308 STEVENS AVE S,44.94296182817465,-93.27542598778426,8,Powderhorn,Lyndale,Grant
12/29/2015,00:00,234 Johnson St NE,44.99152698921465,-93.23722320058482,3,Northeast,Beltrami,Grant
12/30/2015,00:00,875 9th ave s.e.,44.9880788,-93.2392119,3,University,Marcy Holmes,Grant
12/30/2015,00:00,875 9th ave se,44.9879099127648,-93.2391056620282,3,University,Marcy Holmes,Grant
12/29/2015,00:00,469 W 15th ST,44.9682028,-93.28531869999999,7,Central,Loring Park,Grant
12/29/2015,00:00,160 w 15th st,44.9678893,-93.280553,7,Central,Loring Park,Grant
12/30/2015,00:00,640 14th ave se,44.982839201995844,-93.23384385113482,3,University,Marcy Holmes,Grant
12/30/2015,00:00,4711 Nokomis ave so,44.91771817831921,-93.22830992237101,12,Nokomis,Ericsson,Grant
12/30/2015,00:00,640 14th ave se,44.982839201995844,-93.23384385113482,3,University,Marcy Holmes,Grant
12/30/2015,00:00,1922 penn ave n,44.999007173626474,-93.30815559773575,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,2018 penn Ave n,44.99983378050775,-93.30815464953866,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,3550 e 46th st,44.919954,-93.22058160000002,12,Nokomis,Ericsson,Grant
12/30/2015,00:00,3508 Stevens,44.93934978045247,-93.27538316829931,8,Powderhorn,Lyndale,Grant
12/29/2015,00:00,3452 3RD AVE S,44.94040438498157,-93.27282729898444,9,Powderhorn,Central,Grant
12/29/2015,00:00,3521 3RD AVE S,44.93915208771653,-93.27271136035483,9,Powderhorn,Central,Grant
12/29/2015,00:00,2304 Emerson Ave. N,45.002678126509785,-93.29405394077179,5,Near North,Hawthorne,Grant
12/29/2015,00:00,3649 3RD st s,45.020251467219744,-93.2835625475378,4,Camden,McKinley,Grant
12/30/2015,00:00,1409 willow,44.968681322331804,-93.28180469279101,7,Central,Loring Park,Grant
12/30/2015,00:00,1815 Emerson ave n,44.99769413107929,-93.29416857448501,5,Near North,Near - North,Grant
12/30/2015,00:00,3333 3rd av s,44.94256057945688,-93.2727427539831,9,Powderhorn,Central,Grant
12/30/2015,00:00,Willow and yale pl,44.97131317497638,-93.28268106039029,7,Central,Loring Park,Grant
12/30/2015,00:00,1341 n 2nd st,44.99246429999999,-93.2798555,5,Near North,Near - North,Grant
12/30/2015,00:00,2625 27th ave s,44.95511527112742,-93.23303839332986,2,Longfellow,Seward,Grant
12/30/2015,00:00,3416 3RD AVE S,44.941028617458926,-93.27282958946216,9,Powderhorn,Central,Grant
12/30/2015,00:00,2312 Emerson Ave n,45.0027629739819,-93.2940538412439,5,Near North,Hawthorne,Grant
12/30/2015,00:00,3400 3rd ave s,44.94130605193701,-93.27283060745225,9,Powderhorn,Central,Grant
12/30/2015,00:00,1911 3rd ave s,44.96379057378552,-93.27270192936996,6,Central,Steven's Square - Loring Heights,Grant
12/30/2015,00:00,1917 riverside ave,44.96937728812468,-93.24539275815684,6,University,Cedar Riverside,Grant
12/30/2015,00:00,1315 Emerson ave n,44.99288348511319,-93.29405895829886,5,Near North,Near - North,Grant
12/30/2015,00:00,5725 chicago,44.89875512596772,-93.26270644940132,11,Nokomis,Diamond Lake,Grant
12/30/2015,00:00,3418 Emerson ave. n,45.01710547006894,-93.29427303868044,4,Camden,Folwell,Grant
12/30/2015,00:00,213 2nd ave se,44.98541324065456,-93.25416062986417,3,University,Marcy Holmes,Grant
12/30/2015,00:00,1909 3rd ave s,44.96381472346927,-93.27270179908403,6,Central,Steven's Square - Loring Heights,Grant
12/30/2015,00:00,1907 3rd Ave S,44.96383887314284,-93.27270166879812,6,Central,Steven's Square - Loring Heights,Grant
12/30/2015,00:00,10th and washington,44.9759257,-93.2545578,3,Central,Downtown East,Grant
12/30/2015,00:00,2636 emerson ave n,45.00661573887558,-93.29426127967896,5,Near North,Hawthorne,Grant
12/30/2015,00:00,3245 3 av s,44.944155646339375,-93.272761021562,9,Powderhorn,Central,Grant
12/30/2015,00:00,3221 3rd Avenue South,44.94456975609724,-93.27276411494272,9,Powderhorn,Central,Grant
12/30/2015,00:00,1409 willow st,44.968681322331804,-93.28180469279101,7,Central,Loring Park,Grant
12/30/2015,00:00,525 2ND ST N,44.98718100468146,-93.27395168525054,3,Central,North Loop,Grant
12/30/2015,00:00,442 2nd st se,44.98382049705306,-93.25074361993191,3,University,Marcy Holmes,Grant
12/30/2015,00:00,27 w 15th st,44.9676363,-93.27902580000001,7,Central,Loring Park,Grant
12/30/2015,00:00,711 5th st n,44.985717901418916,-93.28119682464144,5,Central,North Loop,Grant
12/30/2015,00:00,3230 3 AVE S,44.94439680087416,-93.2728723473218,9,Powderhorn,Central,Grant
12/30/2015,00:00,3628 3rd Avenue South,44.93720877889242,-93.2728052767932,8,Powderhorn,Central,Grant
12/30/2015,00:00,3221 3rd ave s,44.94456975609724,-93.27276411494272,9,Powderhorn,Central,Grant
12/30/2015,00:00,395 2nd St se,44.984161522974034,-93.25137668984718,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2527 3rd ave s,44.956821504694155,-93.27270587820239,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,Se hennepin/18 ave se,44.9914554,-93.227235,1,University,Como,Grant
12/30/2015,00:00,368 2nd st se,44.984242180682955,-93.25180244503576,3,University,Marcy Holmes,Grant
12/30/2015,00:00,1903 3rd ave south,44.9638871724595,-93.27270140822627,6,Central,Steven's Square - Loring Heights,Grant
12/30/2015,00:00,401 2nd St n,44.986152423233754,-93.27249702475162,3,Central,North Loop,Grant
12/30/2015,00:00,411 N 2ND ST,44.9863584,-93.27326479999999,3,Central,North Loop,Grant
12/30/2015,00:00,3218 emerson ave n,45.01457206351033,-93.29438766131327,4,Camden,Folwell,Grant
12/30/2015,00:00,225 5th avenue se,44.98377580950067,-93.24967070988961,3,University,Marcy Holmes,Grant
12/30/2015,00:00,605 5th st n,44.98448103428588,-93.27948594123582,5,Central,North Loop,Grant
12/30/2015,00:00,2924 Emerson ave n,45.01000821689498,-93.29427028982374,5,Near North,Hawthorne,Grant
12/30/2015,00:00,Willow and grant,44.969924,-93.281723,7,Central,Loring Park,Grant
12/30/2015,00:00,2212 Chicago ave s,44.960752600273864,-93.26262414991415,6,Phillips,Phillips West,Grant
12/30/2015,00:00,3076 Emerson Abe n Minneapolis,45.0122904,-93.2940433,5,Near North,Hawthorne,Grant
12/30/2015,00:00,5710 Chicago,44.89867261369654,-93.26281719861875,11,Nokomis,Diamond Lake,Grant
12/30/2015,00:00,401 1st St n,44.987054405006106,-93.27146985975021,3,Central,North Loop,Grant
12/30/2015,00:00,1144 van white mem blvd,44.98992632241626,-93.29353581990928,5,Near North,Near - North,Grant
12/30/2015,00:00,1922 1st st so,44.97557860090987,-93.24511044819164,2,University,Cedar Riverside,Grant
12/30/2015,00:00,115 1st street se,44.98468931743492,-93.26810481410728,3,Central,North Loop,Grant
12/30/2015,00:00,2208 Chicago AV s,44.960786589583144,-93.26262406819774,6,Phillips,Phillips West,Grant
12/30/2015,00:00,5719 Chicago,44.89897730218497,-93.2627021860715,11,Nokomis,Diamond Lake,Grant
12/30/2015,00:00,507 e 15th,44.9678553,-93.26805499999999,6,Central,Elliot Park,Grant
12/30/2015,00:00,3343 3rd ave s,44.942387032011226,-93.27273964874591,9,Powderhorn,Central,Grant
12/30/2015,00:00,5709 Chicago ave s,44.89939466814701,-93.26269393397962,11,Nokomis,Diamond Lake,Grant
12/30/2015,00:00,2415 bloomington ave s,44.95883739170664,-93.25233090169228,9,Phillips,East Phillips,Grant
12/30/2015,00:00,2636 Emerson ace n Minneapolis,45.0071392,-93.29402689999999,5,Near North,Hawthorne,Grant
12/30/2015,00:00,University and 8th ave,44.97399,-93.2277285,2,University,University of Minnesota,Grant
12/30/2015,00:00,3220 3RD AVE S,44.944569346244805,-93.27287363623041,9,Powderhorn,Central,Grant
12/30/2015,00:00,395 2nd st s e,44.9842427,-93.25087769999999,3,University,Marcy Holmes,Grant
12/30/2015,00:00,University Ave se / 8 ave se,44.9828191846346,-93.24487097290694,3,University,Marcy Holmes,Grant
12/30/2015,00:00,1132 van white mem blvd,44.98977617727712,-93.29320751690749,5,Near North,Near - North,Grant
12/30/2015,00:00,3247  2nd Ave N,44.944116635705505,-93.27403636832217,9,Powderhorn,Central,Grant
12/30/2015,00:00,3222 3rd ave s,44.94453483721216,-93.27287337844868,9,Powderhorn,Central,Grant
12/30/2015,00:00,NE Grand & Lowry,45.0131627,-93.2701304,1,Northeast,Marshall Terrace,Grant
12/30/2015,00:00,528 e 15th st,44.96830140000001,-93.2683204,7,Central,Elliot Park,Grant
12/30/2015,00:00,32ND ST & 3RD AVE S,44.94496860624223,-93.27282185653053,9,Powderhorn,Central,Grant
12/30/2015,00:00,Grand & Lowry,45.013214,-93.269959,1,Northeast,Marshall Terrace,Grant
12/30/2015,00:00,2714 BLOOMINGTON AVE S,44.953448500857064,-93.25252019004232,9,Phillips,Midtown Phillips,Grant
12/30/2015,00:00,468 2nd st se,44.9836723372035,-93.25037160030084,3,University,Marcy Holmes,Grant
12/30/2015,00:00,340 2nd st se,44.984401735842155,-93.25220308156155,3,University,Marcy Holmes,Grant
12/30/2015,00:00,1923 1rst st s,44.8997062,-93.27682349999999,11,Southwest,Windom,Grant
12/30/2015,00:00,2539 Grand Ave NE,44.95661953855243,-93.28416601196965,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,623 5th st n,44.98469867651896,-93.27978771627816,5,Central,North Loop,Grant
12/30/2015,00:00,E 16th st/ Chicago,44.9671586,-93.26255940000001,6,Central,Elliot Park,Grant
12/30/2015,00:00,3330 Fremont,44.9420045,-93.2961411,10,Calhoun Isle,South Uptown,Grant
12/30/2015,00:00,Grand & Lowry,45.013214,-93.269959,1,Northeast,Marshall Terrace,Grant
12/30/2015,00:00,5729 Chicago ave s,44.898710986235514,-93.26270710224516,11,Nokomis,Diamond Lake,Grant
12/30/2015,00:00,2321 n 2nd st,45.0034226,-93.2802115,5,Near North,Hawthorne,Grant
12/30/2015,00:00,368 2nd st se,44.984242180682955,-93.25180244503576,3,University,Marcy Holmes,Grant
12/30/2015,00:00,4547 Bloomington ave s,44.92066156931366,-93.25234347825324,11,Nokomis,Northrop,Grant
12/30/2015,00:00,738 4th st n,44.986241129295486,-93.2795088596314,3,Central,North Loop,Grant
12/30/2015,00:00,2537 Grand St NE,45.01437166513839,-93.270072492484,1,Northeast,Marshall Terrace,Grant
12/30/2015,00:00,3550 E 46TH ST,44.919954,-93.22058160000002,12,Nokomis,Ericsson,Grant
12/30/2015,00:00,680 2nd st n,44.988423604398236,-93.2755355012361,3,Central,North Loop,Grant
12/30/2015,00:00,3945 bloomington ave s,44.931488837005055,-93.25233666531517,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,2041 1st Street south,44.97536515629639,-93.24334907485563,2,University,University of Minnesota,Grant
12/30/2015,00:00,528 e15th st,44.96830140000001,-93.2683204,7,Central,Elliot Park,Grant
12/30/2015,00:00,274 5th ave se,44.98421357280786,-93.24920217695446,3,University,Marcy Holmes,Grant
12/30/2015,00:00,4th and 8th,44.9971604,-93.2609092,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,604 e15th st,44.9683232,-93.26727269999999,7,Central,Elliot Park,Grant
12/30/2015,00:00,275 5th ave se,44.98425114722643,-93.24929795339827,3,University,Marcy Holmes,Grant
12/30/2015,00:00,503 E 15th St,44.9678566,-93.2683119,6,Central,Elliot Park,Grant
12/30/2015,00:00,800-851 4th st se,44.983761771269215,-93.24410288099236,3,University,Marcy Holmes,Grant
12/30/2015,00:00,273 2nd st se,44.984887440951724,-93.253199830494,3,University,Marcy Holmes,Grant
12/30/2015,00:00,3408 bloomington,44.941161111461795,-93.25250102648525,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,3204 3RD AV S,44.94484541775912,-93.27287569848419,9,Powderhorn,Central,Grant
12/30/2015,00:00,1026 Lowry Ave NE,45.01312722644076,-93.24506085093533,1,Northeast,Windom Park,Grant
12/30/2015,00:00,1604 Penn Ave N,44.99530127809844,-93.3081606077072,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,2207 penn ave no,45.001545790266455,-93.30826052530297,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,1627 penn Ave n,44.996012279094,-93.30827114153331,5,Near North,Willard - Hay,Grant
12/30/2015,00:00,3540,45.0211114,-93.3793175,,,,Grant
12/30/2015,00:00,4711 Nokomis ave,44.91771817831921,-93.22830992237101,12,Nokomis,Ericsson,Grant
12/30/2015,00:00,3434 Stevens ave,44.94023820508239,-93.27537871722242,8,Powderhorn,Lyndale,Grant
12/30/2015,00:00,3941 LYNDALE AVE N,45.02649202272677,-93.28813341038096,4,Camden,Webber - Camden,Grant
12/30/2015,00:00,3010 FREMONT AVE N,45.01147419827155,-93.295535660635,5,Near North,Jordan,Grant
12/30/2015,00:00,406 2nd ave se,44.98729008178773,-93.25254709534293,3,University,Marcy Holmes,Grant
12/30/2015,00:00,524 2nd Ave Se,44.988590120404176,-93.2515205927448,3,University,Marcy Holmes,Grant
12/30/2015,00:00,3036 Knox ave s,44.94771228462371,-93.30470806419896,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,3040 Knox ave s,44.947644525366016,-93.30470823002798,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,3946 14th Ave s,44.931480439300806,-93.25497942463085,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,3034 knox ave s.,44.94774616422256,-93.30470798128445,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,4010 14th ave,44.93030204246338,-93.25497984286568,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,408 erie nd ave se,44.9718769,-93.2246132,2,University,Prospect Park - East River Road,Grant
12/30/2015,00:00,522 2nd ave se,44.988575120021416,-93.25153238357284,3,University,Marcy Holmes,Grant
12/30/2015,00:00,3014 James ave s.,44.94807245976785,-93.30343207453912,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,3506 14th ave S,44.93939107249406,-93.25501468655393,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,1820 Bryant ave s,44.96518211353633,-93.29057387170995,7,Calhoun Isle,Lowry Hill,Grant
12/30/2015,00:00,3954 14th ave s.,44.93134240089615,-93.2549794511271,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,520 2nd ave se,44.988560119634734,-93.25154417440088,3,University,Marcy Holmes,Grant
12/30/2015,00:00,104 3rd ave ne,44.99003649862933,-93.26121462971778,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,3028 Knox Ave South,44.94784780289915,-93.3047077325409,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,1000 Aldrich Ave N,44.98820221812884,-93.29098347512875,5,Near North,Sumner - Glenwood,Grant
12/30/2015,00:00,126 3rd ave ne,44.99013099838858,-93.26090568475139,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,3032 Knox Ave South,44.947780043801416,-93.30470789836993,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,1416 e 41st st,44.92872450000001,-93.25472769999999,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,106 3rd ave ne,44.99004508952298,-93.26118654381176,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,1700 Lyn curve ave n,44.99673797832421,-93.2849252229444,5,Near North,Near - North,Grant
12/30/2015,00:00,3034 KNOX AVE S,44.94774616422256,-93.30470798128445,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,1786 BRYANT AVE S,44.965662015330444,-93.29057049344433,7,Calhoun Isle,Lowry Hill,Grant
12/30/2015,00:00,730 Aldrich Ave n,44.985649385445846,-93.29024165634209,5,Near North,Sumner - Glenwood,Grant
12/30/2015,00:00,1772 BRYANT AVE S,44.965935973022795,-93.29056785385356,7,Calhoun Isle,Lowry Hill,Grant
12/30/2015,00:00,3000 JAMES AVE S,44.9483091932283,-93.30342928191307,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,216 4th ave ne,44.99185573086368,-93.26048635415917,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,1054 12th ave SE,44.98948993875022,-93.23453123347333,2,University,Como,Grant
12/30/2015,00:00,120 3rd ave ne,44.99010522574242,-93.26098994246951,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,610 2nd Ave se,44.98926863529193,-93.25098727526498,3,University,Marcy Holmes,Grant
12/30/2015,00:00,1000 12th ave SE,44.98789665822668,-93.23453217052935,2,University,Como,Grant
12/30/2015,00:00,718 Aldrich ave n,44.985652174700775,-93.28983804904013,5,Near North,Sumner - Glenwood,Grant
12/30/2015,00:00,302 4th ave SE,44.98515960639173,-93.25057592792172,3,University,Marcy Holmes,Grant
12/30/2015,00:00,316 4th ave se,44.98529175753268,-93.25047173885028,3,University,Marcy Holmes,Grant
12/30/2015,00:00,224 4th ave ne,44.9918938159677,-93.2603761834496,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,306 4 th ave se,44.985197363891665,-93.25054615961558,3,University,Marcy Holmes,Grant
12/30/2015,00:00,324 4th ave se,44.985367272333605,-93.25041220223802,3,University,Marcy Holmes,Grant
12/30/2015,00:00,204 4th ave ne,44.99179860316022,-93.26065161022353,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,1032 Aldrich ave n,44.98866383501407,-93.29098450506228,5,Near North,Sumner - Glenwood,Grant
12/30/2015,00:00,3124 James ave s,44.94611541926166,-93.3034548324156,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,3042 James ave s,44.947598989917864,-93.30343765979124,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,716 5th ave se,44.988578176805134,-93.24575428000463,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2010 Elliot,44.96259446526563,-93.26114535881632,6,Phillips,Ventura Village,Grant
12/30/2015,00:00,214 4th ave ne,44.99184620958373,-93.26051389683657,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,3504 12th Ave s,44.93943168065156,-93.25755458948012,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,3544 12th ave s,44.93873754918367,-93.25754644021552,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,3802 Longfellow ave s,44.93402781378896,-93.24613205184863,12,Powderhorn,Standish,Grant
12/30/2015,00:00,722 5th ave se,44.9886343162238,-93.24570939358809,3,University,Marcy Holmes,Grant
12/30/2015,00:00,322 4th ave se,44.985348393642695,-93.25042708639108,3,University,Marcy Holmes,Grant
12/30/2015,00:00,820 3rd ave ne,44.993782994908614,-93.25104710249444,3,Northeast,St. Anthony East,Grant
12/30/2015,00:00,1200 fremont ave north,44.99087085205712,-93.29559696720091,5,Near North,Near - North,Grant
12/30/2015,00:00,2018 ELLIOT AVE,44.962525797627244,-93.26114584030793,6,Phillips,Ventura Village,Grant
12/30/2015,00:00,2104 elliot ave.,44.961750804471194,-93.26115097877363,6,Phillips,Ventura Village,Grant
12/30/2015,00:00,3032 James ave s.,44.947768086741185,-93.30343566505834,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,3036 James Ave South,44.94770044807163,-93.30343646295152,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,3012 JAMES AVE S,44.948106278893405,-93.30343167559255,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,3024 James ave s.,44.947903363841185,-93.30343406927203,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,306 5th ave se,44.98455693294855,-93.24893191849723,3,University,Marcy Holmes,Grant
12/30/2015,00:00,320 5th ave se,44.98468834522201,-93.24882733509936,3,University,Marcy Holmes,Grant
12/30/2015,00:00,2418  N 3rd st,45.0038902,-93.28337909999999,5,Near North,Hawthorne,Grant
12/30/2015,00:00,3008 JAMES AVE S,44.94817391708474,-93.30343087769938,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,2102 ELLIOT AVE,44.961768014546045,-93.26115094097753,6,Phillips,Ventura Village,Grant
12/30/2015,00:00,330 5th ave se,44.98478221094719,-93.24875263267232,3,University,Marcy Holmes,Grant
12/30/2015,00:00,326 5th ave se,44.98474466467555,-93.24878251364314,3,University,Marcy Holmes,Grant
12/30/2015,00:00,3034 James Ave South,44.94773426741638,-93.30343606400493,10,Calhoun Isle,ECCO,Grant
12/30/2015,00:00,1828 Dupont Ave N,44.9979274595093,-93.29252910372136,5,Near North,Near - North,Grant
12/30/2015,00:00,526 5 th ave se,44.986716404737,-93.24722755801429,3,University,Marcy Holmes,Grant
12/30/2015,00:00,1826 DuPont Ave n,44.99789398874099,-93.29252907310597,5,Near North,Near - North,Grant
12/30/2015,00:00,714 5th Ave se,44.98855946365335,-93.2457692421435,3,University,Marcy Holmes,Grant
12/30/2015,00:00,1820 dupont Ave n,44.99779357631876,-93.29252898125974,5,Near North,Near - North,Grant
12/30/2015,00:00,1916 colfax av s,44.964111837761756,-93.29185226577746,7,Calhoun Isle,Lowry Hill,Grant
12/30/2015,00:00,712 5th ave s,44.973882150125554,-93.26559550557127,7,Central,Downtown West,Grant
12/30/2015,00:00,720 - 3RD AVE NE,44.993574239458695,-93.25164137872541,3,Northeast,St. Anthony East,Grant
12/30/2015,00:00,202 4th AVE NE,44.99178908187076,-93.26067915290093,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,3512 12th ave S,44.9392928550293,-93.25755295962719,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,1830 dupont ave n,44.99796093025805,-93.29252913433676,5,Near North,Near - North,Grant
12/30/2015,00:00,238 6th st ne,44.99212599888009,-93.25394218482056,3,Northeast,St. Anthony East,Grant
12/30/2015,00:00,718 6th st ne,44.997539663187986,-93.25769476436153,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,3516 12th ave S,44.9392234420923,-93.25755214470074,9,Powderhorn,Powderhorn Park,Grant
12/30/2015,00:00,1818 dupont Ave n,44.99776010547225,-93.29252895064432,5,Near North,Near - North,Grant
12/30/2015,00:00,2206 Elliot ave,44.960809974511264,-93.26115243846576,6,Phillips,Ventura Village,Grant
12/30/2015,00:00,4112 14th ave s,44.92846525796573,-93.25498197850116,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,402 5th ave se,44.98549904230872,-93.2481828580005,3,University,Marcy Holmes,Grant
12/30/2015,00:00,328 6th ave ne,44.99448442033861,-93.26031279547065,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,1832 dupont Ave n,44.997994400987245,-93.29252916495217,5,Near North,Near - North,Grant
12/30/2015,00:00,408 6th ave ne,44.994881770056416,-93.25914986688164,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,3900 13th ave s,44.93227777942167,-93.25623935341423,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,712 6th st ne,44.9974987946309,-93.25766157272737,3,Northeast,St. Anthony West,Grant
12/30/2015,00:00,2718 3rd st n,45.016804223991215,-93.26626746240535,1,Northeast,Marshall Terrace,Grant
12/30/2015,00:00,416 5th ave se,44.98563262134485,-93.2480784951449,3,University,Marcy Holmes,Grant
12/30/2015,00:00,250 6th st ne,44.9922180310793,-93.2540108630819,3,Northeast,St. Anthony East,Grant
12/30/2015,00:00,2123 1st Street south,44.96159949104528,-93.27647258289838,10,Powderhorn,Whittier,Grant
12/30/2015,00:00,15th / oak grove,44.9677198,-93.27856729999999,7,Central,Loring Park,Grant
12/30/2015,00:00,3951 bloomington,44.93138446921706,-93.2523367399611,8,Powderhorn,Bancroft,Grant
12/30/2015,00:00,801 n. washington ave.,44.988964,-93.27954199999999,3,Central,North Loop,Grant
12/30/2015,00:00,17th como ave s e,44.9878395,-93.22858749999999,1,University,Como,Grant
12/30/2015,00:00,1536 La sale ave s.,44.96721280428667,-93.27938435244796,7,Central,Loring Park,Grant
12/30/2015,00:00,13th Ave & Grand,44.9511323,-93.25663349999999,9,Phillips,Midtown Phillips,Grant
12/30/2015,00:00,808 3rd st n,44.988154474463165,-93.27986675465293,3,Central,North Loop,Grant
12/30/2015,00:00,1704 como ave se,44.987791227650554,-93.22822379977548,2,University,Como,Grant
12/30/2015,00:00,13th Ave & Grand,44.9511323,-93.25663349999999,9,Phillips,Midtown Phillips,Grant
12/30/2015,00:00,2552 43rd st w,44.924594964780525,-93.31256625047061,13,Southwest,Linden Hills,Grant
12/30/2015,00:00,3010 Fremont  Ave N,45.01147419827155,-93.295535660635,5,Near North,Jordan,Grant
