Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
"4300 BLK 4th Ave. S. ,Minneapolis,MN",44.924287,-93.270329,8,Nokomis,Regina,5,1,Diamond Lake,03/11/2019,02:06
"1300 LaSalle av,Minneapolis,MN",44.970601,-93.279336,7,Central,Loring Park,3,1,Diamond Lake,03/11/2019,02:08
"Marshall @ 14th,Minneapolis,MN",44.98215,-93.23488,3,University,Marcy Holmes,4,1,Diamond Lake,03/11/2019,02:09
"710 4TH ST N,Minneapolis,MN",44.986225,-93.278887,3,Central,North Loop,1,1,Diamond Lake,03/11/2019,02:11
"1020 Van White Memorial Blvd,Minneapolis,MN",44.982759,-93.294678,5,Near North,Sumner - Glenwood,3,1,Diamond Lake,03/11/2019,02:12
"1351 lasalle ave ,Minneapolis,MN",44.969854,-93.279333,7,Central,Loring Park,3,1,Diamond Lake,03/11/2019,02:12
"2790 Hennepin ave,Minneapolis,MN",44.951966,-93.298612,7,Calhoun Isle,East Isles,3,1,Diamond Lake,03/11/2019,02:12
"99 & 13th ave ne,Minneapolis,MN",45.000093,-93.270025,3,Northeast,Sheridan,2,1,Diamond Lake,03/11/2019,02:13
"630 4th st n,Minneapolis,MN",44.985559,-93.27844300000001,3,Central,North Loop,1,1,Diamond Lake,03/11/2019,02:15
"1598 Marshall st ne,Minneapolis,MN",45.003857,-93.27136,3,Northeast,Sheridan,2,1,Diamond Lake,03/11/2019,02:15
"2748 Hennepin ave,Minneapolis,MN",44.952290999999995,-93.298485,7,Calhoun Isle,East Isles,3,1,Diamond Lake,03/11/2019,02:17
"3600 block of thomas ave n ,Minneapolis,MN",45.020484,-93.313354,4,Camden,Cleveland,1,1,Diamond Lake,03/11/2019,02:17
"4300 BLK 4th Ave. S. ,Minneapolis,MN",44.924287,-93.270329,8,Nokomis,Regina,5,1,Diamond Lake,03/11/2019,02:18
"1400-1598 Marshall ave ne,Minneapolis,MN",45.001203000000004,-93.27148100000001,3,Northeast,Sheridan,2,1,Diamond Lake,03/11/2019,02:21
"432 1st ave n,Minneapolis,MN",44.988402,-93.27286,3,Central,North Loop,1,1,Diamond Lake,03/11/2019,02:22
"1400 LaSalle ave,Minneapolis,MN",44.968778,-93.27933399999999,7,Central,Loring Park,3,1,Diamond Lake,03/11/2019,02:24
"71 - 99 13 Ave Ne,Minneapolis,MN",45.000018,-93.271303,3,Northeast,Sheridan,2,1,Diamond Lake,03/11/2019,02:25
"200 5TH AVE SE,Minneapolis,MN",44.983676,-93.249422,3,University,Marcy Holmes,4,1,Diamond Lake,03/11/2019,02:25
"711 4TH ST N,Minneapolis,MN",44.986534999999996,-93.28008299999999,5,Central,North Loop,1,1,Diamond Lake,03/11/2019,02:25
"ALDRICH AVE & GLENWOOD AV N,Minneapolis,MN",44.97967,-93.289525,5,Near North,Harrison,3,1,Diamond Lake,03/11/2019,02:26
"1408 LaSalle Avenue s,Minneapolis,MN",44.968692,-93.27933399999999,7,Central,Loring Park,3,1,Diamond Lake,03/11/2019,02:27
"5329 34th ave s,Minneapolis,MN",44.906278,-93.222643,12,Nokomis,Minnehaha,6,1,Diamond Lake,03/11/2019,02:27
"3400 Hennepin ,Minneapolis,MN",44.941165999999996,-93.29865,10,Calhoun Isle,ECCO,5,1,Diamond Lake,03/11/2019,02:29
"200 Block 5th Ave Se,Minneapolis,MN",44.983676,-93.249422,3,University,Marcy Holmes,4,1,Diamond Lake,03/11/2019,02:31
"3623 42ND ST E,Minneapolis,MN",44.926759999999994,-93.219596,12,Longfellow,Hiawatha,6,1,Diamond Lake,03/11/2019,02:31
"1598 Marshall st ne,Minneapolis,MN",45.003857,-93.27136,3,Northeast,Sheridan,2,1,Diamond Lake,03/11/2019,02:33
"1899 lasalle av,Minneapolis,MN",44.964201,-93.279336,7,Central,Steven's Square - Loring Heights,3,1,Diamond Lake,03/11/2019,02:33
"3200 Hennepin ave,Minneapolis,MN",44.944612,-93.298552,10,Calhoun Isle,ECCO,5,1,Diamond Lake,03/11/2019,02:35
"200 block of 5th ave se,Minneapolis,MN",44.983676,-93.249422,3,University,Marcy Holmes,4,1,Diamond Lake,03/11/2019,02:36
"2527 Hennepin ave,Minneapolis,MN",44.956593,-93.295726,10,Calhoun Isle,Lowry Hill East,3,1,Diamond Lake,03/11/2019,02:37
"765 Van White Memorial Blvd,Minneapolis,MN",44.986263,-93.293038,5,Near North,Sumner - Glenwood,1,1,Diamond Lake,03/11/2019,02:40
"2400 BLOCK OF BLOOMINGTON AVE,Minneapolis,MN",44.958873,-93.252768,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,02:43
"1400 EMERSON AVE N,Minneapolis,MN",44.993231,-93.29377099999999,5,Near North,Near - North,1,1,Diamond Lake,03/11/2019,02:44
"1414 2 av n ,Minneapolis,MN",44.979126,-93.298878,5,Near North,Harrison,3,1,Diamond Lake,03/11/2019,02:47
"1701-1899 2nd st ne,Minneapolis,MN",45.005408,-93.265908,3,Northeast,Bottineau,2,1,Diamond Lake,03/11/2019,02:48
"756 4STN,Minneapolis,MN",44.987241999999995,-93.280307,3,Central,North Loop,1,1,Diamond Lake,03/11/2019,02:50
"1800 LaSalle av ,Minneapolis,MN",44.965246,-93.27968,7,Central,Steven's Square - Loring Heights,3,1,Diamond Lake,03/11/2019,02:50
"1351 Lasalle ave,Minneapolis,MN",44.969854,-93.279333,7,Central,Loring Park,3,1,Diamond Lake,03/11/2019,02:50
"200 5TH AVE SE,Minneapolis,MN",44.983676,-93.249422,3,University,Marcy Holmes,4,1,Diamond Lake,03/11/2019,02:51
"1599 2nd st ne,Minneapolis,MN",45.00418,-93.266153,3,Northeast,Sheridan,2,1,Diamond Lake,03/11/2019,02:52
"710 4th st n,Minneapolis,MN",44.986225,-93.278887,3,Central,North Loop,1,1,Diamond Lake,03/11/2019,02:52
"720 4 ST N,Minneapolis,MN",44.986502,-93.279393,3,Central,North Loop,1,1,Diamond Lake,03/11/2019,02:52
"5533 28th av so,Minneapolis,MN",44.902257,-93.232027,11,Nokomis,Wenonah,6,1,Diamond Lake,03/11/2019,02:53
"3100 of hennepin,Minneapolis,MN",44.946444,-93.29798199999999,10,Calhoun Isle,South Uptown,5,1,Diamond Lake,03/11/2019,02:54
"1500 Emerson Ave N,Minneapolis,MN",44.994310999999996,-93.29369200000001,5,Near North,Near - North,1,1,Diamond Lake,03/11/2019,02:54
"2199 2nd st ne,Minneapolis,MN",45.010073,-93.266185,3,Northeast,Bottineau,2,1,Diamond Lake,03/11/2019,02:54
"1901-2099 Emerson ave n ,Minneapolis,MN",44.998861,-93.294416,5,Near North,Near - North,1,1,Diamond Lake,03/11/2019,02:55
"2910 Bloomington ave,Minneapolis,MN",44.949673,-93.252804,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,02:55
"200 2 St SE,Minneapolis,MN",44.98525,-93.25421800000001,3,University,Marcy Holmes,4,1,Diamond Lake,03/11/2019,02:54
"3100 Hennepin ave,Minneapolis,MN",44.946444,-93.29798199999999,10,Calhoun Isle,South Uptown,5,1,Diamond Lake,03/11/2019,02:56
"2101-2199 Emerson ave n ,Minneapolis,MN",45.000415999999994,-93.294478,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,02:59
"1898 Emerson Ave n,Minneapolis,MN",44.998796999999996,-93.293749,5,Near North,Near - North,1,1,Diamond Lake,03/11/2019,03:01
"2101 EMERSON AVE N,Minneapolis,MN",45.000415999999994,-93.294478,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,03:03
"200 block/5th Ave SE,Minneapolis,MN",44.983676,-93.249422,3,University,Marcy Holmes,4,1,Diamond Lake,03/11/2019,03:08
"2100 Emerson av n ,Minneapolis,MN",45.000487,-93.293823,5,Near North,Hawthorne,1,1,Diamond Lake,03/11/2019,03:09
"200 5th ave se,Minneapolis,MN",44.983676,-93.249422,3,University,Marcy Holmes,4,1,Diamond Lake,03/11/2019,03:11
"2237 BLOOM INGTON AVE,Minneapolis,MN",44.959993,-93.252341,6,Phillips,Ventura Village,3,1,Diamond Lake,03/11/2019,03:11
"2500 Bloomington Avenue s ,Minneapolis,MN",44.95709,-93.252684,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,03:11
"2418 Bloomington Ave ,Minneapolis,MN",44.95851,-93.25272700000001,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,03:22
"2500 Emerson Ave N,Minneapolis,MN",45.004831,-93.294134,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,03:22
"711 4th st n ,Minneapolis,MN",44.986534999999996,-93.28008299999999,5,Central,North Loop,1,1,Diamond Lake,03/11/2019,03:22
"3501 FREMONT AVE N,Minneapolis,MN",45.018715,-93.295958,4,Camden,Folwell,1,1,Diamond Lake,03/11/2019,03:25
"2698 Marshall st ne,Minneapolis,MN",45.017288,-93.27235300000001,1,Northeast,Marshall Terrace,2,1,Diamond Lake,03/11/2019,03:25
"2800 blk dupont ave s ,Minneapolis,MN",44.951238000000004,-93.293671,10,Calhoun Isle,Lowry Hill East,3,1,Diamond Lake,03/11/2019,03:26
"2600-2698 Emerson ave n ,Minneapolis,MN",45.006111,-93.294241,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,03:29
"200 block /5th Ave SE,Minneapolis,MN",44.983676,-93.249422,3,University,Marcy Holmes,4,1,Diamond Lake,03/11/2019,03:29
"2830 Bloomington Ave,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,03:30
"3301-3399 Emerson ave n ,Minneapolis,MN",45.014961,-93.294336,4,Camden,Folwell,1,1,Diamond Lake,03/11/2019,03:31
"2500 Bloomington Avenue s ,Minneapolis,MN",44.95709,-93.252684,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,03:32
"2401 2ND ST NE,Minneapolis,MN",45.012178999999996,-93.266154,3,Northeast,Bottineau,2,1,Diamond Lake,03/11/2019,03:33
"2600 marshall st ne,Minneapolis,MN",45.014957,-93.271997,1,Northeast,Marshall Terrace,2,1,Diamond Lake,03/11/2019,03:35
"2830 Bloomington ave,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,03:36
"2401 2ND ST NE,Minneapolis,MN",45.012178999999996,-93.266154,3,Northeast,Bottineau,2,1,Diamond Lake,03/11/2019,03:37
"2701 Marshall st ne,Minneapolis,MN",45.016963,-93.271999,1,Northeast,Marshall Terrace,2,1,Diamond Lake,03/11/2019,03:40
"2600 BLOOMINGTON AVE,Minneapolis,MN",44.955383000000005,-93.25263199999999,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,03:42
"2600 marshall st ne,Minneapolis,MN",45.014957,-93.271997,1,Northeast,Marshall Terrace,2,1,Diamond Lake,03/11/2019,03:43
"3199 FREMONT AVE N,Minneapolis,MN",45.013123,-93.295598,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,03:46
"2800 Fremont av no ,Minneapolis,MN",45.008702,-93.295334,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,03:47
"3200 Fremont Ave N,Minneapolis,MN",45.013145,-93.295598,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,03:47
"4406 Nokomis av so,Minneapolis,MN",44.922988000000004,-93.228689,12,Nokomis,Ericsson,6,1,Diamond Lake,03/11/2019,03:53
"2628 Bloomington ave ,Minneapolis,MN",44.954592,-93.252775,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,03:58
"2644 BLOOMINGTON AV,Minneapolis,MN",44.954153000000005,-93.252843,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,04:00
"3200 FREMONT AVE N,Minneapolis,MN",45.013145,-93.295598,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,04:00
"5341 28th ave s,Minneapolis,MN",44.905941999999996,-93.231988,11,Nokomis,Keewaydin,6,1,Diamond Lake,03/11/2019,04:01
"499 2nd st ne,Minneapolis,MN",44.993097,-93.261659,3,Northeast,St. Anthony West,2,1,Diamond Lake,03/11/2019,04:03
"2830 Bloomington Ave,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,04:04
"3209 FREMONT AVE N,Minneapolis,MN",45.013479,-93.29587099999999,4,Camden,Folwell,1,1,Diamond Lake,03/11/2019,04:04
"2498 Bloomington Ave,Minneapolis,MN",44.957353999999995,-93.25241700000001,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,04:04
"2601 FREMONT AVE N,Minneapolis,MN",45.006119,-93.295905,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,04:05
"3800-3899 Fremont ave n ,Minneapolis,MN",45.024124,-93.295248,4,Camden,Webber - Camden,1,1,Diamond Lake,03/11/2019,04:05
"5731 34TH AVE S,Minneapolis,MN",44.898998999999996,-93.222587,12,Nokomis,Morris Park,6,1,Diamond Lake,03/11/2019,04:06
"598 8th ave ne,Minneapolis,MN",44.997908,-93.258157,3,Northeast,St. Anthony West,2,1,Diamond Lake,03/11/2019,04:07
"2800 blk dupont ave s ,Minneapolis,MN",44.951238000000004,-93.293671,10,Calhoun Isle,Lowry Hill East,3,1,Diamond Lake,03/11/2019,04:08
"2819 Bloomington ave,Minneapolis,MN",44.951318,-93.252082,9,Phillips,East Phillips,3,1,Diamond Lake,03/11/2019,04:08
"4307-4399 Fremont ave n ,Minneapolis,MN",45.033603,-93.29604599999999,4,Camden,Webber - Camden,1,1,Diamond Lake,03/11/2019,04:09
"2600 Fremont av no ,Minneapolis,MN",45.006139000000005,-93.29519599999999,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,04:14
"2500 Fremont Ave. N.,Minneapolis,MN",45.004967,-93.295377,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,04:16
"1101 washington st ne,Minneapolis,MN",44.998892,-93.257261,1,Northeast,Logan Park,2,1,Diamond Lake,03/11/2019,04:16
"1101-1299 washington st ne,Minneapolis,MN",44.998892,-93.257261,1,Northeast,Logan Park,2,1,Diamond Lake,03/11/2019,04:21
"2600 BLOCK OF FREMONT AVE N,Minneapolis,MN",45.006139000000005,-93.29519599999999,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,04:21
"2628 BLOOMINGTON AV,Minneapolis,MN",44.954592,-93.252775,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,04:25
"2750 Bloomington Avenue s ,Minneapolis,MN",44.952144,-93.253039,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,04:27
"2812 Bloomington Ave ,Minneapolis,MN",44.951399,-93.252806,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,04:36
"1698 washington st ne,Minneapolis,MN",45.00523,-93.257553,1,Northeast,Sheridan,2,1,Diamond Lake,03/11/2019,04:36
"2100 Fremont Ave,Minneapolis,MN",44.961777000000005,-93.29601,7,Calhoun Isle,Lowry Hill,3,1,Diamond Lake,03/11/2019,04:38
"Chicago/ 15th st e,Minneapolis,MN",44.968182,-93.262619,7,Central,Elliot Park,3,1,Diamond Lake,03/11/2019,04:38
"1698 washington st ne,Minneapolis,MN",45.00523,-93.257553,1,Northeast,Sheridan,2,1,Diamond Lake,03/11/2019,04:39
"3200-3298 Fremont ave n ,Minneapolis,MN",45.013145,-93.295598,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,04:39
"2830 Bloomington Ave ,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,04:41
"2600 BLOCK OF FREMONT AVE N,Minneapolis,MN",45.006139000000005,-93.29519599999999,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,04:41
"2500 Fremont av no ,Minneapolis,MN",45.004967,-93.295377,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,04:42
"3200-3298 Fremont ave n ,Minneapolis,MN",45.013145,-93.295598,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,04:45
"2830 BLOOMINGTON AV,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,04:48
"5341 28th ave s,Minneapolis,MN",44.905941999999996,-93.231988,11,Nokomis,Keewaydin,6,1,Diamond Lake,03/11/2019,05:04
"2109 BLAISDELL AV,Minneapolis,MN",44.961544,-93.279177,10,Powderhorn,Whittier,3,1,Diamond Lake,03/11/2019,05:09
"5529 28TH AVE S,Minneapolis,MN",44.902403,-93.232027,11,Nokomis,Wenonah,6,1,Diamond Lake,03/11/2019,05:10
"2100 BLOCK OF FREMONT AVE N,Minneapolis,MN",45.000248,-93.29566,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,05:10
"2628 Bloomington Ave,Minneapolis,MN",44.954592,-93.252775,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,05:10
"1499 washington st ne,Minneapolis,MN",44.994184000000004,-93.28154,5,Near North,Near - North,1,1,Diamond Lake,03/11/2019,05:10
"1499 washington st ne,Minneapolis,MN",44.994184000000004,-93.28154,5,Near North,Near - North,1,1,Diamond Lake,03/11/2019,05:14
"2812 Bloomington Ave ,Minneapolis,MN",44.951399,-93.252806,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,05:14
"2800 Fremont av no ,Minneapolis,MN",45.008702,-93.295334,5,Near North,Jordan,1,1,Diamond Lake,03/11/2019,05:17
"2830 Bloomington Ave,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,05:21
"730 4TH ST N,Minneapolis,MN",44.986925,-93.279915,3,Central,North Loop,1,1,Diamond Lake,03/11/2019,05:29
"2830 BLOOMINGTON AV,Minneapolis,MN",44.950877,-93.252764,9,Phillips,Midtown Phillips,3,1,Diamond Lake,03/11/2019,05:31
"2819 Bloomington Ave,Minneapolis,MN",44.951318,-93.252082,9,Phillips,East Phillips,3,1,Diamond Lake,03/11/2019,05:37
"598 8th ave NE,Minneapolis,MN",44.997908,-93.258157,3,Northeast,St. Anthony West,2,1,Diamond Lake,03/11/2019,05:41
"1808 31st st e,Minneapolis,MN",44.946709000000006,-93.248129,9,Powderhorn,Powderhorn Park,6,1,Diamond Lake,03/11/2019,05:50
"1824 E 31st St,Minneapolis,MN",44.946562,-93.247403,9,Powderhorn,Corcoran,6,1,Diamond Lake,03/11/2019,05:54
"1608 Lyn Park Ave N,Minneapolis,MN",44.995831,-93.285947,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,08:27
"1404 VAN WHITE LANE,Minneapolis,MN",44.993279,-93.288423,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,08:27
"122 14TH ST W,Minneapolis,MN",44.968915,-93.276725,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,08:35
"1518 SPRUCE PLACE,Minneapolis,MN",44.967007,-93.281164,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,08:37
"720 Aldrich Ave N,Minneapolis,MN",44.985597,-93.289854,5,Near North,Sumner - Glenwood,1,2,Diamond Lake,03/11/2019,08:39
"422 2nd ave se,Minneapolis,MN",44.987427000000004,-93.252525,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,08:40
"1430 spruce pl,Minneapolis,MN",44.967894,-93.281254,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,08:41
"734 ALDRICH AVE N,Minneapolis,MN",44.985859999999995,-93.290335,5,Near North,Sumner - Glenwood,1,2,Diamond Lake,03/11/2019,08:41
"410 2nd Ave SE,Minneapolis,MN",44.98742,-93.252531,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,08:44
"2902 6th st n,Minneapolis,MN",45.009541999999996,-93.286451,5,Near North,Hawthorne,1,2,Diamond Lake,03/11/2019,08:45
"2904 6th st n ,Minneapolis,MN",45.009567,-93.28675799999999,5,Near North,Hawthorne,1,2,Diamond Lake,03/11/2019,08:49
"1526 SPRUCE PL,Minneapolis,MN",44.966904,-93.280556,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,08:58
"704 Bryant Ave N,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,08:58
"1374 SPRUCE PLEASE ,Minneapolis,MN",44.968506,-93.28114000000001,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,08:59
"3120 6th st n ,Minneapolis,MN",45.0122,-93.28643000000001,5,Near North,Hawthorne,1,2,Diamond Lake,03/11/2019,08:59
"702 BRYANT AVE N,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,08:59
"3132 James ave s,Minneapolis,MN",44.945411,-93.303664,10,Calhoun Isle,ECCO,5,2,Diamond Lake,03/11/2019,09:00
"1376 SPRUCE PL,Minneapolis,MN",44.968506,-93.28114000000001,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,09:00
"102 3rd st ne,Minneapolis,MN",44.989897,-93.260707,3,Northeast,St. Anthony West,2,2,Diamond Lake,03/11/2019,09:02
"1364 SPRUCE PLACE,Minneapolis,MN",44.968506,-93.28114000000001,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,09:03
"106 3rd ave ne,Minneapolis,MN",44.989942,-93.260565,3,Northeast,St. Anthony West,2,2,Diamond Lake,03/11/2019,09:03
"3722 Aldrich ave n ,Minneapolis,MN",45.022821,-93.28907199999999,4,Camden,McKinley,1,2,Diamond Lake,03/11/2019,09:04
"700 bryant ave n,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,09:17
"722 aldrich ave n,Minneapolis,MN",44.986062,-93.289924,5,Near North,Sumner - Glenwood,1,2,Diamond Lake,03/11/2019,09:20
"3450 aldrich ave n,Minneapolis,MN",45.018188,-93.28905300000001,4,Camden,McKinley,1,2,Diamond Lake,03/11/2019,09:20
"710 5TH AVE N,Minneapolis,MN",44.982775,-93.289323,5,Near North,Sumner - Glenwood,3,2,Diamond Lake,03/11/2019,09:20
"104 19th st e,Minneapolis,MN",44.964161,-93.27615,6,Central,Steven's Square - Loring Heights,3,2,Diamond Lake,03/11/2019,09:22
"3426 aldrich ave n,Minneapolis,MN",45.017532,-93.289057,4,Camden,McKinley,1,2,Diamond Lake,03/11/2019,09:23
"716 BRYANT AVE N,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,09:24
"716 5th ave se,Minneapolis,MN",44.988825,-93.245207,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,09:25
"106 19TH ST E,Minneapolis,MN",44.964161,-93.2761,6,Central,Steven's Square - Loring Heights,3,2,Diamond Lake,03/11/2019,09:26
"820 6th ave se,Minneapolis,MN",44.984942,-93.242103,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,09:28
"722 Bryant Avenue North,Minneapolis,MN",44.991409999999995,-93.291051,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,09:31
"2726 Bryant ave n ,Minneapolis,MN",45.008559999999996,-93.290278,5,Near North,Hawthorne,1,2,Diamond Lake,03/11/2019,09:35
"400 CLIFTON AVE ,Minneapolis,MN",44.966768,-93.285062,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,09:37
"102 3rd ave ne,Minneapolis,MN",44.989897,-93.260707,3,Northeast,St. Anthony West,2,2,Diamond Lake,03/11/2019,09:40
"1210 FREMONT AVE N,Minneapolis,MN",44.991984,-93.29565,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,09:44
"706 7th ave se,Minneapolis,MN",44.987468,-93.24271999999999,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,09:47
"704 7th ave se,Minneapolis,MN",44.987386,-93.242784,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,09:50
"1128 16th ave se,Minneapolis,MN",44.991954,-93.229213,1,University,Como,2,2,Diamond Lake,03/11/2019,09:51
"1022 15th ave se,Minneapolis,MN",44.988526,-93.230427,1,University,Como,4,2,Diamond Lake,03/11/2019,09:52
"808 3rd ave ne,Minneapolis,MN",44.993544,-93.250904,3,Northeast,St. Anthony East,2,2,Diamond Lake,03/11/2019,09:52
"808 33RD ST E,Minneapolis,MN",44.943326,-93.262036,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,09:53
"142 11th ave ne,Minneapolis,MN",44.998129999999996,-93.267924,3,Northeast,St. Anthony West,2,2,Diamond Lake,03/11/2019,09:54
"3504 12th Ave S,Minneapolis,MN",44.939292,-93.257832,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,09:56
"1158 14th ave ne,Minneapolis,MN",44.992607,-93.23167,1,University,Como,2,2,Diamond Lake,03/11/2019,09:56
"710 Emerson Ave N,Minneapolis,MN",44.985946000000006,-93.293852,5,Near North,Sumner - Glenwood,1,2,Diamond Lake,03/11/2019,09:58
"806 33rd st e,Minneapolis,MN",44.943344,-93.262175,9,Powderhorn,Powderhorn Park,6,2,Diamond Lake,03/11/2019,09:58
"10 Dell PL,Minneapolis,MN",44.965529,-93.286273,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,09:59
"3232 DuPont Ave s,Minneapolis,MN",44.943663,-93.29351899999999,10,Calhoun Isle,South Uptown,5,2,Diamond Lake,03/11/2019,10:00
"406 Clifton ave,Minneapolis,MN",44.966869,-93.28524499999999,7,Central,Loring Park,3,2,Diamond Lake,03/11/2019,10:01
"704 EMERSON AVE N,Minneapolis,MN",44.985723,-93.294108,5,Near North,Near - North,1,2,Diamond Lake,03/11/2019,10:01
"2608 Colfax ave n ,Minneapolis,MN",45.006328,-93.291494,5,Near North,Hawthorne,1,2,Diamond Lake,03/11/2019,10:05
"The mall / humboldt ave s,Minneapolis,MN",44.949883,-93.300832,7,Calhoun Isle,East Isles,3,2,Diamond Lake,03/11/2019,10:07
"2122 dupont Ave n,Minneapolis,MN",45.000991,-93.292253,5,Near North,Hawthorne,1,2,Diamond Lake,03/11/2019,10:13
"2310 dupont Ave n,Minneapolis,MN",45.003031,-93.29232900000001,5,Near North,Hawthorne,1,2,Diamond Lake,03/11/2019,10:15
"806 7th st se,Minneapolis,MN",44.985698,-93.239622,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,10:15
"2806 Columbus ave s,Minneapolis,MN",44.951648,-93.264176,6,Phillips,Phillips West,3,2,Diamond Lake,03/11/2019,10:17
"726 7th st SE ,Minneapolis,MN",44.985698,-93.239622,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,10:17
"3012 James ave s,Minneapolis,MN",44.947815999999996,-93.303664,10,Calhoun Isle,ECCO,5,2,Diamond Lake,03/11/2019,10:17
"220 5th ave ne,Minneapolis,MN",44.9931,-93.260661,3,Northeast,St. Anthony West,2,2,Diamond Lake,03/11/2019,10:18
"802 7th st se,Minneapolis,MN",44.985698,-93.239622,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,10:19
"610 6TH ST SE,Minneapolis,MN",44.986483,-93.24488199999999,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,10:19
"720 Emerson Ave N,Minneapolis,MN",44.986098999999996,-93.29385400000001,5,Near North,Sumner - Glenwood,1,2,Diamond Lake,03/11/2019,10:19
"808 EMERSON AVE N,Minneapolis,MN",44.987017,-93.29384399999999,5,Near North,Sumner - Glenwood,1,2,Diamond Lake,03/11/2019,10:21
"424 4th ave se,Minneapolis,MN",44.986616,-93.248997,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,10:21
"712 7th st se,Minneapolis,MN",44.986774,-93.24279399999999,3,University,Marcy Holmes,4,2,Diamond Lake,03/11/2019,10:22
