Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
"919 Morgan ave n ,Minneapolis,MN",44.987513,-93.304674,5,Near North,Near - North,1,3,Howe,04/17/2018,12:03
"2532 harriet ave ,Minneapolis,MN",44.956125,-93.285833,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,12:04
"701 13th ave se,Minneapolis,MN",44.983992,-93.234802,3,University,Marcy Holmes,4,3,Howe,04/17/2018,12:04
"3629 Elliott Ave s,Minneapolis,MN",44.936724,-93.261015,9,Powderhorn,Powderhorn Park,6,3,Howe,04/17/2018,12:05
"713 13th ave se,Minneapolis,MN",44.984571,-93.23477700000001,3,University,Marcy Holmes,4,3,Howe,04/17/2018,12:06
"2311 quincy st ne,Minneapolis,MN",45.011275,-93.250519,1,Northeast,Holland,2,3,Howe,04/17/2018,12:07
"709 13 th ave se,Minneapolis,MN",44.984419,-93.234893,3,University,Marcy Holmes,4,3,Howe,04/17/2018,12:09
"2943 dupont Ave n ,Minneapolis,MN",45.010914,-93.29339399999999,5,Near North,Hawthorne,1,3,Howe,04/17/2018,12:09
"727 13th ave se,Minneapolis,MN",44.98492,-93.234411,3,University,Marcy Holmes,4,3,Howe,04/17/2018,12:10
"3749 Elliott Ave s,Minneapolis,MN",44.934539,-93.260936,9,Powderhorn,Powderhorn Park,6,3,Howe,04/17/2018,12:10
"3441 Emerson ave s ,Minneapolis,MN",44.940053999999996,-93.294246,10,Calhoun Isle,South Uptown,5,3,Howe,04/17/2018,12:11
"2923 dupont Ave n ,Minneapolis,MN",45.010259999999995,-93.293319,5,Near North,Hawthorne,1,3,Howe,04/17/2018,12:11
"1419 6th ave se,Minneapolis,MN",44.989809,-93.24298,3,University,Marcy Holmes,4,3,Howe,04/17/2018,12:17
"507 9 1/2 Ave Se,Minneapolis,MN",44.987245,-93.257116,3,University,Nicollet Island - East Bank,4,3,Howe,04/17/2018,12:16
"2305 quincy st ne,Minneapolis,MN",45.011163,-93.250574,1,Northeast,Holland,2,3,Howe,04/17/2018,12:18
"511 9 1/2 Ave Se,Minneapolis,MN",44.987245,-93.257116,3,University,Nicollet Island - East Bank,4,3,Howe,04/17/2018,12:17
"1827 russell ave n ,Minneapolis,MN",44.998277,-93.310772,5,Near North,Willard - Hay,1,3,Howe,04/17/2018,12:18
"815 12th ave se,Minneapolis,MN",44.986173,-93.235223,3,University,Marcy Holmes,4,3,Howe,04/17/2018,12:19
"2311 quincy st ne,Minneapolis,MN",45.011275,-93.250519,1,Northeast,Holland,2,3,Howe,04/17/2018,12:21
"3107 22nd Avenue South,Minneapolis,MN",44.946238,-93.240352,9,Powderhorn,Corcoran,6,3,Howe,04/17/2018,12:28
"1423 6th st se,Minneapolis,MN",44.982275,-93.233094,3,University,Marcy Holmes,4,3,Howe,04/17/2018,12:30
"1335 Queen Ave. N.,Minneapolis,MN",44.992754,-93.309793,5,Near North,Willard - Hay,1,3,Howe,04/17/2018,12:30
"2919 LOGAN AVE N,Minneapolis,MN",45.010222,-93.303473,5,Near North,Jordan,1,3,Howe,04/17/2018,12:32
"3117 22nd Ave S,Minneapolis,MN",44.946033,-93.24025400000001,9,Powderhorn,Corcoran,6,3,Howe,04/17/2018,12:32
"3105 22nd Avenue South,Minneapolis,MN",44.946404,-93.24025400000001,9,Powderhorn,Corcoran,6,3,Howe,04/17/2018,12:32
"3115 22nd ave,Minneapolis,MN",44.946082000000004,-93.24025400000001,9,Powderhorn,Corcoran,6,3,Howe,04/17/2018,12:34
"1409 6th st se,Minneapolis,MN",44.982378999999995,-93.23337099999999,3,University,Marcy Holmes,4,3,Howe,04/17/2018,12:38
"2409 grand ave s,Minneapolis,MN",44.958729,-93.283962,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,12:40
"1411 6th st se,Minneapolis,MN",44.982364000000004,-93.233331,3,University,Marcy Holmes,4,3,Howe,04/17/2018,12:41
"2127 grand ave s,Minneapolis,MN",44.961090000000006,-93.283863,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,12:42
"3407 Colfax ave s,Minneapolis,MN",44.940477,-93.29171099999999,10,Calhoun Isle,South Uptown,5,3,Howe,04/17/2018,12:47
"2401 harriet ave s,Minneapolis,MN",44.958966,-93.285191,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,12:49
"3551 Colfax ave s,Minneapolis,MN",44.93806,-93.291747,10,Calhoun Isle,South Uptown,5,3,Howe,04/17/2018,12:49
"839 Gertrude brown place,Minneapolis,MN",44.985118,-93.290523,5,Near North,Sumner - Glenwood,1,3,Howe,04/17/2018,12:50
"2117 harriet,Minneapolis,MN",44.961317,-93.285165,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,12:51
"2717 delaware st se,Minneapolis,MN",44.971272,-93.218287,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,12:52
"2707 Delaware St SE,Minneapolis,MN",44.971469,-93.218795,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,12:56
"3453 EMERSON AV S,Minneapolis,MN",44.939662,-93.294256,10,Calhoun Isle,South Uptown,5,3,Howe,04/17/2018,12:58
"2617 Pillsbury ave ,Minneapolis,MN",44.954944,-93.280975,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,13:00
"937 17th ave se,Minneapolis,MN",44.985805,-93.228912,2,University,Como,4,3,Howe,04/17/2018,13:01
"1107 13th Ave Se,Minneapolis,MN",44.99103,-93.233642,2,University,Como,4,3,Howe,04/17/2018,13:02
"3129 22nd ave so,Minneapolis,MN",44.945693,-93.24025300000001,9,Powderhorn,Corcoran,6,3,Howe,04/17/2018,13:04
"1025 15th Ave Se,Minneapolis,MN",44.988642,-93.231066,1,University,Como,4,3,Howe,04/17/2018,13:04
"2317 pleasant ave ,Minneapolis,MN",44.959567,-93.282513,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,13:07
"3335 aldrich ave n ,Minneapolis,MN",45.016058,-93.289559,4,Camden,McKinley,1,3,Howe,04/17/2018,13:08
"3301 Bryant Ave n ,Minneapolis,MN",45.015073,-93.29083,4,Camden,McKinley,1,3,Howe,04/17/2018,13:11
"2301 pleasant ave ,Minneapolis,MN",44.959938,-93.28254100000001,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,13:12
"1705 TAYLOR ST NE,Minneapolis,MN",45.005371000000004,-93.24328299999999,1,Northeast,Northeast Park,2,3,Howe,04/17/2018,13:14
"951 18th ave se,Minneapolis,MN",44.986107000000004,-93.22725,2,University,Como,4,3,Howe,04/17/2018,13:19
"1121 10th Ave N,Minneapolis,MN",44.988145,-93.292702,5,Near North,Sumner - Glenwood,1,3,Howe,04/17/2018,13:20
"1225 12th ave n ,Minneapolis,MN",44.990990000000004,-93.294726,5,Near North,Near - North,1,3,Howe,04/17/2018,13:20
"1431 11th ave n,Minneapolis,MN",44.988755,-93.29942,5,Near North,Near - North,1,3,Howe,04/17/2018,13:24
"3217 24th Avenue South,Minneapolis,MN",44.944031,-93.236886,9,Powderhorn,Corcoran,6,3,Howe,04/17/2018,13:25
"931 17th ave se,Minneapolis,MN",44.985637,-93.228971,2,University,Como,4,3,Howe,04/17/2018,13:27
"2821 33rd Street East,Minneapolis,MN",44.942797999999996,-93.231353,9,Longfellow,Longfellow,6,3,Howe,04/17/2018,13:28
"813 Thornton St SE,Minneapolis,MN",44.965634,-93.21895699999999,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,13:30
"979 17th ave se,Minneapolis,MN",44.987008,-93.22889,2,University,Como,4,3,Howe,04/17/2018,13:31
"2623 Delaware st se,Minneapolis,MN",44.971784,-93.220464,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,13:32
"3033 29th ave,Minneapolis,MN",44.947038,-93.229721,2,Longfellow,Longfellow,6,3,Howe,04/17/2018,13:32
"803 Thornton St SE,Minneapolis,MN",44.96606,-93.218936,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,13:34
"3251 29th ave,Minneapolis,MN",44.943441,-93.22971,2,Longfellow,Longfellow,6,3,Howe,04/17/2018,13:34
"2641 Pillsbury ave ,Minneapolis,MN",44.954186,-93.281035,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,13:35
"2713 MORGAN AVE N,Minneapolis,MN",45.008236,-93.304705,5,Near North,Jordan,1,3,Howe,04/17/2018,13:38
"3225 bossen terr,Minneapolis,MN",44.900665000000004,-93.22438000000001,11,Nokomis,Wenonah,6,3,Howe,04/17/2018,13:42
"3405 Dupont ave s,Minneapolis,MN",44.940993,-93.292923,10,Calhoun Isle,South Uptown,5,3,Howe,04/17/2018,13:42
"3441 Dupont ave s,Minneapolis,MN",44.94,-93.292929,10,Calhoun Isle,South Uptown,5,3,Howe,04/17/2018,13:44
"5729 33rd av s,Minneapolis,MN",44.899113,-93.223863,11,Nokomis,Wenonah,6,3,Howe,04/17/2018,13:47
"4115 Bryant Ave n ,Minneapolis,MN",45.030136,-93.290981,4,Camden,Webber - Camden,1,3,Howe,04/17/2018,13:50
"605 Erie st se ,Minneapolis,MN",44.969918,-93.223917,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,13:50
"1827 oak park ave n ,Minneapolis,MN",44.98773,-93.304225,5,Near North,Near - North,1,3,Howe,04/17/2018,13:51
"3919 Bryant Ave n ,Minneapolis,MN",45.026345,-93.29086099999999,4,Camden,Webber - Camden,1,3,Howe,04/17/2018,13:53
"613 Erie st se,Minneapolis,MN",44.969725,-93.223985,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,13:54
"2525 Delaware st se,Minneapolis,MN",44.972138,-93.22136,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,13:57
"1617 Thomas Pl,Minneapolis,MN",44.985147,-93.301804,5,Near North,Near - North,1,3,Howe,04/17/2018,13:58
"2231 oak park ave n ,Minneapolis,MN",44.987898,-93.309331,5,Near North,Willard - Hay,1,3,Howe,04/17/2018,14:00
"869 22nd ave se,Minneapolis,MN",44.985658,-93.221863,2,University,Como,4,3,Howe,04/17/2018,14:00
"3233 COLFAX AV S,Minneapolis,MN",44.943643,-93.29171,10,Calhoun Isle,South Uptown,5,3,Howe,04/17/2018,14:04
"2633 Pillsbury Ave s,Minneapolis,MN",44.954370000000004,-93.28097700000001,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,14:06
"1819 polk st ne,Minneapolis,MN",45.006571,-93.245295,1,Northeast,Windom Park,2,3,Howe,04/17/2018,14:06
"3211 COLFAX AV S,Minneapolis,MN",44.944353,-93.29173,10,Calhoun Isle,South Uptown,5,3,Howe,04/17/2018,14:07
"2635 Pillsbury ave ,Minneapolis,MN",44.954287,-93.280997,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,14:11
"2605 garfeild ave s ,Minneapolis,MN",44.955146,-93.28649300000001,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,14:11
"2817 GARFIELD AVE S,Minneapolis,MN",44.951342,-93.28653100000001,10,Powderhorn,Whittier,3,3,Howe,04/17/2018,14:13
"819 Russell Ave N,Minneapolis,MN",44.986659,-93.311301,5,Near North,Willard - Hay,1,3,Howe,04/17/2018,14:19
"853 18th Ave Se,Minneapolis,MN",44.985228,-93.22760600000001,2,University,Como,4,3,Howe,04/17/2018,14:20
"2515 LOGAN AVE N,Minneapolis,MN",45.005629,-93.30341700000001,5,Near North,Jordan,1,3,Howe,04/17/2018,14:22
"925 20th Ave Se,Minneapolis,MN",44.987314000000005,-93.224508,2,University,Como,4,3,Howe,04/17/2018,14:22
"4035 Colfax Ave n ,Minneapolis,MN",45.028859999999995,-93.292218,4,Camden,Webber - Camden,1,3,Howe,04/17/2018,14:30
"847 25th ave se,Minneapolis,MN",44.985061,-93.21810500000001,2,University,Como,4,3,Howe,04/17/2018,14:38
"3331 dupont Ave n ,Minneapolis,MN",45.015948,-93.29338100000001,4,Camden,Folwell,1,3,Howe,04/17/2018,14:38
"955 17th ave se,Minneapolis,MN",44.986375,-93.228977,2,University,Como,4,3,Howe,04/17/2018,14:42
"907 Dartmouth st se,Minneapolis,MN",44.968596000000005,-93.225266,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,14:42
"929 Dartmouth Avenue ,Minneapolis,MN",44.96815,-93.22446500000001,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,14:44
"1713 queen ave n ,Minneapolis,MN",44.997459,-93.30974499999999,5,Near North,Willard - Hay,1,3,Howe,04/17/2018,14:45
"905 Dartmouth st se ,Minneapolis,MN",44.968651,-93.225332,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,14:45
"4107 37th. St e,Minneapolis,MN",44.935717,-93.21395,12,Longfellow,Howe,6,3,Howe,04/17/2018,14:46
"2515 colfax ave s,Minneapolis,MN",44.956811,-93.291537,10,Calhoun Isle,Lowry Hill East,3,3,Howe,04/17/2018,14:47
"3527 31st Street East,Minneapolis,MN",44.946828000000004,-93.221313,2,Longfellow,Longfellow,6,3,Howe,04/17/2018,14:48
"1327 Yale ave se,Minneapolis,MN",44.966251,-93.220217,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,14:49
"1235 Queen Ave N,Minneapolis,MN",44.990674,-93.309844,5,Near North,Willard - Hay,1,3,Howe,04/17/2018,14:50
"3415 Dupont ave s,Minneapolis,MN",44.940704,-93.292926,10,Calhoun Isle,South Uptown,5,3,Howe,04/17/2018,14:56
"2403 Polk st ne,Minneapolis,MN",45.012276,-93.245251,1,Northeast,Windom Park,2,3,Howe,04/17/2018,14:58
"3301 41st st,Minneapolis,MN",44.928722,-93.224179,12,Longfellow,Hiawatha,6,3,Howe,04/17/2018,15:00
"4325 45th ave,Minneapolis,MN",44.924391,-93.208629,12,Longfellow,Hiawatha,6,3,Howe,04/17/2018,15:02
"2015 ALDRICH AVE S,Minneapolis,MN",44.962044,-93.289036,10,Calhoun Isle,Lowry Hill East,3,3,Howe,04/17/2018,15:09
"2017 ALDRICH AVE S,Minneapolis,MN",44.961917,-93.289001,10,Calhoun Isle,Lowry Hill East,3,3,Howe,04/17/2018,15:11
"513 Humboldt av n,Minneapolis,MN",44.983224,-93.298461,5,Near North,Harrison,3,3,Howe,04/17/2018,15:13
"1815 queen Ave n ,Minneapolis,MN",44.998146000000006,-93.30985,5,Near North,Willard - Hay,1,3,Howe,04/17/2018,15:16
"1801 Queen Ave N,Minneapolis,MN",44.997788,-93.30974300000001,5,Near North,Willard - Hay,1,3,Howe,04/17/2018,15:23
"817 21st ave n ,Minneapolis,MN",45.000239,-93.290288,5,Near North,Hawthorne,1,3,Howe,04/17/2018,15:25
"1811 Oliver ave n ,Minneapolis,MN",44.997867,-93.307305,5,Near North,Willard - Hay,1,3,Howe,04/17/2018,15:28
"1601 Talmage Ave Se,Minneapolis,MN",44.989711,-93.229457,1,University,Como,4,3,Howe,04/17/2018,15:25
"1099 15th Ave Se,Minneapolis,MN",44.990775,-93.23105,1,University,Como,4,3,Howe,04/17/2018,15:29
"913 Dartmouth Avenue ,Minneapolis,MN",44.968126,-93.224917,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,15:31
"1321 Yale ave se,Minneapolis,MN",44.96625,-93.220292,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,15:34
"3405 Elliott Ave s,Minneapolis,MN",44.941096,-93.261015,9,Powderhorn,Powderhorn Park,6,3,Howe,04/17/2018,15:35
"3723 HARRIET AVE S,Minneapolis,MN",44.935116,-93.285381,8,Southwest,King Field,5,3,Howe,04/17/2018,15:40
"659 Ontario st se,Minneapolis,MN",44.968649,-93.225311,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,15:46
"919 16th Ave N,Minneapolis,MN",44.995048,-93.291363,5,Near North,Near - North,1,3,Howe,04/17/2018,15:47
"921 Darthmouth Ave,Minneapolis,MN",44.968163,-93.224704,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,15:46
"657 Ontario st se,Minneapolis,MN",44.968664000000004,-93.225311,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,15:49
"2019 ALDRICH AVE S,Minneapolis,MN",44.961788,-93.289046,10,Calhoun Isle,Lowry Hill East,3,3,Howe,04/17/2018,15:58
"5745 Bossen Terr,Minneapolis,MN",44.898881,-93.226294,11,Nokomis,Wenonah,6,3,Howe,04/17/2018,15:56
"2203 ALDRICH AVE S,Minneapolis,MN",44.960678,-93.288985,10,Calhoun Isle,Lowry Hill East,3,3,Howe,04/17/2018,16:03
"631 22nd ave n ,Minneapolis,MN",45.001332,-93.28716999999999,5,Near North,Hawthorne,1,3,Howe,04/17/2018,16:04
"703 25th ave n ,Minneapolis,MN",45.004796,-93.28814799999999,5,Near North,Hawthorne,1,3,Howe,04/17/2018,16:06
"641 Ontario st se,Minneapolis,MN",44.968782,-93.225311,2,University,Prospect Park - East River Road,4,3,Howe,04/17/2018,16:10
"1525 32ND ST E,Minneapolis,MN",44.944734000000004,-93.252525,9,Powderhorn,Powderhorn Park,6,3,Howe,04/17/2018,16:11
"1029 16th Ave N,Minneapolis,MN",44.995098999999996,-93.293633,5,Near North,Near - North,1,3,Howe,04/17/2018,16:12
"3423 ELLIOT AVE S,Minneapolis,MN",44.940658,-93.261054,9,Powderhorn,Powderhorn Park,6,3,Howe,04/17/2018,16:21
"5433 31ST AVE S,Minneapolis,MN",44.904298,-93.226922,11,Nokomis,Wenonah,6,3,Howe,04/17/2018,16:27
"5745 SANDER DRV,Minneapolis,MN",44.898807,-93.225038,11,Nokomis,Wenonah,6,3,Howe,04/17/2018,16:33
"2300 lyndale,Minneapolis,MN",44.959967999999996,-93.28838499999999,10,Calhoun Isle,Lowry Hill East,3,1,Howe,04/15/2018,21:29
"2400 Lyndale Ave N,Minneapolis,MN",45.003853,-93.287801,5,Near North,Hawthorne,1,1,Howe,04/15/2018,21:29
"2400 2499 Lyndale Ave n ,Minneapolis,MN",45.003854,-93.287716,5,Near North,Hawthorne,1,1,Howe,04/15/2018,21:33
"3045 Chicago Ave,Minneapolis,MN",44.946909999999995,-93.262213,9,Powderhorn,Powderhorn Park,6,1,Howe,04/15/2018,21:41
"2900 LYNDALE AVE N ,Minneapolis,MN",45.009759,-93.287623,5,Near North,Hawthorne,1,1,Howe,04/15/2018,21:44
"2500 Lyndale Ave n ,Minneapolis,MN",45.004806,-93.28799599999999,5,Near North,Hawthorne,1,1,Howe,04/15/2018,21:48
"3500-3599 LYNDALE AVE N,Minneapolis,MN",45.018627,-93.287745,4,Camden,McKinley,1,1,Howe,04/15/2018,21:49
"2300 BLOCK LYNDALE AVE N,Minneapolis,MN",45.002575,-93.287983,5,Near North,Hawthorne,1,1,Howe,04/15/2018,21:56
"3042 Johnson St NE,Minneapolis,MN",45.023502,-93.23734300000001,1,Northeast,Audubon Park,2,1,Howe,04/15/2018,22:09
"4417 4th ave s,Minneapolis,MN",44.922729,-93.269935,8,Nokomis,Regina,5,1,Howe,04/15/2018,22:10
"3600 Lyndale Ave N,Minneapolis,MN",45.02045,-93.287772,4,Camden,McKinley,1,1,Howe,04/15/2018,22:13
"3500l lyndale ,Minneapolis,MN",44.939361,-93.288565,10,Calhoun Isle,South Uptown,5,1,Howe,04/15/2018,22:14
"2331 Central Ave NE,Minneapolis,MN",45.011506,-93.246925,1,Northeast,Windom Park,2,1,Howe,04/15/2018,22:14
"100-199 15th st w,Minneapolis,MN",44.967717,-93.27934300000001,7,Central,Loring Park,3,1,Howe,04/15/2018,22:15
"3600-3699 LYNDALE AVE N,Minneapolis,MN",45.020451,-93.287752,4,Camden,McKinley,1,1,Howe,04/15/2018,22:15
"3225 Johnson St NE,Minneapolis,MN",45.026617,-93.23685,1,Northeast,Waite Park,2,1,Howe,04/15/2018,22:17
"717 UNIVERSITY AVE SE,Minneapolis,MN",44.983287,-93.245131,3,University,Marcy Holmes,4,1,Howe,04/15/2018,22:04
"821 university s ,Minneapolis,MN",44.982834000000004,-93.244052,3,University,Marcy Holmes,4,1,Howe,04/15/2018,22:22
"600-699 15th St e ,Minneapolis,MN",44.968057,-93.267635,6,Central,Elliot Park,3,1,Howe,04/15/2018,22:23
"525 university ave se,Minneapolis,MN",44.984307,-93.247692,3,University,Marcy Holmes,4,1,Howe,04/15/2018,22:26
"914 3rd st n,Minneapolis,MN",44.98945,-93.28116,3,Central,North Loop,1,1,Howe,04/15/2018,22:26
"4011 Bloomington ave ,Minneapolis,MN",44.930054,-93.25203499999999,8,Powderhorn,Bancroft,6,1,Howe,04/15/2018,22:26
"3700 Lyndale Ave n ,Minneapolis,MN",45.022311,-93.287788,4,Camden,McKinley,1,1,Howe,04/15/2018,22:26
"3600-3699 lyndale ave n,Minneapolis,MN",45.020451,-93.287752,4,Camden,McKinley,1,1,Howe,04/15/2018,22:26
"3932 Bloomington Avenue South,Minneapolis,MN",44.931311,-93.252725,8,Powderhorn,Bancroft,6,1,Howe,04/15/2018,22:27
"715 univ ave se,Minneapolis,MN",44.974267,-93.221699,2,University,Prospect Park - East River Road,4,1,Howe,04/15/2018,22:28
"1837 Central Ave NE,Minneapolis,MN",45.00724,-93.247378,1,Northeast,Logan Park,2,1,Howe,04/15/2018,22:30
"3800 lyndale ,Minneapolis,MN",45.024097999999995,-93.287796,4,Camden,Webber - Camden,1,1,Howe,04/15/2018,22:30
"1813 Central Ave NE,Minneapolis,MN",45.006547999999995,-93.247004,1,Northeast,Windom Park,2,1,Howe,04/15/2018,22:34
"1815 Central Ave NE,Minneapolis,MN",45.006588,-93.246999,1,Northeast,Windom Park,2,1,Howe,04/15/2018,22:36
"1-99 15th St w,Minneapolis,MN",44.967721999999995,-93.277815,7,Central,Loring Park,3,1,Howe,04/15/2018,22:36
"3812 4th Ave S,Minneapolis,MN",44.933648,-93.270504,8,Powderhorn,Bryant,5,1,Howe,04/15/2018,22:47
"623 5th st n,Minneapolis,MN",44.984666,-93.28031800000001,5,Central,North Loop,1,1,Howe,04/15/2018,22:47
"2522 Central Ave NE,Minneapolis,MN",45.013915000000004,-93.247737,1,Northeast,Holland,2,1,Howe,04/15/2018,22:47
"700-799. 15th st e,Minneapolis,MN",44.968059999999994,-93.265063,7,Central,Elliot Park,3,1,Howe,04/15/2018,22:48
"4000 Lyndale Ave N,Minneapolis,MN",45.027711,-93.28777600000001,4,Camden,Webber - Camden,1,1,Howe,04/15/2018,22:48
"4217 4th ave,Minneapolis,MN",44.926372,-93.269795,8,Nokomis,Regina,5,1,Howe,04/15/2018,22:51
"1804 5TH ST SE,Minneapolis,MN",44.979058,-93.228937,2,University,University of Minnesota,4,1,Howe,04/15/2018,22:52
"1-99 15st e,Minneapolis,MN",44.968047,-93.277109,7,Central,Loring Park,3,1,Howe,04/15/2018,22:54
"1722 5th st se ,Minneapolis,MN",44.979269,-93.229462,2,University,University of Minnesota,4,1,Howe,04/15/2018,22:56
"4100 LYNDALE AVE N,Minneapolis,MN",45.029786,-93.288113,4,Camden,Webber - Camden,1,1,Howe,04/15/2018,22:57
"313 16TH AVE SE,Minneapolis,MN",44.978676,-93.233795,2,University,University of Minnesota,4,1,Howe,04/15/2018,22:59
"2422 Central Ave NE,Minneapolis,MN",45.012894,-93.2477,1,Northeast,Holland,2,1,Howe,04/15/2018,22:59
"1810 5th st se,Minneapolis,MN",44.979034999999996,-93.22888,2,University,University of Minnesota,4,1,Howe,04/15/2018,23:01
"3700 lyndale AVE N,Minneapolis,MN",45.022311,-93.287788,4,Camden,McKinley,1,1,Howe,04/15/2018,23:05
"3400 bloomington ave,Minneapolis,MN",44.941225,-93.252646,9,Powderhorn,Powderhorn Park,6,1,Howe,04/15/2018,23:05
"325 16TH AVE SE,Minneapolis,MN",44.978729,-93.23375300000001,2,University,University of Minnesota,4,1,Howe,04/15/2018,23:10
"702 5TH ST N ,Minneapolis,MN",44.985929,-93.280759,5,Central,North Loop,1,1,Howe,04/15/2018,23:14
"5228 Bloomington ave s,Minneapolis,MN",44.907976,-93.252843,11,Nokomis,Hale,6,1,Howe,04/15/2018,23:15
"2400 BLAISDELL AVE S,Minneapolis,MN",44.958876000000004,-93.280113,10,Powderhorn,Whittier,3,1,Howe,04/15/2018,23:18
"674 13TH AVE NE,Minneapolis,MN",45.000904,-93.254075,1,Northeast,Logan Park,2,1,Howe,04/15/2018,23:18
"4600 lyndale AVE N ,Minneapolis,MN",45.038466,-93.28622299999999,4,Camden,Camden Industrial,1,1,Howe,04/15/2018,23:18
"2200 block of blaisdell,Minneapolis,MN",44.960681,-93.28004,10,Powderhorn,Whittier,3,1,Howe,04/15/2018,23:19
"4600 LYNDALE AVE N,Minneapolis,MN",45.038466,-93.28622299999999,4,Camden,Camden Industrial,1,1,Howe,04/15/2018,23:20
"2400 BLAISDELL AVE S,Minneapolis,MN",44.958876000000004,-93.280113,10,Powderhorn,Whittier,3,1,Howe,04/15/2018,23:20
"686 13TH AVE NE,Minneapolis,MN",45.00067,-93.252931,1,Northeast,Logan Park,2,1,Howe,04/15/2018,23:21
"3422 Bloomington ave s,Minneapolis,MN",44.940438,-93.25275,9,Powderhorn,Powderhorn Park,6,1,Howe,04/15/2018,23:22
"3537 4TH AVE S,Minneapolis,MN",44.938403,-93.269856,9,Powderhorn,Central,5,1,Howe,04/15/2018,23:23
"500 15th St e,Minneapolis,MN",44.968301000000004,-93.268698,7,Central,Elliot Park,3,1,Howe,04/15/2018,23:23
"2500 block of blaisdell,Minneapolis,MN",44.957337,-93.27962600000001,10,Powderhorn,Whittier,3,1,Howe,04/15/2018,23:26
"4600 MINNEHAHA AVE S,Minneapolis,MN",44.919637,-93.214788,12,Longfellow,Hiawatha,6,1,Howe,04/15/2018,23:27
"4600 MINNEHAHA AVE S,Minneapolis,MN",44.919637,-93.214788,12,Longfellow,Hiawatha,6,1,Howe,04/15/2018,23:29
"4800 LYNDALE AVE N ,Minneapolis,MN",45.042964000000005,-93.284933,4,Camden,Lind - Bohanon,1,1,Howe,04/15/2018,23:29
"724 14th St e ,Minneapolis,MN",44.969133,-93.263809,7,Central,Elliot Park,3,1,Howe,04/15/2018,23:32
"921 20th ave s,Minneapolis,MN",44.963526,-93.243697,6,Longfellow,Seward,4,1,Howe,04/15/2018,23:33
"670 13TH AVE NE,Minneapolis,MN",45.000906,-93.254359,1,Northeast,Logan Park,2,1,Howe,04/15/2018,23:33
"726 5TH ST N ,Minneapolis,MN",44.986302,-93.281296,5,Central,North Loop,1,1,Howe,04/15/2018,23:34
"1802 University Ave NE,Minneapolis,MN",45.006906,-93.263636,3,Northeast,Bottineau,2,1,Howe,04/15/2018,23:35
"608 14th st e,Minneapolis,MN",44.969139,-93.26694499999999,7,Central,Elliot Park,3,1,Howe,04/15/2018,23:41
"1013 18TH AVE SE,Minneapolis,MN",44.988276,-93.227181,1,University,Como,4,1,Howe,04/15/2018,23:43
"700 2ND AVE N ,Minneapolis,MN",44.978944,-93.288048,5,Near North,Harrison,3,1,Howe,04/15/2018,23:44
"80 13TH AVE NE,Minneapolis,MN",44.999557,-93.27036,3,Northeast,Sheridan,2,1,Howe,04/15/2018,23:45
"3036 4TH AVE S,Minneapolis,MN",44.947154,-93.270658,9,Powderhorn,Central,5,1,Howe,04/15/2018,23:46
"669 13TH AVE NE,Minneapolis,MN",45.001177,-93.254501,1,Northeast,Logan Park,2,1,Howe,04/15/2018,23:48
"313 MAIN ST SE,Minneapolis,MN",44.983684000000004,-93.25277700000001,3,University,Marcy Holmes,4,1,Howe,04/15/2018,23:50
"728 5TH ST N ,Minneapolis,MN",44.986309999999996,-93.281308,5,Central,North Loop,1,1,Howe,04/15/2018,23:54
"700 2ND AVE N ,Minneapolis,MN",44.978944,-93.288048,5,Near North,Harrison,3,1,Howe,04/15/2018,23:56
"404 main st se,Minneapolis,MN",44.982648,-93.251866,3,University,Marcy Holmes,4,1,Howe,04/16/2018,00:01
