X,Y,FID,Call_Taken,Customer,Location,X_Coord,Y_Coord,Ward_numbe,Neighborho,Community,Day_identi,TowDist
-93.28323,44.965906,340,12/12/2016 02:47pm,Snow Emergency,"326 Clifton ave ,Minneapolis,MN",44.965906,-93.28323,7,Loring Park,Central,2,3
-93.252384,44.996918,341,12/12/2016 10:43am,Snow Emergency,"704 summer,Minneapolis,MN",44.996918,-93.252384,3,St. Anthony East,Northeast,2,2
-93.274552,44.988078,342,12/11/2016 10:56pm,Snow Emergency,"600 2nd st n,Minneapolis,MN",44.988078,-93.274552,3,North Loop,Central,1,1
-93.299607,44.945828,343,12/12/2016 11:49am,Snow Emergency,"3118 Holmes ave s,Minneapolis,MN",44.945828,-93.299607,10,ECCO,Calhoun-Isles,2,5
-93.268509,44.968287,344,12/12/2016 12:20am,Snow Emergency,"508 15th st e,Minneapolis,MN",44.968287,-93.268509,7,Elliot Park,Central,2,3
-93.299156,44.99271,345,12/12/2016 10:43am,Snow Emergency,"1328 Irving Ave. N. ,Minneapolis,MN",44.99271,-93.299156,5,Near-North,Near-North,2,1
-93.245042,44.984896,346,12/12/2016 11:49am,Snow Emergency,"430 7th Avenue Southeast ,Minneapolis,MN",44.984896,-93.245042,3,Marcy-Holmes,University,2,4
-93.262192,44.93008,347,12/11/2016 10:58pm,Snow Emergency,"4015 chicago,Minneapolis,MN",44.93008,-93.262192,8,Bancroft,Powderhorn,1,6
-93.293643,44.939744,348,12/12/2016 02:47pm,Snow Emergency,"3450 dupont Ave s,Minneapolis,MN",44.939744,-93.293643,10,CARAG,Calhoun-Isles,2,5
-93.267468,44.96807,349,12/12/2016 12:20am,Snow Emergency,"602 15th Street East,Minneapolis,MN",44.96807,-93.267468,7,Elliot Park,Central,2,3
-93.248834,44.98473,350,12/12/2016 10:44am,Snow Emergency,"310 5th ave se,Minneapolis,MN",44.98473,-93.248834,3,Marcy-Holmes,University,2,4
-93.233195,44.932326,351,12/12/2016 09:53am,Snow Emergency,"2728 39th st e,Minneapolis,MN",44.932326,-93.233195,12,Standish,Powderhorn,2,6
-93.285875,44.941735,352,12/12/2016 04:38pm,Snow Emergency,"3336 Harriet Ave s,Minneapolis,MN",44.941735,-93.285875,8,Lyndale,Powderhorn,2,5
-93.245042,44.984896,353,12/12/2016 11:49am,Snow Emergency,"430 7th Avenue Southeast ,Minneapolis,MN",44.984896,-93.245042,3,Marcy-Holmes,University,2,4
-93.270276,44.944992,354,12/11/2016 11:01pm,Snow Emergency,"4th Ave s and E 32nd st,Minneapolis,MN",44.944992,-93.270276,9,Central,Powderhorn,1,5
-93.298313,44.948207,355,12/12/2016 12:21am,Snow Emergency,"3000-3099 hennipen Ave s,Minneapolis,MN",44.948207,-93.298313,10,ECCO,Calhoun-Isles,2,5
-93.24538,44.989099,356,12/12/2016 10:44am,Snow Emergency,"720 5th Ave South East,Minneapolis,MN",44.989099,-93.24538,3,Marcy-Holmes,University,2,4
-93.25025,44.985628,357,12/12/2016 09:55am,Snow Emergency,"314 4th Ave South East,Minneapolis,MN",44.985628,-93.25025,3,Marcy-Holmes,University,2,4
-93.294876,44.940134,358,12/12/2016 02:49pm,Snow Emergency,"3432 Emerson Ave s,Minneapolis,MN",44.940134,-93.294876,10,CARAG,Calhoun-Isles,2,5
-93.275655,44.965972,359,12/12/2016 11:49am,Snow Emergency,"1706 Stevens ave s,Minneapolis,MN",44.965972,-93.275655,6,Stevens Square,Central,2,3
-93.239141,44.98084,360,12/12/2016 04:38pm,Snow Emergency,"322 12th Ave se,Minneapolis,MN",44.98084,-93.239141,3,Marcy-Holmes,University,2,4
-93.300685,44.992034,361,12/12/2016 11:49am,Snow Emergency,"1312 James Ave n ,Minneapolis,MN",44.992034,-93.300685,5,Near-North,Near-North,2,1
-93.268453,44.968074,362,12/12/2016 12:22am,Snow Emergency,"514 15th st E,Minneapolis,MN",44.968074,-93.268453,7,Elliot Park,Central,2,3
-93.228696,44.95708,363,12/12/2016 02:50pm,Snow Emergency,"2504 30TH AVE S,Minneapolis,MN",44.95708,-93.228696,2,Seward,Longfellow,2,4
-93.25662,44.996209,364,12/12/2016 10:45am,Snow Emergency,"638 Adams st ne,Minneapolis,MN",44.996209,-93.25662,3,St. Anthony East,Northeast,2,2
-93.312977,44.994702,365,12/12/2016 04:40pm,Snow Emergency,"1518 Thomas Ave n ,Minneapolis,MN",44.994702,-93.312977,5,Willard-Hay,Near-North,2,1
-93.262204,44.93129,366,12/11/2016 11:01pm,Snow Emergency,"3935 chicago,Minneapolis,MN",44.93129,-93.262204,8,Bancroft,Powderhorn,1,6
-93.291827,44.963999,367,12/12/2016 09:56am,Snow Emergency,"1908 colfax ave s,Minneapolis,MN",44.963999,-93.291827,7,Lowry Hill,Calhoun-Isles,2,3
-93.296209,44.938572,368,12/12/2016 11:51am,Snow Emergency,"3528 Fremont ave s,Minneapolis,MN",44.938572,-93.296209,10,CARAG,Calhoun-Isles,2,5
-93.298363,44.942774,369,12/12/2016 12:33am,Snow Emergency,"3300-3399 hennipen Ave s,Minneapolis,MN",44.942774,-93.298363,10,ECCO,Calhoun-Isles,2,5
-93.299419,44.992539,370,12/12/2016 10:45am,Snow Emergency,"1322 Irving Ave n ,Minneapolis,MN",44.992539,-93.299419,5,Near-North,Near-North,2,1
-93.287239,44.939862,371,12/12/2016 04:40pm,Snow Emergency,"3442 Garfield Ave s,Minneapolis,MN",44.939862,-93.287239,8,Lyndale,Powderhorn,2,5
-93.262618,44.993729,372,12/12/2016 09:57am,Snow Emergency,"122 6th ave ne,Minneapolis,MN",44.993729,-93.262618,3,St. Anthony West,Northeast,2,2
-93.293203,44.951233,373,12/11/2016 11:01pm,Snow Emergency,"2800 dupont Ave s,Minneapolis,MN",44.951233,-93.293203,10,Lowry Hill East,Calhoun-Isles,1,3
-93.306674,44.995731,374,12/12/2016 02:51pm,Snow Emergency,"1614 Oliver Ave N,Minneapolis,MN",44.995731,-93.306674,5,Willard-Hay,Near-North,2,1
-93.313681,45.034377,375,12/12/2016 12:34am,Snow Emergency,"4333 Thomas Ave N,Minneapolis,MN",45.034377,-93.313681,4,Victory,Camden,2,1
-93.256491,44.995979,376,12/12/2016 10:46am,Snow Emergency,"630 adams st ne,Minneapolis,MN",44.995979,-93.256491,3,St. Anthony East,Northeast,2,2
-93.257574,44.991835,377,12/12/2016 11:52am,Snow Emergency,"312 4th st ne,Minneapolis,MN",44.991835,-93.257574,3,St. Anthony West,Northeast,2,2
-93.255309,44.946332,378,12/12/2016 04:41pm,Snow Emergency,"3104 14th ave,Minneapolis,MN",44.946332,-93.255309,9,Powderhorn,Powderhorn,2,6
-93.296916,44.966392,379,12/12/2016 09:57am,Snow Emergency,"1708 Girard s,Minneapolis,MN",44.966392,-93.296916,7,Lowry Hill,Calhoun-Isles,2,3
-93.298363,44.942774,380,12/12/2016 12:35am,Snow Emergency,"3300 Hennepin Ave S ,Minneapolis,MN",44.942774,-93.298363,10,ECCO,Calhoun-Isles,2,5
-93.247082,44.986957,381,12/12/2016 10:46am,Snow Emergency,"518 5th Ave se ,Minneapolis,MN",44.986957,-93.247082,3,Marcy-Holmes,University,2,4
-93.247661,44.973556,382,12/11/2016 11:02pm,Snow Emergency,"216 15th st w,Minneapolis,MN",44.973556,-93.247661,6,Cedar Riverside,University,1,4
-93.314277,44.986692,383,12/12/2016 02:54pm,Snow Emergency,"818 upton ave n,Minneapolis,MN",44.986692,-93.314277,5,Willard-Hay,Near-North,2,1
-93.261365,44.943663,384,12/12/2016 04:41pm,Snow Emergency,"3236 Elliot Ave S,Minneapolis,MN",44.943663,-93.261365,9,Powderhorn,Powderhorn,2,6
-93.280853,44.968504,385,12/12/2016 09:58am,Snow Emergency,"1362 spruce pl,Minneapolis,MN",44.968504,-93.280853,7,Loring Park,Central,2,3
-93.245073,44.984857,386,12/12/2016 11:53am,Snow Emergency,"424 7th Ave se,Minneapolis,MN",44.984857,-93.245073,3,Marcy-Holmes,University,2,4
-93.298292,44.949064,387,12/12/2016 12:35am,Snow Emergency,"2900 Hennepin av South,Minneapolis,MN",44.949064,-93.298292,7,East Isles,Calhoun-Isles,2,3
-93.246081,44.934691,388,12/12/2016 10:47am,Snow Emergency,"3740 Longfellow Ave. S.,Minneapolis,MN",44.934691,-93.246081,12,Standish,Powderhorn,2,6
-93.281525,44.967464,389,12/11/2016 11:07pm,Snow Emergency,"209 15TH st w,Minneapolis,MN",44.967464,-93.281525,7,Loring Park,Central,1,3
-93.314277,44.986692,390,12/12/2016 02:57pm,Snow Emergency,"818 upton ave n,Minneapolis,MN",44.986692,-93.314277,5,Willard-Hay,Near-North,2,1
-93.246563,44.985295,391,12/12/2016 11:54am,Snow Emergency,"418 6th Ave se,Minneapolis,MN",44.985295,-93.246563,3,Marcy-Holmes,University,2,4
-93.25289,44.949778,392,12/12/2016 12:36am,Snow Emergency,"2908 bloomington ave,Minneapolis,MN",44.949778,-93.25289,9,Midtown Phillips,Phillips,2,3
-93.27308,44.963968,393,12/12/2016 10:49am,Snow Emergency,"224 19TH ST e,Minneapolis,MN",44.963968,-93.27308,6,Stevens Square,Central,2,3
-93.29447,44.951575,394,12/11/2016 11:08pm,Snow Emergency,"2800-2899 Emerson av s,Minneapolis,MN",44.951575,-93.29447,10,Lowry Hill East,Calhoun-Isles,1,3
-93.266681,44.999805,395,12/12/2016 02:57pm,Snow Emergency,"160 12th ave ne,Minneapolis,MN",44.999805,-93.266681,3,Sheridan,Northeast,2,2
-93.257601,44.947902,396,12/12/2016 04:43pm,Snow Emergency,"3008 12th ave,Minneapolis,MN",44.947902,-93.257601,9,Powderhorn,Powderhorn,2,6
-93.254222,44.99209,397,12/12/2016 09:58am,Snow Emergency,"250 6th st ne,Minneapolis,MN",44.99209,-93.254222,3,St. Anthony East,Northeast,2,2
-93.296776,44.955437,398,12/12/2016 12:37am,Snow Emergency,"26th Hennepin ave s,Minneapolis,MN",44.955437,-93.296776,10,Lowry Hill East,Calhoun-Isles,2,3
-93.246621,44.985221,399,12/12/2016 11:56am,Snow Emergency,"408 6th ave se,Minneapolis,MN",44.985221,-93.246621,3,Marcy-Holmes,University,2,4
-93.290313,44.982795,400,12/12/2016 04:44pm,Snow Emergency,"818 5TH AV n,Minneapolis,MN",44.982795,-93.290313,5,Sumner-Glenwood,Near-North,2,3
-93.294685,44.961264,401,12/12/2016 10:50am,Snow Emergency,"2120 Emerson ave s,Minneapolis,MN",44.961264,-93.294685,7,Lowry Hill,Calhoun-Isles,2,3
-93.258624,44.994915,402,12/12/2016 10:00am,Snow Emergency,"410 6th ave ne,Minneapolis,MN",44.994915,-93.258624,3,St. Anthony West,Northeast,2,2
-93.29445,44.95862,403,12/12/2016 12:37am,Snow Emergency,"2417 hennepin av s,Minneapolis,MN",44.95862,-93.29445,10,Lowry Hill East,Calhoun-Isles,2,3
-93.261493,44.933994,404,12/12/2016 11:57am,Snow Emergency,"3800 Elliot ave,Minneapolis,MN",44.933994,-93.261493,8,Bancroft,Powderhorn,2,6
-93.27016,44.926817,405,12/11/2016 11:09pm,Snow Emergency,"4200 4th Ave South,Minneapolis,MN",44.926817,-93.27016,8,Regina,Nokomis,1,5
-93.263038,45.006371,406,12/12/2016 02:59pm,Snow Emergency,"332 18th ave ne,Minneapolis,MN",45.006371,-93.263038,1,Holland,Northeast,2,2
-93.29285,45.017789,407,12/12/2016 04:44pm,Snow Emergency,"3430 dupont Ave n,Minneapolis,MN",45.017789,-93.29285,4,McKinley,Camden,2,1
-93.24755,44.985947,408,12/12/2016 10:52am,Snow Emergency,"416 5th ave se,Minneapolis,MN",44.985947,-93.24755,3,Marcy-Holmes,University,2,4
-93.298363,44.942774,409,12/12/2016 12:39am,Snow Emergency,"3300 Hennepin Ave S ,Minneapolis,MN",44.942774,-93.298363,10,ECCO,Calhoun-Isles,2,5
-93.294363,44.964671,410,12/12/2016 10:00am,Snow Emergency,"1820 Emerson s,Minneapolis,MN",44.964671,-93.294363,7,Lowry Hill,Calhoun-Isles,2,3
-93.273585,44.965235,411,12/12/2016 11:57am,Snow Emergency,"234 18th st e,Minneapolis,MN",44.965235,-93.273585,6,Stevens Square,Central,2,3
-93.303391,44.948985,412,12/12/2016 10:53am,Snow Emergency,"2906 james ave s,Minneapolis,MN",44.948985,-93.303391,7,East Isles,Calhoun-Isles,2,3
-93.255334,44.946715,413,12/12/2016 04:44pm,Snow Emergency,"3056 14th Avenue South,Minneapolis,MN",44.946715,-93.255334,9,Powderhorn,Powderhorn,2,6
-93.279444,44.995631,414,12/11/2016 11:12pm,Snow Emergency,"1600 2nd st n,Minneapolis,MN",44.995631,-93.279444,5,Near-North,Near-North,1,1
-93.309652,44.986265,415,12/12/2016 03:00pm,Snow Emergency,"802 Queen Ave N,Minneapolis,MN",44.986265,-93.309652,5,Willard-Hay,Near-North,2,1
-93.266445,44.96825,416,12/12/2016 12:40am,Snow Emergency,"622 15th st e,Minneapolis,MN",44.96825,-93.266445,7,Elliot Park,Central,2,3
-93.253257,44.928723,417,12/12/2016 10:01am,Snow Emergency,"1536 41st e,Minneapolis,MN",44.928723,-93.253257,8,Bancroft,Powderhorn,2,6
-93.274374,44.963391,418,12/12/2016 11:59am,Snow Emergency,"1916 2nd ave s,Minneapolis,MN",44.963391,-93.274374,6,Stevens Square,Central,2,3
-93.280853,44.966751,419,12/12/2016 10:54am,Snow Emergency,"1508 SPRUCE PL,Minneapolis,MN",44.966751,-93.280853,7,Loring Park,Central,2,3
-93.311089,44.980741,420,12/12/2016 04:46pm,Snow Emergency,"302 RUSSELL AVE N,Minneapolis,MN",44.980741,-93.311089,5,Harrison,Near-North,2,3
-93.29447,44.951575,421,12/11/2016 11:13pm,Snow Emergency,"2800-2899 EMERSON AVE S,Minneapolis,MN",44.951575,-93.29447,10,Lowry Hill East,Calhoun-Isles,1,3
-93.288126,44.948341,422,12/12/2016 12:40am,Snow Emergency,"3000 lyndale av s,Minneapolis,MN",44.948341,-93.288126,10,CARAG,Calhoun-Isles,2,5
-93.241117,44.945831,423,12/12/2016 03:00pm,Snow Emergency,"3122 22nd ave s,Minneapolis,MN",44.945831,-93.241117,9,Corcoran,Powderhorn,2,6
-93.236189,44.934433,424,12/12/2016 10:02am,Snow Emergency,"3740 25th Ave. so,Minneapolis,MN",44.934433,-93.236189,12,Standish,Powderhorn,2,6
-93.297072,44.944533,425,12/12/2016 11:59am,Snow Emergency,"3204 Gerard Ave s,Minneapolis,MN",44.944533,-93.297072,10,CARAG,Calhoun-Isles,2,5
-93.291589,45.023378,426,12/12/2016 04:47pm,Snow Emergency,"3742 Colfax Ave n,Minneapolis,MN",45.023378,-93.291589,4,McKinley,Camden,2,1
-93.27558,44.963968,427,12/12/2016 10:57am,Snow Emergency,"120 19TH ST E,Minneapolis,MN",44.963968,-93.27558,6,Stevens Square,Central,2,3
-93.298293,44.948951,428,12/12/2016 12:42am,Snow Emergency,"2906 Hennepin Ave S,Minneapolis,MN",44.948951,-93.298293,7,East Isles,Calhoun-Isles,2,3
-93.293203,44.951233,429,12/11/2016 11:13pm,Snow Emergency,"2800-2899 Dupont av s,Minneapolis,MN",44.951233,-93.293203,10,Lowry Hill East,Calhoun-Isles,1,3
-93.280853,44.968504,430,12/12/2016 10:03am,Snow Emergency,"1364 spruce pl,Minneapolis,MN",44.968504,-93.280853,7,Loring Park,Central,2,3
-93.289226,44.98292,431,12/12/2016 04:48pm,Snow Emergency,"700 5th Ave n,Minneapolis,MN",44.98292,-93.289226,5,Sumner-Glenwood,Near-North,2,3
-93.270938,44.96397,432,12/12/2016 11:59am,Snow Emergency,"334 19TH ST E,Minneapolis,MN",44.96397,-93.270938,6,Stevens Square,Central,2,3
-93.291809,45.048297,433,12/12/2016 12:43am,Snow Emergency,"5119 Bryant Ave n ,Minneapolis,MN",45.048297,-93.291809,4,Lind-Bohanon,Camden,2,1
-93.303714,44.949625,434,12/12/2016 10:57am,Snow Emergency,"2886 james ave s,Minneapolis,MN",44.949625,-93.303714,7,East Isles,Calhoun-Isles,2,3
-93.289715,44.990848,435,12/12/2016 10:03am,Snow Emergency,"810 12th Ave n ,Minneapolis,MN",44.990848,-93.289715,5,Near-North,Near-North,2,1
-93.272087,44.924574,436,12/11/2016 11:14pm,Snow Emergency,"4325 3rd Avenue South,Minneapolis,MN",44.924574,-93.272087,8,Regina,Nokomis,1,5
-93.245156,44.947798,437,12/12/2016 03:03pm,Snow Emergency,"3014 19th ave so,Minneapolis,MN",44.947798,-93.245156,9,Corcoran,Powderhorn,2,6
-93.284518,45.011476,438,12/12/2016 12:00pm,Snow Emergency,"3020 4th st. N. ,Minneapolis,MN",45.011476,-93.284518,5,Hawthorne,Near-North,2,1
-93.289694,44.982938,439,12/12/2016 04:50pm,Snow Emergency,"802 5th Ave n ,Minneapolis,MN",44.982938,-93.289694,5,Sumner-Glenwood,Near-North,2,3
-93.253925,44.932793,440,12/12/2016 10:58am,Snow Emergency,"3844 15th ave s,Minneapolis,MN",44.932793,-93.253925,8,Bancroft,Powderhorn,2,6
-93.250687,44.991359,441,12/12/2016 12:44am,Snow Emergency,"726 Central Ave NE,Minneapolis,MN",44.991359,-93.250687,3,Marcy-Holmes,University,2,2
-93.263086,44.9952,442,12/12/2016 10:05am,Snow Emergency,"200 7th ave ne,Minneapolis,MN",44.9952,-93.263086,3,St. Anthony West,Northeast,2,2
-93.272747,44.924886,443,12/11/2016 11:15pm,Snow Emergency,"4313 3rd Ave s,Minneapolis,MN",44.924886,-93.272747,8,Regina,Nokomis,1,5
-93.274374,44.963254,444,12/12/2016 12:00pm,Snow Emergency,"1918 2nd Ave s,Minneapolis,MN",44.963254,-93.274374,6,Stevens Square,Central,2,3
-93.291032,45.002046,445,12/12/2016 03:04pm,Snow Emergency,"2216 Bryant Ave n. ,Minneapolis,MN",45.002046,-93.291032,5,Hawthorne,Near-North,2,1
-93.287798,45.024087,446,12/12/2016 12:46am,Snow Emergency,"3800 Lyndale Ave N,Minneapolis,MN",45.024087,-93.287798,4,Webber-Camden,Camden,2,1
-93.310743,44.981392,447,12/12/2016 04:50pm,Snow Emergency,"328 RUSSELL AVE N,Minneapolis,MN",44.981392,-93.310743,5,Harrison,Near-North,2,3
-93.299846,44.988355,448,12/12/2016 11:01am,Snow Emergency,"1026 Irving Ave. N. ,Minneapolis,MN",44.988355,-93.299846,5,Near-North,Near-North,2,1
-93.250078,44.985486,449,12/12/2016 10:05am,Snow Emergency,"308 4th Ave se,Minneapolis,MN",44.985486,-93.250078,3,Marcy-Holmes,University,2,4
-93.274054,44.962959,450,12/12/2016 12:01pm,Snow Emergency,"1924 2ND av s,Minneapolis,MN",44.962959,-93.274054,6,Stevens Square,Central,2,3
-93.244566,44.983184,451,12/12/2016 03:04pm,Snow Emergency,"312 8th Ave se,Minneapolis,MN",44.983184,-93.244566,3,Marcy-Holmes,University,2,4
-93.270468,44.943042,452,12/11/2016 11:15pm,Snow Emergency,"3300 4th ave s,Minneapolis,MN",44.943042,-93.270468,9,Central,Powderhorn,1,5
-93.272515,44.943583,453,12/12/2016 12:48am,Snow Emergency,"3243 3rd ave s,Minneapolis,MN",44.943583,-93.272515,9,Central,Powderhorn,2,5
-93.260251,44.998577,454,12/12/2016 04:55pm,Snow Emergency,"706 9th Ave. N. ,Minneapolis,MN",44.998577,-93.260251,3,St. Anthony West,Northeast,2,2
-93.289954,44.990848,455,12/12/2016 10:05am,Snow Emergency,"826 12th Ave n,Minneapolis,MN",44.990848,-93.289954,5,Near-North,Near-North,2,1
-93.294736,44.963894,456,12/12/2016 11:01am,Snow Emergency,"1912 Emerson s,Minneapolis,MN",44.963894,-93.294736,7,Lowry Hill,Calhoun-Isles,2,3
-93.246552,44.98531,457,12/12/2016 12:02pm,Snow Emergency,"420 6th ave se,Minneapolis,MN",44.98531,-93.246552,3,Marcy-Holmes,University,2,4
-93.287798,45.024087,458,12/12/2016 12:51am,Snow Emergency,"3800-3899 lyndale Ave n,Minneapolis,MN",45.024087,-93.287798,4,Webber-Camden,Camden,2,1
-93.311776,44.996303,459,12/12/2016 04:55pm,Snow Emergency,"1636 Sheridan Ave N,Minneapolis,MN",44.996303,-93.311776,5,Willard-Hay,Near-North,2,1
-93.230912,44.921175,460,12/12/2016 10:09am,Snow Emergency,"4506 29TH AV S,Minneapolis,MN",44.921175,-93.230912,12,Ericsson,Nokomis,2,6
-93.274552,44.988078,461,12/11/2016 11:15pm,Snow Emergency,"600 2nd st n. ,Minneapolis,MN",44.988078,-93.274552,3,North Loop,Central,1,1
-93.252655,44.937759,462,12/12/2016 11:02am,Snow Emergency,"1520 36TH ST E,Minneapolis,MN",44.937759,-93.252655,9,Powderhorn,Powderhorn,2,6
-93.299982,44.941039,463,12/12/2016 12:02pm,Snow Emergency,"3404 holmes ave s,Minneapolis,MN",44.941039,-93.299982,10,ECCO,Calhoun-Isles,2,5
-93.290807,45.002123,464,12/12/2016 03:04pm,Snow Emergency,"2218 Bryant Ave n,Minneapolis,MN",45.002123,-93.290807,5,Hawthorne,Near-North,2,1
-93.287418,44.989086,465,12/12/2016 05:00pm,Snow Emergency,"948 11th Ave n,Minneapolis,MN",44.989086,-93.287418,5,North Loop,Central,2,1
-93.28765,45.010903,466,12/12/2016 12:52am,Snow Emergency,"3000 lyndale,Minneapolis,MN",45.010903,-93.28765,5,Hawthorne,Near-North,2,1
-93.256009,44.992069,467,12/12/2016 11:04am,Snow Emergency,"304 5th st ne,Minneapolis,MN",44.992069,-93.256009,3,St. Anthony West,Northeast,2,2
-93.284642,45.00525,468,12/12/2016 12:03pm,Snow Emergency,"2510 4th st n,Minneapolis,MN",45.00525,-93.284642,5,Hawthorne,Near-North,2,1
-93.285769,44.96071,469,12/12/2016 05:02pm,Snow Emergency,"2200 harriet ave s,Minneapolis,MN",44.96071,-93.285769,10,Whittier,Powderhorn,2,3
-93.291828,45.049025,470,12/12/2016 12:55am,Snow Emergency,"5139 Bryant AV no,Minneapolis,MN",45.049025,-93.291828,4,Lind-Bohanon,Camden,2,1
-93.247726,44.985784,471,12/12/2016 11:04am,Snow Emergency,"410 5th Avenue Southeast ,Minneapolis,MN",44.985784,-93.247726,3,Marcy-Holmes,University,2,4
-93.275639,44.964304,472,12/12/2016 12:04pm,Snow Emergency,"1826 Stevens av s,Minneapolis,MN",44.964304,-93.275639,6,Stevens Square,Central,2,3
-93.288117,44.946599,473,12/12/2016 12:55am,Snow Emergency,"Lyndale Ave s and 31st st e,Minneapolis,MN",44.946599,-93.288117,10,Lyndale,Powderhorn,2,5
-93.285875,44.947058,474,12/12/2016 05:03pm,Snow Emergency,"3036 HARRIET AVE S ,Minneapolis,MN",44.947058,-93.285875,8,Lyndale,Powderhorn,2,5
-93.253677,44.933603,475,12/12/2016 11:04am,Snow Emergency,"3814 15th ave so,Minneapolis,MN",44.933603,-93.253677,8,Bancroft,Powderhorn,2,6
-93.252415,44.942933,476,12/12/2016 12:04pm,Snow Emergency,"1528 33RD ST E,Minneapolis,MN",44.942933,-93.252415,9,Powderhorn,Powderhorn,2,6
-93.284236,44.957552,477,12/12/2016 05:04pm,Snow Emergency,"2444 grand ave s,Minneapolis,MN",44.957552,-93.284236,10,Whittier,Powderhorn,2,3
-93.246978,45.025038,478,12/12/2016 12:55am,Snow Emergency,"3133 Central Ave NE,Minneapolis,MN",45.025038,-93.246978,1,Audubon Park,Northeast,2,2
-93.241883,44.986594,479,12/12/2016 03:04pm,Snow Emergency,"630 8th ave se,Minneapolis,MN",44.986594,-93.241883,3,Marcy-Holmes,University,2,4
-93.293203,44.951223,480,12/11/2016 11:16pm,Snow Emergency,"2804 DuPont av s,Minneapolis,MN",44.951223,-93.293203,10,Lowry Hill East,Calhoun-Isles,1,3
-93.294721,44.962266,481,12/12/2016 11:05am,Snow Emergency,"2012 Emerson s,Minneapolis,MN",44.962266,-93.294721,7,Lowry Hill,Calhoun-Isles,2,3
-93.299658,44.941098,482,12/12/2016 12:05pm,Snow Emergency,"3402 holmes ave s,Minneapolis,MN",44.941098,-93.299658,10,ECCO,Calhoun-Isles,2,5
-93.23911,44.980879,483,12/12/2016 05:06pm,Snow Emergency,"326 12th ave se,Minneapolis,MN",44.980879,-93.23911,3,Marcy-Holmes,University,2,4
-93.250781,44.991114,484,12/12/2016 12:56am,Snow Emergency,"718 Central Ave NE,Minneapolis,MN",44.991114,-93.250781,3,Marcy-Holmes,University,2,2
-93.297906,44.97933,485,12/12/2016 03:05pm,Snow Emergency,"238 humbolt ave n,Minneapolis,MN",44.97933,-93.297906,5,Harrison,Near-North,2,3
-93.301128,44.946171,486,12/12/2016 11:05am,Snow Emergency,"3108 humbolt Ave s,Minneapolis,MN",44.946171,-93.301128,10,ECCO,Calhoun-Isles,2,5
-93.275679,44.964494,487,12/12/2016 12:05pm,Snow Emergency,"1820 Stevens Ave s,Minneapolis,MN",44.964494,-93.275679,6,Stevens Square,Central,2,3
-93.279444,44.995631,488,12/11/2016 11:16pm,Snow Emergency,"1600 2nd st n,Minneapolis,MN",44.995631,-93.279444,5,Near-North,Near-North,1,1
-93.238823,44.982996,489,12/12/2016 05:06pm,Snow Emergency,"1102 5th st se,Minneapolis,MN",44.982996,-93.238823,3,Marcy-Holmes,University,2,4
-93.243415,44.984075,490,12/12/2016 03:05pm,Snow Emergency,"412 8TH AV SE,Minneapolis,MN",44.984075,-93.243415,3,Marcy-Holmes,University,2,4
-93.256625,44.997574,491,12/12/2016 11:05am,Snow Emergency,"720 Adams st ne,Minneapolis,MN",44.997574,-93.256625,3,St. Anthony East,Northeast,2,2
-93.284882,45.01157,492,12/12/2016 12:05pm,Snow Emergency,"3026 4th st n,Minneapolis,MN",45.01157,-93.284882,5,Hawthorne,Near-North,2,1
-93.279643,45.00496,493,12/11/2016 11:17pm,Snow Emergency,"2500 n 2nd st,Minneapolis,MN",45.00496,-93.279643,5,Hawthorne,Near-North,1,1
-93.285093,44.966787,494,12/12/2016 03:06pm,Snow Emergency,"400 CLIFTON AVE,Minneapolis,MN",44.966787,-93.285093,7,Loring Park,Central,2,3
-93.273611,44.965235,495,12/12/2016 11:08am,Snow Emergency,"232 e 18th st,Minneapolis,MN",44.965235,-93.273611,6,Stevens Square,Central,2,3
-93.299694,44.989379,496,12/12/2016 12:06pm,Snow Emergency,"1110 Irving Ave. N.,Minneapolis,MN",44.989379,-93.299694,5,Near-North,Near-North,2,1
-93.293203,44.951233,497,12/11/2016 11:17pm,Snow Emergency,"2800-2899 DUPONT AVE S,Minneapolis,MN",44.951233,-93.293203,10,Lowry Hill East,Calhoun-Isles,1,3
-93.300066,44.989272,498,12/12/2016 11:09am,Snow Emergency,"1104 Irving Ave n,Minneapolis,MN",44.989272,-93.300066,5,Near-North,Near-North,2,1
-93.30581,44.980859,499,12/12/2016 03:06pm,Snow Emergency,"330 newton av n,Minneapolis,MN",44.980859,-93.30581,5,Harrison,Near-North,2,3
-93.242686,44.943614,500,12/12/2016 12:07pm,Snow Emergency,"3228 21st Ave. S.,Minneapolis,MN",44.943614,-93.242686,9,Corcoran,Powderhorn,2,6
-93.299253,44.98768,501,12/12/2016 11:09am,Snow Emergency,"1006 Irving Ave n,Minneapolis,MN",44.98768,-93.299253,5,Near-North,Near-North,2,1
-93.263792,44.995243,502,12/11/2016 11:19pm,Snow Emergency,"700 2nd st n,Minneapolis,MN",44.995243,-93.263792,3,St. Anthony West,Northeast,1,2
-93.300413,44.990226,503,12/12/2016 12:07pm,Snow Emergency,"1202 James Ave n ,Minneapolis,MN",44.990226,-93.300413,5,Near-North,Near-North,2,1
-93.290763,45.004417,504,12/12/2016 03:06pm,Snow Emergency,"2418 Bryant Ave n,Minneapolis,MN",45.004417,-93.290763,5,Hawthorne,Near-North,2,1
