X,Y,FID,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Neighborho,Community,Ward,Snow_Em_Na,Day_ID,Tow_Distri
-93.27758026123,44.957218170166001,3676,271118359559,2018-02-26T00:00:00.000Z,4 25TH ST E,44.9572181702,-93.2775802612,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,Xerxes,2,3
-93.277633666992003,44.93590927124,3677,271118359849,2018-02-26T00:00:00.000Z,4 37TH ST E,44.9359092712,-93.277633667,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.278129577635994,44.925281524657997,3678,271118343925,2018-02-26T00:00:00.000Z,4 43RD ST W,44.9252815247,-93.2781295776,478.1000(a),Snow emergency parking restrictions - snow emergency route,King Field,Southwest,8,Xerxes,2,5
-93.254737854002997,44.988307952880007,3679,271118354583,2018-02-25T00:00:00.000Z,4 4TH ST SE,44.9883079529,-93.254737854,478.1000(a),Snow emergency parking restrictions - snow emergency route,Nicollet Island - East Bank,University,3,Xerxes,1,4
-93.285575866699006,44.965644836425,3680,271118348625,2018-02-26T00:00:00.000Z,4 DELL PL,44.9656448364,-93.2855758667,478.1000(b),Snow emergency parking restrictions - even number address,Loring Park,Central,7,Xerxes,2,3
-93.208543,44.956494,3681,271118360429,2018-02-26T00:00:00.000Z,4 RIVER TERRACE COURT,44.956494,-93.208543,478.1000(b),Snow emergency parking restrictions - even number address,Prospect Park - East River Road,University,2,Xerxes,2,4
-93.256431579588991,44.987922668457003,3682,271118353137,2018-02-25T00:00:00.000Z,4 UNIVERSITY AVE SE,44.9879226685,-93.2564315796,478.1000(a),Snow emergency parking restrictions - snow emergency route,Nicollet Island - East Bank,University,3,Xerxes,1,4
-93.276947021484006,44.94492340087799,3683,271118341138,2018-02-26T00:00:00.000Z,40 32ND ST E,44.9449234009,-93.2769470215,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Xerxes,2,5
-93.277069091795994,44.925113677978004,3684,271118359854,2018-02-26T00:00:00.000Z,40 43RD ST E,44.925113678,-93.2770690918,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.28441619873,44.941284179686996,3685,271118342214,2018-02-26T00:00:00.000Z,400 34TH ST W,44.9412841797,-93.2844161987,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Xerxes,2,5
-93.283424377440994,44.935874938963998,3686,271118359845,2018-02-26T00:00:00.000Z,400 37TH ST W,44.935874939,-93.2834243774,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.284576416014986,44.932315826415994,3687,271118343922,2018-02-26T00:00:00.000Z,400 39TH ST W,44.9323158264,-93.284576416,478.1000(a),Snow emergency parking restrictions - snow emergency route,King Field,Southwest,8,Xerxes,2,5
-93.244097,44.983825,3688,271118356198,2018-02-26T00:00:00.000Z,400 8TH AVE SE,44.983825,-93.244097,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.285247802734006,44.966606140136001,3689,271118348629,2018-02-26T00:00:00.000Z,400 CLIFTON AVE,44.9666061401,-93.2852478027,478.1000(b),Snow emergency parking restrictions - even number address,Loring Park,Central,7,Xerxes,2,3
-93.284996032714005,44.966514587401996,3690,271118352565,2018-02-26T00:00:00.000Z,400 CLINTON AVE S,44.9665145874,-93.2849960327,478.1000(b),Snow emergency parking restrictions - even number address,Loring Park,Central,7,Xerxes,2,3
-93.298164367675,44.981800079345,3691,271118335857,2018-02-26T00:00:00.000Z,400 HUMBOLDT AVE N,44.9818000793,-93.2981643677,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,Xerxes,2,3
-93.257530212402003,44.930416107176995,3692,271118341974,2018-02-26T00:00:00.000Z,4002 12TH AVE S,44.9304161072,-93.2575302124,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.254959106445,44.930438995361001,3693,271118341954,2018-02-26T00:00:00.000Z,4002 14TH AVE S,44.9304389954,-93.2549591064,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.279228210449006,44.930187225341008,3694,271118355159,2018-02-26T00:00:00.000Z,4002 BLAISDELL AVE S,44.9301872253,-93.2792282104,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.299636840819986,44.942222595213991,3695,271118357158,2018-02-26T00:00:00.000Z,4008 PLEASANT AVE,44.9422225952,-93.2996368408,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Xerxes,2,5
-93.284530639647997,44.960945129393998,3696,271118361109,2018-02-27T00:00:00.000Z,401 22ND ST W,44.9609451294,-93.2845306396,478.1000(c),Snow emergency parking restrictions - odd number address,Whittier,Powderhorn,10,Xerxes,3,3
-93.299636840819986,44.942222595213991,3697,271118352720,2018-02-26T00:00:00.000Z,4010 GARFIELD AVE S,44.9422225952,-93.2996368408,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Xerxes,2,5
-93.289604187010994,44.930202484129993,3698,271118356696,2018-02-26T00:00:00.000Z,4012 ALDRICH AVE S,44.9302024841,-93.289604187,478.1000(b),Snow emergency parking restrictions - even number address,East Harriet,Southwest,10,Xerxes,2,5
-93.294471740722003,45.028171539305987,3699,271118361273,2018-02-26T00:00:00.000Z,4012 EMERSON AVE N,45.0281715393,-93.2944717407,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.294525146484006,45.028247833251996,3700,271118361272,2018-02-26T00:00:00.000Z,4014 EMERSON AVE N,45.0282478333,-93.2945251465,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.299636840819986,44.942222595213991,3701,271118357159,2018-02-26T00:00:00.000Z,4014 PLEASANT AVE,44.9422225952,-93.2996368408,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Xerxes,2,5
-93.256210327147997,44.929924011229993,3702,271118341962,2018-02-26T00:00:00.000Z,4016 13TH AVE S,44.9299240112,-93.2562103271,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.279228210449006,44.929740905761001,3703,271118355158,2018-02-26T00:00:00.000Z,4018 BLAISDELL AVE S,44.9297409058,-93.2792282104,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.284339904785,44.945003509520994,3704,271118341577,2018-02-26T00:00:00.000Z,402 32ND ST W,44.9450035095,-93.2843399048,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Xerxes,2,5
-93.284492492675,44.921310424803998,3705,271118343929,2018-02-26T00:00:00.000Z,402 45TH ST W,44.9213104248,-93.2844924927,478.1000(a),Snow emergency parking restrictions - snow emergency route,King Field,Southwest,8,Xerxes,2,5
-93.259513854980014,44.995807647704993,3706,271118355291,2018-02-26T00:00:00.000Z,402 7TH AVE NE,44.9958076477,-93.259513855,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony West,Northeast,3,Xerxes,2,2
-93.217872619627997,44.929691314696996,3707,271118346602,2018-02-26T00:00:00.000Z,4020 38TH AVE S,44.9296913147,-93.2178726196,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.257514953612997,44.929821014403998,3708,271118341975,2018-02-26T00:00:00.000Z,4024 12TH AVE S,44.9298210144,-93.2575149536,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.218070983885994,44.929500579833999,3709,271118346601,2018-02-26T00:00:00.000Z,4024 38TH AVE S,44.9295005798,-93.2180709839,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.217910766601008,44.92979812622,3710,271118346603,2018-02-26T00:00:00.000Z,4024 38TH AVE S,44.9297981262,-93.2179107666,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.294555664062003,45.028823852538991,3711,271118361271,2018-02-26T00:00:00.000Z,4028 EMERSON AVE N,45.0288238525,-93.2945556641,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.257492065429005,44.929496765135994,3712,271118341976,2018-02-26T00:00:00.000Z,4034 12TH AVE S,44.9294967651,-93.2574920654,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.253677368164006,44.929962158202997,3713,271118355740,2018-02-26T00:00:00.000Z,4034 15TH AVE S,44.9299621582,-93.2536773682,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.293182373046008,45.028861999511001,3714,271118361267,2018-02-26T00:00:00.000Z,4034 DUPONT AVE N,45.0288619995,-93.293182373,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.217597961425,44.928787231444993,3715,271118346600,2018-02-26T00:00:00.000Z,4038 38TH AVE S,44.9287872314,-93.2175979614,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.31608581542902,45.028808593749993,3716,271118359346,2018-02-26T00:00:00.000Z,4038 VINCENT AVE N,45.0288085938,-93.3160858154,478.1000(b),Snow emergency parking restrictions - even number address,Victory,Camden,4,Xerxes,2,1
-93.23980712890598,44.982269287108984,3717,271118358545,2018-02-26T00:00:00.000Z,404 11TH AVE SE,44.9822692871,-93.2398071289,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.271766662597003,44.987293243407997,3718,271118343456,2018-02-25T00:00:00.000Z,404 1ST ST N,44.9872932434,-93.2717666626,478.1000(a),Snow emergency parking restrictions - snow emergency route,North Loop,Central,3,Xerxes,1,1
-93.284469604492003,44.960975646971995,3719,271118356475,2018-02-26T00:00:00.000Z,404 22ND ST W,44.960975647,-93.2844696045,478.1000(b),Snow emergency parking restrictions - even number address,Whittier,Powderhorn,10,Xerxes,2,3
-93.284660339355,44.944774627684993,3720,271118355034,2018-02-26T00:00:00.000Z,404 32ND ST W,44.9447746277,-93.2846603394,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Xerxes,2,5
-93.285232543945,45.01503372192299,3721,271118359362,2018-02-26T00:00:00.000Z,404 33RD AVE N,45.0150337219,-93.2852325439,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Xerxes,2,1
-93.284553527832003,44.932285308837002,3722,271118359853,2018-02-26T00:00:00.000Z,404 39TH ST W,44.9322853088,-93.2845535278,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.254981994627983,44.929370880127003,3723,271118341955,2018-02-26T00:00:00.000Z,4040 14TH AVE S,44.9293708801,-93.2549819946,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.253707885742003,44.929485321043998,3724,271118355739,2018-02-26T00:00:00.000Z,4040 15TH AVE S,44.929485321,-93.2537078857,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.217910766601008,44.92906951904299,3725,271118346599,2018-02-26T00:00:00.000Z,4040 38TH AVE S,44.929069519,-93.2179107666,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.316123962402003,45.028846740722003,3726,271118359345,2018-02-26T00:00:00.000Z,4040 VINCENT AVE N,45.0288467407,-93.3161239624,478.1000(b),Snow emergency parking restrictions - even number address,Victory,Camden,4,Xerxes,2,1
-93.253707885742003,44.929309844969985,3727,271118355738,2018-02-26T00:00:00.000Z,4042 15TH AVE S,44.929309845,-93.2537078857,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.291938781737997,45.029094696043998,3728,271118361242,2018-02-26T00:00:00.000Z,4042 COLFAX AVE N,45.029094696,-93.2919387817,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.291923522949006,45.029201507567997,3729,271118361241,2018-02-26T00:00:00.000Z,4044 COLFAX AVE N,45.0292015076,-93.2919235229,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.26123046875,44.929092407225994,3730,271118342021,2018-02-26T00:00:00.000Z,4044 ELLIOT AVE,44.9290924072,-93.2612304688,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.26628112792902,44.92906951904299,3731,271118358296,2018-02-26T00:00:00.000Z,4044 OAKLAND AVE S,44.929069519,-93.2662811279,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,Xerxes,2,5
-93.234718322752983,44.928974151610994,3732,271118353250,2018-02-26T00:00:00.000Z,4046 26TH AVE S,44.9289741516,-93.2347183228,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.291923522949006,45.029296875,3733,271118361240,2018-02-26T00:00:00.000Z,4046 COLFAX AVE N,45.029296875,-93.2919235229,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.222190856932997,44.929309844969985,3734,271118354646,2018-02-26T00:00:00.000Z,4046 SNELLING AVE S,44.929309845,-93.2221908569,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.291946411132002,45.029304504394013,3735,271118361239,2018-02-26T00:00:00.000Z,4048 COLFAX AVE N,45.0293045044,-93.2919464111,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.299636840819986,44.942222595213991,3736,271118357160,2018-02-26T00:00:00.000Z,4048 PLEASANT AVE,44.9422225952,-93.2996368408,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Xerxes,2,5
-93.253707885742003,44.92894744873,3737,271118355737,2018-02-26T00:00:00.000Z,4050 15TH AVE S,44.9289474487,-93.2537078857,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.234703063964005,44.928855895995994,3738,271118353249,2018-02-26T00:00:00.000Z,4052 26TH AVE S,44.928855896,-93.234703064,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.25365447998,44.928909301757002,3739,271118355736,2018-02-26T00:00:00.000Z,4054 15TH AVE S,44.9289093018,-93.25365448,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.219123840332003,44.928863525389986,3740,271118359756,2018-02-27T00:00:00.000Z,4055 37TH AVE S,44.9288635254,-93.2191238403,478.1000(c),Snow emergency parking restrictions - odd number address,Hiawatha,Longfellow,12,Xerxes,3,6
-93.253677368164006,44.928840637206996,3741,271118355735,2018-02-26T00:00:00.000Z,4058 15TH AVE S,44.9288406372,-93.2536773682,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.239692687987997,44.982311248778998,3742,271118358546,2018-02-26T00:00:00.000Z,406 11TH AVE SE,44.9823112488,-93.239692688,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.285369873045994,45.021949768066001,3743,271118354473,2018-02-26T00:00:00.000Z,406 37TH AVE N,45.0219497681,-93.285369873,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Xerxes,2,1
-93.245361328125,44.984592437743999,3744,271118358535,2018-02-26T00:00:00.000Z,406 7TH AVE SE,44.9845924377,-93.2453613281,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.239570617675014,44.982276916502997,3745,271118358547,2018-02-26T00:00:00.000Z,408 11TH AVE SE,44.9822769165,-93.2395706177,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.271987915038991,44.987445831297997,3746,271118343454,2018-02-25T00:00:00.000Z,408 1ST ST N,44.9874458313,-93.271987915,478.1000(a),Snow emergency parking restrictions - snow emergency route,North Loop,Central,3,Xerxes,1,1
-93.272079467772983,44.987499237059993,3747,271118343455,2018-02-25T00:00:00.000Z,408 1ST ST N,44.9874992371,-93.2720794678,478.1000(a),Snow emergency parking restrictions - snow emergency route,North Loop,Central,3,Xerxes,1,1
-93.245277404785,44.984596252440987,3748,271118358536,2018-02-26T00:00:00.000Z,408 7TH AVE SE,44.9845962524,-93.2452774048,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.28553771972598,45.014949798583991,3749,271118359363,2018-02-26T00:00:00.000Z,410 33RD AVE N,45.0149497986,-93.2855377197,478.1000(b),Snow emergency parking restrictions - even number address,McKinley,Camden,4,Xerxes,2,1
-93.254989624022997,44.928558349608984,3750,271118341956,2018-02-26T00:00:00.000Z,4104 14TH AVE S,44.9285583496,-93.254989624,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.241035461425,44.928234100341008,3751,271118354319,2018-02-26T00:00:00.000Z,4104 22ND AVE S,44.9282341003,-93.2410354614,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.227081298827997,44.928398132323991,3752,271118342356,2018-02-26T00:00:00.000Z,4106 31ST AVE S,44.9283981323,-93.2270812988,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.257522583007002,44.928440093994006,3753,271118341977,2018-02-26T00:00:00.000Z,4108 12TH AVE S,44.928440094,-93.257522583,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.214653015135994,44.928394317626996,3754,271118348305,2018-02-26T00:00:00.000Z,4108 41ST ST E,44.9283943176,-93.2146530151,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.235992431640014,44.928344726561996,3755,271118353246,2018-02-26T00:00:00.000Z,4110 25TH AVE S,44.9283447266,-93.2359924316,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.217796325682983,44.928306579588998,3756,271118346598,2018-02-26T00:00:00.000Z,4112 38TH AVE S,44.9283065796,-93.2177963257,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.299636840819986,44.942222595213991,3757,271118352719,2018-02-26T00:00:00.000Z,4112 GARFIELD AVE S,44.9422225952,-93.2996368408,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Xerxes,2,5
-93.229606628417983,44.928176879882002,3758,271118354637,2018-02-26T00:00:00.000Z,4114 30TH AVE S,44.9281768799,-93.2296066284,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.212844848632002,44.946811676025,3759,271118349093,2018-02-26T00:00:00.000Z,4114 31ST ST E,44.946811676,-93.2128448486,478.1000(b),Snow emergency parking restrictions - even number address,Cooper,Longfellow,2,Xerxes,2,6
-93.233413696288991,44.928237915038991,3760,271118353254,2018-02-26T00:00:00.000Z,4116 27TH AVE S,44.928237915,-93.2334136963,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.261253356932997,44.928081512450994,3761,271118342004,2018-02-26T00:00:00.000Z,4118 ELLIOT AVE,44.9280815125,-93.2612533569,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.239677429199006,44.982494354248011,3762,271118358548,2018-02-26T00:00:00.000Z,412 11TH AVE SE,44.9824943542,-93.2396774292,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.285598754882002,45.002605438231996,3763,271118361290,2018-02-26T00:00:00.000Z,412 23RD AVE N,45.0026054382,-93.2855987549,478.1000(b),Snow emergency parking restrictions - even number address,Hawthorne,Near North,5,Xerxes,2,1
-93.269981384276988,44.944999694823991,3764,271118352422,2018-02-26T00:00:00.000Z,412 32ND ST E,44.9449996948,-93.2699813843,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Xerxes,2,5
-93.284492492675,44.944999694823991,3765,271118341578,2018-02-26T00:00:00.000Z,412 32ND ST W,44.9449996948,-93.2844924927,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Xerxes,2,5
-93.285003662109006,44.941307067870994,3766,271118359838,2018-02-26T00:00:00.000Z,412 34TH ST W,44.9413070679,-93.2850036621,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Xerxes,2,5
-93.26953125,44.932369232177003,3767,271118352766,2018-02-26T00:00:00.000Z,412 39TH ST E,44.9323692322,-93.26953125,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,Xerxes,2,5
-93.269882202147997,44.930515289305994,3768,271118352775,2018-02-26T00:00:00.000Z,412 40TH ST E,44.9305152893,-93.2698822021,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,Xerxes,2,5
-93.248447,44.986827,3769,271118356241,2018-02-26T00:00:00.000Z,412 5TH ST SE,44.986827,-93.248447,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.247535705565994,44.987903594969993,3770,271118357977,2018-02-26T00:00:00.000Z,412 6TH ST SE,44.987903595,-93.2475357056,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.245277404785,44.984596252440987,3771,271118358537,2018-02-26T00:00:00.000Z,412 7TH AVE SE,44.9845962524,-93.2452774048,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.243415,44.984075,3772,271118356197,2018-02-26T00:00:00.000Z,412 8TH AVE SE,44.984075,-93.243415,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.289436340332003,45.030151367187003,3773,271118361215,2018-02-26T00:00:00.000Z,4122 ALDRICH AVE N,45.0301513672,-93.2894363403,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.254997253417997,44.927822113037003,3774,271118341957,2018-02-26T00:00:00.000Z,4124 14TH AVE S,44.927822113,-93.2549972534,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.314628601074006,45.029945373535,3775,271118359379,2018-02-27T00:00:00.000Z,4125 UPTON AVE N,45.0299453735,-93.3146286011,478.1000(c),Snow emergency parking restrictions - odd number address,Victory,Camden,4,Xerxes,3,1
-93.217796325682983,44.927650451659993,3776,271118346597,2018-02-26T00:00:00.000Z,4128 38TH AVE S,44.9276504517,-93.2177963257,478.1000(b),Snow emergency parking restrictions - even number address,Hiawatha,Longfellow,12,Xerxes,2,6
-93.258682250975994,44.92758941650299,3777,271118341980,2018-02-26T00:00:00.000Z,4136 11TH AVE S,44.9275894165,-93.258682251,478.1000(b),Snow emergency parking restrictions - even number address,Bancroft,Powderhorn,8,Xerxes,2,6
-93.263748168945,44.927516937254993,3778,271118356969,2018-02-26T00:00:00.000Z,4136 COLUMBUS AVE S,44.9275169373,-93.2637481689,478.1000(b),Snow emergency parking restrictions - even number address,Bryant,Powderhorn,8,Xerxes,2,5
-93.23471069335902,44.927627563475994,3779,271118353248,2018-02-26T00:00:00.000Z,4138 26TH AVE S,44.9276275635,-93.2347106934,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.239677429199006,44.982822418212002,3780,271118358549,2018-02-26T00:00:00.000Z,414 11TH AVE SE,44.9828224182,-93.2396774292,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.24755859375,44.987628936767003,3781,271118344210,2018-02-26T00:00:00.000Z,414 6TH ST SE,44.9876289368,-93.2475585938,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.237113952635994,44.927616119383991,3782,271118355018,2018-02-26T00:00:00.000Z,4140 24TH AVE S,44.9276161194,-93.2371139526,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.289421081542997,45.030658721922997,3783,271118361214,2018-02-26T00:00:00.000Z,4142 ALDRICH AVE N,45.0306587219,-93.2894210815,478.1000(b),Snow emergency parking restrictions - even number address,Webber - Camden,Camden,4,Xerxes,2,1
-93.233421325682997,44.927490234375,3784,271118353255,2018-02-26T00:00:00.000Z,4144 27TH AVE S,44.9274902344,-93.2334213257,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.285675048827997,44.927253723143998,3785,271118356701,2018-02-26T00:00:00.000Z,4144 HARRIET AVE S,44.9272537231,-93.2856750488,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Xerxes,2,5
-93.225715637207003,44.927303314208991,3786,271118342357,2018-02-26T00:00:00.000Z,4148 32ND AVE S,44.9273033142,-93.2257156372,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.299636840819986,44.942222595213991,3787,271118357161,2018-02-26T00:00:00.000Z,4152 PLEASANT AVE,44.9422225952,-93.2996368408,478.1000(b),Snow emergency parking restrictions - even number address,ECCO,Calhoun Isle,10,Xerxes,2,5
-93.225677490233991,44.927120208739979,3788,271118342358,2018-02-26T00:00:00.000Z,4154 32ND AVE S,44.9271202087,-93.2256774902,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Xerxes,2,6
-93.239639282225994,44.982860565185007,3789,271118358550,2018-02-26T00:00:00.000Z,416 11TH AVE SE,44.9828605652,-93.2396392822,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.269699096679005,44.94496536254799,3790,271118352423,2018-02-26T00:00:00.000Z,416 32ND ST E,44.9449653625,-93.2696990967,478.1000(b),Snow emergency parking restrictions - even number address,Central,Powderhorn,9,Xerxes,2,5
-93.257133483885994,44.993080139159993,3791,271118343694,2018-02-26T00:00:00.000Z,416 4TH AVE NE,44.9930801392,-93.2571334839,478.1000(b),Snow emergency parking restrictions - even number address,St. Anthony West,Northeast,3,Xerxes,2,2
-93.247451782226008,44.98773956298799,3792,271118344209,2018-02-26T00:00:00.000Z,416 6TH ST SE,44.987739563,-93.2474517822,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.246962,44.988542,3793,271118356254,2018-02-26T00:00:00.000Z,416 7TH ST SE,44.988542,-93.246962,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.243403,44.984229,3794,271118356196,2018-02-26T00:00:00.000Z,416 8TH AVE SE,44.984229,-93.243403,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
-93.24575805664,44.970729827879993,3795,271118359068,2018-02-27T00:00:00.000Z,417 19TH AVE S,44.9707298279,-93.2457580566,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,6,Xerxes,3,4
-93.239463806152003,44.982719421385994,3796,271118358551,2018-02-26T00:00:00.000Z,418 11TH AVE SE,44.9827194214,-93.2394638062,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Xerxes,2,4
