X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Neighborho,Community,Tow_Zone,Day,Snow_Emerg
-93.312347999760334,45.01260999975176,636,271119353695,2019-02-25T00:00:00.000Z,RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01261,-93.312348,4,Jordan,Near North,1,2,Armatage
-93.243257999956711,44.989656999770773,637,271119353370,2019-02-25T00:00:00.000Z,6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.989657,-93.243258,3,Marcy Holmes,University,4,2,Armatage
-93.284942000373007,45.002912000388562,638,271119352983,2019-02-25T00:00:00.000Z,4TH ST N,478.1000(b),Snow emergency parking restrictions - even number address,45.002912,-93.284942,5,Hawthorne,Near North,1,2,Armatage
-93.299327000040989,44.942983000365246,639,271119352438,2019-02-25T00:00:00.000Z,33RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.942983,-93.299327,10,ECCO,Calhoun Isle,5,2,Armatage
-93.274096000230202,44.952414000006172,640,271119356992,2019-02-25T00:00:00.000Z,2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952414,-93.274096,10,Whittier,Powderhorn,3,2,Armatage
-93.31731000015634,45.030313000444664,641,271119353697,2019-02-25T00:00:00.000Z,RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.030313,-93.31731,4,Victory,Camden,1,2,Armatage
-93.31731000015634,45.030313000444664,642,271119353696,2019-02-25T00:00:00.000Z,RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.030313,-93.31731,4,Victory,Camden,1,2,Armatage
-93.2433359999564,44.989648000255045,643,271119353371,2019-02-25T00:00:00.000Z,6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.989648,-93.243336,3,Marcy Holmes,University,4,2,Armatage
-93.266496999636786,44.916938999934928,644,271119353106,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.916939,-93.266497,8,Field,Nokomis,5,2,Armatage
-93.299163999718758,44.942960000203925,645,271119352439,2019-02-25T00:00:00.000Z,33RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.94296,-93.299164,10,ECCO,Calhoun Isle,5,2,Armatage
-93.232041999838373,44.992151999715077,646,271119351415,2019-02-25T00:00:00.000Z,14TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.992152,-93.232042,1,Como,University,2,2,Armatage
-93.284612000443417,44.966210000391243,647,271119351249,2019-02-25T00:00:00.000Z,CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.96621,-93.284612,7,Loring Park,Central,3,2,Armatage
-93.216338999645075,44.986258000406451,648,271119348684,2019-02-25T00:00:00.000Z,WEEKS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.986258,-93.216339,2,Como,University,4,2,Armatage
-93.243540000370672,44.989225999680173,649,271119353373,2019-02-25T00:00:00.000Z,6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.989226,-93.24354,3,Marcy Holmes,University,4,2,Armatage
-93.244040000045914,44.989465999955996,650,271119353372,2019-02-25T00:00:00.000Z,6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.989466,-93.24404,3,Marcy Holmes,University,4,2,Armatage
-93.266458999683039,44.917142000303102,651,271119353107,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.917142,-93.266459,8,Field,Nokomis,5,2,Armatage
-93.28492999981961,45.002054000391865,652,271119352984,2019-02-25T00:00:00.000Z,4TH ST N,478.1000(b),Snow emergency parking restrictions - even number address,45.002054,-93.28493,5,Hawthorne,Near North,1,2,Armatage
-93.271503000263237,44.96534500007175,653,271119351569,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.965345,-93.271503,6,Steven's Square - Loring Heights,Central,3,2,Armatage
-93.23207999979212,44.991990000338319,654,271119351416,2019-02-25T00:00:00.000Z,14TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.99199,-93.23208,1,Como,University,2,2,Armatage
-93.315943000069353,44.98732800028705,655,271119346456,2019-02-25T00:00:00.000Z,VINCENT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.987328,-93.315943,5,Willard - Hay,Near North,1,2,Armatage
-93.274129999999445,44.952532000051804,656,271119356993,2019-02-25T00:00:00.000Z,2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952532,-93.27413,10,Whittier,Powderhorn,3,2,Armatage
-93.266579999867076,44.955643999670883,657,271119355956,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955644,-93.26658,6,Phillips West,Phillips,3,2,Armatage
-93.284706000281631,44.966400000159922,658,271119351250,2019-02-25T00:00:00.000Z,CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.9664,-93.284706,7,Loring Park,Central,3,2,Armatage
-93.216157000245346,44.986174000130063,659,271119348685,2019-02-25T00:00:00.000Z,WEEKS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.986174,-93.216157,2,Como,University,4,2,Armatage
-93.31592400009248,44.986974000150042,660,271119346457,2019-02-25T00:00:00.000Z,VINCENT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.986974,-93.315924,5,Willard - Hay,Near North,1,2,Armatage
-93.289727999847287,45.047536999732813,661,271119345066,2019-02-25T00:00:00.000Z,51ST AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.047537,-93.289728,4,Lind - Bohanon,Camden,1,2,Armatage
-93.258820999989098,44.908037999554097,662,271119336939,2019-02-25T00:00:00.000Z,11TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.908038,-93.258821,11,Hale,Nokomis,6,2,Armatage
-93.238455999744531,45.014758999927949,663,271119312491,2019-02-25T00:00:00.000Z,LINCOLN ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.014759,-93.238456,1,Audubon Park,Northeast,2,2,Armatage
-93.274108999930377,44.952681999774541,664,271119356994,2019-02-25T00:00:00.000Z,2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952682,-93.274109,10,Whittier,Powderhorn,3,2,Armatage
-93.26643799961397,44.918662000251175,665,271119353108,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.918662,-93.266438,8,Field,Nokomis,5,2,Armatage
-93.232064999999693,44.991915999623757,666,271119352995,2019-02-25T00:00:00.000Z,14TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.991916,-93.232065,1,Como,University,2,2,Armatage
-93.271535999986384,44.942246999699307,667,271119347784,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.942247,-93.271536,9,Central,Powderhorn,5,2,Armatage
-93.324904999665989,44.951540000170951,668,271119347699,2019-02-25T00:00:00.000Z,CHOWEN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95154,-93.324905,7,Cedar - Isles - Dean,Calhoun Isle,3,2,Armatage
-93.271386000263647,44.942134999930374,669,271119345288,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.942135,-93.271386,9,Central,Powderhorn,5,2,Armatage
-93.274119000391522,44.952755999589783,670,271119356995,2019-02-25T00:00:00.000Z,2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952756,-93.274119,10,Whittier,Powderhorn,3,2,Armatage
-93.266435000374941,44.9557190004316,671,271119355957,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955719,-93.266435,6,Phillips West,Phillips,3,2,Armatage
-93.312347999760334,45.01260999975176,672,271119354098,2019-02-25T00:00:00.000Z,RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01261,-93.312348,4,Jordan,Near North,1,2,Armatage
-93.24341399995609,44.988976999888678,673,271119353374,2019-02-25T00:00:00.000Z,6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.988977,-93.243414,3,Marcy Holmes,University,4,2,Armatage
-93.232077999699868,44.991839999716262,674,271119352996,2019-02-25T00:00:00.000Z,14TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.99184,-93.232078,1,Como,University,2,2,Armatage
-93.284950999888679,44.966413999906251,675,271119351251,2019-02-25T00:00:00.000Z,CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.966414,-93.284951,7,Loring Park,Central,3,2,Armatage
-93.215791999601038,44.98596799962354,676,271119348686,2019-02-25T00:00:00.000Z,WEEKS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.985968,-93.215792,2,Como,University,4,2,Armatage
-93.271546000447529,44.942231999906937,677,271119347785,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.942232,-93.271546,9,Central,Powderhorn,5,2,Armatage
-93.264506999598325,44.969491999756031,678,271119344335,2019-02-25T00:00:00.000Z,PARK AVENUE FRT. RD.,478.1000(b),Snow emergency parking restrictions - even number address,44.969492,-93.264507,7,Elliot Park,Central,3,2,Armatage
-93.266497999682883,44.956201000176065,679,271119355958,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.956201,-93.266498,6,Phillips West,Phillips,3,2,Armatage
-93.312347999760334,45.01260999975176,680,271119354099,2019-02-25T00:00:00.000Z,RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01261,-93.312348,4,Jordan,Near North,1,2,Armatage
-93.266456000444009,44.919391999741038,681,271119353387,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.919392,-93.266456,8,Field,Nokomis,5,2,Armatage
-93.243402000302012,44.988981000073125,682,271119353375,2019-02-25T00:00:00.000Z,6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.988981,-93.243402,3,Marcy Holmes,University,4,2,Armatage
-93.298068000437809,44.942940000180897,683,271119352440,2019-02-25T00:00:00.000Z,33RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.94294,-93.298068,10,CARAG,Calhoun Isle,5,2,Armatage
-93.274087999861251,44.963613000239832,684,271119351570,2019-02-25T00:00:00.000Z,2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963613,-93.274088,6,Steven's Square - Loring Heights,Central,3,2,Armatage
-93.290817999750857,45.047553999617435,685,271119345067,2019-02-25T00:00:00.000Z,51ST AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.047554,-93.290818,4,Lind - Bohanon,Camden,1,2,Armatage
-93.26479000005844,44.969171000241545,686,271119344336,2019-02-25T00:00:00.000Z,PARK AVENUE FRT. RD.,478.1000(b),Snow emergency parking restrictions - even number address,44.969171,-93.26479,7,Elliot Park,Central,3,2,Armatage
-93.25871100031236,44.929335999656701,687,271119344032,2019-02-25T00:00:00.000Z,11TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.929336,-93.258711,8,Bancroft,Powderhorn,6,2,Armatage
-93.246268000267946,44.9419090003002,688,271119343055,2019-02-25T00:00:00.000Z,LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.941909,-93.246268,9,Corcoran,Powderhorn,6,2,Armatage
-93.256270000160328,44.908618000220599,689,271119336940,2019-02-25T00:00:00.000Z,13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.908618,-93.25627,11,Hale,Nokomis,6,2,Armatage
-93.238452999606238,45.013819999793213,690,271119312492,2019-02-25T00:00:00.000Z,LINCOLN ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.01382,-93.238453,1,Audubon Park,Northeast,2,2,Armatage
-93.274113000114824,44.952833000442695,691,271119356997,2019-02-25T00:00:00.000Z,2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952833,-93.274113,10,Whittier,Powderhorn,3,2,Armatage
-93.274113000114824,44.952797999727977,692,271119356996,2019-02-25T00:00:00.000Z,2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952798,-93.274113,10,Whittier,Powderhorn,3,2,Armatage
-93.266905999612163,44.956769000289171,693,271119355959,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.956769,-93.266906,6,Phillips West,Phillips,3,2,Armatage
-93.312347999760334,45.01260999975176,694,271119354100,2019-02-25T00:00:00.000Z,RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01261,-93.312348,4,Jordan,Near North,1,2,Armatage
-93.298011999654022,44.942946999604374,695,271119353611,2019-02-25T00:00:00.000Z,33RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.942947,-93.298012,10,CARAG,Calhoun Isle,5,2,Armatage
-93.232094999584547,44.991750000062495,696,271119352997,2019-02-25T00:00:00.000Z,14TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.99175,-93.232095,1,Como,University,2,2,Armatage
-93.296815000212064,45.018420999729415,697,271119352554,2019-02-25T00:00:00.000Z,GIRARD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.018421,-93.296815,4,Folwell,Camden,1,2,Armatage
-93.283114999757402,44.955614000086086,698,271119352255,2019-02-25T00:00:00.000Z,PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.955614,-93.283115,10,Whittier,Powderhorn,3,2,Armatage
-93.284842000258095,44.96648699967534,699,271119351252,2019-02-25T00:00:00.000Z,CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.966487,-93.284842,7,Loring Park,Central,3,2,Armatage
-93.215654000431755,44.985874999831424,700,271119348687,2019-02-25T00:00:00.000Z,WEEKS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.985875,-93.215654,2,Como,University,4,2,Armatage
-93.271481000148015,44.942250999883811,701,271119345289,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.942251,-93.271481,9,Central,Powderhorn,5,2,Armatage
-93.255964999585046,44.992469999990533,702,271119344654,2019-02-25T00:00:00.000Z,5TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.99247,-93.255965,3,St. Anthony West,Northeast,2,2,Armatage
-93.264803999804712,44.969021999665586,703,271119344338,2019-02-25T00:00:00.000Z,PARK AVENUE FRT. RD.,478.1000(b),Snow emergency parking restrictions - even number address,44.969022,-93.264804,7,Elliot Park,Central,3,2,Armatage
-93.264739000404518,44.969176999618867,704,271119344337,2019-02-25T00:00:00.000Z,PARK AVENUE FRT. RD.,478.1000(b),Snow emergency parking restrictions - even number address,44.969177,-93.264739,7,Elliot Park,Central,3,2,Armatage
-93.246226000129752,44.942297000206452,705,271119343056,2019-02-25T00:00:00.000Z,LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.942297,-93.246226,9,Corcoran,Powderhorn,6,2,Armatage
-93.313176000172234,44.98386000043871,706,271119334689,2019-02-25T00:00:00.000Z,THOMAS AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.98386,-93.313176,5,Harrison,Near North,3,2,Armatage
-93.244427999952222,44.987861999731535,707,271119353765,2019-02-25T00:00:00.000Z,6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.987862,-93.244428,3,Marcy Holmes,University,4,2,Armatage
-93.22963799959399,44.923632000116754,708,271119349914,2019-02-25T00:00:00.000Z,30TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.923632,-93.229638,12,Ericsson,Nokomis,6,2,Armatage
-93.271485000332461,44.943497999832857,709,271119345290,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.943498,-93.271485,9,Central,Powderhorn,5,2,Armatage
-93.258709000220165,44.930177999814873,710,271119344033,2019-02-25T00:00:00.000Z,11TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.930178,-93.258709,8,Bancroft,Powderhorn,6,2,Armatage
-93.312347999760334,45.01260999975176,711,271119354101,2019-02-25T00:00:00.000Z,RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01261,-93.312348,4,Jordan,Near North,1,2,Armatage
-93.244243000414087,44.987939999731282,712,271119353766,2019-02-25T00:00:00.000Z,6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.98794,-93.244243,3,Marcy Holmes,University,4,2,Armatage
-93.297756000439051,44.942933999904199,713,271119353612,2019-02-25T00:00:00.000Z,33RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.942934,-93.297756,10,CARAG,Calhoun Isle,5,2,Armatage
-93.28304600017276,44.95573400022397,714,271119352256,2019-02-25T00:00:00.000Z,PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.955734,-93.283046,10,Whittier,Powderhorn,3,2,Armatage
-93.271556000009355,44.943636999947614,715,271119348082,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.943637,-93.271556,9,Central,Powderhorn,5,2,Armatage
-93.325072000172611,44.950399999760236,716,271119347700,2019-02-25T00:00:00.000Z,CHOWEN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.9504,-93.325072,7,Cedar - Isles - Dean,Calhoun Isle,3,2,Armatage
-93.271531999801937,44.94358000001705,717,271119345291,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94358,-93.271532,9,Central,Powderhorn,5,2,Armatage
-93.255320000417669,44.991530999855797,718,271119344656,2019-02-25T00:00:00.000Z,5TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.991531,-93.25532,3,St. Anthony West,Northeast,2,2,Armatage
-93.255350000002466,44.991601000385913,719,271119344655,2019-02-25T00:00:00.000Z,5TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.991601,-93.25535,3,St. Anthony West,Northeast,2,2,Armatage
-93.246176999668762,44.943842999554818,720,271119343057,2019-02-25T00:00:00.000Z,LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.943843,-93.246177,9,Corcoran,Powderhorn,6,2,Armatage
-93.256392000390463,44.902652000289606,721,271119336941,2019-02-25T00:00:00.000Z,13TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.902652,-93.256392,11,Diamond Lake,Nokomis,6,2,Armatage
-93.278098000422347,44.899750999609012,722,271119310206,2019-02-25T00:00:00.000Z,59TH ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.899751,-93.278098,11,Windom,Southwest,5,2,Armatage
-93.266612000443445,44.920199000083812,723,271119353388,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.920199,-93.266612,8,Regina,Nokomis,5,2,Armatage
-93.296860999635385,45.020851000273524,724,271119352555,2019-02-25T00:00:00.000Z,GIRARD AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020851,-93.296861,4,Folwell,Camden,1,2,Armatage
-93.285328000187008,44.966503999559961,725,271119351253,2019-02-25T00:00:00.000Z,CLIFTON AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.966504,-93.285328,7,Loring Park,Central,3,2,Armatage
-93.255272000002776,44.991481000248029,726,271119344657,2019-02-25T00:00:00.000Z,5TH ST NE,478.1000(b),Snow emergency parking restrictions - even number address,44.991481,-93.255272,3,St. Anthony West,Northeast,2,2,Armatage
-93.312347999760334,45.01260999975176,727,271119354102,2019-02-25T00:00:00.000Z,RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01261,-93.312348,4,Jordan,Near North,1,2,Armatage
-93.24575499999321,44.986384999967811,728,271119353767,2019-02-25T00:00:00.000Z,6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.986385,-93.245755,3,Marcy Holmes,University,4,2,Armatage
-93.229617000424184,44.927995999915538,729,271119349915,2019-02-25T00:00:00.000Z,30TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.927996,-93.229617,12,Standish,Powderhorn,6,2,Armatage
-93.295262999687623,44.989164999565105,730,271119349083,2019-02-25T00:00:00.000Z,FREMONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.989165,-93.295263,5,Near - North,Near North,1,2,Armatage
-93.215249999787602,44.986851999919907,731,271119348688,2019-02-25T00:00:00.000Z,27TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.986852,-93.21525,2,Como,University,4,2,Armatage
-93.271527999617433,44.943671999763012,732,271119345292,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.943672,-93.271528,9,Central,Powderhorn,5,2,Armatage
-93.296497999982648,44.942931999812004,733,271119353613,2019-02-25T00:00:00.000Z,33RD ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.942932,-93.296498,10,CARAG,Calhoun Isle,5,2,Armatage
-93.325030000034417,44.949466999902199,734,271119347701,2019-02-25T00:00:00.000Z,CHOWEN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949467,-93.32503,7,Cedar - Isles - Dean,Calhoun Isle,3,2,Armatage
-93.268635000205052,44.968504000059625,735,271119347386,2019-02-25T00:00:00.000Z,5TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.968504,-93.268635,7,Elliot Park,Central,3,2,Armatage
-93.304665999836004,45.049369999725741,736,271119345068,2019-02-25T00:00:00.000Z,52ND AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.04937,-93.304666,4,Shingle Creek,Camden,1,2,Armatage
-93.246163999968587,44.943947999900331,737,271119343058,2019-02-25T00:00:00.000Z,LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.943948,-93.246164,9,Corcoran,Powderhorn,6,2,Armatage
-93.235827999962169,45.015734999970334,738,271119312493,2019-02-25T00:00:00.000Z,ULYSSES ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.015735,-93.235828,1,Audubon Park,Northeast,2,2,Armatage
-93.266494000397756,44.92398700029986,739,271119353389,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.923987,-93.266494,8,Regina,Nokomis,5,2,Armatage
-93.215261000294902,44.986917000219421,740,271119348689,2019-02-25T00:00:00.000Z,27TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.986917,-93.215261,2,Como,University,4,2,Armatage
-93.271562000286053,44.945223000241299,741,271119348083,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945223,-93.271562,9,Central,Powderhorn,5,2,Armatage
-93.247643999870661,44.932309000060343,742,271119347627,2019-02-25T00:00:00.000Z,39TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.932309,-93.247644,8,Bancroft,Powderhorn,6,2,Armatage
-93.268594000112955,44.968375999552791,743,271119347387,2019-02-25T00:00:00.000Z,5TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.968376,-93.268594,7,Elliot Park,Central,3,2,Armatage
-93.317214000225874,44.993575999732627,744,271119346458,2019-02-25T00:00:00.000Z,WASHBURN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993576,-93.317214,5,Willard - Hay,Near North,1,2,Armatage
-93.271532999848034,44.944876999573921,745,271119345293,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.944877,-93.271533,9,Central,Powderhorn,5,2,Armatage
-93.27407900034558,44.952912999635259,746,271119356998,2019-02-25T00:00:00.000Z,2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952913,-93.274079,10,Whittier,Powderhorn,3,2,Armatage
-93.312347999760334,45.01260999975176,747,271119354103,2019-02-25T00:00:00.000Z,RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01261,-93.312348,4,Jordan,Near North,1,2,Armatage
-93.246540000220818,44.985361999556687,748,271119353768,2019-02-25T00:00:00.000Z,6TH AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.985362,-93.24654,3,Marcy Holmes,University,4,2,Armatage
-93.266324999798883,44.924311999998849,749,271119353390,2019-02-25T00:00:00.000Z,OAKLAND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924312,-93.266325,8,Regina,Nokomis,5,2,Armatage
-93.283151999664994,44.95709399998816,750,271119352257,2019-02-25T00:00:00.000Z,PLEASANT AVE,478.1000(b),Snow emergency parking restrictions - even number address,44.957094,-93.283152,10,Whittier,Powderhorn,3,2,Armatage
-93.294807000242827,44.98990799965452,751,271119349084,2019-02-25T00:00:00.000Z,FREMONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.989908,-93.294807,5,Near - North,Near North,1,2,Armatage
-93.271586999640306,44.945247000448774,752,271119348084,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945247,-93.271587,9,Central,Powderhorn,5,2,Armatage
-93.247709000170175,44.932300999691449,753,271119347628,2019-02-25T00:00:00.000Z,39TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.932301,-93.247709,8,Bancroft,Powderhorn,6,2,Armatage
-93.26879400034278,44.968730999735897,754,271119347389,2019-02-25T00:00:00.000Z,5TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.968731,-93.268794,7,Elliot Park,Central,3,2,Armatage
-93.269008000318934,44.968766999597392,755,271119347388,2019-02-25T00:00:00.000Z,5TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.968767,-93.269008,7,Elliot Park,Central,3,2,Armatage
-93.29709499963451,44.944175999622757,756,271119344851,2019-02-25T00:00:00.000Z,GIRARD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.944176,-93.297095,10,CARAG,Calhoun Isle,5,2,Armatage
-93.246148000130063,44.946028999638656,757,271119343059,2019-02-25T00:00:00.000Z,LONGFELLOW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.946029,-93.246148,9,Corcoran,Powderhorn,6,2,Armatage
-93.274095000184047,44.953000000049997,758,271119356999,2019-02-25T00:00:00.000Z,2ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.953,-93.274095,10,Whittier,Powderhorn,3,2,Armatage
-93.312347999760334,45.01260999975176,759,271119354104,2019-02-25T00:00:00.000Z,RUSSELL AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01261,-93.312348,4,Jordan,Near North,1,2,Armatage
-93.29477699975871,44.989920000207917,760,271119349085,2019-02-25T00:00:00.000Z,FREMONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.98992,-93.294777,5,Near - North,Near North,1,2,Armatage
-93.271566999617278,44.94566199980153,761,271119348085,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945662,-93.271567,9,Central,Powderhorn,5,2,Armatage
-93.325082999780591,44.949303999579968,762,271119347703,2019-02-25T00:00:00.000Z,CHOWEN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.949304,-93.325083,7,Cedar - Isles - Dean,Calhoun Isle,3,2,Armatage
-93.271446000332617,44.945682999870598,763,271119345294,2019-02-25T00:00:00.000Z,CLINTON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945683,-93.271446,9,Central,Powderhorn,5,2,Armatage
-93.300364000198442,45.049308999610673,764,271119345069,2019-02-25T00:00:00.000Z,52ND AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.049309,-93.300364,4,Shingle Creek,Camden,1,2,Armatage
