X,Y,FID,Citation,Date,Address,X_Coord,Y_Coord,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID
-93.28331387433424,44.944777377475795,1268,271115422000,2015-12-30T00:00:00.000Z,320 32ND ST W,-10384251,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.25125300184402,44.943810927873336,1269,271115519000,2015-12-30T00:00:00.000Z,3250 16TH AVE S,-10380682,5612680,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.286862219706521,44.951370418579181,1270,271115546000,2015-12-30T00:00:00.000Z,2828 GARFIELD AVE S,-10384646,5613869,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.216613964488374,44.949412294494863,1271,271115546000,2015-12-30T00:00:00.000Z,2940 39TH AVE S,-10376826,5613561,478.1000(B),SNOW EMERGENCY EVEN,2,Cooper,Longfellow,Day 2
-93.283295908028563,44.944777377475795,1272,271115422000,2015-12-30T00:00:00.000Z,318 32ND ST W,-10384249,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.286925101776404,44.943823644421101,1273,271115557000,2015-12-30T00:00:00.000Z,3248 GARFIELD AVE S,-10384653,5612682,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.284319987452463,44.951395848322669,1274,271115546000,2015-12-30T00:00:00.000Z,2826 GRAND AVE S,-10384363,5613873,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.280789608385874,44.944777377475795,1275,271115497000,2015-12-30T00:00:00.000Z,128 32ND ST E,-10383970,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.29456078169143,44.943836360966053,1276,271115551000,2015-12-30T00:00:00.000Z,3248 EMERSON AVE S,-10385503,5612684,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isle,Day 2
-93.25127995130255,44.949425009801807,1277,271115501000,2015-12-30T00:00:00.000Z,2936 16TH AVE S,-10380685,5613563,478.1000(B),SNOW EMERGENCY EVEN,9,East Phillips,Phillips,Day 2
-93.297031148722752,44.951402205756771,1278,271115533000,2015-12-30T00:00:00.000Z,2838 GIRARD AVE S,-10385778,5613874,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.280780625233035,44.944777377475795,1279,271115422000,2015-12-30T00:00:00.000Z,126 32ND ST W,-10383969,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.295836389394864,44.94384271923748,1280,271115557000,2015-12-30T00:00:00.000Z,3248 FREMONT AVE S,-10385645,5612685,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isle,Day 2
-93.255088808107203,44.94945679805685,1281,271115501000,2015-12-30T00:00:00.000Z,2934 14TH AVE S,-10381109,5613568,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.284319987452463,44.951433992916762,1282,271115546000,2015-12-30T00:00:00.000Z,2824 GRAND AVE S,-10384363,5613879,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.280744692621667,44.944777377475795,1283,271115422000,2015-12-30T00:00:00.000Z,122 32ND ST W,-10383965,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.295836389394864,44.943912660176622,1284,271115557000,2015-12-30T00:00:00.000Z,3244 FREMONT AVE S,-10385645,5612696,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isle,Day 2
-93.25127995130255,44.94945679805685,1285,271115501000,2015-12-30T00:00:00.000Z,2934 16TH AVE S,-10380685,5613568,478.1000(B),SNOW EMERGENCY EVEN,9,East Phillips,Phillips,Day 2
-93.286862219706521,44.951440350346651,1286,271115546000,2015-12-30T00:00:00.000Z,2824 GARFIELD AVE S,-10384646,5613880,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.28072672631599,44.944777377475795,1287,271115497000,2015-12-30T00:00:00.000Z,120 32ND ST W,-10383963,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.297103013945474,44.943938093224276,1288,271115551000,2015-12-30T00:00:00.000Z,3242 GIRARD AVE S,-10385786,5612700,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isle,Day 2
-93.326289277526527,44.949475871001425,1289,271115479000,2015-12-30T00:00:00.000Z,2930 DREW AVE S,-10389035,5613571,478.1000(B),SNOW EMERGENCY EVEN,7,Cedar - Isles - Dean,Calhoun Isle,Day 2
-93.280717743163152,44.944777377475795,1290,271115497000,2015-12-30T00:00:00.000Z,118 32ND ST W,-10383962,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.297031148722752,44.951453065204305,1291,271115533000,2015-12-30T00:00:00.000Z,2834 GIRARD AVE S,-10385778,5613882,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.326289277526527,44.949501301584334,1292,271115479000,2015-12-30T00:00:00.000Z,2928 DREW AVE S,-10389035,5613575,478.1000(B),SNOW EMERGENCY EVEN,7,Cedar - Isles - Dean,Calhoun Isle,Day 2
-93.295836389394864,44.943982601030555,1293,271115557000,2015-12-30T00:00:00.000Z,3240 FREMONT AVE S,-10385645,5612707,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isle,Day 2
-93.28069977685746,44.944777377475795,1294,271115497000,2015-12-30T00:00:00.000Z,116 32ND ST W,-10383960,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.300750173999006,44.95147213748551,1295,271115557000,2015-12-30T00:00:00.000Z,2800 HUMBOLDT AVE S,-10386192,5613885,478.1000(B),SNOW EMERGENCY EVEN,7,East Isles,Calhoun Isle,Day 2
-93.286925101776404,44.943995317540292,1296,271115557000,2015-12-30T00:00:00.000Z,3238 GARFIELD AVE S,-10384653,5612709,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.291964650520313,44.949507659228296,1297,271115548000,2015-12-30T00:00:00.000Z,2930 COLFAX AVE S,-10385214,5613576,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.280645877940401,44.944777377475795,1298,271115497000,2015-12-30T00:00:00.000Z,110 32ND ST W,-10383954,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.297031148722752,44.951478494911171,1299,271115533000,2015-12-30T00:00:00.000Z,2832 GIRARD AVE S,-10385778,5613886,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.224330492778961,44.951503924606769,1300,271115546000,2015-12-30T00:00:00.000Z,2824 33RD AVE S,-10377685,5613890,478.1000(B),SNOW EMERGENCY EVEN,2,Longfellow,Longfellow,Day 2
-93.244910895938133,44.943995317540292,1301,271115492000,2015-12-30T00:00:00.000Z,3240 19TH AVE S,-10379976,5612709,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,Day 2
-93.286871202859359,44.949533089797121,1302,271115543000,2015-12-30T00:00:00.000Z,2936 GARFIELD AVE S,-10384647,5613580,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.280636894787563,44.944777377475795,1303,271115497000,2015-12-30T00:00:00.000Z,108 32ND ST W,-10383953,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.286862219706521,44.951510282028913,1304,271115546000,2015-12-30T00:00:00.000Z,2820 GARFIELD AVE S,-10384646,5613891,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.280618928481886,44.944777377475795,1305,271115497000,2015-12-30T00:00:00.000Z,106 32ND ST W,-10383951,5612832,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.255070841801526,44.951529354291097,1306,271115501000,2015-12-30T00:00:00.000Z,2820 14TH AVE S,-10381107,5613894,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.290689042816865,44.949539447437566,1307,271115543000,2015-12-30T00:00:00.000Z,2928 BRYANT AVE S,-10385072,5613581,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.286925101776404,44.944027108802324,1308,271115557000,2015-12-30T00:00:00.000Z,3236 GARFIELD AVE S,-10384653,5612714,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.284311004299624,44.95153571171042,1309,271115543000,2015-12-30T00:00:00.000Z,2818 GRAND AVE S,-10384362,5613895,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.249654000638287,44.944777377475795,1310,271115512000,2015-12-30T00:00:00.000Z,1720 32ND ST E,-10380504,5612832,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.258906648064723,44.949539447437566,1311,271115501000,2015-12-30T00:00:00.000Z,2930 11TH AVE S,-10381534,5613581,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.293285173987982,44.94405254179928,1312,271115557000,2015-12-30T00:00:00.000Z,3236 DUPONT AVE S,-10385361,5612718,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isle,Day 2
-93.247866353222889,44.944783735642993,1313,271115512000,2015-12-30T00:00:00.000Z,1818 32ND ST E,-10380305,5612833,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.255088808107203,44.949558520354671,1314,271115501000,2015-12-30T00:00:00.000Z,2928 14TH AVE S,-10381109,5613584,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.25125300184402,44.94405254179928,1315,271115519000,2015-12-30T00:00:00.000Z,3236 16TH AVE S,-10380682,5612718,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.290680059664027,44.95154206912904,1316,271115546000,2015-12-30T00:00:00.000Z,2812 BRYANT AVE S,-10385071,5613896,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.240311521683438,44.944783735642993,1317,271115512000,2015-12-30T00:00:00.000Z,2216 32ND ST E,-10379464,5612833,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,Day 2
-93.290689042816865,44.949571235629229,1318,271115543000,2015-12-30T00:00:00.000Z,2926 BRYANT AVE S,-10385072,5613586,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.271590859876483,44.94409069127358,1319,271115527000,2015-12-30T00:00:00.000Z,3248 CLINTON AVE S,-10382946,5612724,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.283044379749015,44.95154206912904,1320,271115532000,2015-12-30T00:00:00.000Z,2832 PLEASANT AVE S,-10384221,5613896,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.258906648064723,44.949571235629229,1321,271115501000,2015-12-30T00:00:00.000Z,2928 11TH AVE S,-10381534,5613586,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.238676587866337,44.944790093809495,1322,271115512000,2015-12-30T00:00:00.000Z,2312 32ND ST E,-10379282,5612834,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,Day 2
-93.244910895938133,44.944097049516827,1323,271115492000,2015-12-30T00:00:00.000Z,3234 19TH AVE S,-10379976,5612725,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,Day 2
-93.289404451960579,44.951561141380665,1324,271115548000,2015-12-30T00:00:00.000Z,2818 ALDRICH AVE S,-10384929,5613899,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.28433795375814,44.949590308535775,1325,271115543000,2015-12-30T00:00:00.000Z,2932 GRAND AVE S,-10384365,5613589,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.238452009045318,44.944796451975279,1326,271115512000,2015-12-30T00:00:00.000Z,2326 32ND ST E,-10379257,5612835,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,Day 2
-93.25125300184402,44.94412248248279,1327,271115519000,2015-12-30T00:00:00.000Z,3232 16TH AVE S,-10380682,5612729,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.283044379749015,44.951561141380665,1328,271115532000,2015-12-30T00:00:00.000Z,2830 PLEASANT AVE S,-10384221,5613899,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.224357442237476,44.949596666169882,1329,271115546000,2015-12-30T00:00:00.000Z,2930 33RD AVE S,-10377688,5613590,478.1000(B),SNOW EMERGENCY EVEN,2,Longfellow,Longfellow,Day 2
-93.25125300184402,44.94412248248279,1330,271115519000,2015-12-30T00:00:00.000Z,3232 16TH AVE S,-10380682,5612729,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.283044379749015,44.951561141380665,1331,271115547000,2015-12-30T00:00:00.000Z,2830 PLEASANT AVE S,-10384221,5613899,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.286961034387772,44.944802810140359,1332,271115422000,2015-12-30T00:00:00.000Z,600 32ND ST W,-10384657,5612836,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.258906648064723,44.949603023803284,1333,271115501000,2015-12-30T00:00:00.000Z,2926 11TH AVE S,-10381534,5613591,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.263946196808632,44.94414791543749,1334,271115552000,2015-12-30T00:00:00.000Z,3236 COLUMBUS AVE S,-10382095,5612733,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.27777126903122,44.944999912908671,1335,271115422000,2015-12-30T00:00:00.000Z,12 32ND ST E,-10383634,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.257631040361275,44.949609381435977,1336,271115501000,2015-12-30T00:00:00.000Z,2926 12TH AVE S,-10381392,5613592,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.295764524172142,44.951567498796472,1337,271115564000,2015-12-30T00:00:00.000Z,2818 FREMONT AVE S,-10385637,5613900,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.271590859876483,44.9441542736744,1338,271115527000,2015-12-30T00:00:00.000Z,3244 CLINTON AVE S,-10382946,5612734,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.277690420655659,44.944999912908671,1339,271115422000,2015-12-30T00:00:00.000Z,18 32ND ST E,-10383625,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.303409187240007,44.949628454329854,1340,271115541000,2015-12-30T00:00:00.000Z,2884 JAMES AVE S,-10386488,5613595,478.1000(B),SNOW EMERGENCY EVEN,7,East Isles,Calhoun Isle,Day 2
-93.228471726238752,44.944160631910606,1341,271115512000,2015-12-30T00:00:00.000Z,3244 30TH AVE S,-10378146,5612735,478.1000(B),SNOW EMERGENCY EVEN,2,Longfellow,Longfellow,Day 2
-93.291946684214636,44.951567498796472,1342,271115533000,2015-12-30T00:00:00.000Z,2818 COLFAX AVE S,-10385212,5613900,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.27766347119713,44.944999912908671,1343,271115422000,2015-12-30T00:00:00.000Z,20 32ND ST E,-10383622,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.290689042816865,44.94963481195974,1344,271115546000,2015-12-30T00:00:00.000Z,2922 BRYANT AVE S,-10385072,5613596,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.271590859876483,44.944192423081091,1345,271115527000,2015-12-30T00:00:00.000Z,3242 CLINTON AVE S,-10382946,5612740,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.284311004299624,44.951567498796472,1346,271115543000,2015-12-30T00:00:00.000Z,2816 GRAND AVE S,-10384362,5613900,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.277636521738614,44.944999912908671,1347,271115422000,2015-12-30T00:00:00.000Z,22 32ND ST E,-10383619,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.258897664911885,44.94963481195974,1348,271115501000,2015-12-30T00:00:00.000Z,2924 11TH AVE S,-10381533,5613596,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.25125300184402,44.944192423081091,1349,271115519000,2015-12-30T00:00:00.000Z,3228 16TH AVE S,-10380682,5612740,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.257613074055584,44.951573856211567,1350,271115501000,2015-12-30T00:00:00.000Z,2818 12TH AVE S,-10381390,5613901,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.277618555432923,44.944999912908671,1351,271115422000,2015-12-30T00:00:00.000Z,24 32ND ST E,-10383617,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.230043777985955,44.94963481195974,1352,271115553000,2015-12-30T00:00:00.000Z,2928 29TH AVE S,-10378321,5613596,478.1000(B),SNOW EMERGENCY EVEN,2,Longfellow,Longfellow,Day 2
-93.243662237693215,44.944205139544358,1353,271115562000,2015-12-30T00:00:00.000Z,3228 20TH AVE S,-10379837,5612742,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,Day 2
-93.225713898316513,44.951573856211567,1354,271115546000,2015-12-30T00:00:00.000Z,2820 32ND AVE S,-10377839,5613901,478.1000(B),SNOW EMERGENCY EVEN,2,Longfellow,Longfellow,Day 2
-93.277591605974408,44.944999912908671,1355,271115422000,2015-12-30T00:00:00.000Z,26 32ND ST E,-10383614,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.257631040361275,44.949641169588908,1356,271115501000,2015-12-30T00:00:00.000Z,2924 12TH AVE S,-10381392,5613597,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.240670847797091,44.944205139544358,1357,271115538000,2015-12-30T00:00:00.000Z,3228 22ND ST E,-10379504,5612742,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,Day 2
-93.283044379749015,44.951586571039648,1358,271115547000,2015-12-30T00:00:00.000Z,2828 PLEASANT AVE S,-10384221,5613903,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.276387863493682,44.944999912908671,1359,271115497000,2015-12-30T00:00:00.000Z,104 32ND ST E,-10383480,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.256364415810665,44.949653884845148,1360,271115501000,2015-12-30T00:00:00.000Z,2922 13TH AVE S,-10381251,5613599,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.271590859876483,44.944224214233969,1361,271115527000,2015-12-30T00:00:00.000Z,3240 CLINTON AVE S,-10382946,5612745,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.270324235325873,44.951599285864908,1362,271115555000,2015-12-30T00:00:00.000Z,2816 4TH AVE SE,-10382805,5613905,478.1000(B),SNOW EMERGENCY EVEN,6,Phillips West,Phillips,Day 2
-93.276280065659591,44.944999912908671,1363,271115497000,2015-12-30T00:00:00.000Z,106 32ND ST E,-10383468,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.290689042816865,44.949666600098581,1364,271115546000,2015-12-30T00:00:00.000Z,2920 BRYANT AVE S,-10385072,5613601,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.255070841801526,44.951605643276487,1365,271115501000,2015-12-30T00:00:00.000Z,2816 14TH AVE S,-10381107,5613906,478.1000(B),SNOW EMERGENCY EVEN,9,Midtown Phillips,Phillips,Day 2
-93.292018549437358,44.944256005369247,1366,271115551000,2015-12-30T00:00:00.000Z,3224 COLFAX AVE S,-10385220,5612750,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isle,Day 2
-93.289413435113417,44.949666600098581,1367,271115548000,2015-12-30T00:00:00.000Z,2920 ALDRICH AVE S,-10384930,5613601,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.276172267825501,44.944999912908671,1368,271115497000,2015-12-30T00:00:00.000Z,108 32ND ST E,-10383456,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.251261984996873,44.951605643276487,1369,271115501000,2015-12-30T00:00:00.000Z,2816 16TH AVE S,-10380683,5613906,478.1000(B),SNOW EMERGENCY EVEN,9,East Phillips,Phillips,Day 2
-93.289485300336153,44.944262363594191,1370,271115551000,2015-12-30T00:00:00.000Z,3224 ALDRICH AVE S,-10384938,5612751,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isle,Day 2
-93.224357442237476,44.949666600098581,1371,271115546000,2015-12-30T00:00:00.000Z,2926 33RD AVE S,-10377688,5613601,478.1000(B),SNOW EMERGENCY EVEN,2,Longfellow,Longfellow,Day 2
-93.283044379749015,44.951612000687355,1372,271115532000,2015-12-30T00:00:00.000Z,2826 PLEASANT AVE S,-10384221,5613907,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.26737776119397,44.94502534547464,1373,271115422000,2015-12-30T00:00:00.000Z,604 32ND ST E,-10382477,5612871,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.271590859876483,44.944262363594191,1374,271115527000,2015-12-30T00:00:00.000Z,3238 CLINTON AVE S,-10382946,5612751,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.281382496473398,44.951612000687355,1375,271115546000,2015-12-30T00:00:00.000Z,2826 PILLSBURY AVE S,-10384036,5613907,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,Day 2
-93.266371648075747,44.94502534547464,1376,271115565000,2015-12-30T00:00:00.000Z,620 32ND ST E,-10382365,5612871,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.271599843029321,44.944294154708338,1377,271115527000,2015-12-30T00:00:00.000Z,3236 CLINTON AVE S,-10382947,5612756,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.295764524172142,44.9516374303238,1378,271115564000,2015-12-30T00:00:00.000Z,2814 FREMONT AVE S,-10385637,5613911,478.1000(B),SNOW EMERGENCY EVEN,10,Lowry Hill East,Calhoun Isle,Day 2
-93.266317749158702,44.94502534547464,1379,271115565000,2015-12-30T00:00:00.000Z,624 32ND ST E,-10382359,5612871,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.271599843029321,44.944332304022076,1380,271115527000,2015-12-30T00:00:00.000Z,3234 CLINTON AVE S,-10382947,5612762,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.26613808610189,44.94502534547464,1381,271115422000,2015-12-30T00:00:00.000Z,636 32ND ST E,-10382339,5612871,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.25125300184402,44.944332304022076,1382,271115519000,2015-12-30T00:00:00.000Z,3220 16TH AVE S,-10380682,5612762,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.263964163114309,44.945533994427905,1383,271115552000,2015-12-30T00:00:00.000Z,3158 COLUMBUS AVE S,-10382097,5612951,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.25125300184402,44.944332304022076,1384,271115519000,2015-12-30T00:00:00.000Z,3220 16TH AVE S,-10380682,5612762,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.263964163114309,44.945572142917712,1385,271115552000,2015-12-30T00:00:00.000Z,3156 COLUMBUS AVE S,-10382097,5612957,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.242368663684076,44.944338662238572,1386,271115562000,2015-12-30T00:00:00.000Z,3220 21ST AVE S,-10379693,5612763,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,Day 2
-93.255088808107203,44.945597575230167,1387,271115528000,2015-12-30T00:00:00.000Z,3132 14TH AVE S,-10381109,5612961,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.271599843029321,44.944364095097484,1388,271115527000,2015-12-30T00:00:00.000Z,3232 CLINTON AVE S,-10382947,5612767,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.289467334030462,44.94565479789199,1389,271115551000,2015-12-30T00:00:00.000Z,3150 ALDRICH AVE S,-10384936,5612970,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isle,Day 2
-93.263946196808632,44.944383169734287,1390,271115552000,2015-12-30T00:00:00.000Z,3220 COLUMBUS AVE S,-10382095,5612770,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.253813200403755,44.945661155962007,1391,271115519000,2015-12-30T00:00:00.000Z,3148 15TH AVE S,-10380967,5612971,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.294551798538578,44.944395886155299,1392,271115551000,2015-12-30T00:00:00.000Z,3216 EMERSON AVE S,-10385502,5612772,478.1000(B),SNOW EMERGENCY EVEN,10,CARAG,Calhoun Isle,Day 2
-93.300911870750141,44.945680230167831,1393,271115544000,2015-12-30T00:00:00.000Z,3148 HUMBOLDT AVE S,-10386210,5612974,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isle,Day 2
-93.281427412237605,44.944402244364746,1394,271115557000,2015-12-30T00:00:00.000Z,3216 PILLSBURY AVE S,-10384041,5612773,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,Day 2
-93.257370528928874,44.945680230167831,1395,271115512000,2015-12-30T00:00:00.000Z,1210 POWDERHORN TER,-10381363,5612974,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
-93.271599843029321,44.944402244364746,1396,271115527000,2015-12-30T00:00:00.000Z,3230 CLINTON AVE S,-10382947,5612773,478.1000(B),SNOW EMERGENCY EVEN,9,Central,Powderhorn,Day 2
-93.303463086157052,44.945686588235027,1397,271115544000,2015-12-30T00:00:00.000Z,3148 JAMES AVE S,-10386494,5612975,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isle,Day 2
-93.25125300184402,44.944402244364746,1398,271115519000,2015-12-30T00:00:00.000Z,3216 16TH AVE S,-10380682,5612773,478.1000(B),SNOW EMERGENCY EVEN,9,Powderhorn Park,Powderhorn,Day 2
