X,Y,FID,Citation,Date,Address,X_Coord,Y_Coord,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID
-93.251082321940032,44.913480308277848,3436,271116345000,2016-02-04T00:00:00.000Z,4943 16TH AVE S,-10380663,5607911,478.1000(C),SNOW EMERGENCY ODD,11,Hale,Nokomis,Day 3
-93.314557279915917,45.0006511689581,3437,271116318000,2016-02-03T00:00:00.000Z,2100 UPTON AVE N,-10387729,5621624,478.1000(B),SNOW EMERGENCY EVEN,5,Willard - Hay,Near North,Day 2
-93.262742454327906,45.00631050013083,3438,271116312000,2016-02-03T00:00:00.000Z,340 18TH AVE NE,-10381961,5622515,478.1000(B),SNOW EMERGENCY EVEN,1,Holland,Northeast,Day 2
-93.290114121035032,45.040692728470859,3439,271116320000,2016-02-03T00:00:00.000Z,4720 ALDRICH AVE N,-10385008,5627930,478.1000(B),SNOW EMERGENCY EVEN,4,Lind - Bohanon,Camden,Day 2
-93.249797731083746,44.913524839691433,3440,271116345000,2016-02-04T00:00:00.000Z,4941 17TH AVE S,-10380520,5607918,478.1000(C),SNOW EMERGENCY ODD,11,Hale,Nokomis,Day 3
-93.311997081356182,45.000740096554473,3441,271116318000,2016-02-03T00:00:00.000Z,2110 SHERIDAN AVE N,-10387444,5621638,478.1000(B),SNOW EMERGENCY EVEN,5,Willard - Hay,Near North,Day 2
-93.262706521716552,45.00631050013083,3442,271116312000,2016-02-03T00:00:00.000Z,342 18TH AVE NE,-10381957,5622515,478.1000(B),SNOW EMERGENCY EVEN,1,Holland,Northeast,Day 2
-93.288829530178745,45.040730813670123,3443,271116320000,2016-02-03T00:00:00.000Z,4722 CAMDEN AVE N,-10384865,5627936,478.1000(B),SNOW EMERGENCY EVEN,4,Lind - Bohanon,Camden,Day 2
-93.26875218357867,45.00075280048555,3444,271116343000,2016-02-03T00:00:00.000Z,1314 GRAND ST NE,-10382630,5621640,478.1000(B),SNOW EMERGENCY EVEN,3,Sheridan,Northeast,Day 2
-93.316264078955754,44.91377294264975,3445,271116346000,2016-02-04T00:00:00.000Z,4925 VINCENT AVE S,-10387919,5607957,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,Day 3
-93.290096154729355,45.042463663417834,3446,271116320000,2016-02-03T00:00:00.000Z,4818 ALDRICH AVE N,-10385006,5628209,478.1000(B),SNOW EMERGENCY EVEN,4,Lind - Bohanon,Camden,Day 2
-93.309427899643595,45.006354959554081,3447,271116323000,2016-02-03T00:00:00.000Z,2616 QUEEN AVE N,-10387158,5622522,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.311997081356182,45.000778208339234,3448,271116318000,2016-02-03T00:00:00.000Z,2114 SHERIDAN AVE N,-10387444,5621644,478.1000(B),SNOW EMERGENCY EVEN,5,Willard - Hay,Near North,Day 2
-93.276675324384598,44.913849281806044,3449,271116352000,2016-02-04T00:00:00.000Z,4921 1ST AVE S,-10383512,5607969,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,Day 3
-93.290096154729355,45.042533484102556,3450,271116320000,2016-02-03T00:00:00.000Z,4822 ALDRICH AVE N,-10385006,5628220,478.1000(B),SNOW EMERGENCY EVEN,4,Lind - Bohanon,Camden,Day 2
-93.303094776890561,45.006361310897447,3451,271116321000,2016-02-03T00:00:00.000Z,2618 LOGAN AVE N,-10386453,5622523,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.268797099342876,45.000816320098643,3452,271116343000,2016-02-03T00:00:00.000Z,1320 GRAND ST NE,-10382635,5621650,478.1000(B),SNOW EMERGENCY EVEN,3,Sheridan,Northeast,Day 2
-93.251082321940032,44.9138620049889,3453,271116345000,2016-02-04T00:00:00.000Z,4921 16TH AVE S,-10380663,5607971,478.1000(C),SNOW EMERGENCY ODD,11,Hale,Nokomis,Day 3
-93.309436882796447,45.000848079878786,3454,271116318000,2016-02-03T00:00:00.000Z,2124 QUEEN AVE N,-10387159,5621655,478.1000(B),SNOW EMERGENCY EVEN,5,Willard - Hay,Near North,Day 2
-93.301837135492789,45.006424824292331,3455,271116321000,2016-02-03T00:00:00.000Z,2622 KNOX AVE N,-10386313,5622533,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.293967893603906,45.042666777900415,3456,271116320000,2016-02-03T00:00:00.000Z,4830 DUPONT AVE N,-10385437,5628241,478.1000(B),SNOW EMERGENCY EVEN,4,Lind - Bohanon,Camden,Day 2
-93.294596714302784,44.914046490823793,3457,271116328000,2016-02-04T00:00:00.000Z,4903 EMERSON AVE S,-10385507,5608000,478.1000(C),SNOW EMERGENCY ODD,13,Lynnhurst,Southwest,Day 3
-93.268824048801406,45.00086078378591,3458,271116343000,2016-02-03T00:00:00.000Z,1324 GRAND ST NE,-10382638,5621657,478.1000(B),SNOW EMERGENCY EVEN,3,Sheridan,Northeast,Day 2
-93.303094776890561,45.006431175627945,3459,271116321000,2016-02-03T00:00:00.000Z,2622 LOGAN AVE N,-10386453,5622534,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.309436882796447,45.000867135738417,3460,271116318000,2016-02-03T00:00:00.000Z,2126 QUEEN AVE N,-10387159,5621658,478.1000(B),SNOW EMERGENCY EVEN,5,Willard - Hay,Near North,Day 2
-93.293967893603906,45.042736598337257,3461,271116320000,2016-02-03T00:00:00.000Z,4834 DUPONT AVE N,-10385437,5628252,478.1000(B),SNOW EMERGENCY EVEN,4,Lind - Bohanon,Camden,Day 2
-93.326720468862902,44.914275506898356,3462,271116306000,2016-02-04T00:00:00.000Z,3715 49TH ST W,-10389083,5608036,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,Day 3
-93.305628025991766,45.006443878297063,3463,271116321000,2016-02-03T00:00:00.000Z,2622 NEWTON AVE N,-10386735,5622536,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.290096154729355,45.04281276598936,3464,271116320000,2016-02-03T00:00:00.000Z,4838 ALDRICH AVE N,-10385006,5628264,478.1000(B),SNOW EMERGENCY EVEN,4,Lind - Bohanon,Camden,Day 2
-93.241057123369274,45.006462932295463,3465,271116338000,2016-02-03T00:00:00.000Z,1826 PIERCE ST NE,-10379547,5622539,478.1000(B),SNOW EMERGENCY EVEN,1,Windom Park,Northeast,Day 2
-93.303579867143981,45.000873487690221,3466,271116321000,2016-02-03T00:00:00.000Z,2126 JAMES AVE N,-10386507,5621659,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.306750920096917,44.91507069451557,3467,271116346000,2016-02-04T00:00:00.000Z,4817 OLIVER AVE S,-10386860,5608161,478.1000(C),SNOW EMERGENCY ODD,13,Lynnhurst,Southwest,Day 3
-93.29655504162217,45.042882586248034,3468,271116320000,2016-02-03T00:00:00.000Z,4842 FREMONT AVE N,-10385725,5628275,478.1000(B),SNOW EMERGENCY EVEN,4,Lind - Bohanon,Camden,Day 2
-93.301837135492789,45.006494688945374,3469,271116321000,2016-02-03T00:00:00.000Z,2626 KNOX AVE N,-10386313,5622544,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.285658477225795,44.915274260776592,3470,271116328000,2016-02-04T00:00:00.000Z,4837 HARRIET AVE S,-10384512,5608193,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,Day 3
-93.293976876756744,45.043022226509763,3471,271116320000,2016-02-03T00:00:00.000Z,4850 DUPONT AVE N,-10385438,5628297,478.1000(B),SNOW EMERGENCY EVEN,4,Lind - Bohanon,Camden,Day 2
-93.309436882796447,45.000905247438681,3472,271116318000,2016-02-03T00:00:00.000Z,2130 QUEEN AVE N,-10387159,5621664,478.1000(B),SNOW EMERGENCY EVEN,5,Willard - Hay,Near North,Day 2
-93.225615083635248,44.915337875085278,3473,271116307000,2016-02-04T00:00:00.000Z,4843 32ND AVE S,-10377828,5608203,478.1000(C),SNOW EMERGENCY ODD,12,Keewaydin,Nokomis,Day 3
-93.241057123369274,45.006494688945374,3474,271116338000,2016-02-03T00:00:00.000Z,1828 PIERCE ST NE,-10379547,5622544,478.1000(B),SNOW EMERGENCY EVEN,1,Windom Park,Northeast,Day 2
-93.268868964565613,45.000924303279298,3475,271116343000,2016-02-03T00:00:00.000Z,1330 GRAND ST NE,-10382643,5621667,478.1000(B),SNOW EMERGENCY EVEN,3,Sheridan,Northeast,Day 2
-93.302915113833734,45.043980657289836,3476,271116321000,2016-02-03T00:00:00.000Z,4900 KNOX AVE N,-10386433,5628448,478.1000(B),SNOW EMERGENCY EVEN,4,Shingle Creek,Camden,Day 2
-93.271545944112276,44.915471464904307,3477,271116352000,2016-02-04T00:00:00.000Z,4833 CLINTON AVE S,-10382941,5608224,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.313263705906792,45.006501040273243,3478,271116318000,2016-02-03T00:00:00.000Z,2624 THOMAS AVE N,-10387585,5622545,478.1000(B),SNOW EMERGENCY EVEN,4,Willard - Hay,Near North,Day 2
-93.25895156382893,45.001146620951587,3479,271116343000,2016-02-03T00:00:00.000Z,1318 6TH ST NE,-10381539,5621702,478.1000(B),SNOW EMERGENCY EVEN,3,Sheridan,Northeast,Day 2
-93.234661118546327,45.006551850870849,3480,271116338000,2016-02-03T00:00:00.000Z,1830 HAYES ST NE,-10378835,5622553,478.1000(B),SNOW EMERGENCY EVEN,1,Windom Park,Northeast,Day 2
-93.305430396629262,45.044228196405392,3481,271116321000,2016-02-03T00:00:00.000Z,4914 MORGAN AVE N,-10386713,5628487,478.1000(B),SNOW EMERGENCY EVEN,4,Shingle Creek,Camden,Day 2
-93.263856365280219,44.915535078994687,3482,271116328000,2016-02-04T00:00:00.000Z,4831 COLUMBUS AVE S,-10382085,5608234,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.270584746758274,45.00124825160016,3483,271116312000,2016-02-03T00:00:00.000Z,102 14TH AVE NE,-10382834,5621718,478.1000(B),SNOW EMERGENCY EVEN,3,Sheridan,Northeast,Day 2
-93.306679054874195,45.044437651743479,3484,271116321000,2016-02-03T00:00:00.000Z,4926 NEWTON AVE N,-10386852,5628520,478.1000(B),SNOW EMERGENCY EVEN,4,Shingle Creek,Camden,Day 2
-93.234661118546327,45.006551850870849,3485,271116338000,2016-02-03T00:00:00.000Z,1830 HAYES ST NE,-10378835,5622553,478.1000(B),SNOW EMERGENCY EVEN,1,Windom Park,Northeast,Day 2
-93.220198242472009,44.915948568865645,3486,271116307000,2016-02-04T00:00:00.000Z,4805 36TH AVE S,-10377225,5608299,478.1000(C),SNOW EMERGENCY ODD,12,Minnehaha,Nokomis,Day 3
-93.256319500046459,45.001260955418559,3487,271116343000,2016-02-03T00:00:00.000Z,1328 ADAMS ST NE,-10381246,5621720,478.1000(B),SNOW EMERGENCY EVEN,1,Logan Park,Northeast,Day 2
-93.234661118546327,45.006551850870849,3488,271116338000,2016-02-03T00:00:00.000Z,1830 HAYES ST NE,-10378835,5622553,478.1000(B),SNOW EMERGENCY EVEN,1,Windom Park,Northeast,Day 2
-93.287562905628135,45.045840348030353,3489,271116320000,2016-02-03T00:00:00.000Z,5004 6 ST N,-10384724,5628741,478.1000(B),SNOW EMERGENCY EVEN,4,Lind - Bohanon,Camden,Day 2
-93.26888693087129,44.916063073226944,3490,271116315000,2016-02-04T00:00:00.000Z,509 48TH ST E,-10382645,5608317,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.301280180016647,45.001584901835926,3491,271116342000,2016-02-03T00:00:00.000Z,1634 HILLSIDE AVE N,-10386251,5621771,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.301837135492789,45.006628066682744,3492,271116321000,2016-02-03T00:00:00.000Z,2634 KNOX AVE N,-10386313,5622565,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.26888693087129,44.916063073226944,3493,271116315000,2016-02-04T00:00:00.000Z,509 48TH ST E,-10382645,5608317,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.304208687842873,45.001769105844609,3494,271116321000,2016-02-03T00:00:00.000Z,2210 JAMES AVE N,-10386577,5621800,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.262490926048358,44.916069434573657,3495,271116302000,2016-02-04T00:00:00.000Z,809 48TH ST E,-10381933,5608318,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,Day 3
-93.313263705906792,45.006640769308198,3496,271116318000,2016-02-03T00:00:00.000Z,2632 THOMAS AVE N,-10387585,5622567,478.1000(B),SNOW EMERGENCY EVEN,4,Willard - Hay,Near North,Day 2
-93.296779620443203,45.006672525859514,3497,271116321000,2016-02-03T00:00:00.000Z,2638 GIRARD AVE N,-10385750,5622572,478.1000(B),SNOW EMERGENCY EVEN,5,Jordan,Near North,Day 2
-93.262266347227325,44.916069434573657,3498,271116302000,2016-02-04T00:00:00.000Z,827 48TH ST E,-10381908,5608318,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,Day 3
-93.248522123380297,44.917023628605776,3499,271116304000,2016-02-04T00:00:00.000Z,4733 18TH AVE S,-10380378,5608468,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,Day 3
-93.325426894853763,44.917080879743843,3500,271116315000,2016-02-04T00:00:00.000Z,4745 CHOWEN AVE S,-10388939,5608477,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,Day 3
-93.32010886837179,44.917233549166468,3501,271116346000,2016-02-04T00:00:00.000Z,4737 YORK AVE S,-10388347,5608501,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,Day 3
-93.263838398974542,44.917373495780893,3502,271116328000,2016-02-04T00:00:00.000Z,4729 COLUMBUS AVE S,-10382083,5608523,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.287311377348573,44.917723360825768,3503,271116315000,2016-02-04T00:00:00.000Z,621 47TH ST E,-10384696,5608578,478.1000(C),SNOW EMERGENCY ODD,11,Tangletown,Southwest,Day 3
-93.227043404937007,44.917825139347926,3504,271116307000,2016-02-04T00:00:00.000Z,4705 31ST AVE S,-10377987,5608594,478.1000(C),SNOW EMERGENCY ODD,12,Ericsson,Nokomis,Day 3
-93.273908513309522,44.917831500499567,3505,271116315000,2016-02-04T00:00:00.000Z,215 47TH ST E,-10383204,5608595,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.270243386950312,44.917856945099118,3506,271116315000,2016-02-04T00:00:00.000Z,401 47TH ST E,-10382796,5608599,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.270216437491783,44.917856945099118,3507,271116315000,2016-02-04T00:00:00.000Z,403 47TH ST E,-10382793,5608599,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.270171521727576,44.917856945099118,3508,271116315000,2016-02-04T00:00:00.000Z,407 47TH ST E,-10382788,5608599,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.227043404937007,44.917856945099118,3509,271116307000,2016-02-04T00:00:00.000Z,4703 31ST AVE S,-10377987,5608599,478.1000(C),SNOW EMERGENCY ODD,12,Ericsson,Nokomis,Day 3
-93.247273465135379,44.917863306247249,3510,271116302000,2016-02-04T00:00:00.000Z,1825 47TH ST E,-10380239,5608600,478.1000(C),SNOW EMERGENCY ODD,12,Ericsson,Nokomis,Day 3
-93.326774367779947,44.917882389687414,3511,271116306000,2016-02-04T00:00:00.000Z,3715 47TH ST W,-10389089,5608603,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,Day 3
-93.326747418321432,44.917882389687414,3512,271116306000,2016-02-04T00:00:00.000Z,3713 47TH ST W,-10389086,5608603,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,Day 3
-93.326729452015755,44.917882389687414,3513,271116306000,2016-02-04T00:00:00.000Z,3711 47TH ST W,-10389084,5608603,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,Day 3
-93.326648603640166,44.917895111977323,3514,271116337000,2016-02-04T00:00:00.000Z,3705 47TH ST W,-10389075,5608605,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,Day 3
-93.326585721570282,44.917914195406915,3515,271116337000,2016-02-04T00:00:00.000Z,3701 47TH ST W,-10389068,5608608,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,Day 3
-93.295890288311924,44.918696610563373,3516,271116346000,2016-02-04T00:00:00.000Z,4647 FREMONT AVE S,-10385651,5608731,478.1000(C),SNOW EMERGENCY ODD,13,Lynnhurst,Southwest,Day 3
-93.289548182406037,44.918811109448725,3517,271116346000,2016-02-04T00:00:00.000Z,4641 ALDRICH AVE S,-10384945,5608749,478.1000(C),SNOW EMERGENCY ODD,13,Lynnhurst,Southwest,Day 3
-93.251073338787194,44.919065550599271,3518,271116304000,2016-02-04T00:00:00.000Z,4635 16TH AVE S,-10380662,5608789,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,Day 3
-93.271483062042392,44.919389961432117,3519,271116352000,2016-02-04T00:00:00.000Z,4615 CLINTON AVE S,-10382934,5608840,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.245988874279078,44.919485376034359,3520,271116342000,2016-02-04T00:00:00.000Z,4611 LONGFELLOW AVE S,-10380096,5608855,478.1000(C),SNOW EMERGENCY ODD,12,Ericsson,Nokomis,Day 3
-93.271483062042392,44.919568068561475,3521,271116352000,2016-02-04T00:00:00.000Z,4605 CLINTON AVE S,-10382934,5608868,478.1000(C),SNOW EMERGENCY ODD,8,Field,Nokomis,Day 3
-93.289548182406037,44.920452235065966,3522,271116346000,2016-02-04T00:00:00.000Z,4551 ALDRICH AVE S,-10384945,5609007,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.216883459073614,44.920528565349194,3523,271116307000,2016-02-04T00:00:00.000Z,4555 SNELLING AVE S,-10376856,5609019,478.1000(C),SNOW EMERGENCY ODD,12,Hiawatha,Longfellow,Day 3
-93.286979000693464,44.920566730452784,3524,271116355000,2016-02-04T00:00:00.000Z,4545 GARFIELD AVE S,-10384659,5609025,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.2548911787447,44.920585812995071,3525,271116302000,2016-02-04T00:00:00.000Z,4551 14TH AVE S,-10381087,5609028,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,Day 3
-93.263802466363174,44.920630338902427,3526,271116328000,2016-02-04T00:00:00.000Z,4549 COLUMBUS AVE S,-10382079,5609035,478.1000(C),SNOW EMERGENCY ODD,8,Regina,Nokomis,Day 3
-93.2548911787447,44.920655782262571,3527,271116302000,2016-02-04T00:00:00.000Z,4547 14TH AVE S,-10381087,5609039,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,Day 3
-93.2548911787447,44.920725751444856,3528,271116302000,2016-02-04T00:00:00.000Z,4543 14TH AVE S,-10381087,5609050,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,Day 3
-93.2548911787447,44.920795720541939,3529,271116302000,2016-02-04T00:00:00.000Z,4539 14TH AVE S,-10381087,5609061,478.1000(C),SNOW EMERGENCY ODD,11,Northrop,Nokomis,Day 3
-93.291192099375976,44.921342748727291,3530,271116306000,2016-02-04T00:00:00.000Z,925 45TH ST W,-10385128,5609147,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.291174133070299,44.921342748727291,3531,271116306000,2016-02-04T00:00:00.000Z,923 45TH ST W,-10385126,5609147,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.29114718361177,44.921342748727291,3532,271116337000,2016-02-04T00:00:00.000Z,921 45TH ST W,-10385123,5609147,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.291048368930518,44.921342748727291,3533,271116337000,2016-02-04T00:00:00.000Z,913 45TH ST W,-10385112,5609147,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.277852117406795,44.921406356317796,3534,271116306000,2016-02-04T00:00:00.000Z,5 45TH ST E,-10383643,5609157,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.277780252184073,44.921406356317796,3535,271116337000,2016-02-04T00:00:00.000Z,11 45TH ST E,-10383635,5609157,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.27364800187712,44.921444520838307,3536,271116315000,2016-02-04T00:00:00.000Z,233 45TH ST E,-10383175,5609163,478.1000(C),SNOW EMERGENCY ODD,8,Regina,Nokomis,Day 3
-93.315168134309118,44.921482685333451,3537,271116306000,2016-02-04T00:00:00.000Z,2805 45TH ST W,-10387797,5609169,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,Day 3
-93.323953657787811,44.922468592671386,3538,271116315000,2016-02-04T00:00:00.000Z,4445 BEARD AVE S,-10388775,5609324,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,Day 3
-93.326495890041869,44.922513117119614,3539,271116315000,2016-02-04T00:00:00.000Z,4419 DREW AVE S,-10389058,5609331,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,Day 3
-93.323953657787811,44.922532199015436,3540,271116315000,2016-02-04T00:00:00.000Z,4441 BEARD AVE S,-10388775,5609334,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,Day 3
-93.326495890041869,44.922564002161046,3541,271116315000,2016-02-04T00:00:00.000Z,4415 DREW AVE S,-10389058,5609339,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,Day 3
-93.263775516904659,44.922583084039971,3542,271116328000,2016-02-04T00:00:00.000Z,4441 COLUMBUS AVE S,-10382076,5609342,478.1000(C),SNOW EMERGENCY ODD,8,Regina,Nokomis,Day 3
-93.31351523418634,44.922850229679383,3543,271116315000,2016-02-04T00:00:00.000Z,4423 THOMAS AVE S,-10387613,5609384,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,Day 3
-93.323953657787811,44.922958359704069,3544,271116315000,2016-02-04T00:00:00.000Z,4415 BEARD AVE S,-10388775,5609401,478.1000(A),SNOW EMERGENCY PARK,13,Linden Hills,Southwest,Day 3
-93.283080312360383,44.923028326082189,3545,271116355000,2016-02-04T00:00:00.000Z,4409 PLEASANT AVE S,-10384225,5609412,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.266299782853025,44.923136455771676,3546,271116328000,2016-02-04T00:00:00.000Z,4409 OAKLAND AVE S,-10382357,5609429,478.1000(C),SNOW EMERGENCY ODD,8,Regina,Nokomis,Day 3
-93.278094662533519,44.923206421932903,3547,271116306000,2016-02-04T00:00:00.000Z,11 44TH ST W,-10383670,5609440,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.278067713074989,44.923212782488783,3548,271116337000,2016-02-04T00:00:00.000Z,9 44TH ST W,-10383667,5609441,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.270153555421899,44.923276388008908,3549,271116315000,2016-02-04T00:00:00.000Z,401 44TH ST E,-10382786,5609451,478.1000(C),SNOW EMERGENCY ODD,8,Regina,Nokomis,Day 3
-93.229531738274005,44.924198660137129,3550,271116307000,2016-02-04T00:00:00.000Z,4349 30TH AVE S,-10378264,5609596,478.1000(C),SNOW EMERGENCY ODD,12,Ericsson,Nokomis,Day 3
-93.245997857431917,44.924205020583166,3551,271116342000,2016-02-04T00:00:00.000Z,4351 LONGFELLOW AVE S,-10380097,5609597,478.1000(C),SNOW EMERGENCY ODD,12,Ericsson,Nokomis,Day 3
-93.263748567446129,44.92428134588058,3552,271116352000,2016-02-04T00:00:00.000Z,4347 COLUMBUS AVE S,-10382073,5609609,478.1000(C),SNOW EMERGENCY ODD,8,Regina,Nokomis,Day 3
-93.229531738274005,44.924891944609257,3553,271116307000,2016-02-04T00:00:00.000Z,4309 30TH AVE S,-10378264,5609705,478.1000(C),SNOW EMERGENCY ODD,12,Ericsson,Nokomis,Day 3
-93.268824048801406,44.924904665347093,3554,271116352000,2016-02-04T00:00:00.000Z,4311 5TH AVE S,-10382638,5609707,478.1000(C),SNOW EMERGENCY ODD,8,Regina,Nokomis,Day 3
-93.292063465201579,44.924917386082114,3555,271116355000,2016-02-04T00:00:00.000Z,4303 COLFAX AVE S,-10385225,5609709,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.289925474825367,44.924961908632483,3556,271116337000,2016-02-04T00:00:00.000Z,827 43RD ST W,-10384987,5609716,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.289826660144115,44.924961908632483,3557,271116306000,2016-02-04T00:00:00.000Z,819 43RD ST W,-10384976,5609716,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.292198212494199,44.924968268994014,3558,271116306000,2016-02-04T00:00:00.000Z,1005 43RD ST W,-10385240,5609717,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.292153296729992,44.924968268994014,3559,271116306000,2016-02-04T00:00:00.000Z,1001 43RD ST W,-10385235,5609717,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.291120234153254,44.924968268994014,3560,271116306000,2016-02-04T00:00:00.000Z,921 43RD ST W,-10385120,5609717,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.291075318389048,44.924968268994014,3561,271116337000,2016-02-04T00:00:00.000Z,917 43RD ST W,-10385115,5609717,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.290976503707796,44.924968268994014,3562,271116337000,2016-02-04T00:00:00.000Z,909 43RD ST W,-10385104,5609717,478.1000(C),SNOW EMERGENCY ODD,13,East Harriet,Southwest,Day 3
-93.277888050018177,44.925031872570521,3563,271116306000,2016-02-04T00:00:00.000Z,1 43RD ST E,-10383647,5609727,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.277870083712486,44.925031872570521,3564,271116306000,2016-02-04T00:00:00.000Z,3 43RD ST E,-10383645,5609727,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.277843134253956,44.925031872570521,3565,271116306000,2016-02-04T00:00:00.000Z,5 43RD ST E,-10383642,5609727,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.277816184795427,44.925031872570521,3566,271116306000,2016-02-04T00:00:00.000Z,7 43RD ST E,-10383639,5609727,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.27777126903122,44.925031872570521,3567,271116337000,2016-02-04T00:00:00.000Z,11 43RD ST E,-10383634,5609727,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.277744319572705,44.925031872570521,3568,271116337000,2016-02-04T00:00:00.000Z,13 43RD ST E,-10383631,5609727,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.277690420655659,44.925031872570521,3569,271116337000,2016-02-04T00:00:00.000Z,17 43RD ST E,-10383625,5609727,478.1000(C),SNOW EMERGENCY ODD,8,King Field,Southwest,Day 3
-93.326513856347546,44.925063674332357,3570,271116315000,2016-02-04T00:00:00.000Z,4333 EWING AVE S,-10389060,5609732,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,Day 3
