X,Y,FID,Citation_N,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Neighborho,Community,Ward,Snow_Em_Na,Day_ID,Tow_Distri
-93.255432128905994,44.964176177977997,2440,271118353329,2018-02-25T00:00:00.000Z,1827 14TH AVE S,44.964176178,-93.2554321289,478.1000(c),Snow emergency parking restrictions - odd number address,Ventura Village,Phillips,6,Yardville,3,3
-93.252891540527003,44.937713623046001,2441,271118343082,2018-02-25T00:00:00.000Z,1827 36TH ST E,44.937713623,-93.2528915405,478.1000(c),Snow emergency parking restrictions - odd number address,Powderhorn Park,Powderhorn,9,Yardville,3,6
-93.261054992674985,44.964088439940994,2442,271118353324,2018-02-25T00:00:00.000Z,1827 ELLIOT AVE,44.9640884399,-93.2610549927,478.1000(c),Snow emergency parking restrictions - odd number address,Ventura Village,Phillips,6,Yardville,3,3
-93.309491,44.998267,2443,271118350069,2018-02-24T00:00:00.000Z,1828 QUEEN AVE N,44.998267,-93.309491,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,Yardville,2,1
-93.259696960449006,44.964084625243984,2444,271118353326,2018-02-25T00:00:00.000Z,1829 10TH AVE S,44.9640846252,-93.2596969604,478.1000(c),Snow emergency parking restrictions - odd number address,Ventura Village,Phillips,6,Yardville,3,3
-93.274063110350994,44.964118957518998,2445,271118353317,2018-02-25T00:00:00.000Z,1829 2ND AVE S,44.9641189575,-93.2740631104,478.1000(c),Snow emergency parking restrictions - odd number address,Steven's Square - Loring Heights,Central,6,Yardville,3,3
-93.313338,44.998288,2446,271118354222,2018-02-25T00:00:00.000Z,1829 THOMAS AVE N,44.998288,-93.313338,478.1000(c),Snow emergency parking restrictions - odd number address,Willard - Hay,Near North,5,Yardville,3,1
-93.291694641112997,44.965412139892003,2447,271118348153,2018-02-24T00:00:00.000Z,1830 COLFAX AVE S,44.9654121399,-93.2916946411,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill,Calhoun Isle,7,Yardville,2,3
-93.274070739745994,44.964031219481996,2448,271118353316,2018-02-25T00:00:00.000Z,1831 2ND AVE S,44.9640312195,-93.2740707397,478.1000(c),Snow emergency parking restrictions - odd number address,Steven's Square - Loring Heights,Central,6,Yardville,3,3
-93.292625427245994,44.998443603515007,2449,271118349152,2018-02-25T00:00:00.000Z,1831 DUPONT AVE N,44.9984436035,-93.2926254272,478.1000(c),Snow emergency parking restrictions - odd number address,Near - North,Near North,5,Yardville,3,1
-93.247253417967983,44.937713623046001,2450,271118343087,2018-02-25T00:00:00.000Z,1833 36TH ST E,44.937713623,-93.247253418,478.1000(c),Snow emergency parking restrictions - odd number address,Standish,Powderhorn,12,Yardville,3,6
-93.247200012207003,44.932319641112997,2451,271118343072,2018-02-25T00:00:00.000Z,1833 39TH ST E,44.9323196411,-93.2472000122,478.1000(c),Snow emergency parking restrictions - odd number address,Standish,Powderhorn,12,Yardville,3,6
-93.247154235839005,44.953746795653991,2452,271118346680,2018-02-24T00:00:00.000Z,1834 27TH ST E,44.9537467957,-93.2471542358,478.1000(b),Snow emergency parking restrictions - even number address,East Phillips,Phillips,9,Yardville,2,3
-93.24705505371,44.937736511229993,2453,271118342562,2018-02-24T00:00:00.000Z,1834 36TH ST E,44.9377365112,-93.2470550537,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.247123718260994,44.937721252441001,2454,271118343088,2018-02-25T00:00:00.000Z,1835 36TH ST E,44.9377212524,-93.2471237183,478.1000(c),Snow emergency parking restrictions - odd number address,Corcoran,Powderhorn,9,Yardville,3,6
-93.247177124022997,44.942932128905994,2455,271118342576,2018-02-24T00:00:00.000Z,1836 33RD ST E,44.9429321289,-93.247177124,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.246421813964005,44.930545806883998,2456,271118342394,2018-02-24T00:00:00.000Z,1836 40TH ST E,44.9305458069,-93.246421814,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Yardville,2,6
-93.247116088867003,44.92873764038,2457,271118342043,2018-02-24T00:00:00.000Z,1836 41ST ST E,44.9287376404,-93.2471160889,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Yardville,2,6
-93.246948242187003,44.932334899901996,2458,271118343073,2018-02-25T00:00:00.000Z,1837 39TH ST E,44.9323348999,-93.2469482422,478.1000(c),Snow emergency parking restrictions - odd number address,Standish,Powderhorn,12,Yardville,3,6
-93.247093200682997,44.925128936767003,2459,271118343320,2018-02-25T00:00:00.000Z,1837 43RD ST E,44.9251289368,-93.2470932007,478.1000(c),Snow emergency parking restrictions - odd number address,Ericsson,Nokomis,12,Yardville,3,6
-93.234317,45.007215,2460,271118356146,2018-02-25T00:00:00.000Z,1837 HAYES ST NE,45.007215,-93.234317,478.1000(c),Snow emergency parking restrictions - odd number address,Windom Park,Northeast,1,Yardville,3,2
-93.246948242187003,44.928745269775007,2461,271118342044,2018-02-24T00:00:00.000Z,1838 41ST ST E,44.9287452698,-93.2469482422,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Yardville,2,6
-93.24705505371,44.928741455077997,2462,271118342606,2018-02-25T00:00:00.000Z,1839 41ST ST E,44.9287414551,-93.2470550537,478.1000(c),Snow emergency parking restrictions - odd number address,Standish,Powderhorn,12,Yardville,3,6
-93.246360778807997,44.944797515868991,2463,271118342586,2018-02-24T00:00:00.000Z,1840 32ND ST E,44.9447975159,-93.2463607788,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.24664306640598,44.942924499511001,2464,271118342577,2018-02-24T00:00:00.000Z,1840 33RD ST E,44.9429244995,-93.2466430664,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.246620178222003,44.925140380858984,2465,271118347142,2018-02-24T00:00:00.000Z,1840 43RD ST E,44.9251403809,-93.2466201782,478.1000(b),Snow emergency parking restrictions - even number address,Ericsson,Nokomis,12,Yardville,2,6
-93.24633026123,44.917934417724005,2466,271118347144,2018-02-24T00:00:00.000Z,1840 47TH ST E,44.9179344177,-93.2463302612,478.1000(b),Snow emergency parking restrictions - even number address,Ericsson,Nokomis,12,Yardville,2,6
-93.24705505371,44.937728881834992,2467,271118343089,2018-02-25T00:00:00.000Z,1841 36TH ST E,44.9377288818,-93.2470550537,478.1000(c),Snow emergency parking restrictions - odd number address,Corcoran,Powderhorn,9,Yardville,3,6
-93.246536254882002,44.930538177489993,2468,271118342611,2018-02-25T00:00:00.000Z,1841 40TH ST E,44.9305381775,-93.2465362549,478.1000(c),Snow emergency parking restrictions - odd number address,Standish,Powderhorn,12,Yardville,3,6
-93.232999,45.007224,2469,271118356148,2018-02-25T00:00:00.000Z,1841 GARFIELD ST NE,45.007224,-93.232999,478.1000(c),Snow emergency parking restrictions - odd number address,Windom Park,Northeast,1,Yardville,3,2
-93.246482849120994,44.928741455077997,2470,271118342045,2018-02-24T00:00:00.000Z,1844 41ST ST E,44.9287414551,-93.2464828491,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Yardville,2,6
-93.250991821289006,45.007503509520987,2471,271118347705,2018-02-24T00:00:00.000Z,1844 QUINCY ST NE,45.0075035095,-93.2509918213,478.1000(b),Snow emergency parking restrictions - even number address,Logan Park,Northeast,1,Yardville,2,2
-93.246688842772997,44.937725067137997,2472,271118343090,2018-02-25T00:00:00.000Z,1845 36TH ST E,44.9377250671,-93.2466888428,478.1000(c),Snow emergency parking restrictions - odd number address,Standish,Powderhorn,12,Yardville,3,6
-93.24531,45.007655,2473,271118353030,2018-02-25T00:00:00.000Z,1849 POLK ST NE,45.007655,-93.24531,478.1000(c),Snow emergency parking restrictions - odd number address,Windom Park,Northeast,1,Yardville,3,2
-93.266563415527003,45.007198333739993,2474,271118351257,2018-02-25T00:00:00.000Z,185 19TH AVE NE,45.0071983337,-93.2665634155,478.1000(c),Snow emergency parking restrictions - odd number address,Bottineau,Northeast,3,Yardville,3,2
-93.30327606201098,44.977508544920994,2475,271118323287,2018-02-24T00:00:00.000Z,188 LOGAN AVE N,44.9775085449,-93.303276062,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,Yardville,2,3
-93.278656005859006,44.967662811278998,2476,271118321085,2018-02-23T00:00:00.000Z,19 15TH ST W,44.9676628113,-93.2786560059,478.1000(a),Snow emergency parking restrictions - snow emergency route,Loring Park,Central,7,Yardville,1,3
-93.256706237792997,44.988483428954993,2477,271118352144,2018-02-23T00:00:00.000Z,19 UNIVERSITY AVE NE,44.988483429,-93.2567062378,478.1000(a),Snow emergency parking restrictions - snow emergency route,Nicollet Island - East Bank,University,3,Yardville,1,2
-93.271522521972017,44.963924407958999,2478,271118348915,2018-02-24T00:00:00.000Z,1900 CLINTON AVE S,44.963924408,-93.271522522,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,6,Yardville,2,3
-93.280738830565994,44.964179992675,2479,271118346750,2018-02-24T00:00:00.000Z,1900 PILLSBURY AVE,44.9641799927,-93.2807388306,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,7,Yardville,2,3
-93.283317565917997,44.96364593505799,2480,271118346758,2018-02-24T00:00:00.000Z,1900 PLEASANT AVE,44.9636459351,-93.2833175659,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,7,Yardville,2,3
-93.27530670166,44.963798522948991,2481,271118351401,2018-02-25T00:00:00.000Z,1901 STEVENS AVE S,44.9637985229,-93.2753067017,478.1000(c),Snow emergency parking restrictions - odd number address,Steven's Square - Loring Heights,Central,6,Yardville,3,3
-93.304679870605,44.981628417967997,2482,271118323244,2018-02-24T00:00:00.000Z,1902 4TH AVE N,44.981628418,-93.3046798706,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,Yardville,2,3
-93.271514892577997,44.963825225829986,2483,271118348916,2018-02-24T00:00:00.000Z,1902 CLINTON AVE S,44.9638252258,-93.2715148926,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,6,Yardville,2,3
-93.299430847167997,44.999103546141988,2484,271118345395,2018-02-24T00:00:00.000Z,1902 IRVING AVE N,44.9991035461,-93.2994308472,478.1000(b),Snow emergency parking restrictions - even number address,Near - North,Near North,5,Yardville,2,1
-93.280776977539006,44.964138031004993,2485,271118346751,2018-02-24T00:00:00.000Z,1902 PILLSBURY AVE,44.964138031,-93.2807769775,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,7,Yardville,2,3
-93.283325195312017,44.963607788085,2486,271118346759,2018-02-24T00:00:00.000Z,1902 PLEASANT AVE,44.9636077881,-93.2833251953,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,7,Yardville,2,3
-93.309488,44.998882,2487,271118350070,2018-02-24T00:00:00.000Z,1902 QUEEN AVE N,44.998882,-93.309488,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,Yardville,2,1
-93.310371398925,44.963401794432997,2488,271118337950,2018-02-24T00:00:00.000Z,1902 QUEEN AVE S,44.9634017944,-93.3103713989,478.1000(b),Snow emergency parking restrictions - even number address,Kenwood,Calhoun Isle,7,Yardville,2,3
-93.317129,44.999084,2489,271118303594,2018-02-24T00:00:00.000Z,1902 WASHBURN AVE N,44.999084,-93.317129,478.1000(b),Snow emergency parking restrictions - even number address,Willard - Hay,Near North,5,Yardville,2,1
-93.256774902342997,44.963714599608991,2490,271118353327,2018-02-25T00:00:00.000Z,1903 13TH AVE S,44.9637145996,-93.2567749023,478.1000(c),Snow emergency parking restrictions - odd number address,Ventura Village,Phillips,6,Yardville,3,3
-93.30320739746,44.999019622802003,2491,271118350163,2018-02-25T00:00:00.000Z,1903 LOGAN AVE N,44.9990196228,-93.3032073975,478.1000(c),Snow emergency parking restrictions - odd number address,Willard - Hay,Near North,5,Yardville,3,1
-93.275337219237983,44.963768005371001,2492,271118351400,2018-02-25T00:00:00.000Z,1903 STEVENS AVE S,44.9637680054,-93.2753372192,478.1000(c),Snow emergency parking restrictions - odd number address,Steven's Square - Loring Heights,Central,6,Yardville,3,3
-93.304794311522997,44.981605529785,2493,271118323245,2018-02-24T00:00:00.000Z,1904 4TH AVE N,44.9816055298,-93.3047943115,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,Yardville,2,3
-93.289436340332003,44.963062286377003,2494,271118353620,2018-02-24T00:00:00.000Z,1904 ALDRICH AVE S,44.9630622864,-93.2894363403,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill East,Calhoun Isle,10,Yardville,2,3
-93.271537780760994,44.963748931883991,2495,271118348917,2018-02-24T00:00:00.000Z,1904 CLINTON AVE S,44.9637489319,-93.2715377808,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,6,Yardville,2,3
-93.292030334472003,44.964237213133991,2496,271118348156,2018-02-24T00:00:00.000Z,1904 COLFAX AVE S,44.9642372131,-93.2920303345,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill,Calhoun Isle,7,Yardville,2,3
-93.293083190917997,44.964096069334992,2497,271118348165,2018-02-24T00:00:00.000Z,1904 DUPONT AVE S,44.9640960693,-93.2930831909,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill,Calhoun Isle,7,Yardville,2,3
-93.294410705565994,44.964313507079993,2498,271118348174,2018-02-24T00:00:00.000Z,1904 EMERSON AVE S,44.9643135071,-93.2944107056,478.1000(b),Snow emergency parking restrictions - even number address,Lowry Hill,Calhoun Isle,7,Yardville,2,3
-93.299423217772997,44.999103546141988,2499,271118345394,2018-02-24T00:00:00.000Z,1904 IRVING AVE N,44.9991035461,-93.2994232178,478.1000(b),Snow emergency parking restrictions - even number address,Near - North,Near North,5,Yardville,2,1
-93.280807495117003,44.964073181151996,2500,271118346752,2018-02-24T00:00:00.000Z,1904 PILLSBURY AVE,44.9640731812,-93.2808074951,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,7,Yardville,2,3
-93.28938293457,44.947750091551988,2501,271118336986,2018-02-25T00:00:00.000Z,3019 ALDRICH AVE S,44.9477500916,-93.2893829346,478.1000(c),Snow emergency parking restrictions - odd number address,CARAG,Calhoun Isle,10,Yardville,3,5
-93.246299743652003,44.947326660156001,2502,271118348218,2018-02-25T00:00:00.000Z,3019 LONGFELLOW AVE S,44.9473266602,-93.2462997437,478.1000(c),Snow emergency parking restrictions - odd number address,Corcoran,Powderhorn,9,Yardville,3,6
-93.281333923339005,44.947700500487997,2503,271118341198,2018-02-25T00:00:00.000Z,3019 PILLSBURY AVE,44.9477005005,-93.2813339233,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.283393859862997,44.947944641112983,2504,271118356562,2018-02-25T00:00:00.000Z,3019 PLEASANT AVE,44.9479446411,-93.2833938599,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.314430236815994,45.012184143065994,2505,271118351876,2018-02-25T00:00:00.000Z,3019 UPTON AVE N,45.0121841431,-93.3144302368,478.1000(c),Snow emergency parking restrictions - odd number address,Jordan,Near North,4,Yardville,3,1
-93.272438049315994,44.963985443114993,2506,271118346788,2018-02-24T00:00:00.000Z,302 19TH ST E,44.9639854431,-93.2724380493,478.1000(b),Snow emergency parking restrictions - even number address,Steven's Square - Loring Heights,Central,6,Yardville,2,3
-93.283294677733991,44.932308197020994,2507,271118348279,2018-02-24T00:00:00.000Z,302 39TH ST W,44.932308197,-93.2832946777,478.1000(b),Snow emergency parking restrictions - even number address,King Field,Southwest,8,Yardville,2,5
-93.252044677733991,44.985786437987997,2508,271118351426,2018-02-24T00:00:00.000Z,302 3RD AVE SE,44.985786438,-93.2520446777,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.249069213867003,44.984634399413991,2509,271118351438,2018-02-24T00:00:00.000Z,302 5TH AVE SE,44.9846343994,-93.2490692139,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.247328,44.983862,2510,271118341265,2018-02-24T00:00:00.000Z,302 6TH AVE SE,44.983862,-93.247328,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.244468,44.982751,2511,271118343653,2018-02-24T00:00:00.000Z,302 8TH AVE SE,44.982751,-93.244468,478.1000(b),Snow emergency parking restrictions - even number address,Marcy Holmes,University,3,Yardville,2,4
-93.283546447752997,44.965938568115,2512,271118330273,2018-02-24T00:00:00.000Z,302 CLIFTON AVE,44.9659385681,-93.2835464478,478.1000(b),Snow emergency parking restrictions - even number address,Loring Park,Central,7,Yardville,2,3
-93.293052673339005,44.980922698973991,2513,271118323272,2018-02-24T00:00:00.000Z,302 DUPONT AVE N,44.980922699,-93.2930526733,478.1000(b),Snow emergency parking restrictions - even number address,Sumner - Glenwood,Near North,5,Yardville,2,3
-93.301986694335,44.980979919432997,2514,271118323283,2018-02-24T00:00:00.000Z,302 KNOX AVE N,44.9809799194,-93.3019866943,478.1000(b),Snow emergency parking restrictions - even number address,Harrison,Near North,5,Yardville,2,3
-93.253814697264986,44.947650909423004,2515,271118349914,2018-02-24T00:00:00.000Z,3020 15TH AVE S,44.9476509094,-93.2538146973,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.25000762939402,44.947639465331996,2516,271118351633,2018-02-24T00:00:00.000Z,3020 17TH AVE S,44.9476394653,-93.2500076294,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.228454589842997,44.9475440979,2517,271118349491,2018-02-24T00:00:00.000Z,3020 30TH AVE S,44.9475440979,-93.2284545898,478.1000(b),Snow emergency parking restrictions - even number address,Longfellow,Longfellow,2,Yardville,2,6
-93.224388122557997,44.947509765624993,2518,271118346627,2018-02-24T00:00:00.000Z,3020 33RD AVE S,44.9475097656,-93.2243881226,478.1000(b),Snow emergency parking restrictions - even number address,Longfellow,Longfellow,2,Yardville,2,6
-93.295753479002997,44.947616577147997,2519,271118348954,2018-02-24T00:00:00.000Z,3020 FREMONT AVE S,44.9476165771,-93.295753479,478.1000(b),Snow emergency parking restrictions - even number address,CARAG,Calhoun Isle,10,Yardville,2,5
-93.286865234375,44.947467803954993,2520,271118350759,2018-02-24T00:00:00.000Z,3020 GARFIELD AVE S,44.947467804,-93.2868652344,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Yardville,2,5
-93.303169250487997,44.947555541992003,2521,271118349232,2018-02-24T00:00:00.000Z,3020 JAMES AVE S,44.947555542,-93.3031692505,478.1000(a),Snow emergency parking restrictions - snow emergency route,ECCO,Calhoun Isle,10,Yardville,2,5
-93.246383666992003,44.94790649414,2522,271118341886,2018-02-24T00:00:00.000Z,3020 LONGFELLOW AVE S,44.9479064941,-93.246383667,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.253784179687017,44.947715759276996,2523,271118351967,2018-02-25T00:00:00.000Z,3021 15TH AVE S,44.9477157593,-93.2537841797,478.1000(c),Snow emergency parking restrictions - odd number address,Powderhorn Park,Powderhorn,9,Yardville,3,6
-93.248664855957003,44.94778442382799,2524,271118353479,2018-02-25T00:00:00.000Z,3021 18TH AVE S,44.9477844238,-93.248664856,478.1000(c),Snow emergency parking restrictions - odd number address,Powderhorn Park,Powderhorn,9,Yardville,3,6
-93.271575927734006,44.947563171385994,2525,271118343047,2018-02-25T00:00:00.000Z,3021 CLINTON AVE S,44.9475631714,-93.2715759277,478.1000(c),Snow emergency parking restrictions - odd number address,Central,Powderhorn,9,Yardville,3,5
-93.291664123535,45.012084960937003,2526,271118356068,2018-02-25T00:00:00.000Z,3021 COLFAX AVE N,45.0120849609,-93.2916641235,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,Yardville,3,1
-93.295738220214005,44.947589874266988,2527,271118355234,2018-02-25T00:00:00.000Z,3021 FREMONT AVE S,44.9475898743,-93.2957382202,478.1000(c),Snow emergency parking restrictions - odd number address,CARAG,Calhoun Isle,10,Yardville,3,5
-93.304656982420994,44.947525024414006,2528,271118329046,2018-02-25T00:00:00.000Z,3021 KNOX AVE S,44.9475250244,-93.3046569824,478.1000(c),Snow emergency parking restrictions - odd number address,ECCO,Calhoun Isle,10,Yardville,3,5
-93.245834350585,44.947631835936996,2529,271118348217,2018-02-25T00:00:00.000Z,3021 LONGFELLOW AVE S,44.9476318359,-93.2458343506,478.1000(c),Snow emergency parking restrictions - odd number address,Corcoran,Powderhorn,9,Yardville,3,6
-93.28140258789,44.94771194458,2530,271118341199,2018-02-25T00:00:00.000Z,3021 PILLSBURY AVE,44.9477119446,-93.2814025879,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.282768249510994,44.947525024414006,2531,271118356563,2018-02-25T00:00:00.000Z,3021 PLEASANT AVE,44.9475250244,-93.2827682495,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.260177612304005,44.947597503661989,2532,271118347122,2018-02-24T00:00:00.000Z,3022 10TH AVE S,44.9475975037,-93.2601776123,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.253829956054005,44.947563171385994,2533,271118349913,2018-02-24T00:00:00.000Z,3022 15TH AVE S,44.9475631714,-93.2538299561,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.25000762939402,44.947547912597003,2534,271118351632,2018-02-24T00:00:00.000Z,3022 17TH AVE S,44.9475479126,-93.2500076294,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.216613769530994,44.947216033935,2535,271118345932,2018-02-24T00:00:00.000Z,3022 39TH AVE S,44.9472160339,-93.2166137695,478.1000(b),Snow emergency parking restrictions - even number address,Cooper,Longfellow,2,Yardville,2,6
-93.22745513916,44.930530548094993,2536,271118342393,2018-02-24T00:00:00.000Z,3022 40TH ST E,44.9305305481,-93.2274551392,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Yardville,2,6
-93.227592468260994,44.928718566894005,2537,271118342049,2018-02-24T00:00:00.000Z,3022 41ST ST E,44.9287185669,-93.2275924683,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Yardville,2,6
-93.29573059082,44.947521209716008,2538,271118348953,2018-02-24T00:00:00.000Z,3022 FREMONT AVE S,44.9475212097,-93.2957305908,478.1000(b),Snow emergency parking restrictions - even number address,CARAG,Calhoun Isle,10,Yardville,2,5
-93.286865234375,44.947467803954993,2539,271118350758,2018-02-24T00:00:00.000Z,3022 GARFIELD AVE S,44.947467804,-93.2868652344,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Yardville,2,5
-93.29685211181598,45.012058258056001,2540,271118344661,2018-02-24T00:00:00.000Z,3022 GIRARD AVE N,45.0120582581,-93.2968521118,478.1000(b),Snow emergency parking restrictions - even number address,Jordan,Near North,5,Yardville,2,1
-93.30320739746,44.947517395018991,2541,271118349231,2018-02-24T00:00:00.000Z,3022 JAMES AVE S,44.947517395,-93.3032073975,478.1000(a),Snow emergency parking restrictions - snow emergency route,ECCO,Calhoun Isle,10,Yardville,2,5
-93.283035278320014,44.94741439819299,2542,271118352397,2018-02-24T00:00:00.000Z,3022 PLEASANT AVE,44.9474143982,-93.2830352783,478.1000(b),Snow emergency parking restrictions - even number address,Lyndale,Powderhorn,8,Yardville,2,5
-93.30948638916,45.012145996092997,2543,271118330012,2018-02-24T00:00:00.000Z,3022 QUEEN AVE N,45.0121459961,-93.3094863892,478.1000(b),Snow emergency parking restrictions - even number address,Jordan,Near North,5,Yardville,2,1
-93.310585021972003,45.012039184569993,2544,271118330064,2018-02-24T00:00:00.000Z,3022 RUSSELL AVE N,45.0120391846,-93.310585022,478.1000(b),Snow emergency parking restrictions - even number address,Jordan,Near North,4,Yardville,2,1
-93.24868774414,44.947696685791001,2545,271118353478,2018-02-25T00:00:00.000Z,3023 18TH AVE S,44.9476966858,-93.2486877441,478.1000(c),Snow emergency parking restrictions - odd number address,Powderhorn Park,Powderhorn,9,Yardville,3,6
-93.318412780760994,44.899803161620994,2546,271118324576,2018-02-25T00:00:00.000Z,3023 57TH ST W,44.8998031616,-93.3184127808,478.1000(c),Snow emergency parking restrictions - odd number address,Armatage,Southwest,13,Yardville,3,5
-93.269081115722003,44.947555541992003,2547,271118354563,2018-02-25T00:00:00.000Z,3023 5TH AVE S,44.947555542,-93.2690811157,478.1000(c),Snow emergency parking restrictions - odd number address,Central,Powderhorn,9,Yardville,3,5
-93.28938293457,44.947551727293991,2548,271118336987,2018-02-25T00:00:00.000Z,3023 ALDRICH AVE S,44.9475517273,-93.2893829346,478.1000(c),Snow emergency parking restrictions - odd number address,CARAG,Calhoun Isle,10,Yardville,3,5
-93.27188873291,44.947536468505,2549,271118343046,2018-02-25T00:00:00.000Z,3023 CLINTON AVE S,44.9475364685,-93.2718887329,478.1000(c),Snow emergency parking restrictions - odd number address,Central,Powderhorn,9,Yardville,3,5
-93.28140258789,44.947650909423004,2550,271118341200,2018-02-25T00:00:00.000Z,3023 PILLSBURY AVE,44.9476509094,-93.2814025879,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.283157348632002,44.94700241088799,2551,271118356564,2018-02-25T00:00:00.000Z,3023 PLEASANT AVE,44.9470024109,-93.2831573486,478.1000(c),Snow emergency parking restrictions - odd number address,Lyndale,Powderhorn,8,Yardville,3,5
-93.260200500487997,44.947532653807983,2552,271118347121,2018-02-24T00:00:00.000Z,3024 10TH AVE S,44.9475326538,-93.2602005005,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.258865356445,44.947586059569993,2553,271118347125,2018-02-24T00:00:00.000Z,3024 11TH AVE S,44.9475860596,-93.2588653564,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.25000762939402,44.947433471678991,2554,271118351631,2018-02-24T00:00:00.000Z,3024 17TH AVE S,44.9474334717,-93.2500076294,478.1000(b),Snow emergency parking restrictions - even number address,Powderhorn Park,Powderhorn,9,Yardville,2,6
-93.245048522949006,44.947216033935,2555,271118342523,2018-02-24T00:00:00.000Z,3024 19TH AVE S,44.9472160339,-93.2450485229,478.1000(b),Snow emergency parking restrictions - even number address,Corcoran,Powderhorn,9,Yardville,2,6
-93.223136901855,44.947616577147997,2556,271118346624,2018-02-24T00:00:00.000Z,3024 34TH AVE S,44.9476165771,-93.2231369019,478.1000(b),Snow emergency parking restrictions - even number address,Longfellow,Longfellow,2,Yardville,2,6
-93.227500915527003,44.928718566894005,2557,271118342050,2018-02-24T00:00:00.000Z,3024 41ST ST E,44.9287185669,-93.2275009155,478.1000(b),Snow emergency parking restrictions - even number address,Standish,Powderhorn,12,Yardville,2,6
-93.289604187010994,44.947475433348991,2558,271118354461,2018-02-24T00:00:00.000Z,3024 ALDRICH AVE S,44.9474754333,-93.289604187,478.1000(a),Snow emergency parking restrictions - snow emergency route,CARAG,Calhoun Isle,10,Yardville,2,5
