X,Y,FID,Citation_N,Date,Address,X_Coordina,Y_Coordina,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID,TowDist,F13,F14
-93.236215203987854,44.962501211695638,2970,533564352,2016-12-12T00:00:00.000Z,2024 25TH AVE S,-10379008,5615620,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.236224187140706,44.961852875203796,2971,533564352,2016-12-12T00:00:00.000Z,2100 25TH AVE S,-10379009,5615518,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.236242153446383,44.960753228912203,2972,533564352,2016-12-12T00:00:00.000Z,2218 25TH AVE S,-10379011,5615345,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.23779623888791,44.961846518927409,2973,533564352,2016-12-12T00:00:00.000Z,2100 24TH AVE S,-10379184,5615517,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.237805222040748,44.962634691828598,2974,533564352,2016-12-12T00:00:00.000Z,2008 24TH AVE S,-10379185,5615641,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.23779623888791,44.963708877782828,2975,533564352,2016-12-12T00:00:00.000Z,920 24TH AVE S,-10379184,5615810,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.23779623888791,44.963727945990861,2976,533564352,2016-12-12T00:00:00.000Z,918 24TH AVE S,-10379184,5615813,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.23779623888791,44.963823286935956,2977,533564352,2016-12-12T00:00:00.000Z,910 24TH AVE S,-10379184,5615828,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.23779623888791,44.963874135375221,2978,533564352,2016-12-12T00:00:00.000Z,906 24TH AVE S,-10379184,5615836,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.23779623888791,44.963893203528329,2979,533564352,2016-12-12T00:00:00.000Z,904 24TH AVE S,-10379184,5615839,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.239386256940804,44.962609267065311,2980,533564352,2016-12-12T00:00:00.000Z,2010 23RD AVE S,-10379361,5615637,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.239386256940804,44.962596554679436,2981,533564352,2016-12-12T00:00:00.000Z,2012 23RD AVE S,-10379361,5615635,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.239386256940804,44.962577486095363,2982,533564352,2016-12-12T00:00:00.000Z,2014 23RD AVE S,-10379361,5615632,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.239386256940804,44.962526636506816,2983,533564352,2016-12-12T00:00:00.000Z,2020 23RD AVE S,-10379361,5615624,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.240976274993685,44.961706680668811,2984,533564352,2016-12-12T00:00:00.000Z,2116 22ND AVE S,-10379538,5615495,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.240976274993685,44.962526636506816,2985,533564352,2016-12-12T00:00:00.000Z,2020 22ND AVE S,-10379538,5615624,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.240976274993685,44.96255841750493,2986,533564352,2016-12-12T00:00:00.000Z,2016 22ND AVE S,-10379538,5615629,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.240976274993685,44.962590198485458,2987,533564352,2016-12-12T00:00:00.000Z,2012 22ND AVE S,-10379538,5615634,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.240967291840846,44.963708877782828,2988,533564352,2016-12-12T00:00:00.000Z,920 22ND AVE S,-10379537,5615810,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.240967291840846,44.963734302058796,2989,533564352,2016-12-12T00:00:00.000Z,918 22ND AVE S,-10379537,5615814,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.240967291840846,44.963759726323495,2990,533564352,2016-12-12T00:00:00.000Z,916 22ND AVE S,-10379537,5615818,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.240967291840846,44.963785150576939,2991,533564352,2016-12-12T00:00:00.000Z,914 22ND AVE S,-10379537,5615822,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.240967291840846,44.96380421875962,2992,533564352,2016-12-12T00:00:00.000Z,912 22ND AVE S,-10379537,5615825,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.240967291840846,44.963855067215775,2993,533564352,2016-12-12T00:00:00.000Z,908 22ND AVE S,-10379537,5615833,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.242557309893741,44.963855067215775,2994,533564352,2016-12-12T00:00:00.000Z,910 21ST AVE S,-10379714,5615833,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.242566293046579,44.962571129899253,2995,533564352,2016-12-12T00:00:00.000Z,2014 21ST AVE S,-10379715,5615631,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.242566293046579,44.96255841750493,2996,533564352,2016-12-12T00:00:00.000Z,2016 21ST AVE S,-10379715,5615629,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.242566293046579,44.962520280305078,2997,533564352,2016-12-12T00:00:00.000Z,2020 21ST AVE S,-10379715,5615623,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.242557309893741,44.961840162650326,2998,533564352,2016-12-12T00:00:00.000Z,2100 21ST AVE S,-10379714,5615516,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.242557309893741,44.961821093814841,2999,533564352,2016-12-12T00:00:00.000Z,2102 21ST AVE S,-10379714,5615513,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.242557309893741,44.961757530984109,3000,533564352,2016-12-12T00:00:00.000Z,2110 21ST AVE S,-10379714,5615503,478.1000(B),SNOW EMERGENCY EVEN,6,Seward,Longfellow,2,4, , 
-93.272839518121415,44.916101241296673,3001,533595352,2016-12-12T00:00:00.000Z,300 48TH ST E,-10383085,5608323,478.1000(B),SNOW EMERGENCY EVEN,8,Field,Nokomis,2,5, , 
-93.263865348433058,44.916152132016869,3002,533595352,2016-12-12T00:00:00.000Z,722 48TH ST E,-10382086,5608331,478.1000(B),SNOW EMERGENCY EVEN,8,Field,Nokomis,2,5, , 
-93.263838398974542,44.916152132016869,3003,533595352,2016-12-12T00:00:00.000Z,724 48TH ST E,-10382083,5608331,478.1000(B),SNOW EMERGENCY EVEN,8,Field,Nokomis,2,5, , 
-93.26373958429329,44.916152132016869,3004,533595352,2016-12-12T00:00:00.000Z,730 48TH ST E,-10382072,5608331,478.1000(B),SNOW EMERGENCY EVEN,8,Field,Nokomis,2,5, , 
-93.263793483210335,44.914339122312654,3005,533595352,2016-12-12T00:00:00.000Z,728 49TH ST E,-10382078,5608046,478.1000(B),SNOW EMERGENCY EVEN,8,Field,Nokomis,2,5, , 
-93.269677448321318,44.910935598750022,3006,533595352,2016-12-12T00:00:00.000Z,420 51ST ST E,-10382733,5607511,478.1000(B),SNOW EMERGENCY EVEN,11,Page,Nokomis,2,5, , 
-93.269695414626995,44.910941960664331,3007,533595352,2016-12-12T00:00:00.000Z,418 51ST ST E,-10382735,5607512,478.1000(B),SNOW EMERGENCY EVEN,11,Page,Nokomis,2,5, , 
-93.272614939300382,44.9070483374433,3008,533595352,2016-12-12T00:00:00.000Z,304 53RD ST E,-10383060,5606900,478.1000(B),SNOW EMERGENCY EVEN,11,Page,Nokomis,2,5, , 
-93.283780998281998,44.911183712886285,3009,533595352,2016-12-12T00:00:00.000Z,324 PROSPECT AVE,-10384303,5607550,478.1000(B),SNOW EMERGENCY EVEN,11,Tangletown,Southwest,2,5, , 
-93.283798964587675,44.911183712886285,3010,533595352,2016-12-12T00:00:00.000Z,326 PROSPECT AVE,-10384305,5607550,478.1000(B),SNOW EMERGENCY EVEN,11,Tangletown,Southwest,2,5, , 
-93.276630408620392,44.905215952897095,3011,533595352,2016-12-12T00:00:00.000Z,108 54TH ST E,-10383507,5606612,478.1000(B),SNOW EMERGENCY EVEN,11,Tangletown,Southwest,2,5, , 
-93.276648374926083,44.905215952897095,3012,533595352,2016-12-12T00:00:00.000Z,106 54TH ST E,-10383509,5606612,478.1000(B),SNOW EMERGENCY EVEN,11,Tangletown,Southwest,2,5, , 
-93.278022797310783,44.905209590348996,3013,533595352,2016-12-12T00:00:00.000Z,4 54TH ST E,-10383662,5606611,478.1000(B),SNOW EMERGENCY EVEN,11,Tangletown,Southwest,2,5, , 
-93.317836130702958,44.916120325322026,3014,533595352,2016-12-12T00:00:00.000Z,3016 48TH ST W,-10388094,5608326,478.1000(B),SNOW EMERGENCY EVEN,13,Fulton,Southwest,2,5, , 
-93.319030890030845,44.916126686662409,3015,533595352,2016-12-12T00:00:00.000Z,3110 48TH ST W,-10388227,5608327,478.1000(B),SNOW EMERGENCY EVEN,13,Fulton,Southwest,2,5, , 
-93.326648603640166,44.917977806793132,3016,533595352,2016-12-12T00:00:00.000Z,3700 47TH ST W,-10389075,5608618,478.1000(B),SNOW EMERGENCY EVEN,13,Linden Hills,Southwest,2,5, , 
-93.319039873183684,44.917958723384658,3017,533595352,2016-12-12T00:00:00.000Z,3110 47TH ST W,-10388228,5608615,478.1000(B),SNOW EMERGENCY EVEN,13,Linden Hills,Southwest,2,5, , 
-93.317890029620003,44.917952362247092,3018,533595352,2016-12-12T00:00:00.000Z,3018 47TH ST W,-10388100,5608614,478.1000(B),SNOW EMERGENCY EVEN,13,Linden Hills,Southwest,2,5, , 
-93.324304000748612,44.919758897015988,3019,533595352,2016-12-12T00:00:00.000Z,3518 46TH ST W,-10388814,5608898,478.1000(B),SNOW EMERGENCY EVEN,13,Linden Hills,Southwest,2,5, , 
-93.317117478475666,44.998923405408945,3020,533595352,2016-12-12T00:00:00.000Z,1904 WASHBURN AVE N,-10388014,5621352,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.318384103026276,44.995645593153412,3021,533595352,2016-12-12T00:00:00.000Z,1622 XERXES AVE N,-10388155,5620836,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.315850853925056,45.004373306039746,3022,533595352,2016-12-12T00:00:00.000Z,2410 VINCENT AVE N,-10387873,5622210,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290581244982775,45.010159288102429,3023,533597352,2016-12-13T00:00:00.000Z,2935 BRYANT AVE N,-10385060,5623121,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.315823904466527,45.007021846762079,3024,533595352,2016-12-12T00:00:00.000Z,2654 VINCENT AVE N,-10387870,5622627,478.1000(B),SNOW EMERGENCY EVEN,4,Willard-Hay,Near-North,2,1, , 
-93.290608194441305,45.019335635024376,3025,533597352,2016-12-13T00:00:00.000Z,3545 BRYANT AVE N,-10385063,5624566,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.315823904466527,45.007021846762079,3026,533595352,2016-12-12T00:00:00.000Z,2654 VINCENT AVE N,-10387870,5622627,478.1000(B),SNOW EMERGENCY EVEN,4,Willard-Hay,Near-North,2,1, , 
-93.290626160746982,45.022193020657646,3027,533597352,2016-12-13T00:00:00.000Z,3701 BRYANT AVE N,-10385065,5625016,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.315850853925056,44.998040447303211,3028,533595352,2016-12-12T00:00:00.000Z,1812 VINCENT AVE N,-10387873,5621213,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290626160746982,45.022434304470536,3029,533597352,2016-12-13T00:00:00.000Z,3715 BRYANT AVE N,-10385065,5625054,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.315850853925056,44.998129378951631,3030,533595352,2016-12-12T00:00:00.000Z,1822 VINCENT AVE N,-10387873,5621227,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.29066209335835,45.025920107138283,3031,533597352,2016-12-13T00:00:00.000Z,3907 BRYANT AVE N,-10385069,5625603,478.1000(C),SNOW EMERGENCY ODD,4,Webber-Camden,Camden,3,1, , 
-93.315850853925056,44.998186549224158,3032,533595352,2016-12-12T00:00:00.000Z,1828 VINCENT AVE N,-10387873,5621236,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.29066209335835,45.025989948010007,3033,533597352,2016-12-13T00:00:00.000Z,3911 BRYANT AVE N,-10385069,5625614,478.1000(C),SNOW EMERGENCY ODD,4,Webber-Camden,Camden,3,1, , 
-93.315850853925056,44.99548677965786,3034,533595352,2016-12-12T00:00:00.000Z,1614 VINCENT AVE N,-10387873,5620811,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290680059664027,45.02818036846822,3035,533597352,2016-12-13T00:00:00.000Z,4033 BRYANT AVE N,-10385071,5625959,478.1000(C),SNOW EMERGENCY ODD,4,Webber-Camden,Camden,3,1, , 
-93.315850853925056,44.992119829979629,3036,533595352,2016-12-12T00:00:00.000Z,1330 VINCENT AVE N,-10387873,5620281,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.315850853925056,44.992119829979629,3037,533595352,2016-12-12T00:00:00.000Z,1330 VINCENT AVE N,-10387873,5620281,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290680059664027,45.027869270379668,3038,533597352,2016-12-13T00:00:00.000Z,4015 BRYANT AVE N,-10385071,5625910,478.1000(C),SNOW EMERGENCY ODD,4,Webber-Camden,Camden,3,1, , 
-93.315850853925056,44.991980065528317,3039,533595352,2016-12-12T00:00:00.000Z,1322 VINCENT AVE N,-10387873,5620259,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.291964650520313,45.028358138045391,3040,533597352,2016-12-13T00:00:00.000Z,4039 COLFAX AVE N,-10385214,5625987,478.1000(C),SNOW EMERGENCY ODD,4,Webber-Camden,Camden,3,1, , 
-93.315850853925056,44.991738653400525,3041,533595352,2016-12-12T00:00:00.000Z,1308 VINCENT AVE N,-10387873,5620221,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.29066209335835,45.025989948010007,3042,533597352,2016-12-13T00:00:00.000Z,3911 BRYANT AVE N,-10385069,5625614,478.1000(C),SNOW EMERGENCY ODD,4,Webber-Camden,Camden,3,1, , 
-93.315850853925056,44.991738653400525,3043,533595352,2016-12-12T00:00:00.000Z,1308 VINCENT AVE N,-10387873,5620221,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.315850853925056,44.991668770752689,3044,533595352,2016-12-12T00:00:00.000Z,1304 VINCENT AVE N,-10387873,5620210,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.29063514389982,45.02288512150124,3045,533597352,2016-12-13T00:00:00.000Z,3741 BRYANT AVE N,-10385066,5625125,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.315877803383572,44.98814911627602,3046,533595352,2016-12-12T00:00:00.000Z,1020 VINCENT AVE N,-10387876,5619656,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290608194441305,45.018713341021353,3047,533597352,2016-12-13T00:00:00.000Z,3509 BRYANT AVE N,-10385063,5624468,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.315877803383572,44.98814911627602,3048,533595352,2016-12-12T00:00:00.000Z,1020 VINCENT AVE N,-10387876,5619656,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290608194441305,45.0186752411688,3049,533597352,2016-12-13T00:00:00.000Z,3507 BRYANT AVE N,-10385063,5624462,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.315877803383572,44.987964868482102,3050,533595352,2016-12-12T00:00:00.000Z,1000 VINCENT AVE N,-10387876,5619627,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290608194441305,45.017284579200521,3051,533597352,2016-12-13T00:00:00.000Z,3431 BRYANT AVE N,-10385063,5624243,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.31588678653641,44.98563312971082,3052,533595352,2016-12-12T00:00:00.000Z,718 VINCENT AVE N,-10387877,5619260,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290608194441305,45.017043273685161,3053,533597352,2016-12-13T00:00:00.000Z,3417 BRYANT AVE N,-10385063,5624205,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.31588678653641,44.98563312971082,3054,533595352,2016-12-12T00:00:00.000Z,718 VINCENT AVE N,-10387877,5619260,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290599211288452,45.015493814042912,3055,533597352,2016-12-13T00:00:00.000Z,3331 BRYANT AVE N,-10385062,5623961,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.317135444781357,44.991713241538442,3056,533595352,2016-12-12T00:00:00.000Z,1306 WASHBURN AVE N,-10388016,5620217,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290599211288452,45.0151508951773,3057,533597352,2016-12-13T00:00:00.000Z,3311 BRYANT AVE N,-10385062,5623907,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.317135444781357,44.991783124132041,3058,533595352,2016-12-12T00:00:00.000Z,1310 WASHBURN AVE N,-10388016,5620228,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290599211288452,45.014979434974428,3059,533597352,2016-12-13T00:00:00.000Z,3301 BRYANT AVE N,-10385062,5623880,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.314548296763078,45.00792371996976,3060,533595352,2016-12-12T00:00:00.000Z,2704 UPTON AVE N,-10387728,5622769,478.1000(B),SNOW EMERGENCY EVEN,4,Willard-Hay,Near-North,2,1, , 
-93.290590228135613,45.013556930531522,3061,533597352,2016-12-13T00:00:00.000Z,3223 BRYANT AVE N,-10385061,5623656,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.314548296763078,45.008025338595999,3062,533595352,2016-12-12T00:00:00.000Z,2712 UPTON AVE N,-10387728,5622785,478.1000(B),SNOW EMERGENCY EVEN,4,Willard-Hay,Near-North,2,1, , 
-93.290590228135613,45.013556930531522,3063,533597352,2016-12-13T00:00:00.000Z,3223 BRYANT AVE N,-10385061,5623656,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.314548296763078,45.008025338595999,3064,533595352,2016-12-12T00:00:00.000Z,2712 UPTON AVE N,-10387728,5622785,478.1000(B),SNOW EMERGENCY EVEN,4,Willard-Hay,Near-North,2,1, , 
-93.290590228135613,45.013417218368133,3065,533597352,2016-12-13T00:00:00.000Z,3215 BRYANT AVE N,-10385061,5623634,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.314548296763078,45.008076147841507,3066,533595352,2016-12-12T00:00:00.000Z,2716 UPTON AVE N,-10387728,5622793,478.1000(B),SNOW EMERGENCY EVEN,4,Willard-Hay,Near-North,2,1, , 
-93.290590228135613,45.01338546555619,3067,533597352,2016-12-13T00:00:00.000Z,3213 BRYANT AVE N,-10385061,5623629,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.31453931361024,45.006259689319144,3068,533595352,2016-12-12T00:00:00.000Z,2610 UPTON AVE N,-10387727,5622507,478.1000(B),SNOW EMERGENCY EVEN,4,Willard-Hay,Near-North,2,1, , 
-93.290590228135613,45.013347362158626,3069,533597352,2016-12-13T00:00:00.000Z,3211 BRYANT AVE N,-10385061,5623623,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.314548296763078,45.003064869031327,3070,533595352,2016-12-12T00:00:00.000Z,2334 UPTON AVE N,-10387728,5622004,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.290590228135613,45.013277505863897,3071,533597352,2016-12-13T00:00:00.000Z,3207 BRYANT AVE N,-10385061,5623612,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1, , 
-93.314548296763078,45.002995000195263,3072,533595352,2016-12-12T00:00:00.000Z,2330 UPTON AVE N,-10387728,5621993,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.314548296763078,45.002683765253913,3073,533595352,2016-12-12T00:00:00.000Z,2312 UPTON AVE N,-10387728,5621944,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293105510931142,45.00627239202629,3074,533597352,2016-12-13T00:00:00.000Z,2617 DUPONT AVE N,-10385341,5622509,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.314548296763078,45.002683765253913,3075,533595352,2016-12-12T00:00:00.000Z,2312 UPTON AVE N,-10387728,5621944,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293105510931142,45.007847505881777,3076,533597352,2016-12-13T00:00:00.000Z,2707 DUPONT AVE N,-10385341,5622757,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.314557279915917,45.000803616181656,3077,533595352,2016-12-12T00:00:00.000Z,2116 UPTON AVE N,-10387729,5621648,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293105510931142,45.007917368799639,3078,533597352,2016-12-13T00:00:00.000Z,2715 DUPONT AVE N,-10385341,5622768,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.314557279915917,45.00067022488323,3079,533595352,2016-12-12T00:00:00.000Z,2102 UPTON AVE N,-10387729,5621627,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293105510931142,45.007936422307907,3080,533597352,2016-12-13T00:00:00.000Z,2717 DUPONT AVE N,-10385341,5622771,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.314557279915917,44.999850814379606,3081,533595352,2016-12-12T00:00:00.000Z,2014 UPTON AVE N,-10387729,5621498,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293105510931142,45.007949124643218,3082,533597352,2016-12-13T00:00:00.000Z,2719 DUPONT AVE N,-10385341,5622773,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.293105510931142,45.007987231632285,3083,533597352,2016-12-13T00:00:00.000Z,2723 DUPONT AVE N,-10385341,5622779,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.31456626306877,44.998993279210438,3084,533595352,2016-12-12T00:00:00.000Z,1914 UPTON AVE N,-10387730,5621363,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293105510931142,45.008768419321171,3085,533597352,2016-12-13T00:00:00.000Z,2815 DUPONT AVE N,-10385341,5622902,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.31456626306877,44.998034095037333,3086,533595352,2016-12-12T00:00:00.000Z,1814 UPTON AVE N,-10387730,5621212,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.29311449408398,45.012331262204839,3087,533597352,2016-12-13T00:00:00.000Z,3109 DUPONT AVE N,-10385342,5623463,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near-North,3,1, , 
-93.314611178832962,44.985493349441448,3088,533595352,2016-12-12T00:00:00.000Z,722 UPTON AVE N,-10387735,5619238,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.314611178832962,44.985556885969778,3089,533595352,2016-12-12T00:00:00.000Z,730 UPTON AVE N,-10387735,5619248,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293123477236833,45.013468022830615,3090,533597352,2016-12-13T00:00:00.000Z,3217 DUPONT AVE N,-10385343,5623642,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.293123477236833,45.013880807417571,3091,533597352,2016-12-13T00:00:00.000Z,3241 DUPONT AVE N,-10385343,5623707,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.314611178832962,44.986325672381369,3092,533595352,2016-12-12T00:00:00.000Z,818 UPTON AVE N,-10387735,5619369,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.314611178832962,44.986325672381369,3093,533595352,2016-12-12T00:00:00.000Z,818 UPTON AVE N,-10387735,5619369,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293123477236833,45.016954371396849,3094,533597352,2016-12-13T00:00:00.000Z,3411 DUPONT AVE N,-10385343,5624191,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.314611178832962,44.986357440193075,3095,533595352,2016-12-12T00:00:00.000Z,822 UPTON AVE N,-10387735,5619374,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293123477236833,45.016992472394463,3096,533597352,2016-12-13T00:00:00.000Z,3413 DUPONT AVE N,-10385343,5624197,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.293123477236833,45.017335380232083,3097,533597352,2016-12-13T00:00:00.000Z,3433 DUPONT AVE N,-10385343,5624251,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.314602195680123,44.987094448482551,3098,533595352,2016-12-12T00:00:00.000Z,908 UPTON AVE N,-10387734,5619490,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293123477236833,45.019253086208984,3099,533597352,2016-12-13T00:00:00.000Z,3539 DUPONT AVE N,-10385343,5624553,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.314602195680123,44.987132569343224,3100,533595352,2016-12-12T00:00:00.000Z,912 UPTON AVE N,-10387734,5619496,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293132460389671,45.020986586339916,3101,533597352,2016-12-13T00:00:00.000Z,3635 DUPONT AVE N,-10385344,5624826,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1, , 
-93.31456626306877,44.991662417780475,3102,533595352,2016-12-12T00:00:00.000Z,1304 UPTON AVE N,-10387730,5620209,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
