X,Y,OBJECTID,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.275861999831363,44.97568999959384,160,02/13/2019 01:10am,"2221 1 9 ST S,Minneapolis,MN",44.97569,-93.275862,7,Central,Downtown West,3,1,Westminster
-93.228468999644576,45.013346999564419,161,02/13/2019 01:11am,"2500 Mckinley st ne,Minneapolis,MN",45.013347,-93.228469,1,Northeast,Audubon Park,2,1,Westminster
-93.279494000048032,44.957860000238895,162,02/13/2019 01:11am,"2435 BLAISDELL AVE S,Minneapolis,MN",44.95786,-93.279494,10,Powderhorn,Whittier,3,1,Westminster
-93.295589000332086,45.014954999973327,163,02/13/2019 01:12am,"3298 fremont ave n,Minneapolis,MN",45.014955,-93.295589,4,Camden,Folwell,1,1,Westminster
-93.295196000195233,45.006138999914981,164,02/13/2019 01:13am,"2600 block of Fremont avenue North,Minneapolis,MN",45.006139,-93.295196,5,Near North,Jordan,1,1,Westminster
-93.279176999818674,44.961544000155527,165,02/13/2019 01:14am,"2109 blaisdell Ave s ,Minneapolis,MN",44.961544,-93.279177,10,Powderhorn,Whittier,3,1,Westminster
-93.242523000236247,45.013320000117972,166,02/13/2019 01:14am,"1151 Lowry ave ne,Minneapolis,MN",45.01332,-93.242523,1,Northeast,Audubon Park,2,1,Westminster
-93.227082000433938,44.948376999998629,167,02/13/2019 01:16am,"3000 31st av s,Minneapolis,MN",44.948377,-93.227082,2,Longfellow,Longfellow,4,1,Westminster
-93.294511000082537,44.999273999895252,168,02/13/2019 01:17am,"1106 west Broadway ,Minneapolis,MN",44.999274,-93.294511,5,Near North,Jordan,1,1,Westminster
-93.229087000264826,45.013089000257196,169,02/13/2019 01:17am,"2210 lowry ave ne,Minneapolis,MN",45.013089,-93.229087,1,Northeast,Windom Park,2,1,Westminster
-93.279304000279353,44.960593000366714,170,02/13/2019 01:18am,"2201 blaisdell ,Minneapolis,MN",44.960593,-93.279304,10,Powderhorn,Whittier,3,1,Westminster
-93.279187000279819,44.958192000260681,171,02/13/2019 01:18am,"2427 Blaisdell Ave ,Minneapolis,MN",44.958192,-93.279187,10,Powderhorn,Whittier,3,1,Westminster
-93.279494000048032,44.957860000238895,172,02/13/2019 01:19am,"2435 BLAISDELL AVE ,Minneapolis,MN",44.95786,-93.279494,10,Powderhorn,Whittier,3,1,Westminster
-93.227082000433938,44.948376999998629,173,02/13/2019 01:19am,"3000 31st av s,Minneapolis,MN",44.948377,-93.227082,2,Longfellow,Longfellow,4,1,Westminster
-93.227082000433938,44.948376999998629,174,02/13/2019 01:19am,"3000 31st ave,Minneapolis,MN",44.948377,-93.227082,2,Longfellow,Longfellow,4,1,Westminster
-93.228428999598634,45.017013999596429,175,02/13/2019 01:20am,"2700 Mckinley st ne,Minneapolis,MN",45.017014,-93.228429,1,Northeast,Audubon Park,2,1,Westminster
-93.220409000275083,44.926932000311638,176,02/13/2019 01:22am,"3600 42nd st,Minneapolis,MN",44.926932,-93.220409,12,Longfellow,Hiawatha,6,1,Westminster
-93.276870999596895,44.93756399957897,177,02/13/2019 01:22am,"3600 1st st south,Minneapolis,MN",44.937564,-93.276871,8,Southwest,King Field,5,1,Westminster
-93.278764999704947,44.967978000084713,178,02/13/2019 01:28am,"18 W 15TH ,Minneapolis,MN",44.967978,-93.278765,7,Central,Loring Park,3,1,Westminster
-93.228718000335391,44.972550999628993,179,02/13/2019 01:29am,"610 Delaware st se,Minneapolis,MN",44.972551,-93.228718,2,University,University of Minnesota,4,1,Westminster
-93.279274999841334,44.957628000332022,180,02/13/2019 01:32am,"2451 Blaisdell,Minneapolis,MN",44.957628,-93.279275,10,Powderhorn,Whittier,3,1,Westminster
-93.278764999704947,44.967978000084713,181,02/13/2019 01:33am,"18 15 St W,Minneapolis,MN",44.967978,-93.278765,7,Central,Loring Park,3,1,Westminster
-93.30784499984685,44.996584999997822,182,02/13/2019 01:33am,"1700 Penn Ave n,Minneapolis,MN",44.996585,-93.307845,5,Near North,Willard - Hay,1,1,Westminster
-93.271219999803122,45.005189000172265,183,02/13/2019 01:35am,"1701 marshall st ne,Minneapolis,MN",45.005189,-93.27122,3,Northeast,Sheridan,2,1,Westminster
-93.244376000252146,44.966969000319182,184,02/13/2019 01:36am,"620 20TH AVE S,Minneapolis,MN",44.966969,-93.244376,6,University,Cedar Riverside,4,1,Westminster
-93.279628999978343,44.956260000198881,185,02/13/2019 01:39am,"2531 BLAIDELL AVE,Minneapolis,MN",44.95626,-93.279629,10,Powderhorn,Whittier,3,1,Westminster
-93.270818000150541,45.002480000251865,186,02/13/2019 01:39am,"1435 marshall avenue ne,Minneapolis,MN",45.00248,-93.270818,3,Northeast,Sheridan,2,1,Westminster
-93.23482899975852,44.980882999850621,187,02/13/2019 01:40am,"1416 5th st se,Minneapolis,MN",44.980883,-93.234829,3,University,Marcy Holmes,4,1,Westminster
-93.307993000376655,44.985041000042145,188,02/13/2019 01:41am,"620 penn ave n ,Minneapolis,MN",44.985041,-93.307993,5,Near North,Near - North,1,1,Westminster
-93.307918999662093,45.010385999714174,189,02/13/2019 01:42am,"2922 Penn Ave N,Minneapolis,MN",45.010386,-93.307919,5,Near North,Jordan,1,1,Westminster
-93.244365999791,44.966813000319746,190,02/13/2019 01:46am,"626 20th ave s,Minneapolis,MN",44.966813,-93.244366,6,University,Cedar Riverside,4,1,Westminster
-93.27702699959633,44.944806999943125,191,02/13/2019 01:47am,"3200 1st ave so ,Minneapolis,MN",44.944807,-93.277027,8,Powderhorn,Lyndale,5,1,Westminster
-93.27928200016413,44.956093999738357,192,02/13/2019 01:47am,"2537 BLAISDELL AVE S,Minneapolis,MN",44.956094,-93.279282,10,Powderhorn,Whittier,3,1,Westminster
-93.307918999662093,45.010385999714174,193,02/13/2019 01:48am,"2922 penn ave n ,Minneapolis,MN",45.010386,-93.307919,5,Near North,Jordan,1,1,Westminster
-93.23775399974727,45.020436000021448,194,02/13/2019 01:49am,"1500 block 29th avenue ne,Minneapolis,MN",45.020436,-93.237754,1,Northeast,Audubon Park,2,1,Westminster
-93.307930000169335,45.010823000081416,195,02/13/2019 01:51am,"2938 Penn Ave n,Minneapolis,MN",45.010823,-93.30793,5,Near North,Jordan,1,1,Westminster
-93.26608999975366,44.96782100003918,196,02/13/2019 01:52am,"629 15 st e,Minneapolis,MN",44.967821,-93.26609,6,Central,Elliot Park,3,1,Westminster
-93.279187000279819,44.958192000260681,197,02/13/2019 01:53am,"2427 BLAISDELL AVE ,Minneapolis,MN",44.958192,-93.279187,10,Powderhorn,Whittier,3,1,Westminster
-93.236485999729041,45.020446999629371,198,02/13/2019 01:53am,"1600 block of 29th avenue ne,Minneapolis,MN",45.020447,-93.236486,1,Northeast,Audubon Park,2,1,Westminster
-93.276604999920778,44.941358000071716,199,02/13/2019 01:53am,"3398 1ST AVE S,Minneapolis,MN",44.941358,-93.276605,8,Powderhorn,Lyndale,5,1,Westminster
-93.279125000118597,44.958338999845012,200,02/13/2019 01:54am,"2423 BLAISDELL AVE S,Minneapolis,MN",44.958339,-93.279125,10,Powderhorn,Whittier,3,1,Westminster
-93.307886999985044,45.015721000224062,201,02/13/2019 01:56am,"3322 Penn Ave n ,Minneapolis,MN",45.015721,-93.307887,4,Camden,Folwell,1,1,Westminster
-93.27702699959633,44.944806999943125,202,02/13/2019 01:57am,"3200 BLOCK 1ST AVE S,Minneapolis,MN",44.944807,-93.277027,8,Powderhorn,Lyndale,5,1,Westminster
-93.27702699959633,44.944806999943125,203,02/13/2019 02:00am,"3200 1ST AVE S,Minneapolis,MN",44.944807,-93.277027,8,Powderhorn,Lyndale,5,1,Westminster
-93.276673000358642,44.946668000328032,204,02/13/2019 02:00am,"3100 BLOCK 1ST AVE N,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster
-93.224070000030451,44.971180000256879,205,02/13/2019 02:01am,"1000 block of Essex st se,Minneapolis,MN",44.97118,-93.22407,2,University,Prospect Park - East River Road,4,1,Westminster
-93.27702699959633,44.944806999943125,206,02/13/2019 02:01am,"3200 1st ave s,Minneapolis,MN",44.944807,-93.277027,8,Powderhorn,Lyndale,5,1,Westminster
-93.229267999618457,44.941987000299889,207,02/13/2019 02:01am,"3337 minnehaha ave,Minneapolis,MN",44.941987,-93.229268,2,Longfellow,Longfellow,6,1,Westminster
-93.279288000440829,44.953450000117471,208,02/13/2019 02:03am,"2705 BLAISDELL AVE,Minneapolis,MN",44.95345,-93.279288,10,Powderhorn,Whittier,3,1,Westminster
-93.279082999980403,44.95488000041172,209,02/13/2019 02:04am,"2609 Blaisdell Ave,Minneapolis,MN",44.95488,-93.279083,10,Powderhorn,Whittier,3,1,Westminster
-93.308864000073527,45.015994000222975,210,02/13/2019 02:04am,"3333 Penn Ave n,Minneapolis,MN",45.015994,-93.308864,4,Camden,Cleveland,1,1,Westminster
-93.276974999896311,44.976430000444225,211,02/13/2019 02:08am,"9 St & Hennepin Ave,Minneapolis,MN",44.97643,-93.276975,7,Central,Downtown West,3,1,Westminster
-93.23775399974727,45.020436000021448,212,02/13/2019 02:09am,"1500 block 29th avenue ne,Minneapolis,MN",45.020436,-93.237754,1,Northeast,Audubon Park,2,1,Westminster
-93.231670999816743,44.944209000245223,213,02/13/2019 02:09am,"3210 minnehaha,Minneapolis,MN",44.944209,-93.231671,9,Longfellow,Longfellow,6,1,Westminster
-93.266164999615,45.01318300009541,214,02/13/2019 02:11am,"2500 2nd street ne,Minneapolis,MN",45.013183,-93.266165,1,Northeast,Marshall Terrace,2,1,Westminster
-93.229082000034225,44.941782999885561,215,02/13/2019 02:12am,"3347 minnehaha,Minneapolis,MN",44.941783,-93.229082,2,Longfellow,Longfellow,6,1,Westminster
-93.308528999913392,45.017371999917941,216,02/13/2019 02:14am,"3415 Penn Ave N,Minneapolis,MN",45.017372,-93.308529,4,Camden,Cleveland,1,1,Westminster
-93.224365000144587,44.935162000326102,217,02/13/2019 02:16am,"3721 minnehaha av s,Minneapolis,MN",44.935162,-93.224365,12,Longfellow,Howe,6,1,Westminster
-93.227340999787259,44.939973000053953,218,02/13/2019 02:16am,"3442 31st Avenue South,Minneapolis,MN",44.939973,-93.227341,12,Longfellow,Howe,6,1,Westminster
-93.22119499964947,44.970347999660532,219,02/13/2019 02:17am,"2600 essex st se,Minneapolis,MN",44.970348,-93.221195,2,University,Prospect Park - East River Road,4,1,Westminster
-93.279328999633606,44.953233000003024,220,02/13/2019 02:19am,"2717 BLAISDELL AVE S,Minneapolis,MN",44.953233,-93.279329,10,Powderhorn,Whittier,3,1,Westminster
-93.227197000341278,44.9381189999919,221,02/13/2019 02:19am,"3552 minnehaha av s,Minneapolis,MN",44.938119,-93.227197,12,Longfellow,Howe,6,1,Westminster
-93.244323999652806,44.96582499972402,222,02/13/2019 02:21am,"720 20TH AVE S,Minneapolis,MN",44.965825,-93.244324,6,University,Cedar Riverside,4,1,Westminster
-93.279286000348577,44.952638000443415,223,02/13/2019 02:22am,"2743 BLAISDELL AVE S,Minneapolis,MN",44.952638,-93.279286,10,Powderhorn,Whittier,3,1,Westminster
-93.264842999804557,44.978990999834821,224,02/13/2019 02:22am,"301 3RD ST S,Minneapolis,MN",44.978991,-93.264843,3,Central,Downtown West,3,1,Westminster
-93.239486999625285,44.946239000329626,225,02/13/2019 02:23am,"2231 31st st e,Minneapolis,MN",44.946239,-93.239487,9,Powderhorn,Corcoran,6,1,Westminster
-93.284183999591846,44.97597099996176,226,02/13/2019 02:23am,"100 block of 15 st s,Minneapolis,MN",44.975971,-93.284184,5,Central,North Loop,3,1,Westminster
-93.307977999684908,45.021385999764107,227,02/13/2019 02:25am,"3628 penn ave n ,Minneapolis,MN",45.021386,-93.307978,4,Camden,Folwell,1,1,Westminster
-93.307961999846384,45.019649999747742,228,02/13/2019 02:27am,"3534 PENN AVE N ,Minneapolis,MN",45.01965,-93.307962,4,Camden,Folwell,1,1,Westminster
-93.287292999971953,44.971735999816588,229,02/13/2019 02:28am,"1700 HENNEPIN AVE ,Minneapolis,MN",44.971736,-93.287293,7,Central,Loring Park,3,1,Westminster
-93.307936999592812,45.018410000121435,230,02/13/2019 02:29am,"3454 PENN AVE N ,Minneapolis,MN",45.01841,-93.307937,4,Camden,Folwell,1,1,Westminster
-93.25932099966434,44.989704000139568,231,02/13/2019 02:30am,"1-99 2nd st ne,Minneapolis,MN",44.989704,-93.259321,3,Northeast,St. Anthony West,2,1,Westminster
-93.276673000358642,44.946668000328032,232,02/13/2019 02:32am,"3100 1st. Ave s,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster
-93.263333000317687,44.943325999994954,233,02/13/2019 02:33am,"728 e33rd st,Minneapolis,MN",44.943326,-93.263333,9,Powderhorn,Central,5,1,Westminster
-93.25932099966434,44.989704000139568,234,02/13/2019 02:33am,"1-99 2nd st ne,Minneapolis,MN",44.989704,-93.259321,3,Northeast,St. Anthony West,2,1,Westminster
-93.261858999792992,45.010139000014874,235,02/13/2019 02:36am,"2200 4th street ne,Minneapolis,MN",45.010139,-93.261859,1,Northeast,Holland,2,1,Westminster
-93.27930799956448,44.952870000350288,236,02/13/2019 02:37am,"2725 BLAISDELL AVE ,Minneapolis,MN",44.95287,-93.279308,10,Powderhorn,Whittier,3,1,Westminster
-93.244231999906845,44.966241000022194,237,02/13/2019 02:37am,"708 20th ave s,Minneapolis,MN",44.966241,-93.244232,6,University,Cedar Riverside,4,1,Westminster
-93.261593000116818,45.01002200001534,238,02/13/2019 02:39am,"2201 4th street ne,Minneapolis,MN",45.010022,-93.261593,1,Northeast,Holland,2,1,Westminster
-93.308782999935488,45.029313000194861,239,02/13/2019 02:40am,"4059 penn ave n ,Minneapolis,MN",45.029313,-93.308783,4,Camden,Victory,1,1,Westminster
-93.303434999725425,44.981416000148329,240,02/13/2019 02:43am,"1815 4th ave n ,Minneapolis,MN",44.981416,-93.303435,5,Near North,Harrison,3,1,Westminster
-93.276656999620798,44.944961999896407,241,02/13/2019 02:43am,"3198-3100 1 Av s,Minneapolis,MN",44.944962,-93.276657,8,Powderhorn,Lyndale,5,1,Westminster
-93.281853000015929,44.994360999960236,242,02/13/2019 02:44am,"1501 washington street ne,Minneapolis,MN",44.994361,-93.281853,5,Near North,Near - North,1,1,Westminster
-93.311691000039559,44.998569999805682,243,02/13/2019 02:46am,"2423 Golden Valley Road,Minneapolis,MN",44.99857,-93.311691,5,Near North,Willard - Hay,1,1,Westminster
-93.276673000358642,44.946668000328032,244,02/13/2019 02:46am,"3100 1ST AVE S,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster
-93.265207000402711,44.948393999883251,245,02/13/2019 02:47am,"2989-2800 BLOCK OF PARK AVE,Minneapolis,MN",44.948394,-93.265207,6,Phillips,Phillips West,3,1,Westminster
-93.281853000015929,44.994360999960236,246,02/13/2019 02:48am,"1501 washington St Ne,Minneapolis,MN",44.994361,-93.281853,5,Near North,Near - North,1,1,Westminster
-93.224079999592277,44.935131999841985,247,02/13/2019 02:49am,"3725 minnehaha ave,Minneapolis,MN",44.935132,-93.22408,12,Longfellow,Howe,6,1,Westminster
-93.261534000094002,45.01490200022721,248,02/13/2019 02:51am,"2598 4 th sdtreet ne,Minneapolis,MN",45.014902,-93.261534,1,Northeast,Holland,2,1,Westminster
-93.267331000325385,44.968785999574266,249,02/13/2019 02:53am,"1401 Portland av s ,Minneapolis,MN",44.968786,-93.267331,7,Central,Elliot Park,3,1,Westminster
-93.261534000094002,45.01490200022721,250,02/13/2019 02:53am,"2598 4th street ne,Minneapolis,MN",45.014902,-93.261534,1,Northeast,Holland,2,1,Westminster
-93.265616000378088,44.949939000084839,251,02/13/2019 02:55am,"2900 Park Ave s,Minneapolis,MN",44.949939,-93.265616,6,Phillips,Phillips West,3,1,Westminster
-93.311691000039559,44.998569999805682,252,02/13/2019 02:56am,"2423 Golden valley road,Minneapolis,MN",44.99857,-93.311691,5,Near North,Willard - Hay,1,1,Westminster
-93.265540999617428,44.96457699972882,253,02/13/2019 02:57am,"1814 park s,Minneapolis,MN",44.964577,-93.265541,6,Phillips,Ventura Village,3,1,Westminster
-93.26158399970177,45.00856100009014,254,02/13/2019 03:02am,"2001 4th street ne,Minneapolis,MN",45.008561,-93.261584,1,Northeast,Holland,2,1,Westminster
-93.261858999792992,45.010139000014874,255,02/13/2019 03:05am,"2200 4th street ne,Minneapolis,MN",45.010139,-93.261859,1,Northeast,Holland,2,1,Westminster
-93.284421999775418,44.914159000337634,256,02/13/2019 03:09am,"49th and Grand ave ,Minneapolis,MN",44.914159,-93.284422,11,Southwest,Tangletown,5,1,Westminster
-93.298073999815188,45.035242000218204,257,02/13/2019 03:10am,"1421 44th ave n ,Minneapolis,MN",45.035242,-93.298074,4,Camden,Webber - Camden,1,1,Westminster
-93.297758999678081,45.035250999733876,258,02/13/2019 03:13am,"1415 44th ave n ,Minneapolis,MN",45.035251,-93.297759,4,Camden,Webber - Camden,1,1,Westminster
-93.244541999813407,44.966131000345456,259,02/13/2019 03:15am,"712 20th ave s,Minneapolis,MN",44.966131,-93.244542,6,University,Cedar Riverside,4,1,Westminster
-93.220051999999782,44.929428000302039,260,02/13/2019 03:16am,"4027 Minnehaha Avenue South,Minneapolis,MN",44.929428,-93.220052,12,Longfellow,Hiawatha,6,1,Westminster
-93.223153000010882,44.933641000331932,261,02/13/2019 03:18am,"3819 Minnehaha Avenue South,Minneapolis,MN",44.933641,-93.223153,12,Longfellow,Howe,6,1,Westminster
-93.265207000402711,44.948376999998629,262,02/13/2019 03:19am,"2998-2900 PARK AVE ,Minneapolis,MN",44.948377,-93.265207,6,Phillips,Phillips West,3,1,Westminster
-93.312885000242545,44.99896099985034,263,02/13/2019 03:19am,"2518 Golden Valley Road,Minneapolis,MN",44.998961,-93.312885,5,Near North,Willard - Hay,1,1,Westminster
-93.276673000358642,44.946668000328032,264,02/13/2019 03:20am,"E 31 ST & 1st Ave S. ,Minneapolis,MN",44.946668,-93.276673,8,Powderhorn,Lyndale,5,1,Westminster
-93.315274999841336,44.998629999874652,265,02/13/2019 03:21am,"2711 Golden valley road,Minneapolis,MN",44.99863,-93.315275,5,Near North,Willard - Hay,1,1,Westminster
-93.268013000299675,44.955299999995077,266,02/13/2019 03:23am,"2600 block of Portland Ave s,Minneapolis,MN",44.9553,-93.268013,6,Phillips,Phillips West,3,1,Westminster
-93.304339000044763,44.980034000268972,267,02/13/2019 03:25am,"1840 3RD AVE ,Minneapolis,MN",44.980034,-93.304339,5,Near North,Harrison,3,1,Westminster
-93.265616000378088,44.949939000084839,268,02/13/2019 03:25am,"2900 Park Ave S,Minneapolis,MN",44.949939,-93.265616,6,Phillips,Phillips West,3,1,Westminster
-93.280254000022069,45.005896000400128,269,02/13/2019 03:26am,"2598 2nd st n,Minneapolis,MN",45.005896,-93.280254,5,Near North,Hawthorne,1,1,Westminster
-93.284352000144679,44.93588999972377,270,02/13/2019 03:26am,"37 ST & GRAND AVE,Minneapolis,MN",44.93589,-93.284352,8,Southwest,King Field,5,1,Westminster
-93.267703000393112,44.953722000070286,271,02/13/2019 03:26am,"2700 block of Portland Ave s,Minneapolis,MN",44.953722,-93.267703,6,Phillips,Phillips West,3,1,Westminster
-93.273028000441855,44.964342999729695,272,02/13/2019 03:28am,"1830 3 ave s,Minneapolis,MN",44.964343,-93.273028,6,Central,Steven's Square - Loring Heights,3,1,Westminster
-93.284336000306155,44.937685999809105,273,02/13/2019 03:29am,"36 ST & GRAND AVE S,Minneapolis,MN",44.937686,-93.284336,8,Southwest,King Field,5,1,Westminster
-93.244323999652806,44.96582499972402,274,02/13/2019 03:31am,"720 20th ave s,Minneapolis,MN",44.965825,-93.244324,6,University,Cedar Riverside,4,1,Westminster
-93.265207000402711,44.948376999998629,275,02/13/2019 03:33am,"2998 Park av ,Minneapolis,MN",44.948377,-93.265207,6,Phillips,Phillips West,3,1,Westminster
-93.289664999639967,45.032373000113921,276,02/13/2019 03:33am,"4247 webber pkwy,Minneapolis,MN",45.032373,-93.289665,4,Camden,Webber - Camden,1,1,Westminster
-93.284293000121806,44.94657999986714,277,02/13/2019 03:33am,"3101-3199 Grand AV S,Minneapolis,MN",44.94658,-93.284293,8,Powderhorn,Lyndale,5,1,Westminster
-93.257056999580811,44.989008999565726,278,02/13/2019 03:34am,"300 1st ave ne,Minneapolis,MN",44.989009,-93.257057,3,University,Nicollet Island - East Bank,2,1,Westminster
-93.257796000385099,44.988759999774231,279,02/13/2019 03:37am,"220 1 avenue ne,Minneapolis,MN",44.98876,-93.257796,3,University,Nicollet Island - East Bank,2,1,Westminster
-93.244323999652806,44.96582499972402,280,02/13/2019 03:38am,"720 20th ave s,Minneapolis,MN",44.965825,-93.244324,6,University,Cedar Riverside,4,1,Westminster
-93.31675199960506,44.999097999872845,281,02/13/2019 03:44am,"2818 Golden valley road,Minneapolis,MN",44.999098,-93.316752,5,Near North,Willard - Hay,1,1,Westminster
-93.289664999639967,45.032373000113921,282,02/13/2019 03:44am,"4247 Webber parkway ,Minneapolis,MN",45.032373,-93.289665,4,Camden,Webber - Camden,1,1,Westminster
-93.286972999604188,45.044423000021482,283,02/13/2019 03:44am,"49th and grand ,Minneapolis,MN",45.044423,-93.286973,4,Camden,Lind - Bohanon,1,1,Westminster
-93.284655999774543,44.933823999777815,284,02/13/2019 03:46am,"3599 grand ,Minneapolis,MN",44.933824,-93.284656,8,Southwest,King Field,5,1,Westminster
-93.293004999880793,45.034779999597333,285,02/13/2019 03:47am,"4330 Webber parkway ,Minneapolis,MN",45.03478,-93.293005,4,Camden,Webber - Camden,1,1,Westminster
-93.272489999913546,44.963775999662687,286,02/13/2019 03:53am,"1905 3RD AVE S,Minneapolis,MN",44.963776,-93.27249,6,Central,Steven's Square - Loring Heights,3,1,Westminster
-93.256574999836346,44.987150000172448,287,02/13/2019 03:54am,"1 2nd street ne,Minneapolis,MN",44.98715,-93.256575,3,University,Nicollet Island - East Bank,4,1,Westminster
-93.26188300000041,45.013293999818302,288,02/13/2019 03:57am,"2500 block 4th street ne,Minneapolis,MN",45.013294,-93.261883,1,Northeast,Holland,2,1,Westminster
-93.272460000328692,44.961445000086712,289,02/13/2019 03:59am,"2115 3RD AVE S,Minneapolis,MN",44.961445,-93.27246,10,Powderhorn,Whittier,3,1,Westminster
-93.257016000388091,45.010399000313669,290,02/13/2019 04:00am,"2200 block of washington street ne,Minneapolis,MN",45.010399,-93.257016,1,Northeast,Holland,2,1,Westminster
-93.272381000282905,44.961610999647974,291,02/13/2019 04:01am,"2101 3rd ave s,Minneapolis,MN",44.961611,-93.272381,10,Powderhorn,Whittier,3,1,Westminster
-93.317448000224999,44.999132999688243,292,02/13/2019 04:04am,"2900 Golden valley road,Minneapolis,MN",44.999133,-93.317448,5,Near North,Willard - Hay,1,1,Westminster
-93.231105999841986,44.963993999823288,293,02/13/2019 04:09am,"2806 riverside ave,Minneapolis,MN",44.963994,-93.231106,2,Longfellow,Seward,4,1,Westminster
-93.278458999982831,44.969515999963505,294,02/13/2019 04:18am,"1350 Nicollet Ave,Minneapolis,MN",44.969516,-93.278459,7,Central,Loring Park,3,1,Westminster
-93.277809999731687,44.96986599991601,295,02/13/2019 04:21am,"1386 NICOLLET MALL,Minneapolis,MN",44.969866,-93.27781,7,Central,Loring Park,3,1,Westminster
-93.252668000427832,45.010135999876525,296,02/13/2019 04:22am,"2200 MONROE ST NE,Minneapolis,MN",45.010136,-93.252668,1,Northeast,Holland,2,1,Westminster
-93.218670000120369,44.926954999573638,297,02/13/2019 04:23am,"42ND & MINNEHAHA AVE S,Minneapolis,MN",44.926955,-93.21867,12,Longfellow,Hiawatha,6,1,Westminster
-93.257552999970926,45.005230000264362,298,02/13/2019 04:24am,"1699 WASHINGTON ST NE,Minneapolis,MN",45.00523,-93.257553,1,Northeast,Sheridan,2,1,Westminster
-93.310116000253174,44.998616000128379,299,02/13/2019 04:25am,"2315 GOLDEN VALLEY RD,Minneapolis,MN",44.998616,-93.310116,5,Near North,Willard - Hay,1,1,Westminster
-93.212852999866016,44.941478000209599,300,02/13/2019 04:27am,"4190 E 34TH ST ,Minneapolis,MN",44.941478,-93.212853,2,Longfellow,Cooper,6,1,Westminster
-93.284751999705009,44.921246999849188,301,02/13/2019 04:36am,"4500 GRAND AVE S,Minneapolis,MN",44.921247,-93.284752,8,Southwest,King Field,5,1,Westminster
-93.288134000084028,44.946598999844014,302,02/13/2019 04:39am,"700 block of 31st street East,Minneapolis,MN",44.946599,-93.288134,10,Calhoun Isle,CARAG,5,1,Westminster
-93.284374000259845,44.934117999845853,303,02/13/2019 04:39am,"3798 GRAND AVE S,Minneapolis,MN",44.934118,-93.284374,8,Southwest,King Field,5,1,Westminster
-93.278626999636288,44.969650999893759,304,02/13/2019 04:44am,"1350 NICOLLET AVE S,Minneapolis,MN",44.969651,-93.278627,7,Central,Loring Park,3,1,Westminster
-93.278626999636288,44.969650999893759,305,02/13/2019 04:51am,"1350 NICOLLET AVE S,Minneapolis,MN",44.969651,-93.278627,7,Central,Loring Park,3,1,Westminster
-93.283376000102294,45.0122249999838,306,02/13/2019 08:13am,"3122 N 3rd St ,Minneapolis,MN",45.012225,-93.283376,5,Near North,Hawthorne,1,2,Westminster
-93.290887000234818,44.965678000139633,307,02/13/2019 08:17am,"1786 Bryant ave s ,Minneapolis,MN",44.965678,-93.290887,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.255279000325572,44.939000000149917,308,02/13/2019 08:25am,"3514 14th ave s,Minneapolis,MN",44.939,-93.255279,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.284648000304912,45.013900999931252,309,02/13/2019 08:26am,"3222 4th st n,Minneapolis,MN",45.013901,-93.284648,4,Camden,McKinley,1,2,Westminster
-93.284665000189591,45.013846000092883,310,02/13/2019 08:26am,"3220 4th st n ,Minneapolis,MN",45.013846,-93.284665,4,Camden,McKinley,1,2,Westminster
-93.25523900027963,44.938636999597918,311,02/13/2019 08:30am,"3524 14th Avenue South,Minneapolis,MN",44.938637,-93.255239,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.301596000355119,45.011771999778034,312,02/13/2019 08:30am,"3010 Knox ave, Minneapolis,MN",45.011772,-93.301596,5,Near North,Jordan,1,2,Westminster
-93.284631000420291,45.0082730002988,313,02/13/2019 08:36am,"2732 4th st n ,Minneapolis,MN",45.008273,-93.284631,5,Near North,Hawthorne,1,2,Westminster
-93.280491000159486,44.968938000288517,314,02/13/2019 08:37am,"120 14TH ST W,Minneapolis,MN",44.968938,-93.280491,7,Central,Loring Park,3,2,Westminster
-93.250248000344925,44.983353000440673,315,02/13/2019 08:40am,"416 2nd Ave SE,Minneapolis,MN",44.983353,-93.250248,3,University,Marcy Holmes,4,2,Westminster
-93.252530000359172,44.987421000079166,316,02/13/2019 08:43am,"412 2nd Ave SE,Minneapolis,MN",44.987421,-93.25253,3,University,Marcy Holmes,4,2,Westminster
-93.28493299995796,45.007598999794084,317,02/13/2019 08:44am,"2734 4th St. N. ,Minneapolis,MN",45.007599,-93.284933,5,Near North,Hawthorne,1,2,Westminster
-93.289854000261869,44.98559699960191,318,02/13/2019 08:44am,"720 Aldrich avenue North,Minneapolis,MN",44.985597,-93.289854,5,Near North,Sumner - Glenwood,1,2,Westminster
-93.290884000096469,44.965202999818644,319,02/13/2019 08:48am,"1804 Bryant ave s,Minneapolis,MN",44.965203,-93.290884,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.260565000374413,44.989942000323083,320,02/13/2019 08:55am,"106 3rd ave ne,Minneapolis,MN",44.989942,-93.260565,3,Northeast,St. Anthony West,2,2,Westminster
