X,Y,OBJECTID,Call_Taken,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.279900999931158,45.00571900033168,163,02/08/2019 02:46am,"2520 2nd st no,Minneapolis,MN",45.005719,-93.279901,5,Near North,Hawthorne,1,1,Upton
-93.279624999793896,44.957355000333052,164,02/08/2019 02:48am,"2499 blaisdell ave ,Minneapolis,MN",44.957355,-93.279625,10,Powderhorn,Whittier,3,1,Upton
-93.267634999955249,44.9680570001305,165,02/08/2019 02:51am,"600 15TH ST E,Minneapolis,MN",44.968057,-93.267635,6,Central,Elliot Park,3,1,Upton
-93.245702000247093,44.989976000092383,166,02/08/2019 02:52am,"417 8th St se,Minneapolis,MN",44.989976,-93.245702,3,University,Marcy Holmes,4,1,Upton
-93.233624999993708,44.946734999820421,167,02/08/2019 02:55am,"3050 minnehaha ave,Minneapolis,MN",44.946735,-93.233625,9,Longfellow,Longfellow,6,1,Upton
-93.244075999907409,44.962701999597641,168,02/08/2019 02:55am,"20TH AVE S AND FRANKLIN AVE S,Minneapolis,MN",44.962702,-93.244076,6,Longfellow,Seward,4,1,Upton
-93.309905999562204,44.980921999850466,169,02/08/2019 03:00am,"2300 glenwood av n,Minneapolis,MN",44.980922,-93.309906,5,Near North,Harrison,3,1,Upton
-93.267703000393112,44.953722000070286,170,02/08/2019 03:02am,"2700 BLOCK PORTLAND AVE,Minneapolis,MN",44.953722,-93.267703,6,Phillips,Phillips West,3,1,Upton
-93.279433999979062,44.985019999973076,171,02/08/2019 03:03am,"612 5th st n,Minneapolis,MN",44.98502,-93.279434,5,Central,North Loop,1,1,Upton
-93.273119000141719,44.963757999731968,172,02/08/2019 03:08am,"1900 3rd ave s,Minneapolis,MN",44.963758,-93.273119,6,Central,Steven's Square - Loring Heights,3,1,Upton
-93.298146999584333,45.035755999639719,173,02/08/2019 03:11am,"1400 44th ave n,Minneapolis,MN",45.035756,-93.298147,4,Camden,Webber - Camden,1,1,Upton
-93.27933399986415,44.966364000298427,174,02/08/2019 03:14am,"1700 lasalle Ave s,Minneapolis,MN",44.966364,-93.279334,7,Central,Loring Park,3,1,Upton
-93.298146999584333,45.035755999639719,175,02/08/2019 03:16am,"1400 44th ave n,Minneapolis,MN",45.035756,-93.298147,4,Camden,Webber - Camden,1,1,Upton
-93.268145000091636,44.951772000077767,176,02/08/2019 03:19am,"2800 block of Portland Ave s,Minneapolis,MN",44.951772,-93.268145,6,Phillips,Phillips West,3,1,Upton
-93.304712000158645,44.980957999711961,177,02/08/2019 03:20am,"1900 GLENWOOD AVE N,Minneapolis,MN",44.980958,-93.304712,5,Near North,Harrison,3,1,Upton
-93.282017000384201,44.962465000359543,178,02/08/2019 03:22am,"201 FRANKLIN AVE W,Minneapolis,MN",44.962465,-93.282017,10,Powderhorn,Whittier,3,1,Upton
-93.276425999760022,44.962844999896902,179,02/08/2019 03:24am,"100 Franklin Ave E,Minneapolis,MN",44.962845,-93.276426,6,Central,Steven's Square - Loring Heights,3,1,Upton
-93.244075999907409,44.962701999597641,180,02/08/2019 03:28am,"20TH & Franklin,Minneapolis,MN",44.962702,-93.244076,6,Longfellow,Seward,4,1,Upton
-93.244075999907409,44.962701999597641,181,02/08/2019 03:34am,"20TH AVE S AND FRANKLIN AVE S,Minneapolis,MN",44.962702,-93.244076,6,Longfellow,Seward,4,1,Upton
-93.233624999993708,44.946734999820421,182,02/08/2019 03:39am,"3050 Minnehaha Avenue,Minneapolis,MN",44.946735,-93.233625,9,Longfellow,Longfellow,6,1,Upton
-93.297175999772548,44.998725999805117,183,02/08/2019 03:40am,"1300 GOLDEN VALLEY RD,Minneapolis,MN",44.998726,-93.297176,5,Near North,Near - North,1,1,Upton
-93.225074999611479,44.936417999790933,184,02/08/2019 03:42am,"3653 Minnehaha Avenue South,Minneapolis,MN",44.936418,-93.225075,12,Longfellow,Howe,6,1,Upton
-93.226764000158425,44.937604999671066,185,02/08/2019 03:42am,"3600 minnehaha ave,Minneapolis,MN",44.937605,-93.226764,12,Longfellow,Howe,6,1,Upton
-93.244075999907409,44.962701999597641,186,02/08/2019 03:55am,"20th ave so & Franklin ave e,Minneapolis,MN",44.962702,-93.244076,6,Longfellow,Seward,4,1,Upton
-93.272754000396787,44.96270499973599,187,02/08/2019 03:55am,"1999 3rd ave s ,Minneapolis,MN",44.962705,-93.272754,6,Central,Steven's Square - Loring Heights,3,1,Upton
-93.272989999588788,44.965052000049809,188,02/08/2019 03:55am,"1800 3RD AVE S,Minneapolis,MN",44.965052,-93.27299,6,Central,Steven's Square - Loring Heights,3,1,Upton
-93.244075999907409,44.962701999597641,189,02/08/2019 04:00am,"FRANKLIN AVE & 20TH AVE S,Minneapolis,MN",44.962702,-93.244076,6,Longfellow,Seward,4,1,Upton
-93.304712000158645,44.980957999711961,190,02/08/2019 04:06am,"1900 GLENWOOD AVE N,Minneapolis,MN",44.980958,-93.304712,5,Near North,Harrison,3,1,Upton
-93.276425999760022,44.962844999896902,191,02/08/2019 04:08am,"100-123 FRANKLIN AVE,Minneapolis,MN",44.962845,-93.276426,6,Central,Steven's Square - Loring Heights,3,1,Upton
-93.27252100044376,44.963075999757621,192,02/08/2019 04:09am,"1925 3rd ave s ,Minneapolis,MN",44.963076,-93.272521,6,Central,Steven's Square - Loring Heights,3,1,Upton
-93.288047999715388,44.978944000365402,193,02/08/2019 04:09am,"700 2ND AVE N,Minneapolis,MN",44.978944,-93.288048,5,Near North,Harrison,3,1,Upton
-93.245299999695192,44.963745000031793,194,02/08/2019 04:09am,"9TH STS S / 20TH AVE S,Minneapolis,MN",44.963745,-93.2453,6,Longfellow,Seward,4,1,Upton
-93.268145000091636,44.951772000077767,195,02/08/2019 04:20am,"2800 block of Portland Ave s,Minneapolis,MN",44.951772,-93.268145,6,Phillips,Phillips West,3,1,Upton
-93.303494999794395,44.980996999711806,196,02/08/2019 04:22am,"1800 glenwood av n,Minneapolis,MN",44.980997,-93.303495,5,Near North,Harrison,3,1,Upton
-93.276425999760022,44.962844999896902,197,02/08/2019 04:25am,"100-123 FRAMKLIN AVE,Minneapolis,MN",44.962845,-93.276426,6,Central,Steven's Square - Loring Heights,3,1,Upton
-93.268145000091636,44.951772000077767,198,02/08/2019 04:26am,"2800 block of Portland Ave s,Minneapolis,MN",44.951772,-93.268145,6,Phillips,Phillips West,3,1,Upton
-93.292341999883377,44.979370000225401,199,02/08/2019 04:31am,"1000 2nd Ave N,Minneapolis,MN",44.97937,-93.292342,5,Near North,Harrison,3,1,Upton
-93.245299999695192,44.963745000031793,200,02/08/2019 04:32am,"9TH STS S / 20TH AVE S,Minneapolis,MN",44.963745,-93.2453,6,Longfellow,Seward,4,1,Upton
-93.268145000091636,44.951772000077767,201,02/08/2019 04:35am,"2800 blk portland ave s,Minneapolis,MN",44.951772,-93.268145,6,Phillips,Phillips West,3,1,Upton
-93.244075999907409,44.962701999597641,202,02/08/2019 04:36am,"20th ave so / Franklin ave e,Minneapolis,MN",44.962702,-93.244076,6,Longfellow,Seward,4,1,Upton
-93.295112999964942,44.980945000011786,203,02/08/2019 04:43am,"300 Fremont av n,Minneapolis,MN",44.980945,-93.295113,5,Near North,Sumner - Glenwood,3,1,Upton
-93.276425999760022,44.962844999896902,204,02/08/2019 04:51am,"100-123 FRAMKLIN AVE,Minneapolis,MN",44.962845,-93.276426,6,Central,Steven's Square - Loring Heights,3,1,Upton
-93.27053599973658,44.973562000386039,205,02/08/2019 04:55am,"220 BLK 9TH ST S,Minneapolis,MN",44.973562,-93.270536,7,Central,Downtown West,3,1,Upton
-93.290887000234818,44.965804999701049,206,02/08/2019 08:24am,"1780 Bryant ave s,Minneapolis,MN",44.965805,-93.290887,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.252525000128628,44.987427000355808,207,02/08/2019 08:25am,"422 2ND AVE SE,Minneapolis,MN",44.987427,-93.252525,3,University,Marcy Holmes,4,2,Upton
-93.284667000281786,45.013922000000377,208,02/08/2019 08:25am,"3228 4th st n ,Minneapolis,MN",45.013922,-93.284667,4,Camden,McKinley,1,2,Upton
-93.280491000159486,44.968938000288517,209,02/08/2019 08:27am,"120 14th st w,Minneapolis,MN",44.968938,-93.280491,7,Central,Loring Park,3,2,Upton
-93.28468300012031,45.021177000018611,210,02/08/2019 08:36am,"3628 4th st n ,Minneapolis,MN",45.021177,-93.284683,4,Camden,McKinley,1,2,Upton
-93.299273000248718,45.029587000239928,211,02/08/2019 08:43am,"1536 41st ave,Minneapolis,MN",45.029587,-93.299273,4,Camden,Webber - Camden,1,2,Upton
-93.25249299955226,44.987465000309555,212,02/08/2019 08:49am,"426 2nd Ave SE,Minneapolis,MN",44.987465,-93.252493,3,University,Marcy Holmes,4,2,Upton
-93.290887000234818,44.965890000023535,213,02/08/2019 08:51am,"1776 bryant av s,Minneapolis,MN",44.96589,-93.290887,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.247815999708564,44.988286000398659,214,02/08/2019 08:52am,"608 4th ave se,Minneapolis,MN",44.988286,-93.247816,3,University,Marcy Holmes,4,2,Upton
-93.303683000370143,44.94794299976968,215,02/08/2019 08:55am,"3008 James ave s,Minneapolis,MN",44.947943,-93.303683,10,Calhoun Isle,ECCO,5,2,Upton
-93.290903000073342,44.964639999936082,216,02/08/2019 08:56am,"1824 Bryant ave s,Minneapolis,MN",44.96464,-93.290903,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.251151999764943,44.986422999921558,217,02/08/2019 09:02am,"324 3RD AVE SE,Minneapolis,MN",44.986423,-93.251152,3,University,Marcy Holmes,4,2,Upton
-93.284653999682291,45.016874000334894,218,02/08/2019 09:03am,"3400 4TH ST N,Minneapolis,MN",45.016874,-93.284654,4,Camden,McKinley,1,2,Upton
-93.292153000160795,44.966836999627901,219,02/08/2019 09:08am,"1716 Colfax Avenue South,Minneapolis,MN",44.966837,-93.292153,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.284692999682136,45.017730000239396,220,02/08/2019 09:10am,"3434 4th st n,Minneapolis,MN",45.01773,-93.284693,4,Camden,McKinley,1,2,Upton
-93.292161999676523,44.966054000391864,221,02/08/2019 09:11am,"1772 COLFAX AV S,Minneapolis,MN",44.966054,-93.292162,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.284673999705262,45.021013999696379,222,02/08/2019 09:14am,"3622 4th st n ,Minneapolis,MN",45.021014,-93.284674,4,Camden,McKinley,1,2,Upton
-93.303683000370143,44.947579000070846,223,02/08/2019 09:15am,"3020 James Ave S Minneapolis MN,Minneapolis,MN",44.947579,-93.303683,10,Calhoun Isle,ECCO,5,2,Upton
-93.284646000212717,45.013536000186321,224,02/08/2019 09:15am,"3210 4th st n ,Minneapolis,MN",45.013536,-93.284646,4,Camden,McKinley,1,2,Upton
-93.292163999768718,44.964868999704606,225,02/08/2019 09:16am,"1814 COLFAX AVE S,Minneapolis,MN",44.964869,-93.292164,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.28459999989002,45.010035999761612,226,02/08/2019 09:17am,"2914 4th ave n,Minneapolis,MN",45.010036,-93.2846,5,Near North,Hawthorne,1,2,Upton
-93.215267999718378,44.955587999786417,227,02/08/2019 09:18am,"1542 40 th st e,Minneapolis,MN",44.955588,-93.215268,2,Longfellow,Seward,4,2,Upton
-93.28463399965932,45.010226999576446,228,02/08/2019 09:19am,"2926 4th st n ,Minneapolis,MN",45.010227,-93.284634,5,Near North,Hawthorne,1,2,Upton
-93.284613999636349,45.009816999554914,229,02/08/2019 09:19am,"2906 4th st n,Minneapolis,MN",45.009817,-93.284614,5,Near North,Hawthorne,1,2,Upton
-93.280638999789971,44.968798000127663,230,02/08/2019 09:23am,"110 14TH ST W,Minneapolis,MN",44.968798,-93.280639,7,Central,Loring Park,3,2,Upton
-93.28114000041063,44.96850600015182,231,02/08/2019 09:27am,"1300 SPRUCE PL,Minneapolis,MN",44.968506,-93.28114,7,Central,Loring Park,3,2,Upton
-93.247654000331806,44.988494000098058,232,02/08/2019 09:29am,"620 4th Ave se,Minneapolis,MN",44.988494,-93.247654,3,University,Marcy Holmes,4,2,Upton
-93.293461000224966,44.964140000260841,233,02/08/2019 09:31am,"1904 DuPont ave s ,Minneapolis,MN",44.96414,-93.293461,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.247671000216428,44.988471999982892,234,02/08/2019 09:33am,"618 4th ave se,Minneapolis,MN",44.988472,-93.247671,3,University,Marcy Holmes,4,2,Upton
-93.247747000123923,44.988443000444192,235,02/08/2019 09:35am,"614 4TH AVE SE,Minneapolis,MN",44.988443,-93.247747,3,University,Marcy Holmes,4,2,Upton
-93.294686000058846,44.96401900007686,236,02/08/2019 09:35am,"1908 Emerson Avenue South,Minneapolis,MN",44.964019,-93.294686,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.24670999996647,44.928966999727322,237,02/08/2019 09:44am,"1832 41st st e,Minneapolis,MN",44.928967,-93.24671,12,Powderhorn,Standish,6,2,Upton
-93.252827999712395,44.932492999552323,238,02/08/2019 09:46am,"1516 39th st ,Minneapolis,MN",44.932493,-93.252828,8,Powderhorn,Bancroft,6,2,Upton
-93.246889000127226,44.986790999804839,239,02/08/2019 09:47am,"516 5th ave se,Minneapolis,MN",44.986791,-93.246889,3,University,Marcy Holmes,4,2,Upton
-93.246391999691014,44.945191999711085,240,02/08/2019 09:48am,"3136 Longfellow ave s,Minneapolis,MN",44.945192,-93.246392,9,Powderhorn,Corcoran,6,2,Upton
-93.284612999590195,45.004209999991588,241,02/08/2019 09:48am,"2414 4th st n ,Minneapolis,MN",45.00421,-93.284613,5,Near North,Hawthorne,1,2,Upton
-93.246127000060994,44.987390000448215,242,02/08/2019 09:50am,"614 5th ave se,Minneapolis,MN",44.98739,-93.246127,3,University,Marcy Holmes,4,2,Upton
-93.244401999652553,44.988058999823011,243,02/08/2019 09:51am,"706 6th ave se,Minneapolis,MN",44.988059,-93.244402,3,University,Marcy Holmes,4,2,Upton
-93.284654999728446,45.005398999963916,244,02/08/2019 09:51am,"2516 4th st n ,Minneapolis,MN",45.005399,-93.284655,5,Near North,Hawthorne,1,2,Upton
-93.253411999664024,44.932498999829022,245,02/08/2019 09:56am,"1504 39th st,Minneapolis,MN",44.932499,-93.253412,8,Powderhorn,Bancroft,6,2,Upton
-93.255224999633981,44.930379000090852,246,02/08/2019 09:58am,"4000 14th ave,Minneapolis,MN",44.930379,-93.255225,8,Powderhorn,Bancroft,6,2,Upton
-93.294697999712866,44.964085999569249,247,02/08/2019 09:59am,"1906 Emerson Avenue South,Minneapolis,MN",44.964086,-93.294698,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.254060999915168,44.94460999985165,248,02/08/2019 09:59am,"3200 15th Avenue South,Minneapolis,MN",44.94461,-93.254061,9,Powderhorn,Powderhorn Park,6,2,Upton
-93.303367000186881,44.950001000246004,249,02/08/2019 10:01am,"THE MALL-JAMES AVE S,Minneapolis,MN",44.950001,-93.303367,7,Calhoun Isle,East Isles,3,2,Upton
-93.25407799979979,44.941908000254045,250,02/08/2019 10:02am,"3342 15th Avenue South,Minneapolis,MN",44.941908,-93.254078,9,Powderhorn,Powderhorn Park,6,2,Upton
-93.294689000197138,44.963720999824318,251,02/08/2019 10:03am,"1918 Emerson ave s ,Minneapolis,MN",44.963721,-93.294689,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.286220999999102,45.000926999681326,252,02/08/2019 10:05am,"2122 6th st n,Minneapolis,MN",45.000927,-93.286221,5,Near North,Hawthorne,1,2,Upton
-93.302089999753662,44.950096000130372,253,02/08/2019 10:07am,"The Mall/ Irving ave,Minneapolis,MN",44.950096,-93.30209,7,Calhoun Isle,East Isles,3,2,Upton
-93.246158999737986,44.987351000448371,254,02/08/2019 10:08am,"610 5TH AVE SE,Minneapolis,MN",44.987351,-93.246159,3,University,Marcy Holmes,4,2,Upton
-93.286117999745841,45.000537999728977,255,02/08/2019 10:08am,"2106 6th st n,Minneapolis,MN",45.000538,-93.286118,5,Near North,Hawthorne,1,2,Upton
-93.259988999892414,44.991816999554942,256,02/08/2019 10:09am,"222 4th ave NE ,Minneapolis,MN",44.991817,-93.259989,3,Northeast,St. Anthony West,2,2,Upton
-93.303683000370143,44.947214000325914,257,02/08/2019 10:09am,"3032 James Ave S Minneapolis, MN,MN",44.947214,-93.303683,10,Calhoun Isle,ECCO,5,2,Upton
-93.259988999892414,44.991816999554942,258,02/08/2019 10:11am,"218 4th ave Ne,Minneapolis,MN",44.991817,-93.259989,3,Northeast,St. Anthony West,2,2,Upton
-93.233296000110272,44.932313000244847,259,02/08/2019 10:13am,"2712 39th st e,Minneapolis,MN",44.932313,-93.233296,12,Powderhorn,Standish,6,2,Upton
-93.246759999574294,44.984606999813252,260,02/08/2019 10:16am,"326 6th Ave SE,Minneapolis,MN",44.984607,-93.24676,3,University,Marcy Holmes,4,2,Upton
-93.246413999806236,44.940691999935893,261,02/08/2019 10:17am,"3416 Longfellow Ave S,Minneapolis,MN",44.940692,-93.246414,9,Powderhorn,Corcoran,6,2,Upton
-93.294673000358671,44.962505999552263,262,02/08/2019 10:20am,"2002 Emerson Ave South,Minneapolis,MN",44.962506,-93.294673,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.286428999698558,45.012222999891605,263,02/08/2019 10:23am,"3122 6th st n ,Minneapolis,MN",45.012223,-93.286429,5,Near North,Hawthorne,1,2,Upton
-93.303683000370143,44.947214000325914,264,02/08/2019 10:23am,"3032 JAMES AVE S,Minneapolis,MN",44.947214,-93.303683,10,Calhoun Isle,ECCO,5,2,Upton
-93.286429999744655,45.012199999730228,265,02/08/2019 10:28am,"3120 6th st n ,Minneapolis,MN",45.0122,-93.28643,5,Near North,Hawthorne,1,2,Upton
-93.284636999797669,45.004577999874869,266,02/08/2019 10:31am,"2428 4th st n,Minneapolis,MN",45.004578,-93.284637,5,Near North,Hawthorne,1,2,Upton
-93.243071000326381,44.989546000047937,267,02/08/2019 10:32am,"824 6th Ave SE,Minneapolis,MN",44.989546,-93.243071,3,University,Marcy Holmes,4,2,Upton
-93.245654999878298,44.985849000431074,268,02/08/2019 10:33am,"502 6th ave se,Minneapolis,MN",44.985849,-93.245655,3,University,Marcy Holmes,4,2,Upton
-93.302089999753662,44.950096000130372,269,02/08/2019 10:35am,"THE MALL-IRVING AVE S,Minneapolis,MN",44.950096,-93.30209,7,Calhoun Isle,East Isles,3,2,Upton
-93.245206999903075,44.988825000073746,270,02/08/2019 10:36am,"716 5th ave se,Minneapolis,MN",44.988825,-93.245207,3,University,Marcy Holmes,4,2,Upton
-93.294709000220166,44.963667000032103,271,02/08/2019 10:36am,"1920 Emerson ave s ,Minneapolis,MN",44.963667,-93.294709,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.280567000066981,44.966668999974445,272,02/08/2019 10:38am,"1528 SPRUCE PL,Minneapolis,MN",44.966669,-93.280567,7,Central,Loring Park,3,2,Upton
-93.243756000439021,44.971643000024471,273,02/08/2019 10:39am,"3207 19th ave a,Minneapolis,MN",44.971643,-93.243756,2,University,University of Minnesota,4,2,Upton
-93.295980000376687,44.962882999850592,274,02/08/2019 10:40am,"1938 Fremont Avenue South,Minneapolis,MN",44.962883,-93.29598,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.304645999812976,44.950025999600257,275,02/08/2019 10:41am,"1777 THE MALL ,Minneapolis,MN",44.950026,-93.304646,7,Calhoun Isle,East Isles,3,2,Upton
-93.276100000014935,44.964161000329966,276,02/08/2019 10:42am,"106 19TH ST E,Minneapolis,MN",44.964161,-93.2761,6,Central,Steven's Square - Loring Heights,3,2,Upton
-93.286432999883004,45.011997000261431,277,02/08/2019 10:42am,"3102 6th st n ,Minneapolis,MN",45.011997,-93.286433,5,Near North,Hawthorne,1,2,Upton
-93.246413999806236,44.940691999935893,278,02/08/2019 10:42am,"3416 Longfellow Ave S,Minneapolis,MN",44.940692,-93.246414,9,Powderhorn,Corcoran,6,2,Upton
-93.245143999695813,44.984309999606864,279,02/08/2019 10:43am,"402 7th ave se,Minneapolis,MN",44.98431,-93.245144,3,University,Marcy Holmes,4,2,Upton
-93.295993000076862,44.963361000309988,280,02/08/2019 10:43am,"1920 Fremont av s,Minneapolis,MN",44.963361,-93.295993,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.245821000338879,44.983433999679391,281,02/08/2019 10:44am,"318 7th ave se,Minneapolis,MN",44.983434,-93.245821,3,University,Marcy Holmes,4,2,Upton
-93.286078999745996,45.011252000079821,282,02/08/2019 10:44am,"3014 6th st n ,Minneapolis,MN",45.011252,-93.286079,5,Near North,Hawthorne,1,2,Upton
-93.244945000411406,44.98905399984227,283,02/08/2019 10:44am,"726 5th ave se,Minneapolis,MN",44.989054,-93.244945,3,University,Marcy Holmes,4,2,Upton
-93.289877999569967,44.941479000255697,284,02/08/2019 10:47am,"808 34th st e,Minneapolis,MN",44.941479,-93.289878,10,Calhoun Isle,CARAG,5,2,Upton
-93.256080000391648,44.996664000043609,285,02/08/2019 10:47am,"644 summer st ne,Minneapolis,MN",44.996664,-93.25608,3,Northeast,St. Anthony East,2,2,Upton
-93.244945999558183,44.984559000297679,286,02/08/2019 10:47am,"410 7th ave se,Minneapolis,MN",44.984559,-93.244946,3,University,Marcy Holmes,4,2,Upton
-93.299927999877241,44.939216000218266,287,02/08/2019 10:49am,"3506 Holmes ave s, MINNEAPOLIS,MN",44.939216,-93.299928,10,Calhoun Isle,ECCO,5,2,Upton
-93.258570000105408,44.992364999645076,288,02/08/2019 10:49am,"312 4th ave ne,Minneapolis,MN",44.992365,-93.25857,3,Northeast,St. Anthony West,2,2,Upton
-93.258417000244322,44.992405999737173,289,02/08/2019 10:52am,"316 4Th Ave Ne,Minneapolis,MN",44.992406,-93.258417,3,Northeast,St. Anthony West,2,2,Upton
-93.255910999792775,44.996743000089452,290,02/08/2019 10:55am,"646 summer st ne,Minneapolis,MN",44.996743,-93.255911,3,Northeast,St. Anthony East,2,2,Upton
-93.286191000414306,45.01425800020661,291,02/08/2019 10:55am,"3234 6th st n ,Minneapolis,MN",45.014258,-93.286191,4,Camden,McKinley,1,2,Upton
-93.30124200021811,44.940180999753409,292,02/08/2019 10:57am,"3432 humboldt ave s, MINNEAPOLIS,MN",44.940181,-93.301242,10,Calhoun Isle,ECCO,5,2,Upton
-93.25407799979979,44.941927000230919,293,02/08/2019 10:58am,"3340 15th ave,Minneapolis,MN",44.941927,-93.254078,9,Powderhorn,Powderhorn Park,6,2,Upton
-93.286235999791529,45.015679000085811,294,02/08/2019 10:58am,"3322 6th st n ,Minneapolis,MN",45.015679,-93.286236,4,Camden,McKinley,1,2,Upton
-93.244505999951912,44.989774999816461,295,02/08/2019 10:58am,"812 5th av n,Minneapolis,MN",44.989775,-93.244506,3,University,Marcy Holmes,4,2,Upton
-93.254058999822973,44.943091999995829,296,02/08/2019 11:00am,"3256 15th ave,Minneapolis,MN",44.943092,-93.254059,9,Powderhorn,Powderhorn Park,6,2,Upton
-93.267879999562297,44.998144999991837,297,02/08/2019 11:02am,"146 11th ave ne,Minneapolis,MN",44.998145,-93.26788,3,Northeast,St. Anthony West,2,2,Upton
-93.281163999718785,44.967007000272872,298,02/08/2019 11:03am,"1518 SPRUCE PLACE,Minneapolis,MN",44.967007,-93.281164,7,Central,Loring Park,3,2,Upton
-93.243838999769991,44.985889999623851,299,02/08/2019 11:08am,"522 7th ave se,Minneapolis,MN",44.98589,-93.243839,3,University,Marcy Holmes,4,2,Upton
-93.251487999971175,44.942697999812879,300,02/08/2019 11:09am,"3304 16th av s,Minneapolis,MN",44.942698,-93.251488,9,Powderhorn,Powderhorn Park,6,2,Upton
-93.297322000210102,44.960147999630522,301,02/08/2019 11:09am,"2222 Girard Avenue South,Minneapolis,MN",44.960148,-93.297322,7,Calhoun Isle,East Isles,3,2,Upton
-93.242473999775257,44.987779000400621,302,02/08/2019 11:11am,"726 7TH AVE SE,Minneapolis,MN",44.987779,-93.242474,3,University,Marcy Holmes,4,2,Upton
-93.251467999948204,44.942570000205421,303,02/08/2019 11:12am,"3308 16th av s,Minneapolis,MN",44.94257,-93.251468,9,Powderhorn,Powderhorn Park,6,2,Upton
-93.24424200036799,44.985531000155561,304,02/08/2019 11:13am,"510 6th Ave se,Minneapolis,MN",44.985531,-93.244242,3,University,Marcy Holmes,4,2,Upton
-93.301243000264208,44.94012599991504,305,02/08/2019 11:13am,"3434 Humboldt Ave S, MINNEAPOLIS,MN",44.940126,-93.301243,10,Calhoun Isle,ECCO,5,2,Upton
-93.24248200014415,44.987767999893322,306,02/08/2019 11:14am,"724 7th ave se,Minneapolis,MN",44.987768,-93.242482,3,University,Marcy Holmes,4,2,Upton
-93.26730700011791,44.998342000083312,307,02/08/2019 11:14am,"220 11th ave ne,Minneapolis,MN",44.998342,-93.267307,3,Northeast,St. Anthony West,2,2,Upton
-93.281664000293347,44.982858000096655,308,02/08/2019 11:14am,"7TH & 5TH AV N,Minneapolis,MN",44.982858,-93.281664,5,Central,North Loop,3,2,Upton
-93.254031000330372,44.945275999987473,309,02/08/2019 11:15am,"3142 15th Avenue South,Minneapolis,MN",44.945276,-93.254031,9,Powderhorn,Powderhorn Park,6,2,Upton
-93.233732000431417,44.934941000027209,310,02/08/2019 11:17am,"3726 27th ave so,Minneapolis,MN",44.934941,-93.233732,12,Powderhorn,Standish,6,2,Upton
-93.296009999961484,44.962204000014651,311,02/08/2019 11:17am,"2014 Fremont Ave s ,Minneapolis,MN",44.962204,-93.29601,7,Calhoun Isle,Lowry Hill,3,2,Upton
-93.243435000025215,44.986596999851713,312,02/08/2019 11:18am,"608 7th ave se,Minneapolis,MN",44.986597,-93.243435,3,University,Marcy Holmes,4,2,Upton
-93.254060999915168,44.947633999909215,313,02/08/2019 11:18am,"3022 15th Avenue South,Minneapolis,MN",44.947634,-93.254061,9,Powderhorn,Powderhorn Park,6,2,Upton
-93.245868999854451,44.983374999656576,314,02/08/2019 11:22am,"312 7th ave se,Minneapolis,MN",44.983375,-93.245869,3,University,Marcy Holmes,4,2,Upton
-93.303664000393269,44.94781600020832,315,02/08/2019 11:23am,"3012 James Ave S, MINNEAPOLIS,MN",44.947816,-93.303664,10,Calhoun Isle,ECCO,5,2,Upton
-93.286244000160423,45.018852999866112,316,02/08/2019 11:24am,"3510 6th st n,Minneapolis,MN",45.018853,-93.286244,4,Camden,McKinley,1,2,Upton
-93.289307000217832,44.982774999866422,317,02/08/2019 11:29am,"702 5TH AV N,Minneapolis,MN",44.982775,-93.289307,5,Near North,Sumner - Glenwood,3,2,Upton
-93.24341399995609,44.943079000295654,318,02/08/2019 11:30am,"2014 33rd st e,Minneapolis,MN",44.943079,-93.243414,9,Powderhorn,Corcoran,6,2,Upton
-93.289234000448744,45.004285999899025,319,02/08/2019 11:31am,"2414 ALDRICH AVE N ,Minneapolis,MN",45.004286,-93.289234,5,Near North,Hawthorne,1,2,Upton
-93.244100000114884,44.983242999864615,320,02/08/2019 11:33am,"318 8th ave se,Minneapolis,MN",44.983243,-93.2441,3,University,Marcy Holmes,4,2,Upton
-93.25193199976195,44.993155000103229,321,02/08/2019 11:33am,"720 3rd ave NE,Minneapolis,MN",44.993155,-93.251932,3,Northeast,St. Anthony East,2,2,Upton
-93.223169999895561,44.960514000320927,322,02/08/2019 11:34am,"2226 33 ave e,Minneapolis,MN",44.960514,-93.22317,2,Longfellow,Seward,4,2,Upton
-93.251303000433097,44.993359999664278,323,02/08/2019 11:36am,"800 3rd ave ne,Minneapolis,MN",44.99336,-93.251303,3,Northeast,St. Anthony East,2,2,Upton
